Date,IGV_Open,IGV_High,IGV_Low,IGV_Close,IGV_Volume,IGV_ATRPercentOfClose20,IGV_SQN25,IGV_SQN50,IGV_SQN100,IGV_SQN200,IGV_MACD,IGV_MACD_Avg,IGV_MACD_Diff,IGV_LinReg10,IGV_LinReg30,IGV_LinReg90,IGV_LinReg270
3/13/2017, 124.87, 125.95, 124.87, 125.84, 217614, 0.863490941922243, 1.94664790849631, 0, 0, 0, 1.75607332594224, 1.92212758677005, -0.166054260827812, 125.077272727272, 126.22976344086, 126.488290816327, 126.488290816327
3/14/2017, 125.44, 125.44, 124.5, 125.17, 289523, 0.878234522049376, 1.84244920070576, 0, 0, 0, 1.70790994457069, 1.87928405833018, -0.171374113759491, 125.110181818181, 126.312580645161, 126.677175510204, 126.677175510204
3/15/2017, 125.44, 126.2, 124.9, 125.96, 343765, 0.880693746972645, 1.93780547623722, 0, 0, 0, 1.71373168344401, 1.84617358335294, -0.132441899908935, 125.698181818181, 126.456064516129, 126.911552941177, 126.911552941177
3/16/2017, 127.01, 127.36, 126.37, 126.62, 172761, 0.887581544386674, 2.22679475554247, 3.19594180320723, 0, 0, 1.75141274172434, 1.82722141502722, -0.075808673302886, 126.265636363636, 126.579247311828, 127.177631975867, 127.177631975867
3/17/2017, 127.33, 127.49, 126.83, 126.85, 74711, 0.875966073257616, 1.98548705672223, 3.01813619188842, 0, 0, 1.77932339716646, 1.81764181145507, -0.0383184142886068, 126.766727272727, 126.726731182796, 127.4406095791, 127.4406095791
3/20/2017, 126.82, 127.28, 126.15, 126.56, 133666, 0.878717458700159, 1.54277205325087, 2.89844614209535, 0, 0, 1.75777962696112, 1.80566937455628, -0.0478897475951583, 126.977818181818, 126.860924731183, 127.662599580713, 127.662599580713
3/21/2017, 126.84, 127.01, 124.05, 124.19, 149629, 0.969884511590608, 0.613310783727835, 2.03553837340227, 0, 0, 1.5318090990001, 1.75089731944505, -0.219088220444946, 126.229999999999, 126.619311827957, 127.697084175084, 127.697084175084
3/22/2017, 124.19, 125.02, 124.13, 125.01, 72773, 0.950943601469608, 0.782603181301615, 2.16680603932073, 0, 0, 1.40272325402779, 1.6812625063616, -0.278539252333804, 125.843818181818, 126.466279569893, 127.78488961039, 127.78488961039
3/23/2017, 125.01, 125.47, 124.67, 124.95, 49790, 0.935843030321968, 0.58006386995119, 2.13370402524377, 0, 0, 1.2808158455278, 1.60117317419484, -0.320357328667038, 125.373272727272, 126.241075268817, 127.860676691729, 127.860676691729
3/24/2017, 125.24, 125.9, 124.69, 125.14, 45675, 0.936046885942092, 0.596143192781965, 1.94982278938385, 0, 0, 1.18586484632664, 1.5181115086212, -0.332246662294558, 125.078909090908, 126.096215053764, 127.942510586812, 127.942510586812
3/27/2017, 124.12, 125.44, 123.69, 125.13, 154284, 0.959242882933379, 0.441744438807736, 2.00779581108304, 0, 0, 1.09716118773511, 1.43392144444398, -0.336760256708868, 124.948727272727, 126.030043010753, 128.016534190532, 128.016534190532
3/28/2017, 125.3, 126.07, 125.2, 125.84, 125281, 0.943488229850453, 0.471507585566505, 2.02362570701147, 0, 0, 1.07179893456242, 1.36149694246767, -0.289698007905245, 124.968545454545, 126.047741935484, 128.130966101695, 128.130966101695
3/29/2017, 125.66, 126.56, 125.55, 126.45, 254873, 0.931926697525995, 0.669942726341345, 2.43107377199273, 0, 0, 1.08837495917571, 1.30687254580928, -0.218497586633567, 125.320545454545, 126.121053763441, 128.276371584699, 128.276371584699
3/30/2017, 126.42, 126.84, 126.23, 126.38, 194942, 0.909954299391153, 0.643209966603788, 2.3154835818008, 0, 0, 1.08337469402458, 1.26217297545234, -0.178798281427754, 125.753636363636, 126.209548387097, 128.407028027499, 128.407028027499
3/31/2017, 126.25, 126.84, 125.92, 126.47, 70834, 0.900213672327044, 0.505334338648279, 2.34610184705555, 0, 0, 1.07429044418794, 1.22459646919946, -0.15030602501152, 126.276909090908, 126.293204301075, 128.534086021505, 128.534086021505
4/3/2017, 126.57, 126.98, 125.17, 125.87, 111872, 0.931179168842784, 0.471513762299436, 2.07821075620855, 0, 0, 1.00706728042206, 1.18109063144398, -0.174023351021916, 126.555636363636, 126.319333333334, 128.61503968254, 128.61503968254
4/4/2017, 125.79, 126.25, 125.37, 125.66, 67664, 0.921113686798735, 0.74492624791305, 2.04071254973507, 0, 0, 0.926170872566487, 1.13010667966848, -0.203935807101993, 126.325454545454, 126.340752688172, 128.676908653846, 128.676908653846
4/5/2017, 126.01, 127.08, 125.3, 125.62, 126074, 0.946185229971124, 0.239080519592828, 1.78645212182157, 0, 0, 0.849044959032156, 1.07389433554122, -0.22484937650906, 126.165272727272, 126.330731182796, 128.731244755245, 128.731244755245
4/6/2017, 125.68, 126.09, 125.15, 125.97, 48396, 0.933688966893101, 0.642929614063414, 1.68894746113396, 0, 0, 0.80686317539093, 1.02048810351116, -0.213624928120229, 126.080727272726, 126.355526881721, 128.801691542289, 128.801691542289
4/7/2017, 125.85, 126.15, 125.47, 125.99, 52206, 0.913849981756868, 0.645951065723351, 1.8281281298456, 0, 0, 0.766215189057888, 0.969633520620505, -0.203418331562616, 125.985454545454, 126.413935483871, 128.867949956102, 128.867949956102
4/10/2017, 126.1, 126.41, 125.56, 125.93, 29172, 0.902320028916623, 0.675097030819924, 1.70863100368118, 0, 0, 0.720850354306265, 0.919876887357657, -0.199026533051392, 125.82109090909, 126.424064516129, 128.925716112532, 128.925716112532
4/11/2017, 125.71, 126.17, 124.92, 126.17, 65587, 0.905109797728437, 0.728750147990337, 1.82257702600161, 0, 0, 0.6962385851498, 0.875149226916085, -0.178910641766286, 125.837999999999, 126.372731182796, 128.992579710145, 128.992579710145
4/12/2017, 126.02, 126.33, 125.43, 125.55, 66184, 0.899942795861625, 0.384521287414775, 1.64627293093452, 0, 0, 0.6195628277178, 0.824031947076428, -0.204469119358628, 125.744727272726, 126.358258064516, 129.019887323944, 129.019887323944
4/13/2017, 125.4, 126.48, 125.17, 125.17, 59022, 0.909869993763727, 0.307772616381849, 1.73503048236849, 0, 0, 0.52211529323155, 0.763648616307453, -0.241533323075902, 125.555272727271, 126.228387096774, 129.023368544601, 129.023368544601
4/17/2017, 125.48, 126.27, 125.48, 126.21, 130449, 0.900831992420849, 0.381800949284234, 1.7435759134447, 0, 0, 0.522780440933431, 0.715474981232649, -0.192694540299218, 125.80909090909, 126.223010752688, 129.081784627093, 129.081784627093
4/18/2017, 125.82, 126.75, 125.71, 126.71, 79961, 0.893452020166235, 0.27191794926123, 1.61879749068537, 0, 0, 0.557229996073829, 0.683825984200885, -0.126595988127056, 126.129818181817, 126.256301075269, 129.162843391337, 129.162843391337
4/19/2017, 127.02, 127.56, 126.81, 126.99, 129662, 0.880375149236164, 0.566707115463939, 1.75585705989063, 0, 0, 0.600206371228566, 0.667102061606421, -0.0668956903778549, 126.459454545453, 126.310150537635, 129.253556756757, 129.253556756757
4/20/2017, 127.38, 127.98, 126.92, 127.77, 338241, 0.872731456456331, 0.561007578952567, 1.8248534334863, 0, 0, 0.689259583999629, 0.671533566085063, 0.0177260179145663, 126.977999999999, 126.475247311828, 129.379512280702, 129.379512280702
4/21/2017, 127.87, 128.19, 127.65, 127.89, 55982, 0.849428831666699, 0.402567134050606, 1.93053238642182, 0, 0, 0.760748459145049, 0.68937654469706, 0.0713719144479887, 127.490727272726, 126.624645161291, 129.504610389611, 129.504610389611
4/24/2017, 129.22, 129.5, 128.86, 129.46, 64830, 0.859352546097338, 0.738761584920843, 1.92668906405642, 0, 0, 0.933330928741668, 0.738167421505982, 0.195163507235687, 128.445090909089, 127.000043010753, 129.702787212787, 129.702787212787
4/25/2017, 129.93, 130.16, 129.73, 129.81, 111713, 0.841146225921526, 0.9204273090887, 1.72906437383557, 0, 0, 1.0858290923431, 0.807699755673406, 0.278129336669698, 129.319090909089, 127.450086021506, 129.908523206751, 129.908523206751
4/26/2017, 129.89, 129.92, 129.19, 129.54, 94775, 0.82893107926146, 2.14294648898918, 1.61461541566878, 0, 0, 1.17139512830043, 0.880438830198811, 0.290956298101621, 129.93618181818, 127.79559139785, 130.090591772152, 130.090591772152
4/27/2017, 130.33, 130.81, 130.01, 130.63, 134461, 0.829524193578452, 2.17707735016364, 1.78693033555667, 0, 0, 1.31203638008125, 0.9667583401753, 0.345278039905953, 130.621999999998, 128.303870967742, 130.317046296296, 130.317046296296
4/28/2017, 130.64, 130.72, 129.64, 130.65, 110687, 0.829259151448875, 2.2148653885613, 1.63680196704323, 0, 0, 1.40886885506529, 1.0551804431533, 0.353688411911995, 130.961636363635, 128.828559139785, 130.533586269196, 130.533586269196
5/1/2017, 131.06, 131.74, 130.68, 131.6, 129867, 0.823522589133403, 2.41600806075464, 1.77708256207149, 0, 0, 1.54446274452498, 1.15303690342763, 0.391425841097343, 131.538545454544, 129.46311827957, 130.785292389069, 130.785292389069
5/2/2017, 131.89, 131.95, 131.25, 131.68, 59328, 0.808450744938168, 2.45568648824835, 1.66859080271759, 0, 0, 1.63947832464837, 1.25032518767178, 0.389153136976585, 131.949090909089, 130.057849462366, 131.029104991394, 131.029104991394
5/3/2017, 132.08, 132.08, 131.06, 131.47, 74402, 0.808047116367119, 2.11237131771767, 1.51284839802299, 0, 0, 1.6784850803046, 1.33595716619834, 0.342527914106253, 132.071999999998, 130.434903225807, 131.25187114846, 131.25187114846
5/4/2017, 131.86, 132.45, 131.79, 132.23, 276879, 0.800289319135944, 2.14095668069289, 1.70055583176672, 0, 0, 1.7505446742768, 1.41887466781403, 0.331670006462761, 132.369090909089, 130.916086021506, 131.499537619699, 131.499537619699
5/5/2017, 132.54, 133.3, 132.41, 133.3, 97007, 0.794307155557979, 2.46718682650953, 1.87109406329851, 0, 0, 1.87240851941996, 1.50958143813522, 0.362827081284743, 132.816545454543, 131.482451612904, 131.784987971131, 131.784987971131
5/8/2017, 133.26, 133.47, 132.66, 133.06, 63514, 0.786390249842813, 2.31919387367584, 1.69259167911848, 0, 0, 1.92740260300027, 1.59314567110823, 0.334256931892043, 133.199999999998, 131.977161290323, 132.047087251829, 132.047087251829
5/9/2017, 133.12, 133.27, 132.89, 133.08, 65382, 0.761235589960028, 2.6634133885014, 1.8023236571211, 0, 0, 1.95011987528684, 1.66454051194395, 0.285579363342891, 133.463999999998, 132.422645161291, 132.298626149132, 132.298626149132
5/10/2017, 133.8, 135, 133.8, 134.79, 91672, 0.78522123819487, 3.06038818138321, 2.36790536490514, 0, 0, 2.08210497607791, 1.74805340477075, 0.334051571307168, 134.086363636361, 133.081139784947, 132.614816479401, 132.614816479401
5/11/2017, 134.13, 134.13, 133.37, 133.99, 61890, 0.803403031281977, 2.65724894291086, 1.90243832493398, 0, 0, 2.09796675047457, 1.81803607391151, 0.279930676563058, 134.363999999998, 133.621053763441, 132.882747252747, 132.882747252747
5/12/2017, 133.98, 134.32, 133.56, 134.09, 45059, 0.791002860417619, 2.56679551803423, 2.18681368247271, 0, 0, 2.09446282157765, 1.87332142344474, 0.221141398132912, 134.496909090907, 134.120344086022, 133.067128205128, 133.143681318681
5/15/2017, 134.79, 135.66, 134.74, 135.6, 229859, 0.800975625927202, 2.86648430874275, 2.41433165013338, 0, 0, 2.18830489641252, 1.93631811803829, 0.251986778374223, 135.153818181816, 134.767483870968, 133.335199023199, 133.458267882188
5/16/2017, 135.92, 136.18, 135.6, 136.15, 246888, 0.779152993991496, 3.06859171599022, 2.55852558981273, 0, 0, 2.28076458585394, 2.00520741160142, 0.27555717425252, 135.798545454543, 135.385505376344, 133.614832722833, 133.783308167467
5/17/2017, 135.07, 135.21, 131.96, 132.02, 132858, 0.922039055638123, 1.11122483547568, 1.32459098818783, 0, 0, 1.9977542048083, 2.0037167702428, -0.00596256543449813, 134.730727272725, 135.399182795699, 133.720778998779, 133.922295632699
5/18/2017, 131.59, 132.75, 131, 132.28, 65199, 0.940362990014196, 1.2945783845735, 1.28604329781478, 0, 0, 1.77399673584307, 1.95777276336285, -0.183776027519784, 133.874727272725, 135.402150537635, 133.824105006105, 134.065881578947
5/19/2017, 133.6, 134.53, 133.46, 133.8, 118664, 0.967276946959072, 1.62313796528144, 1.51100982292859, 0, 0, 1.69972525177238, 1.90616326104476, -0.206438009272381, 133.755090909089, 135.578344086022, 133.982141636142, 134.265547680412
5/22/2017, 134.03, 135.74, 134, 135.7, 78001, 0.977528170434545, 1.71611297772623, 1.62787689616465, 0, 0, 1.77373220582788, 1.87967705000138, -0.105944844173501, 134.216545454543, 135.946430107527, 134.2397997558, 134.534159478224
5/23/2017, 136.39, 136.88, 135.41, 136.09, 54048, 0.979998854372616, 1.69122779737512, 1.5538482483119, 0, 0, 1.8426125008192, 1.87226414016495, -0.0296516393457475, 134.672727272725, 136.29735483871, 134.49273015873, 134.807891156463
5/24/2017, 136.86, 137.65, 136.52, 137.6, 44771, 0.977468327667085, 1.86660978058274, 1.86095298375279, 0, 0, 1.99603595130165, 1.89701850239229, 0.0990174489093616, 135.828363636361, 136.790322580645, 134.807843711844, 135.131082828283
5/25/2017, 138.18, 139.51, 138.07, 139.07, 162891, 0.987449915816792, 1.9473609346955, 1.92510184229768, 0, 0, 2.21075761818898, 1.95976632555163, 0.250991292637352, 137.178545454543, 137.354731182796, 135.144466422466, 135.499954455446
5/26/2017, 138.85, 139.23, 138, 138.5, 415919, 0.98634243179068, 1.81021171223584, 1.73819247127975, 3.38249978354877, 0, 2.30832293990198, 2.0294776484217, 0.278845291480286, 138.074727272725, 137.734258064516, 135.449047619048, 135.832882935352
5/30/2017, 138.52, 139.05, 138.35, 138.8, 447684, 0.960216177686303, 1.61855934819918, 1.74482314496746, 3.25545628239116, 0, 2.38238895617397, 2.10005990997215, 0.282329046201817, 139.135999999997, 138.135182795699, 135.747526251526, 136.165046640015
5/31/2017, 139.16, 139.17, 137.95, 138.53, 943626, 0.958017073483836, 1.50356305888628, 1.75218271010356, 3.19045801592166, 0, 2.39172969306884, 2.15839386659149, 0.23333582647735, 140.039454545452, 138.453956989248, 136.032945054945, 136.47465459298
6/1/2017, 138.89, 139.58, 138.5, 139.51, 464004, 0.942429932838005, 1.71455124459062, 2.43271283473459, 3.16089515625899, 0, 2.44996839356403, 2.216708771986, 0.233259621578036, 140.325636363634, 138.839483870968, 136.343365079365, 136.810054945055
6/2/2017, 139.59, 140.86, 139.47, 140.77, 598850, 0.936666050534337, 1.72546733573166, 2.46902816373347, 3.27931868913453, 0, 2.56818995784303, 2.28700500915741, 0.281184948685626, 140.690545454543, 139.356107526882, 136.72695970696, 137.180664869721
6/5/2017, 140.89, 141.46, 140.85, 140.88, 381937, 0.913626887684787, 1.74122236453438, 2.49798484113679, 3.27630037730734, 0, 2.64032149728845, 2.35766830678362, 0.282653190504839, 140.934363636361, 139.810817204301, 137.117509157509, 137.54221125022
6/6/2017, 140.69, 141.4, 140.39, 140.6, 904363, 0.905591523045385, 1.52870720952438, 2.41634207520124, 3.09225594371801, 0, 2.64440949546037, 2.41501654451897, 0.2293929509414, 141.07527272727, 140.250860215054, 137.465655677656, 137.880685358255
6/7/2017, 141.02, 141.23, 139.99, 140.82, 162770, 0.902995737346769, 1.5517146172516, 2.45284017276406, 3.15897637577764, 0, 2.63502647983481, 2.45901853158213, 0.176007948252673, 141.102909090906, 140.670279569893, 137.818146520147, 138.215293917771
6/8/2017, 141.02, 141.15, 139.82, 140.77, 455635, 0.905390827211149, 1.58372830536541, 2.331006725891, 3.08243093668139, 0, 2.59365771853464, 2.48594636897264, 0.107711349562008, 141.15727272727, 140.994322580645, 138.144532356533, 138.536415346122
6/9/2017, 140.95, 141.18, 134.2, 136.28, 656674, 1.14454999566472, 0.573935914309186, 1.29599014271049, 2.49646906607819, 0, 2.17351230476916, 2.42345955613194, -0.249947251362779, 139.781636363634, 140.74888172043, 138.261660561661, 138.685316953317
6/12/2017, 134.79, 135.72, 131.86, 135.5, 551748, 1.25668125268434, 0.324353244353869, 1.20046082959781, 2.34721734031889, 0, 1.75734695432874, 2.2902370357713, -0.532890081442562, 138.174727272724, 140.36935483871, 138.314915750916, 138.800805984556
6/13/2017, 136.36, 137.08, 135.53, 136.75, 243972, 1.24070416271877, 0.518755939644018, 1.33236174881831, 2.46703207085207, 0, 1.51097983413379, 2.1343855954438, -0.623405761310007, 137.22327272727, 140.18047311828, 138.429084249084, 138.955753792668
6/14/2017, 137.02, 137.56, 134.78, 136.13, 242935, 1.28614544581799, 0.432689678897238, 1.33635066386295, 2.31408133711981, 0, 1.25127932874875, 1.95776434210479, -0.706485013356039, 136.115454545452, 139.885032258065, 138.530175824176, 139.083288309269
6/15/2017, 134.67, 135.99, 133.63, 135.68, 218276, 1.3180190931769, 0.147721877486969, 1.3066678572825, 2.26794332811152, 0, 0.997653242435717, 1.76574212217098, -0.768088879735258, 135.179090909088, 139.489784946237, 138.590783882784, 139.190372234935
6/16/2017, 135.61, 136.12, 134.99, 135.83, 79049, 1.29233151022698, 0.277923506777441, 1.33096151602276, 2.12344293444278, 0, 0.799539889997448, 1.57250167573627, -0.772961785738822, 134.755454545452, 139.137075268818, 138.652757020757, 139.298403298351
6/19/2017, 136.72, 138.03, 136.72, 137.91, 254524, 1.28896033342342, 0.527097064825091, 1.50166326227492, 2.19593039720894, 0, 0.801137236206813, 1.41822878783038, -0.617091551623566, 135.341818181815, 139.096387096774, 138.785264957265, 139.473050397878
6/20/2017, 137.9, 138.35, 136.98, 137.04, 79538, 1.28227155285539, 0.217395900527466, 1.38532003025787, 2.17393922318477, 0, 0.723857239804403, 1.27935447822518, -0.555497238420781, 135.733636363633, 138.899569892473, 138.898466422466, 139.612210633058
6/21/2017, 138.55, 139.19, 138.42, 139, 231016, 1.27831920088588, 0.39010677543014, 1.59268363676592, 2.27152939343672, 0, 0.811414425075355, 1.18576646759522, -0.374352042519863, 137.040727272724, 138.927096774194, 139.122905982906, 139.811949864692
6/22/2017, 140.6, 140.99, 139.58, 140.59, 262189, 1.27144214010229, 1.32075352515053, 1.72461819156794, 2.43976993220506, 0, 0.997604078207019, 1.14813398971758, -0.15052991151056, 138.986363636361, 139.232172043011, 139.40978998779, 140.057722689076
6/23/2017, 140.55, 141.78, 140, 141.25, 104143, 1.26523502975668, 1.37571953752002, 1.88541786329877, 2.47704348991005, 0, 1.18476002777504, 1.15545919732907, 0.0293008304459708, 140.271818181815, 139.53023655914, 139.71326984127, 140.31720523416
6/26/2017, 141.72, 142.37, 140.2, 140.55, 142274, 1.28515635400551, 1.04416523107132, 1.84950821700635, 2.49490206121847, 0, 1.2620501873765, 1.17677739533856, 0.085272792037945, 140.888363636361, 139.699311827957, 139.98990964591, 140.545485706544
6/27/2017, 140.04, 140.19, 137.93, 137.93, 152944, 1.33906539025376, 0.347245865872135, 1.36345905584271, 2.08312928957481, 0, 1.09921996840473, 1.16126590995179, -0.0620459415470658, 140.57436363636, 139.594946236559, 140.141555555555, 140.681519392243
6/28/2017, 138.66, 139.38, 137.35, 139.34, 116093, 1.33208285355114, 0.484403377335973, 1.44661388466435, 2.07733137342188, 0, 1.07159834421421, 1.14333239680427, -0.0717340525900654, 140.559090909088, 139.69111827957, 140.357929181929, 140.858120902177
6/29/2017, 138.91, 138.91, 135.48, 136.72, 190782, 1.43089382367704, -0.0918134748420083, 1.08514357253101, 1.82114554267968, 0, 0.828742674615199, 1.08041445236646, -0.25167177775126, 139.373636363633, 139.158946236559, 140.460752136752, 140.945396129032
6/30/2017, 136.83, 137.8, 136.78, 136.78, 108590, 1.39823229561682, -0.287934722159055, 1.00622442068405, 1.79136167844696, 0, 0.633813102426643, 0.991094182378496, -0.357281079951853, 138.182181818179, 138.621397849463, 140.551731379731, 141.031272380952
7/3/2017, 137.33, 137.33, 134.79, 134.86, 241438, 1.44140369809244, -0.462818046088798, 0.774839608108393, 1.6285055863719, 0, 0.320705168633026, 0.857016379629402, -0.536311210996376, 136.691636363633, 137.912537634409, 140.550105006105, 141.053690788651
