Date,SHY_Open,SHY_High,SHY_Low,SHY_Close,SHY_Volume,SHY_ATRPercentOfClose20,SHY_SQN25,SHY_SQN50,SHY_SQN100,SHY_SQN200,SHY_MACD,SHY_MACD_Avg,SHY_MACD_Diff,SHY_LinReg10,SHY_LinReg30,SHY_LinReg90,SHY_LinReg270
1/18/2017, 84.49, 84.52, 84.42, 84.44, 996058, 0, 0, 0, 0, 0, 0.0250863882748291, 0.0179778346430355, 0.00710855363179359, 84.4881818181818, 84.4922727272727, 84.4922727272727, 84.4922727272727
1/19/2017, 84.39, 84.44, 84.39, 84.41, 963531, 0, 0, 0, 0, 0, 0.0202925267844876, 0.0184407730713259, 0.00185175371316162, 84.4627272727272, 84.4744871794872, 84.4744871794872, 84.4744871794872
1/20/2017, 84.42, 84.5, 84.42, 84.46, 1134441, 0, 0, 0, 0, 0, 0.0202940025195915, 0.018811418960979, 0.00148258355861242, 84.4659999999999, 84.4746153846154, 84.4746153846154, 84.4746153846154
1/23/2017, 84.52, 84.57, 84.49, 84.54, 1546891, 0, 0, 0, 0, 0, 0.0264456544201011, 0.0203382660528034, 0.0061073883672976, 84.482909090909, 84.4951428571429, 84.4951428571429, 84.4951428571429
1/24/2017, 84.53, 84.53, 84.48, 84.49, 5300097, 0, 0, 0, 0, 0, 0.0269753457447592, 0.0216656819911946, 0.00530966375356463, 84.4883636363636, 84.499, 84.499, 84.499
1/25/2017, 84.48, 84.48, 84.44, 84.47, 1454517, 0, 0, 0, 0, 0, 0.0254874931273861, 0.0224300442184329, 0.00305744890895317, 84.4792727272727, 84.4973529411765, 84.4973529411765, 84.4973529411765
1/26/2017, 84.46, 84.5, 84.44, 84.48, 1658113, 0, 0, 0, 0, 0, 0.0248290616678872, 0.0229098477083238, 0.00191921395956346, 84.4794545454544, 84.4980392156863, 84.4980392156863, 84.4980392156863
1/27/2017, 84.49, 84.53, 84.49, 84.52, 1184989, 0, 0, 0, 0, 0, 0.0272211274854328, 0.0237721036637456, 0.00344902382168724, 84.498909090909, 84.5066666666667, 84.5066666666667, 84.5066666666667
1/30/2017, 84.52, 84.54, 84.5, 84.52, 1381339, 0, 0, 0, 0, 0, 0.028785040846941, 0.0247746911003847, 0.00401034974655633, 84.5092727272727, 84.5136842105263, 84.5136842105263, 84.5136842105263
1/31/2017, 84.51, 84.57, 84.51, 84.54, 1207874, 0, 0, 0, 0, 0, 0.0312777360350509, 0.0260753000873179, 0.00520243594773299, 84.5352727272727, 84.5231428571429, 84.5231428571429, 84.5231428571429
2/1/2017, 84.41, 84.5, 84.38, 84.46, 2079961, 0, 0, 0, 0, 0, 0.0264924945324481, 0.026158738976344, 0.000333755556104112, 84.5165454545455, 84.5167965367965, 84.5167965367965, 84.5167965367965
2/2/2017, 84.48, 84.51, 84.47, 84.49, 1341806, 0.085658066043319, 0, 0, 0, 0, 0.0248346273206437, 0.0258939166452039, -0.00105928932456022, 84.5010909090909, 84.5164031620553, 84.5164031620553, 84.5164031620553
2/3/2017, 84.52, 84.55, 84.46, 84.46, 1433290, 0.0867320329149898, 0, 0, 0, 0, 0.020859550418848, 0.0248870433999327, -0.00402749298108471, 84.4809090909091, 84.5110869565217, 84.5110869565217, 84.5110869565217
2/6/2017, 84.53, 84.57, 84.52, 84.55, 1663355, 0.088812751330574, 0, 0, 0, 0, 0.0246869454340413, 0.0248470238067544, -0.00016007837271317, 84.5078181818182, 84.5205333333333, 84.5205333333333, 84.5205333333333
2/7/2017, 84.56, 84.58, 84.53, 84.53, 729959, 0.0873496062788361, 0, 0, 0, 0, 0.0258088424353105, 0.0250393875324656, 0.000769454902844816, 84.5172727272728, 84.5256307692308, 84.5256307692308, 84.5256307692308
2/8/2017, 84.57, 84.61, 84.55, 84.61, 1196984, 0.0876312387166116, 0.906412566739465, 0, 0, 0, 0.0327754700866052, 0.0265866040432935, 0.00618886604331165, 84.5481818181818, 84.5416239316239, 84.5416239316239, 84.5416239316239
2/9/2017, 84.58, 84.59, 84.52, 84.54, 1149788, 0.0886415324393411, 0.529280882670311, 0, 0, 0, 0.0322760989292306, 0.027724503020481, 0.00455159590874961, 84.5492727272727, 84.5457407407407, 84.5457407407407, 84.5457407407407
2/10/2017, 84.51, 84.55, 84.51, 84.53, 968378, 0.0865854417934551, 0.270948983862627, 0, 0, 0, 0.030719314131531, 0.028323465242691, 0.00239584888884, 84.5516363636363, 84.5479310344827, 84.5479310344827, 84.5479310344827
2/13/2017, 84.5, 84.52, 84.49, 84.51, 666027, 0.0846422201521803, 0.481269859630591, 0, 0, 0, 0.0275540916930765, 0.0281695905327681, -0.000615498839691531, 84.5465454545455, 84.547172413793, 84.547172413793, 84.547172413793
2/14/2017, 84.49, 84.51, 84.43, 84.45, 781141, 0.0852037693760534, -0.0387441194099097, 0, 0, 0, 0.0199738850339628, 0.026530449433007, -0.00655656439904422, 84.5252727272728, 84.5388172043011, 84.5388172043011, 84.5388172043011
2/15/2017, 84.4, 84.44, 84.39, 84.42, 963945, 0.0845260057760878, -0.0387583390333757, 0, 0, 0, 0.0114141916681803, 0.0235071978800417, -0.0120930062118614, 84.4825454545455, 84.5240860215053, 84.5276209677419, 84.5276209677419
2/16/2017, 84.45, 84.5, 84.43, 84.46, 1933663, 0.0849976454799486, -0.0387391581348649, 0, 0, 0, 0.00776868613466775, 0.0203594955309669, -0.0125908093962991, 84.4618181818182, 84.515505376344, 84.5223295454545, 84.5223295454545
2/17/2017, 84.53, 84.54, 84.5, 84.52, 986600, 0.0854230487502923, 0.0801921951313004, 0, 0, 0, 0.00961031358122, 0.0182096591410175, -0.00859934555979751, 84.4574545454547, 84.5181505376344, 84.5244919786096, 84.5244919786096
2/21/2017, 84.51, 84.53, 84.49, 84.53, 840372, 0.0835083198433219, 0.280603492940041, 0, 0, 0, 0.0117413856424236, 0.0169160044412987, -0.00517461879887517, 84.4712727272729, 84.5170107526882, 84.5275294117647, 84.5275294117647
2/22/2017, 84.55, 84.57, 84.49, 84.55, 695332, 0.0840450663812914, 0.124013269895686, 0, 0, 0, 0.014872665626072, 0.0165073366782534, -0.00163467105218135, 84.4890909090911, 84.5221720430107, 84.5324285714285, 84.5324285714285
2/23/2017, 84.57, 84.6, 84.57, 84.59, 1517104, 0.0827604899445711, 0.645612400240462, 0, 0, 0, 0.0203473417884652, 0.0172753377002957, 0.00307200408816945, 84.5356363636366, 84.5298279569892, 84.5410960960961, 84.5410960960961
2/24/2017, 84.62, 84.67, 84.62, 84.63, 587859, 0.083311761221679, 0.949206296982642, 0, 0, 0, 0.0275956226360421, 0.019339394687445, 0.00825622794859708, 84.5830909090911, 84.544193548387, 84.5530867709814, 84.5530867709814
2/27/2017, 84.64, 84.64, 84.55, 84.56, 1030702, 0.0845333566057377, 0.41742764750841, 0, 0, 0, 0.027375949537884, 0.0209467056575328, 0.00642924388035121, 84.5994545454547, 84.5506451612903, 84.556882591093, 84.556882591093
2/28/2017, 84.57, 84.6, 84.52, 84.52, 1043644, 0.0850773024473747, -0.0851902207407239, 0, 0, 0, 0.0237009811613831, 0.0214975607583029, 0.00220342040308021, 84.5963636363638, 84.5489677419354, 84.5563589743589, 84.5563589743589
3/1/2017, 84.37, 84.4, 84.36, 84.4, 1541514, 0.0904170251505863, -0.351884989830082, 0, 0, 0, 0.0109789862092953, 0.0193938458485014, -0.00841485963920608, 84.539272727273, 84.5356774193547, 84.5442804878048, 84.5442804878048
3/2/2017, 84.35, 84.36, 84.29, 84.31, 930254, 0.0925114111798602, -0.595617220086321, 0, 0, 0, -0.00629299258460492, 0.0142564781618801, -0.020549470746485, 84.4478181818185, 84.5064086021505, 84.5247038327526, 84.5247038327526
3/3/2017, 84.32, 84.36, 84.3, 84.33, 1569247, 0.0914224501689235, -0.556539216055428, 0, 0, 0, -0.0181580130916927, 0.00777357991116553, -0.0259315930028583, 84.377272727273, 84.4785161290322, 84.5085271317829, 84.5085271317829
3/6/2017, 84.34, 84.36, 84.33, 84.35, 684611, 0.0886090392603208, -0.637194413803223, 0, 0, 0, -0.0256515988098727, 0.00108854416695789, -0.0267401429768306, 84.3327272727275, 84.4570107526881, 84.4954122621564, 84.4954122621564
3/7/2017, 84.33, 84.34, 84.3, 84.32, 652604, 0.0871734326201096, -0.747621390556605, 0, 0, 0, -0.033623478232272, -0.00585386031288808, -0.0277696179193839, 84.2890909090912, 84.4377419354838, 84.4806666666666, 84.4806666666666
3/8/2017, 84.25, 84.29, 84.24, 84.25, 862702, 0.087631342986365, -1.06464882403702, 0, 0, 0, -0.0450701247514473, -0.0136971132005999, -0.0313730115508474, 84.2367272727275, 84.4076774193547, 84.4610144927536, 84.4610144927536
3/9/2017, 84.26, 84.27, 84.23, 84.24, 862884, 0.0856338273299044, -0.835720525633571, 0, 0, 0, -0.0543223962436628, -0.0218221698092125, -0.0325002264344503, 84.205272727273, 84.3765591397848, 84.4419796484736, 84.4419796484736
3/10/2017, 84.26, 84.29, 84.25, 84.29, 784466, 0.0842698295593504, -0.748724291363864, 0, 0, 0, -0.0569636642646998, -0.02885046870031, -0.0281131955643898, 84.218181818182, 84.3539354838708, 84.4284574468085, 84.4284574468085
3/13/2017, 84.28, 84.29, 84.25, 84.25, 884103, 0.0824682342656356, -0.78357545852974, 0, 0, 0, -0.0615747584206048, -0.0353953266443689, -0.0261794317762359, 84.2218181818184, 84.3301290322579, 84.4126785714286, 84.4126785714286
3/14/2017, 84.24, 84.29, 84.24, 84.24, 966015, 0.0813218340460098, -1.24814489715589, 0, 0, 0, -0.0652834531761357, -0.0413729519507223, -0.0239105012254134, 84.2309090909093, 84.3067956989246, 84.3972244897959, 84.3972244897959
3/15/2017, 84.26, 84.41, 84.24, 84.4, 1102753, 0.0871803760075128, -0.431198723506319, 0, 0, 0, -0.0546816219655, -0.0440346859536778, -0.0106469360118222, 84.2865454545457, 84.3069032258063, 84.3952705882353, 84.3952705882353
3/16/2017, 84.35, 84.39, 84.34, 84.34, 925734, 0.0864373078999572, -0.92351768004792, -0.0995021679930823, 0, 0, -0.0505385163507412, -0.0453354520330905, -0.00520306431765073, 84.3034545454547, 84.2949677419353, 84.3888989441931, 84.3888989441931
3/17/2017, 84.38, 84.41, 84.36, 84.38, 657769, 0.0862244183558691, -0.551231723736463, -0.0483591927887982, 0, 0, -0.0435256727340203, -0.0449734961732765, 0.00144782343925617, 84.3365454545457, 84.2908817204299, 84.3859579100145, 84.3859579100145
3/20/2017, 84.4, 84.43, 84.38, 84.43, 778047, 0.0848257207133114, -0.337688647645805, -0.0739380937395438, 0, 0, -0.0335466565359184, -0.0426881282458049, 0.00914147170988648, 84.388181818182, 84.2918494623654, 84.3868972746331, 84.3868972746331
3/21/2017, 84.42, 84.48, 84.41, 84.47, 739002, 0.084689757545089, -0.132814341911156, 0.208000719813414, 0, 0, -0.0221551577307224, -0.0385815341427884, 0.016426376412066, 84.443272727273, 84.3040860215052, 84.3906801346801, 84.3906801346801
3/22/2017, 84.51, 84.53, 84.49, 84.49, 1028644, 0.0839869408076932, 0.138841364837917, 0.0805089705044627, 0, 0, -0.0113822722539396, -0.0331416817650186, 0.021759409511079, 84.4830909090911, 84.3180430107524, 84.3956623376623, 84.3956623376623
3/23/2017, 84.51, 84.53, 84.46, 84.49, 868203, 0.08393009583856, 0.243182120732113, 0.159280571344236, 0, 0, -0.00281226486040964, -0.0270757983840968, 0.0242635335236872, 84.5078181818184, 84.3375913978493, 84.4003571428571, 84.4003571428571
3/24/2017, 84.48, 84.52, 84.47, 84.49, 1119701, 0.0826925210975255, 0.106058992227898, 0.0548542787508672, 0, 0, 0.00393417699902443, -0.0208738033074726, 0.024807980306497, 84.5289090909093, 84.3532473118277, 84.4047852389594, 84.4047852389594
3/27/2017, 84.54, 84.57, 84.51, 84.52, 943413, 0.0832626189322459, 0.00167369125782365, 0.0548356780096216, 0, 0, 0.0115681792877638, -0.0143854067884253, 0.0259535860761891, 84.5414545454548, 84.3723655913976, 84.4109818819403, 84.4109818819403
3/28/2017, 84.54, 84.55, 84.46, 84.48, 782611, 0.0844636449401724, -0.173521219473345, 0.0548607127314695, 0, 0, 0.0142265209181147, -0.0086630212471173, 0.022889542165232, 84.5234545454548, 84.385139784946, 84.4141864406779, 84.4141864406779
3/29/2017, 84.5, 84.53, 84.5, 84.53, 1043868, 0.0831505298511589, -0.0674233525035352, 0.0286298487089611, 0, 0, 0.0201357456038096, -0.00290326787693192, 0.0230390134807415, 84.5416363636366, 84.400451612903, 84.4204699453552, 84.4204699453552
3/30/2017, 84.5, 84.53, 84.49, 84.51, 576910, 0.0813782815513261, -0.277208949588206, 0.191076973053041, 0, 0, 0.0229405712623532, 0.0022654999509251, 0.0206750713114281, 84.5338181818184, 84.4107096774191, 84.4251295610788, 84.4251295610788
3/31/2017, 84.53, 84.56, 84.52, 84.52, 949921, 0.0802581003928943, -0.385783655172788, 0.300067328401144, 0, 0, 0.025674374028867, 0.00694727476651347, 0.0187270992623535, 84.5281818181821, 84.4243225806449, 84.4301689708141, 84.4301689708141
4/3/2017, 84.48, 84.54, 84.48, 84.54, 2146615, 0.0797757737514439, -0.0706644762623622, 0.220316861937062, 0, 0, 0.0291190984296605, 0.0113816394991429, 0.0177374589305177, 84.5318181818185, 84.4440860215051, 84.4361805555555, 84.4361805555555
4/4/2017, 84.52, 84.52, 84.49, 84.51, 927099, 0.0787721182972402, -0.0347004945626632, -0.0813449148623656, 0, 0, 0.0290929526077122, 0.0149239021208567, 0.0141690504868554, 84.5270909090912, 84.4605806451611, 84.4400432692307, 84.4400432692307
4/5/2017, 84.5, 84.54, 84.47, 84.51, 1177008, 0.0789750340957853, 0.447575857215586, 0.0583137024712522, 0, 0, 0.028740924369913, 0.017687306570668, 0.011053617799245, 84.5241818181822, 84.4785376344084, 84.4437062937062, 84.4437062937062
4/6/2017, 84.5, 84.53, 84.49, 84.53, 500828, 0.077374554890135, 0.969973926954079, 0.170774491634465, 0, 0, 0.0297330284642925, 0.0200964509493929, 0.00963657751489959, 84.5270909090913, 84.5019569892471, 84.4483672546359, 84.4483672546359
4/7/2017, 84.51, 84.54, 84.42, 84.42, 504020, 0.0807089264228853, 0.355058114488695, -0.159093302941936, 0, 0, 0.0213965512907919, 0.0203564710176727, 0.00104008027311918, 84.4898181818186, 84.5144731182793, 84.4463696224758, 84.4463696224758
4/10/2017, 84.45, 84.49, 84.44, 84.46, 605734, 0.0807811412525331, 0.430068319026165, -0.159015559236323, 0, 0, 0.0178121711543895, 0.0198476110450161, -0.00203543989062657, 84.4761818181822, 84.5287526881718, 84.4467774936061, 84.4467774936061
4/11/2017, 84.5, 84.57, 84.5, 84.54, 560802, 0.08317525941187, 0.833337149605258, 0.0547560004127517, 0, 0, 0.0211826747950568, 0.0201146237950242, 0.00106805100003256, 84.485454545455, 84.5511612903223, 84.4517060041408, 84.4517060041408
4/12/2017, 84.56, 84.6, 84.53, 84.6, 576243, 0.0830975722121216, 1.36745877941753, 0.158039277324269, 0, 0, 0.0283683095585872, 0.0217653609477368, 0.00660294861085037, 84.5221818181822, 84.5730537634406, 84.4597505030181, 84.4597505030181
4/13/2017, 84.59, 84.64, 84.58, 84.64, 969905, 0.0824498095308155, 1.56241490343978, 0.478359742098091, 0, 0, 0.0368656779965733, 0.0247854243575041, 0.0120802536390692, 84.5649090909095, 84.5927311827954, 84.4696126760563, 84.4696126760563
4/17/2017, 84.63, 84.65, 84.61, 84.63, 727657, 0.0806998024902971, 1.33436407454094, 0.373212005798353, 0, 0, 0.0423053179067239, 0.028289403067348, 0.0140159148393758, 84.5990909090913, 84.6103440860213, 84.4784589041095, 84.4784589041095
4/18/2017, 84.65, 84.7, 84.65, 84.7, 905327, 0.0807336844216787, 1.76807913606556, 0.630996761322378, 0, 0, 0.0516690777462259, 0.0329653380031236, 0.0187037397431023, 84.6554545454549, 84.6362365591395, 84.4906442058497, 84.4906442058497
4/19/2017, 84.67, 84.69, 84.65, 84.66, 968328, 0.0796862262814832, 1.61955857468983, 0.296009379438711, 0, 0, 0.0552256522330481, 0.0374174008491085, 0.0178082513839396, 84.6832727272731, 84.6527956989245, 84.5001405405405, 84.5001405405405
4/20/2017, 84.64, 84.67, 84.63, 84.65, 668286, 0.0780735277157812, 1.16172705060666, 0.323170230679101, 0, 0, 0.0565850692556893, 0.0412509345304247, 0.0153341347252646, 84.6994545454549, 84.6612258064514, 84.5086736842105, 84.5086736842105
4/21/2017, 84.67, 84.7, 84.66, 84.69, 589750, 0.077086762487706, 1.70941436823454, 0.219641100025237, 0, 0, 0.0601961786693721, 0.0450399833582142, 0.0151561953111579, 84.7258181818185, 84.6714838709675, 84.5188790157211, 84.5188790157211
4/24/2017, 84.59, 84.62, 84.57, 84.6, 1001587, 0.0804025297793103, 0.971930546518491, 0.163531568795885, 0, 0, 0.0551599119288682, 0.047063969072345, 0.00809594285652319, 84.690363636364, 84.6707526881718, 84.5240359640359, 84.5240359640359
4/25/2017, 84.56, 84.57, 84.52, 84.52, 905940, 0.0811873085466536, 0.378869341567039, -0.0240553494174105, 0, 0, 0.0442037495318459, 0.0464919251642452, -0.00228817563239924, 84.6254545454548, 84.655204301075, 84.5249334631613, 84.5249334631613
4/26/2017, 84.55, 84.57, 84.52, 84.55, 594259, 0.0800574068887639, 0.338668128993271, 0.107293636362121, 0, 0, 0.0375092775737187, 0.0446953956461399, -0.00718611807242117, 84.5836363636367, 84.6410537634406, 84.5272753164557, 84.5272753164557
4/27/2017, 84.56, 84.62, 84.56, 84.58, 785169, 0.0801656545852776, 0.379276879982604, 0.347278302076468, 0, 0, 0.0342300271498317, 0.0426023219468782, -0.00837229479704654, 84.5636363636367, 84.6393763440857, 84.5309814814815, 84.5309814814815
4/28/2017, 84.57, 84.62, 84.56, 84.62, 1708217, 0.0796666333205111, 0.541216696274825, 0.53261606340692, 0, 0, 0.0344616112661669, 0.040974179810736, -0.00651256854456909, 84.5665454545457, 84.6376129032255, 84.5364619090635, 84.5364619090635
5/1/2017, 84.52, 84.55, 84.49, 84.5, 2918630, 0.0834830885917469, 0.0386222883777055, 0.103743300803003, 0, 0, 0.0246776773257977, 0.0377148793137483, -0.0130372019879506, 84.5270909090912, 84.6214838709674, 84.5359565089627, 84.5359565089627
5/2/2017, 84.5, 84.55, 84.5, 84.53, 982543, 0.082238317008192, 0.0386091987938051, 0.027873525407953, 0, 0, 0.0191241373175188, 0.0339967309145024, -0.0148725935969836, 84.5190909090912, 84.6117204301072, 84.5368846815835, 84.5368846815835
5/3/2017, 84.53, 84.53, 84.47, 84.47, 923391, 0.0817334519932208, -0.0349144485361982, -0.149365769557096, 0, 0, 0.00976880953531634, 0.0291511466386652, -0.0193823371033489, 84.4916363636367, 84.5963655913975, 84.5349607843137, 84.5349607843137
5/4/2017, 84.45, 84.48, 84.44, 84.46, 817359, 0.0800239575583, -0.258625550472198, -0.225490651386684, 0, 0, 0.00153009050897879, 0.0236269354127279, -0.0220968449037491, 84.4690909090912, 84.5810752688168, 84.5326456908344, 84.5326456908344
5/5/2017, 84.46, 84.49, 84.45, 84.49, 615213, 0.078362910197719, -0.0723980859633136, -0.251303182910231, 0, 0, -0.00254902087071684, 0.018391744156039, -0.0209407650267558, 84.475272727273, 84.5697849462361, 84.5317882919005, 84.5317882919005
5/8/2017, 84.47, 84.47, 84.43, 84.45, 633476, 0.0780324235461807, -0.255108577745719, -0.454859853696504, 0, 0, -0.00890674037481176, 0.0129320472498688, -0.0218387876246806, 84.4605454545457, 84.5534193548383, 84.5291509926854, 84.5291509926854
5/9/2017, 84.42, 84.44, 84.4, 84.41, 802124, 0.0771276656800284, -0.47289466276957, -0.382792244377958, 0, 0, -0.016977241520479, 0.00695018949579927, -0.0239274310162782, 84.4241818181821, 84.5342365591394, 84.5248237997957, 84.5248237997957
5/10/2017, 84.45, 84.45, 84.41, 84.43, 665674, 0.075622751948936, -0.290565260889254, -0.229485779468733, 0, 0, -0.0215113692953253, 0.00125787773757436, -0.0227692470328996, 84.4067272727275, 84.5156344086018, 84.521543071161, 84.521543071161
5/11/2017, 84.39, 84.46, 84.39, 84.44, 545688, 0.0759780613417361, -0.253753703142911, 0.110482078703711, 0, 0, -0.0240208839987446, -0.00379787460968943, -0.0202230093890552, 84.4052727272729, 84.5019569892469, 84.5188205128205, 84.5188205128205
5/12/2017, 84.5, 84.55, 84.5, 84.54, 470537, 0.0785995756412513, 0.036015108474696, 0.622912971086994, 0, 0, -0.0177360777521471, -0.00658551523818097, -0.0111505625139662, 84.4540000000002, 84.500215053763, 84.5190671550671, 84.5205207835643
5/15/2017, 84.51, 84.54, 84.51, 84.53, 751437, 0.0764529482843466, 0.410243933625338, 0.541998465832829, 0, 0, -0.0134076845076407, -0.00794994909207293, -0.00545773541556781, 84.4796363636366, 84.4976774193544, 84.5192039072039, 84.5217251051893
5/16/2017, 84.52, 84.55, 84.5, 84.53, 611899, 0.0755878307411808, 0.26395240626614, 0.488396892994288, 0, 0, -0.00986369909377061, -0.00833269909241246, -0.00153100000135814, 84.5096363636366, 84.4964086021501, 84.5205787545788, 84.5228803477465
5/17/2017, 84.59, 84.64, 84.58, 84.62, 663195, 0.0782317107767007, 0.297783512707979, 0.795065484441984, 0, 0, 0.00020482166175384, -0.0066251949415792, 0.00683001660333304, 84.5587272727275, 84.5046236559136, 84.5242808302808, 84.527758118701
5/18/2017, 84.62, 84.62, 84.58, 84.58, 829069, 0.0767198982930743, -0.0733688969217759, 0.886403490968536, 0, 0, 0.00490004650825426, -0.00432014665161251, 0.00922019315986677, 84.5838181818183, 84.5070537634404, 84.5276214896215, 84.5307960526316
5/19/2017, 84.61, 84.61, 84.56, 84.6, 503797, 0.0758217558835319, -0.149604561657107, 0.967134460092476, 0, 0, 0.0101182420830526, -0.00143246890467949, 0.0115507109877321, 84.6152727272729, 84.5129032258061, 84.5310818070818, 84.5345403780069
5/22/2017, 84.58, 84.59, 84.57, 84.57, 478047, 0.073829898549834, -0.224074188184593, 0.75419368651419, 0, 0, 0.0116981019540816, 0.00119364526707273, 0.0105044566870089, 84.6223636363638, 84.5071612903222, 84.5339951159951, 84.5369282558384
5/23/2017, 84.58, 84.6, 84.51, 84.54, 1060248, 0.0754862171083681, -0.621914226663156, 0.783693458468614, 0, 0, 0.0104094098080054, 0.00303679817525926, 0.00737261163274616, 84.6045454545456, 84.4993118279565, 84.5361904761905, 84.5380210265924
5/24/2017, 84.55, 84.59, 84.52, 84.59, 1117201, 0.0758071232370777, -0.267685267059651, 0.939673831405783, 0, 0, 0.0132697289549952, 0.00508338433120646, 0.00818634462378877, 84.6009090909093, 84.5026236559135, 84.5396532356532, 84.5410606060605
5/25/2017, 84.57, 84.6, 84.57, 84.59, 644314, 0.0737900263257263, -0.229322159803983, 0.560730069509935, 0, 0, 0.0153594977572737, 0.00713860701641992, 0.00822089074085383, 84.5905454545456, 84.5096129032253, 84.5443540903541, 84.5439900990098
5/26/2017, 84.59, 84.6, 84.57, 84.58, 482090, 0.0718822819880413, -0.42751952623934, 0.720367975721551, 0.389982427167497, 0, 0.0160240231977156, 0.00891569025267905, 0.00710833294503652, 84.5885454545456, 84.5180645161285, 84.5467887667888, 84.5464239953406
5/30/2017, 84.6, 84.61, 84.59, 84.61, 486613, 0.0700367951781245, 0.0426123290091551, 0.692037799951965, 0.40886523298322, 0, 0.0187552152300015, 0.0108835952481435, 0.00787161998185792, 84.5927272727274, 84.5300430107522, 84.5497655677656, 84.5499295640586
5/31/2017, 84.62, 84.63, 84.6, 84.62, 1043162, 0.0682997232098802, 0.43889954484966, 0.577185509666888, 0.314032430528432, 0, 0.0214790241985554, 0.0130026810382259, 0.0084763431603295, 84.5960000000001, 84.5480860215049, 84.5541440781441, 84.5536949215831
6/1/2017, 84.5, 84.54, 84.5, 84.54, 1191842, 0.0720433694005096, -0.0400643483176517, 0.208909608749257, 0.294034455869985, 0, 0.0169865209779232, 0.0137994490261654, 0.00318707195175783, 84.5847272727274, 84.5538279569887, 84.5566862026862, 84.5542967032965
6/2/2017, 84.57, 84.6, 84.56, 84.6, 1068724, 0.0719387603624476, 0.0825398296012998, 0.322769004781915, 0.275077958103935, 0, 0.0180594996970456, 0.0146514591603414, 0.00340804053670416, 84.5905454545455, 84.5672903225802, 84.5607399267398, 84.557126684636
6/5/2017, 84.55, 84.55, 84.53, 84.53, 661480, 0.0725389585984843, -0.354770218152132, 0.116299587623717, 0.196008874449997, 0, 0.0131103006912667, 0.0143432274665265, -0.00123292677525974, 84.575090909091, 84.5748602150533, 84.5612087912088, 84.5572544524774
6/6/2017, 84.57, 84.58, 84.55, 84.56, 688013, 0.071844042831284, 0.268452328443857, 0.201267289628792, 0.176860089232526, 0, 0.0114764803797272, 0.0137698780491666, -0.00229339766943946, 84.5678181818182, 84.5812688172038, 84.5631672771673, 84.5584787123571
6/7/2017, 84.53, 84.55, 84.52, 84.53, 765925, 0.0706420874094728, 0.00133035529450712, 0.0305241021228093, 0.0609882490800764, 0, 0.00767247323672393, 0.0125503970866781, -0.00487792384995414, 84.5447272727273, 84.5787956989242, 84.5646446886447, 84.5585626911313
6/8/2017, 84.51, 84.53, 84.5, 84.51, 2621037, 0.0689008030562845, 0.185232518151337, 0.0878559916511946, 0.099851671796029, 0, 0.00300924857211271, 0.010642167383765, -0.00763291881165229, 84.5252727272728, 84.575720430107, 84.5652405372406, 84.5579149291074
6/9/2017, 84.48, 84.51, 84.47, 84.48, 1255212, 0.0678464313798805, 0.0924785365013909, -0.141865964329377, -0.074773118872234, 0, -0.00307173084968326, 0.00789938773707535, -0.0109711185867586, 84.4998181818182, 84.5710967741931, 84.5649768009769, 84.5562063882062
6/12/2017, 84.46, 84.5, 84.46, 84.47, 804688, 0.0668294447356898, -0.0906482855901931, -0.113239353801788, 0.062105572789322, 0, -0.00859874628443436, 0.00459976093277341, -0.0131985072172078, 84.474909090909, 84.5685161290318, 84.5625421245421, 84.5541907979406
6/13/2017, 84.45, 84.48, 84.45, 84.47, 533285, 0.0652637508817632, 0.0948191962023857, -0.142125344968961, 0.121435235132905, 0, -0.0128310376218224, 0.00111360122185425, -0.0139446388436766, 84.462, 84.5589032258059, 84.5607667887668, 84.5522329329961
6/14/2017, 84.56, 84.6, 84.49, 84.51, 788754, 0.0696626148992237, 0.471028640440256, -0.0839734666553682, 0.101809943681107, 0, -0.0128098295514292, -0.00167108493280243, -0.0111387446186267, 84.4725454545454, 84.5565591397844, 84.560087912088, 84.5517279925476
6/15/2017, 84.49, 84.49, 84.47, 84.48, 627990, 0.0685704096339578, 0.234121355442728, -0.0840037867963257, -0.116877348610753, 0, -0.0150403949714644, -0.00434494694053482, -0.0106954480309295, 84.4627272727272, 84.5465376344081, 84.5600610500611, 84.5501952707856
6/16/2017, 84.5, 84.54, 84.5, 84.52, 685621, 0.068660515801975, 0.368436183497715, 0.0305700345816663, 0.0629852984125802, 0, -0.0134257052581575, -0.00616109860405935, -0.0072646066540981, 84.4819999999999, 84.5408602150532, 84.5613894993895, 84.5500779610194
6/19/2017, 84.48, 84.49, 84.45, 84.47, 617654, 0.0694095827607878, -0.348566151546875, -0.167502995320508, 0.00296952151239904, 0, -0.0159962394684356, -0.00812812677693461, -0.00786811269150104, 84.4743636363635, 84.5304516129027, 84.5623174603175, 84.5482581786029
6/20/2017, 84.45, 84.49, 84.45, 84.48, 751452, 0.0682987225735502, -0.248339085614233, 0.18045727182188, 0.00296952151239905, 0, -0.017030176647765, -0.00990853675110068, -0.00712163989666428, 84.4794545454544, 84.5187741935479, 84.5622295482295, 84.5468260176734
6/21/2017, 84.46, 84.51, 84.46, 84.49, 1073553, 0.0678350370323458, -0.198083912159312, 0.0917607618247888, -0.0569954583065715, 0, -0.0168484445045465, -0.0112965183017898, -0.00555192620275664, 84.4863636363634, 84.5055053763435, 84.5624004884005, 84.5457669847599
