Date,LQD_Open,LQD_High,LQD_Low,LQD_Close,LQD_Volume,LQD_ATRPercentOfClose20,LQD_SQN25,LQD_SQN50,LQD_SQN100,LQD_SQN200,LQD_MACD,LQD_MACD_Avg,LQD_MACD_Diff,LQD_LinReg10,LQD_LinReg30,LQD_LinReg90,LQD_LinReg270
6/15/2017, 120.87, 120.87, 120.59, 120.74, 6624662, 0.342618792063965, 1.51248109703636, 1.3207503734545, 0.863302859669295, 0, 0.407030945469728, 0.39511521497299, 0.0119157304967382, 120.533818181822, 120.860000000001, 120.154673992674, 119.753580472921
6/16/2017, 120.84, 120.91, 120.76, 120.84, 4314833, 0.332252592735129, 1.53726784716687, 1.29792274653921, 1.00317000136053, 0, 0.418701490721475, 0.399832470122687, 0.0188690205987878, 120.715818181822, 120.922860215055, 120.241096459097, 119.816580209895
6/19/2017, 120.85, 120.85, 120.63, 120.69, 7827730, 0.325146517033784, 1.10894625186799, 1.17731826248608, 1.10495106834861, 0, 0.41110774138059, 0.402087524374268, 0.00902021700632261, 120.760545454549, 120.953354838711, 120.327714285714, 119.872480106101
6/20/2017, 120.86, 121.08, 120.74, 120.96, 6906491, 0.324320738126381, 1.28479584503905, 1.43850861252278, 1.14001878150682, 0, 0.422011695698927, 0.406072358639199, 0.0159393370597278, 120.940727272731, 120.989333333334, 120.413741147741, 119.935725047081
6/21/2017, 120.95, 121.08, 120.83, 121.02, 5462716, 0.318280818538908, 1.21343973505912, 1.36849859589272, 1.11563972049303, 0, 0.430531754544347, 0.410964237820229, 0.0195675167241182, 121.088181818185, 121.016387096775, 120.499233211233, 119.999007263922
6/22/2017, 121.19, 121.23, 120.98, 121.12, 3520789, 0.3124374787533, 0.8860232895614, 1.19274946067736, 1.20888808329376, 0, 0.44027787751962, 0.416826965760107, 0.0234509117595124, 121.193272727276, 121.048666666668, 120.585428571429, 120.063651260504
6/23/2017, 121.11, 121.19, 121.05, 121.18, 5495715, 0.302445172926801, 0.945781833194165, 1.05196144452729, 1.16406870375737, 0, 0.447682641930214, 0.422998100994129, 0.0246845409360855, 121.243272727276, 121.074817204302, 120.665357753358, 120.128287878788
6/26/2017, 121.45, 121.56, 121.37, 121.4, 3808619, 0.302452971602193, 1.04727416033007, 1.05884161028614, 1.38380539423193, 0, 0.465932156588877, 0.431584912113078, 0.034347244475799, 121.31363636364, 121.151139784947, 120.749987789988, 120.198139818453
6/27/2017, 121.13, 121.15, 120.82, 120.85, 4736503, 0.312634681132652, 0.666084470399068, 0.888149901187515, 1.19210268317144, 0, 0.431045797343216, 0.431477089159106, -0.000431291815889634, 121.148000000004, 121.141720430109, 120.814766788767, 120.248076769292
6/28/2017, 120.91, 120.98, 120.63, 120.98, 3934009, 0.311149001108753, 1.04467776665792, 0.657471073893959, 1.19085595399401, 0, 0.409171347252254, 0.427015940777736, -0.0178445935254815, 121.156363636367, 121.148322580646, 120.889396825397, 120.300664830842
6/29/2017, 120.37, 120.71, 120.34, 120.61, 6954179, 0.323030145480724, 0.629263767353371, 0.654368109273969, 0.967340590920207, 0, 0.357854654477265, 0.413183683517642, -0.0553290290403766, 120.98163636364, 121.145096774195, 120.946590964591, 120.339872258064
6/30/2017, 120.66, 120.69, 120.47, 120.51, 4567823, 0.316261161348507, 0.525689069795978, 0.690141308418041, 0.877790646976663, 0, 0.305593944702252, 0.391665735754564, -0.0860717910523113, 120.799454545459, 121.123397849463, 120.999347985348, 120.374712380952
7/3/2017, 120.34, 120.34, 119.93, 119.93, 5759530, 0.326081888821839, 0.0694250812404211, 0.399484866812443, 0.577285904531316, 0, 0.214898585822084, 0.356312305768068, -0.141413719945984, 120.404909090913, 121.028838709679, 121.031492063492, 120.390281214848
7/5/2017, 120.03, 120.15, 119.9, 120.13, 5406932, 0.319667450928852, 0.0192157309532394, 0.564815973352254, 0.783951196662714, 0, 0.157346397687235, 0.316519124151901, -0.159172726464667, 120.174909090913, 120.953247311829, 121.08442979243, 120.411534202756
7/6/2017, 119.78, 119.89, 119.5, 119.82, 11548021, 0.330759208279743, -0.26129017252818, 0.649530267751732, 0.697837453294867, 0, 0.0857331859270403, 0.270361936506929, -0.184628750579889, 119.895090909095, 120.811978494625, 121.116605616606, 120.422521802326
7/7/2017, 119.7, 119.77, 119.6, 119.72, 9803906, 0.323671816900058, -0.145267357519935, 0.469597177857627, 0.683052194684264, 0, 0.0206717443949458, 0.220423898084532, -0.199752153689587, 119.666181818186, 120.668623655915, 121.145221001221, 120.430035778175
7/10/2017, 119.89, 119.95, 119.74, 119.92, 2234474, 0.316565130281114, -0.395817412226529, 0.509965348563083, 0.82902026497872, 0, -0.0145834789637718, 0.173422422674872, -0.188005901638643, 119.594727272732, 120.553784946238, 121.159076923077, 120.443321197886
7/11/2017, 119.9, 119.99, 119.73, 119.97, 4340941, 0.31144757774565, -0.138103586359556, 0.468121125612486, 0.871642871789751, 0, -0.0380502952252897, 0.131127879094839, -0.169178174320129, 119.653272727277, 120.450129032259, 121.16938949939, 120.457654406662
7/12/2017, 120.5, 120.62, 120.38, 120.5, 6779562, 0.321544793419405, -0.0134981992594075, 1.07355400483448, 0.92225220613973, 0, -0.0137231536042322, 0.102157672555025, -0.115880826159257, 119.862909090914, 120.431483870969, 121.203638583639, 120.487382091593
7/13/2017, 120.38, 120.43, 120.12, 120.29, 3977407, 0.321795994901375, -0.0528526958965408, 0.805487217482303, 0.771249366190394, 0, -0.0112591748002444, 0.0794743030839711, -0.0907334778842156, 120.045090909095, 120.393010752689, 121.221843711844, 120.509982044664
7/14/2017, 120.72, 120.8, 120.38, 120.57, 5301965, 0.326145792613022, 0.267697946590873, 0.964388829652079, 0.836207133614401, 0, 0.0131357849441969, 0.0662065994560163, -0.0530708145118194, 120.287636363641, 120.370473118281, 121.237201465202, 120.54015588723
7/17/2017, 120.57, 120.75, 120.45, 120.68, 5899020, 0.321985650518598, 0.41905007771932, 1.13847948907363, 0.841338145642318, 0, 0.0408738783628451, 0.0611400552373821, -0.020266176874537, 120.550363636368, 120.395290322582, 121.24653968254, 120.57267211329
7/18/2017, 121.05, 121.2, 120.92, 121.2, 4775283, 0.326026129450125, 0.704614334680887, 1.33599294914693, 0.89725953142568, 0, 0.103621685134016, 0.0696363812167088, 0.0339853039173069, 120.867454545459, 120.462387096775, 121.261435897436, 120.619380635466
7/19/2017, 121.19, 121.3, 121.09, 121.16, 4144240, 0.318493302615446, 0.59857220971822, 1.42819476396943, 0.718345815917894, 0, 0.148411315109897, 0.0853913679953464, 0.0630199471145503, 121.141454545459, 120.541161290324, 121.277013431014, 120.663646461441
7/20/2017, 121.42, 121.47, 121.19, 121.27, 1925200, 0.315075584379014, 0.17719779132036, 1.47031928854718, 0.837501948123256, 0, 0.190586537283494, 0.106430401852976, 0.084156135430518, 121.335272727277, 120.61982795699, 121.28495970696, 120.709848816599
7/21/2017, 121.44, 121.61, 121.43, 121.55, 3634002, 0.312618307789065, 0.588877484609126, 1.51875447321127, 0.893408944663626, 0, 0.243794058504577, 0.133903133183296, 0.109890925321281, 121.526727272732, 120.714279569894, 121.303228327229, 120.762764645426
7/24/2017, 121.47, 121.5, 121.31, 121.41, 2647853, 0.307213718360702, 0.413776089877964, 1.41791847940309, 1.21896896138553, 0, 0.271534491842999, 0.161429404915237, 0.110105086927763, 121.610000000005, 120.77406451613, 121.333328449329, 120.810306990881
7/25/2017, 120.94, 120.98, 120.66, 120.69, 7043066, 0.32466547906922, 0.00647929873319708, 0.772417922200413, 1.02915847719176, 0, 0.232738141987412, 0.175691152329672, 0.0570469896577399, 121.373272727277, 120.735720430109, 121.324742368743, 120.836364998501
7/26/2017, 120.68, 121.19, 120.64, 121.09, 9355480, 0.330123733053274, 0.0881383396006938, 0.947063697854175, 1.10651971272888, 0, 0.231598686778753, 0.186872659219488, 0.044726027559265, 121.341454545459, 120.752860215055, 121.336608058608, 120.872831675367
7/27/2017, 120.84, 120.93, 120.7, 120.79, 2769092, 0.330540182909594, -0.13534687939957, 0.727674850620478, 1.07907408669103, 0, 0.204135026010974, 0.190325132577785, 0.0138098934331887, 121.131818181823, 120.780924731184, 121.338454212454, 120.900005827506
7/28/2017, 120.84, 121.11, 120.79, 121.11, 2312162, 0.326394610345697, 0.000763554342914264, 0.564617213117471, 1.37464242476532, 0, 0.205818653318119, 0.193423836725852, 0.0123948165922667, 121.061454545459, 120.831806451614, 121.357807081807, 120.935219348659
7/31/2017, 120.91, 121.12, 120.91, 121.11, 3689850, 0.318744684138544, -0.0356030422593348, 0.57408925221474, 1.50020122870121, 0, 0.204792222822945, 0.195697513945271, 0.00909470887767477, 120.983636363641, 120.886967741937, 121.381094017094, 120.969487954653
8/1/2017, 120.63, 121.23, 120.57, 121.23, 7390477, 0.329728699671848, -0.096763747893969, 0.596552036176761, 1.77965246746172, 0, 0.211226874454113, 0.198803386047039, 0.0124234884070736, 121.027818181823, 120.945612903227, 121.405335775336, 121.006094492591
8/2/2017, 121.17, 121.29, 121, 121.04, 6728623, 0.32571348106541, 0.128707361488532, 0.553484102281148, 1.62520090041372, 0, 0.198704429157104, 0.198783594669052, -7.91655119480872E-05, 120.996727272732, 120.994666666668, 121.42127960928, 121.036617944475
8/3/2017, 121.11, 121.27, 121.09, 121.21, 6520483, 0.318481492952309, 0.153940445629206, 0.817857713625179, 1.82420712142519, 0, 0.200190212139162, 0.199064918163074, 0.00112529397608832, 121.052909090914, 121.06877419355, 121.447777777778, 121.070873390169
8/4/2017, 120.9, 120.92, 120.58, 120.74, 5095710, 0.329824289156136, 0.0887895185242, 0.494633843950629, 1.62034647571953, 0, 0.16158003969332, 0.191567942469123, -0.0299879027758035, 121.006000000005, 121.088688172044, 121.445802197802, 121.091739597315
8/7/2017, 120.75, 120.83, 120.59, 120.77, 10816434, 0.323191483307744, 0.171432776786474, 0.485262475020015, 1.37137211266094, 0, 0.131881699005618, 0.179630693776422, -0.0477489947708043, 120.985636363641, 121.118860215055, 121.45136996337, 121.11281589404
8/8/2017, 120.65, 120.67, 120.17, 120.19, 9992800, 0.333474030011835, 0.172276675076172, 0.170289521179824, 1.21598721581517, 0, 0.0608430366547879, 0.155873162352095, -0.0950301256973074, 120.655818181823, 121.092752688173, 121.42273992674, 121.118096897874
8/9/2017, 120.57, 120.62, 120.3, 120.31, 7465815, 0.334354845680046, 0.121662094345695, 0.0991000523139452, 1.16761373286663, 0, 0.0140652466459699, 0.12751157921087, -0.1134463325649, 120.474727272732, 121.053010752689, 121.400263736264, 121.126287409701
8/10/2017, 120.34, 120.44, 120.06, 120.27, 8053368, 0.333540533047127, 0.300886049432374, 0.0182393104876251, 1.06390251457389, 0, -0.0259351899323974, 0.0968222253822166, -0.122757415314614, 120.262363636369, 121.020344086023, 121.378947496948, 121.133161021984
8/11/2017, 120.3, 120.51, 120.09, 120.49, 10910497, 0.33371378466345, 0.50773572488712, 0.248683725976245, 1.04346622347715, 0, -0.0394291480501465, 0.069571950695744, -0.109001098745891, 120.218363636369, 120.995505376345, 121.358783882784, 121.145444490993
8/14/2017, 120.42, 120.65, 120.36, 120.41, 3051496, 0.329280917020133, 0.326559135632304, -0.0422921005271352, 0.919780482254638, 0, -0.0559337688198838, 0.0444708067926185, -0.100404575612502, 120.180545454551, 120.954623655915, 121.336493284493, 121.155315136476
8/15/2017, 120.17, 120.35, 120.11, 120.27, 4709988, 0.325652943023817, 0.201541243183652, 0.0512496471488242, 0.899899726541064, 0, -0.0793954088096314, 0.0196975636721685, -0.0990929724817999, 120.156545454551, 120.857956989249, 121.308732600733, 121.161318797975
8/16/2017, 120.3, 120.8, 120.29, 120.61, 5190152, 0.330469824099169, 0.0800639351290423, 0.046450257901205, 0.966699121637221, 0, -0.0697497374761156, 0.00180810344251168, -0.0715578409186273, 120.264363636369, 120.815569892474, 121.287777777778, 121.175679271144
8/17/2017, 120.6, 120.84, 120.48, 120.73, 8973840, 0.328543586601265, 0.304304336701766, 0.173671988176703, 0.924437745128545, 0, -0.0518250691951607, -0.0089185310850228, -0.0429065381101379, 120.471090909096, 120.764645161292, 121.274884004884, 121.192643897779
8/18/2017, 121.03, 121.04, 120.61, 120.65, 4350906, 0.330143504764627, 0.0610242257864363, 0.236157434196054, 0.985504373364407, 0, -0.0435726929728162, -0.0158493634625815, -0.0277233295102347, 120.582363636369, 120.691032258066, 121.268715506715, 121.207155660377
8/21/2017, 120.84, 120.87, 120.72, 120.82, 3666217, 0.322299479865582, 0.101810789722729, 0.373199141969642, 0.918989018272824, 0, -0.0230493475795441, -0.017289360285974, -0.00575998729357012, 120.763272727278, 120.646322580646, 121.277106227106, 121.225475155279
8/22/2017, 120.78, 120.79, 120.64, 120.7, 2390610, 0.313945418388497, -0.359048966896484, 0.301750846377604, 0.989186587870436, 0, -0.0162797824129512, -0.0170874447113695, 0.000807662298418211, 120.784000000005, 120.583913978496, 121.283318681319, 121.240358868185
8/23/2017, 120.95, 121.17, 120.87, 121.16, 4590242, 0.316511649055109, 0.00599688767906451, 0.447898948018109, 1.09047297897376, 0, 0.0259046892407753, -0.00848901792094052, 0.0343937071617158, 120.959818181824, 120.610494623657, 121.303384615385, 121.266091039915
8/24/2017, 121, 121.13, 120.89, 120.93, 2929758, 0.312421432477806, -0.226292008494145, -0.0410212646515748, 0.942921839399745, 0, 0.0403124127388281, 0.00127126821101321, 0.0390411445278149, 121.001818181824, 120.589634408604, 121.327304029304, 121.285597037259
8/25/2017, 121.01, 121.29, 120.95, 121.21, 5487990, 0.310964999901527, -0.225730475482216, 0.240826634272648, 1.14205420264952, 0, 0.0734772968157813, 0.0157124739319668, 0.0577648228838145, 121.148545454551, 120.618838709679, 121.354495726496, 121.311372505543
8/28/2017, 121.18, 121.26, 121, 121.21, 5200778, 0.306141937597235, -0.13092702524469, 0.19146622111362, 1.09229530316853, 0, 0.0986238322399799, 0.0322947455935695, 0.0663290866464105, 121.240000000005, 120.651247311829, 121.376473748474, 121.33652135816
8/29/2017, 121.65, 121.7, 121.23, 121.3, 3499654, 0.310816908848746, 0.48739144047826, 0.311021620490514, 1.08493142192574, 0, 0.124381102646538, 0.0507120170041632, 0.0736690856423748, 121.290909090915, 120.726322580647, 121.400825396825, 121.363209725128
8/30/2017, 121.29, 121.4, 121.24, 121.4, 2573677, 0.301622623485876, 0.260928441455642, 0.227886040708129, 1.22227496040263, 0, 0.151121059772507, 0.0707938255578319, 0.0803272342146749, 121.388181818187, 120.81077419355, 121.424366300366, 121.391633875107
8/31/2017, 121.46, 121.66, 121.44, 121.61, 4549449, 0.296736593755661, 0.698811288599287, 0.30111663515637, 1.21715895000328, 0, 0.187101128064668, 0.0940552860591992, 0.0930458420054692, 121.538909090915, 120.92765591398, 121.444825396825, 121.424343477036
9/1/2017, 121.19, 121.22, 120.8, 120.81, 7945950, 0.317290210316155, -0.209298897175016, -0.13456838138282, 0.751801139772324, 0, 0.149340769854092, 0.105112382818178, 0.0442283870359143, 121.349272727278, 120.959505376346, 121.434444444444, 121.437530804037
9/5/2017, 121.22, 121.66, 121.17, 121.56, 7356961, 0.334528124324448, 0.290046146705741, 0.17514849789917, 0.848938145545326, 0, 0.177883614334633, 0.119666629121469, 0.0582169852131638, 121.444000000006, 121.081956989249, 121.457775335775, 121.467859649123
9/6/2017, 121.54, 121.6, 121.08, 121.13, 8863669, 0.340394426262989, -0.0541871727824335, -0.106734350713433, 0.6432193737221, 0, 0.163917083778557, 0.128516720052886, 0.0354003637256707, 121.325818181824, 121.100881720432, 121.463435897436, 121.487520739834
9/7/2017, 121.37, 121.81, 121.35, 121.6, 7698798, 0.350085345481695, 0.337584131905285, 0.335487060466575, 0.858629267996158, 0, 0.188599521846825, 0.140533280411674, 0.0480662414351511, 121.438545454551, 121.203268817206, 121.47273992674, 121.517539991934
9/8/2017, 121.52, 121.52, 121.23, 121.24, 6776599, 0.348827607308194, 0.0245051121545907, 0.121434191103008, 0.53300310195761, 0, 0.17707038333225, 0.147840700995789, 0.0292296823364606, 121.356909090915, 121.236688172045, 121.471667887668, 121.538624676101
9/11/2017, 120.99, 121.19, 120.85, 120.87, 4220271, 0.348533682092687, 0.0837127183770178, 0.121782556797226, 0.531284717740308, 0, 0.136504016879726, 0.145573364172577, -0.00906934729285033, 121.186545454551, 121.241591397851, 121.451191697192, 121.55077635468
9/12/2017, 120.82, 120.82, 120.55, 120.74, 4615817, 0.344715113854696, -0.0106154424032527, 0.108873369144644, 0.545119960285234, 0, 0.0927952794382207, 0.135017747225706, -0.0422224677874848, 120.989818181824, 121.231548387098, 121.418251526252, 121.559662337662
9/13/2017, 120.82, 120.84, 120.6, 120.62, 5671338, 0.337753753146039, 0.276280939153642, 0.317649837208207, 0.50645080124353, 0, 0.0479203964919037, 0.117598277078945, -0.0696778805870415, 120.795272727278, 121.216666666668, 121.379211233211, 121.565591294299
9/14/2017, 120.56, 120.92, 120.56, 120.92, 4333511, 0.334955878425831, 0.383615985705993, 0.360035072699753, 0.651997726298073, 0, 0.0361475349642433, 0.101308128656005, -0.0651605936917616, 120.76145454546, 121.231118279571, 121.346991452991, 121.578049895258
9/15/2017, 120.99, 121.05, 120.79, 121.02, 4631309, 0.328687172188802, 0.469961808451526, 0.547946514738309, 0.84555841852364, 0, 0.0344890533119298, 0.0879443135871898, -0.0534552602752601, 120.830363636369, 121.270365591399, 121.317587301587, 121.592417927311
9/18/2017, 120.96, 120.98, 120.76, 120.9, 4971726, 0.323315430102352, 0.260699666014938, 0.539185614807426, 0.71408566074592, 0, 0.0232239858827654, 0.075000248046305, -0.0517762621635395, 120.730000000006, 121.264279569894, 121.284434676435, 121.603772811918
9/19/2017, 120.95, 121.06, 120.84, 120.97, 5296844, 0.316065088240106, 0.354144555996458, 0.481652669595806, 0.700783946337494, 0, 0.0197174631290693, 0.0639436910628578, -0.0442262279337885, 120.798909090915, 121.268043010754, 121.253821733822, 121.616376918355
9/20/2017, 121.07, 121.09, 120.54, 120.82, 6603279, 0.323395746053512, 0.348148305271631, 0.390783170206377, 0.606270543521276, 0, 0.00477967506699883, 0.052110887863686, -0.0473312127966872, 120.762181818188, 121.212817204303, 121.228124542124, 121.62537793698
9/21/2017, 120.85, 121.07, 120.81, 120.82, 3410003, 0.317985766729648, 0.139461411105287, 0.156377912105444, 0.855153223667142, 0, -0.00697818936984618, 0.0402930724169796, -0.0472712617868258, 120.83636363637, 121.161526881722, 121.200893772894, 121.6341343902
9/22/2017, 121.06, 121.12, 120.9, 120.98, 2099239, 0.314085702756342, 0.164283065510543, 0.327727468769188, 0.79384802891998, 0, -0.00334713513240104, 0.0315650309071035, -0.0349121660395045, 120.93636363637, 121.124580645163, 121.183115995116, 121.64612140651
9/25/2017, 121.12, 121.46, 121.07, 121.43, 3489895, 0.317040137556527, 0.482046193713071, 0.400318318035043, 0.954611438283328, 0, 0.0354332878186767, 0.0323386822894181, 0.0030946055292586, 121.132000000006, 121.154817204303, 121.199919413919, 121.667514101057
9/26/2017, 121.3, 121.46, 121.21, 121.41, 10290712, 0.311533438006051, 0.367230662272702, 0.341303565990554, 1.02901990468701, 0, 0.0638175703265631, 0.0386344598968471, 0.025183110429716, 121.264181818188, 121.171118279571, 121.214297924298, 121.688005231037
9/27/2017, 120.85, 121.01, 120.64, 120.94, 6695458, 0.328940887819571, 0.148390048695558, -0.109771120008361, 0.849518169733374, 0, 0.0478358250512514, 0.040474732927728, 0.00736109212352342, 121.173454545461, 121.112000000002, 121.208581196581, 121.698016790294
9/28/2017, 120.79, 121.14, 120.75, 121.12, 6350817, 0.328129172921516, -0.0174458823124934, -0.0091350555714938, 0.979971735235799, 0, 0.0491283514019045, 0.0422054566225633, 0.00692289477934124, 121.187454545461, 121.094064516131, 121.2077997558, 121.711592331323
9/29/2017, 121.2, 121.3, 120.95, 121.23, 7627305, 0.325875238414924, 0.190272708932445, -0.00911851433012714, 1.00882474496589, 0, 0.0583560760196349, 0.0454355805019776, 0.0129204955176573, 121.248545454552, 121.094795698926, 121.202688644689, 121.727169875042
10/2/2017, 120.96, 121.11, 120.77, 121.02, 7218144, 0.329123800986525, -0.110176582296017, -0.232911911739998, 0.885162079791772, 0, 0.0481686115347486, 0.0459821867085318, 0.0021864248262168, 121.201636363643, 121.060322580647, 121.191352869353, 121.737983291562
10/3/2017, 120.98, 121.29, 120.92, 121.29, 7569409, 0.327224291166789, 0.0552948549762627, -0.0453301004479456, 0.950212636308287, 0, 0.0611765113082896, 0.0490210516284834, 0.0121554596798062, 121.255454545461, 121.069053763443, 121.191956043956, 121.754170845963
10/4/2017, 121.3, 121.3, 120.98, 121.22, 5376431, 0.324241730422692, -0.0417103220100316, 0.263745171163646, 0.741761428363432, 0, 0.0650866719706471, 0.0522341756969161, 0.012852496273731, 121.237636363643, 121.057870967744, 121.190363858364, 121.768542212042
10/5/2017, 121.15, 121.15, 120.92, 121.05, 3932820, 0.320853807796339, -0.204906450732966, -0.0110613435767449, 0.687694257760179, 0, 0.0538472061423505, 0.052556781786003, 0.0012904243563475, 121.139272727279, 121.052430107529, 121.186544566545, 121.779072754749
10/6/2017, 120.68, 120.99, 120.57, 120.95, 5901273, 0.324906041852497, -0.395707717813026, 0.0873736984758452, 0.598000854973781, 0, 0.0364505054946278, 0.049335526527728, -0.0128850210331002, 121.025818181824, 121.019677419357, 121.180776556776, 121.787291277175
10/9/2017, 121.02, 121.07, 120.87, 121.05, 1312163, 0.316666802758831, 0.172973685744057, -0.0216195561709823, 0.397844556148464, 0, 0.0303824294259556, 0.0455449071073735, -0.0151624776814179, 121.038545454552, 121.018150537636, 121.172422466422, 121.797343378271
10/10/2017, 121.09, 121.4, 121.05, 121.13, 3873377, 0.315082065964325, -0.344490461799884, 0.0182520920198352, 0.431790467245644, 0, 0.0316637666436463, 0.0427686790146281, -0.0111049123709817, 121.095636363643, 121.027806451615, 121.179211233211, 121.80878021978
10/11/2017, 121.31, 121.31, 121, 121.07, 7170869, 0.312278814881852, -0.0471796944966706, -0.0714702161501142, 0.387384521805749, 0, 0.0275204978923398, 0.0397190427901704, -0.0121985448978306, 121.053272727279, 121.0363655914, 121.175374847375, 121.818735108257
10/12/2017, 121.11, 121.19, 120.95, 121.1, 10302628, 0.306500547579343, -0.47040787223896, 0.0383048162618942, 0.432146409012773, 0, 0.0263538856468131, 0.037046011361499, -0.0106921257146859, 121.050181818188, 121.056881720432, 121.179975579976, 121.829055529919
10/13/2017, 121.57, 121.65, 121.4, 121.58, 5755794, 0.312644805858411, 0.312688068387748, 0.188875621636238, 0.71962687125718, 0, 0.0634301423131944, 0.0423228375518381, 0.0211073047613564, 121.236000000006, 121.154236559142, 121.201807081807, 121.848755900716
10/16/2017, 121.54, 121.56, 121.29, 121.41, 4886075, 0.309371449810166, 0.519926298262874, 0.343883413044584, 0.596938991479445, 0, 0.0781943873673185, 0.0494971475149341, 0.0286972398523844, 121.302000000006, 121.176881720432, 121.210661782662, 121.864658291457
10/17/2017, 121.27, 121.49, 121.26, 121.39, 4476889, 0.303424897729464, 0.631594625045817, 0.318790561591372, 0.573060571631142, 0, 0.0872752701035608, 0.0570527720326595, 0.0302224980709014, 121.393818181825, 121.243118279572, 121.215067155067, 121.879825373134
10/18/2017, 121.1, 121.29, 121.04, 121.21, 3272480, 0.303119469669257, 0.569011339112843, 0.542281778155921, 0.480605944068381, 0.62053300459754, 0.0790363574883202, 0.0614494891237916, 0.0175868683645285, 121.404000000007, 121.258946236561, 121.211289377289, 121.891113245653
10/19/2017, 121.55, 121.55, 121.3, 121.39, 4143263, 0.301540945487108, 0.46446653180426, 0.571865284490566, 0.446918717261301, 0.586829150113758, 0.0860396441004383, 0.066367520119121, 0.0196721239813173, 121.442909090916, 121.328430107529, 121.217440781441, 121.905684046237
10/20/2017, 120.98, 121.16, 120.9, 121.06, 7280417, 0.307482674740179, 0.0417554742298587, 0.414733202247372, 0.286026954257933, 0.440621893094588, 0.0642212544763083, 0.0659382669905584, -0.0017170125142501, 121.329272727279, 121.333397849464, 121.226525030525, 121.913490292669
10/23/2017, 121.24, 121.31, 121.14, 121.18, 2675782, 0.302134510429475, 0.266105538334029, 0.364200578544998, 0.426718429951856, 0.561959343495113, 0.0559678579961229, 0.0639441851916713, -0.00797632719554842, 121.271090909098, 121.330086021507, 121.234388278388, 121.92343950263
10/24/2017, 120.88, 121.06, 120.85, 120.88, 4686198, 0.301390031230573, -0.0765482850378867, 0.248297530305912, 0.135767427468814, 0.478200574253927, 0.0249320874433181, 0.0561417656420007, -0.0312096781986826, 121.118181818189, 121.278043010755, 121.231037851038, 121.927349751362
10/25/2017, 120.58, 120.64, 120.4, 120.56, 8866587, 0.306987604731204, -0.223028842915895, 0.155057264572505, 0.143096946922047, 0.438593593314714, -0.0251948790860013, 0.0398744366964003, -0.0650693157824016, 120.85636363637, 121.176494623658, 121.210336996337, 121.924966934009
10/26/2017, 120.8, 120.8, 120.54, 120.55, 9420138, 0.302446323891118, -0.231808136033311, -0.022716080846579, 0.0188963510067365, 0.408757174390126, -0.0649787431293731, 0.0189038007312456, -0.0838825438606187, 120.624909090916, 121.094064516131, 121.195294261294, 121.92237458194
10/27/2017, 120.71, 120.94, 120.68, 120.91, 6915923, 0.302596221386325, -0.0539087296068159, 0.0990430004322216, 0.194589676683095, 0.464900618371008, -0.0666899899652833, 0.00178504259193983, -0.0684750325572231, 120.643818181825, 121.0663655914, 121.197621489622, 121.926641976445
10/30/2017, 121.16, 121.35, 121.09, 121.31, 5236618, 0.304653892271284, -0.097196488012775, 0.33503785173296, 0.402071748174367, 0.563542602781138, -0.0353618786262899, -0.00564434165170612, -0.0297175369745838, 120.803454545461, 121.08212903226, 121.219736263736, 121.93838277512
10/31/2017, 121.36, 121.36, 121.12, 121.14, 5932779, 0.29973324655653, -0.222724971292645, 0.166618129949229, 0.385094369800055, 0.459211421738448, -0.0239753312395976, -0.00931053956928442, -0.0146647916703132, 120.905818181825, 121.078344086024, 121.235614163614, 121.946658090724
11/1/2017, 121.05, 121.15, 120.85, 121.01, 5967418, 0.297448154809232, 0.0684237354060218, 0.161785726035922, 0.330131569075723, 0.571449927706232, -0.025151394327068, -0.0124787105208411, -0.0126726838062269, 120.940909090916, 121.046967741938, 121.250727716728, 121.952294554234
11/2/2017, 121.15, 121.15, 120.9, 120.99, 13253915, 0.292953890013984, -0.115757780890225, -0.0780877008600872, 0.278925296983896, 0.635955868386872, -0.0273816272950143, -0.0154592938756758, -0.0119223334193385, 121.016000000007, 121.011827956991, 121.253030525031, 121.957408982195
11/3/2017, 121.1, 121.19, 120.91, 121.13, 5307520, 0.289542364361862, -0.0875979982852273, 0.110035213570697, 0.0470999949641343, 0.624181723897527, -0.0176488283121188, -0.0158972007629644, -0.00175162754915441, 121.09527272728, 121.004021505378, 121.26423931624, 121.964996270458
11/6/2017, 121.19, 121.25, 121.05, 121.16, 9576913, 0.283250687235017, 0.135857512305829, -0.0176815281544985, 0.161427481725329, 0.544869549007057, -0.00742912736185986, -0.0142035860827435, 0.00677445872088361, 121.205090909098, 121.029053763443, 121.268427350428, 121.972963268855
11/7/2017, 121.02, 121.11, 120.96, 121.06, 7643168, 0.277570796316909, -0.217920835829016, -0.0690172937730385, 0.0900709488411687, 0.588083579642448, -0.00731478471008984, -0.0128258258082127, 0.0055110410981229, 121.221454545462, 121.041806451615, 121.265619047619, 121.978900516796
11/8/2017, 121.08, 121.11, 120.88, 120.9, 7185496, 0.273553222266491, -0.30243630855941, -0.197073608549204, 0.0865875291301288, 0.639825726639939, -0.0199053734050381, -0.0142417353275778, -0.00566363807746026, 121.108727272734, 121.005182795701, 121.242525030525, 121.981746885134
