Date,KRE_Open,KRE_High,KRE_Low,KRE_Close,KRE_Volume,KRE_ATRPercentOfClose20,KRE_SQN25,KRE_SQN50,KRE_SQN100,KRE_SQN200,KRE_MACD,KRE_MACD_Avg,KRE_MACD_Diff,KRE_LinReg10,KRE_LinReg30,KRE_LinReg90,KRE_LinReg270
6/13/2017, 56, 56.31, 55.54, 55.75, 6627858, 1.98085047401236, 0.263445887652265, 0.268885114456209, 0.289129342972382, 0, 0.301359582494612, -0.131206160230816, 0.432565742725429, 55.6549090909087, 53.2260860215053, 52.5161782661782, 53.1693773704172
6/14/2017, 55.12, 55.75, 54.47, 55.75, 10824178, 1.99660615658977, 0.36774374457265, 0.373528126858803, 0.232424680395164, 0, 0.420458446077205, -0.0208732389692119, 0.441331685046417, 56.0889090909086, 53.5438709677418, 52.5849914529914, 53.228947368421
6/15/2017, 55.63, 56.13, 55.15, 55.49, 5751978, 1.99396744581701, 0.28319287862279, 0.316538415791486, 0.220972836475278, 0, 0.488237231549881, 0.0809488551346067, 0.407288376415275, 56.4032727272723, 53.8527311827956, 52.6335702075702, 53.2778352402746
6/16/2017, 55.11, 55.39, 54.74, 55.07, 5449845, 1.9768111656068, 0.392289641200486, 0.442181944268937, 0.0260793311253699, 0, 0.50227203804215, 0.165213491716115, 0.337058546326035, 56.3450909090904, 54.1099999999999, 52.6592551892552, 53.3109565217391
6/19/2017, 55.42, 55.76, 54.91, 55.07, 5841074, 1.95514511250169, 0.443723670643231, 0.29810252517155, -0.114304029144156, 0, 0.50754407118518, 0.233679607609928, 0.273864463575251, 56.1450909090904, 54.3556559139784, 52.6730036630036, 53.3432095490716
6/20/2017, 54.9, 55.11, 54.33, 54.35, 4009939, 1.95375067669172, 0.121604225869437, 0.196335308780238, -0.272566019112815, 0, 0.448454706027327, 0.276634627293408, 0.171820078733919, 55.4761818181813, 54.5193763440859, 52.6773846153846, 53.3503215993046
6/21/2017, 54.53, 54.53, 53.53, 53.61, 5365207, 1.97494929703945, -0.134055883802955, 0.115318443889447, -0.296166401228187, 0, 0.338017685393361, 0.288911238913399, 0.0491064464799619, 54.5325454545449, 54.5657634408601, 52.6563394383394, 53.3325694345535
6/22/2017, 53.46, 53.66, 52.87, 53.25, 5177664, 1.96306441734405, 0.468068895048351, -0.0212721037125896, -0.237413052771096, 0, 0.218922952014694, 0.274913581533658, -0.0559906295189638, 53.7112727272722, 54.5765591397849, 52.632989010989, 53.3034957983193
6/23/2017, 53.54, 53.59, 52.72, 52.91, 6609446, 1.95911021002442, 0.21996956202785, 0.0622066411545582, -0.276847546959633, 0, 0.0959977568944907, 0.239130416605824, -0.143132659711334, 53.1478181818176, 54.4984086021504, 52.6197411477411, 53.2641790633609
6/26/2017, 53.02, 53.72, 52.72, 53.29, 4717313, 1.94170942300193, 0.293230365959723, 0.384056442243173, -0.206607256805015, 0, 0.0289082421206004, 0.19708598170878, -0.168177739588179, 52.863454545454, 54.4609677419354, 52.6321684981684, 53.2385056225444
6/27/2017, 53.64, 54.19, 53.43, 53.56, 5600759, 1.91934298719537, 0.301567644835698, 0.246957812576128, -0.0838549715521869, 0, -0.00244574514806573, 0.15717963633741, -0.159625381485476, 52.8138181818176, 54.4926021505375, 52.6580341880341, 53.2224150339864
6/28/2017, 53.86, 54.54, 53.86, 54.35, 8585019, 1.88702870054231, 0.306908614196762, 0.470090942739785, -0.171655990726909, 0, 0.0360369798710423, 0.132951105044137, -0.0969141251730946, 53.1565454545449, 54.6441075268816, 52.7178119658119, 53.2322659323367
6/29/2017, 55.8, 55.94, 54.51, 55.2, 11122463, 1.90909437283969, 0.660604844336965, 0.567200515765387, 0.00255859089653727, 0, 0.133582852978655, 0.133077454631041, 0.000505398347614816, 53.8172727272722, 54.7462795698924, 52.8227545787545, 53.2690374193548
6/30/2017, 55.49, 55.54, 54.69, 54.95, 6476593, 1.89923401113218, 0.572030816980178, 0.286959399430724, -0.00315358947786327, 0, 0.188542350678595, 0.144170433840552, 0.044371916838044, 54.323454545454, 54.8229032258064, 52.9176727716727, 53.2969866666666
7/3/2017, 55.33, 56.49, 55.25, 56.07, 5452938, 1.90556025443424, 0.990475752093698, 0.542484904423123, 0.22358006663352, 0, 0.318797884766255, 0.179095924025692, 0.139701960740563, 55.2230909090903, 55.0347311827956, 53.0645982905982, 53.3594013248344
7/5/2017, 56.26, 56.33, 55.44, 55.97, 4212107, 1.89302349996108, 1.16448908477758, 0.283446578452058, 0.0746444818553396, 0, 0.409239709082613, 0.225124681037076, 0.184115028045536, 55.8896363636358, 55.2267096774193, 53.1978559218558, 53.417093996063
7/6/2017, 56.08, 56.18, 55.27, 55.42, 4682666, 1.89832008351101, 1.13226110887802, 0.126855604801269, -0.0345868286437884, 0, 0.431560343984799, 0.266411813626621, 0.165148530358178, 56.1298181818176, 55.3786021505376, 53.3192747252746, 53.4563263081395
7/7/2017, 55.73, 55.84, 55.02, 55.67, 3786188, 1.86895372870076, 0.944318580965628, 0.0558086096940309, -0.0704801995231988, 0, 0.464072974247372, 0.305944045750771, 0.158128928496601, 56.2856363636358, 55.5290322580644, 53.442371184371, 53.5022528324389
7/10/2017, 55.48, 55.72, 55.21, 55.39, 3207004, 1.83051852993199, 0.99015747684023, 0.121048888740005, -0.245039973517149, 0, 0.461921069475913, 0.3371394504958, 0.124781618980114, 56.1447272727267, 55.6298064516128, 53.5967619047617, 53.5385202583676
7/11/2017, 55.41, 55.48, 54.87, 55.29, 3525600, 1.79730150667908, 0.947674394993212, 0.311927239610752, -0.291943180689383, 0, 0.446993838450119, 0.359110328086663, 0.0878835103634556, 55.9099999999994, 55.6797634408601, 53.7154676434675, 53.5708882720333
7/12/2017, 55.01, 55.52, 54.94, 55.17, 4706684, 1.76371506777364, 1.04130059918542, 0.153132574034003, -0.297941716432212, 0, 0.420632117977483, 0.371414686064827, 0.0492174319126558, 55.5787272727266, 55.6600215053762, 53.8392258852257, 53.5988869902028
7/13/2017, 55.34, 55.53, 55.03, 55.37, 4597145, 1.71462799845798, 0.933940641142576, 0.296627947158041, -0.247881419730432, 0, 0.411139235920835, 0.379359596036029, 0.0317796398848062, 55.3867272727266, 55.6182150537633, 53.9657240537239, 53.6321770845023
7/14/2017, 54.58, 55.35, 54.33, 55.02, 5380749, 1.73376962306229, 0.362077694983769, 0.107517106307399, -0.328893879534488, 0, 0.371096217375928, 0.377706920304009, -0.00661070292808053, 55.1881818181812, 55.5704946236558, 54.0731697191695, 53.6543449419569
7/17/2017, 55.02, 55.29, 54.55, 55.06, 3042292, 1.713083988882, -0.272780025831135, 0.094245343052301, -0.316780358461241, 0, 0.338685348517366, 0.36990260594668, -0.0312172574293144, 54.9632727272721, 55.4872043010752, 54.1773504273502, 53.6771840958606
7/18/2017, 54.67, 55.04, 54.44, 54.85, 4856365, 1.69017838115681, -0.351115260305916, 0.0811847372451838, -0.350971393274914, 0, 0.292680418801773, 0.354458168517699, -0.0617777497159262, 54.8838181818176, 55.3618494623655, 54.273526251526, 53.6933984542722
7/19/2017, 55.05, 55.2, 54.45, 54.83, 4211860, 1.67464836761131, -0.381882651993423, 0.0370669748720639, -0.291220339292381, 0, 0.251705839465608, 0.333907702707281, -0.0822018632416731, 54.8439999999994, 55.1934193548386, 54.3648083028081, 53.7086893049825
7/20/2017, 54.78, 55.18, 54.41, 54.74, 3292459, 1.66386411209941, -0.421533548282797, 0.105732176980173, -0.370962232463265, 0, 0.209555319023131, 0.309037225970451, -0.0994819069473194, 54.7252727272721, 55.031440860215, 54.455294261294, 53.7210780940465
7/21/2017, 54.8, 55, 54.08, 54.25, 3931274, 1.67974056076508, -0.517493828851866, -0.0182908589626698, -0.373385410675621, 0, 0.135054993103545, 0.27424077939707, -0.139185786293525, 54.5243636363631, 54.8945591397849, 54.5227277167275, 53.719269270298
7/24/2017, 54.32, 54.87, 54.3, 54.81, 2887079, 1.63600855957728, -0.0893768411811256, 0.28788202248019, -0.564131913367083, 0, 0.119819068316374, 0.243356437180931, -0.123537368864556, 54.538363636363, 54.9376344086021, 54.6059218559216, 53.7333951367781
7/25/2017, 55.7, 56.02, 55.47, 55.7, 6480550, 1.63799187958544, 0.271855879315786, 0.519903890386481, -0.234515714946402, 0, 0.177513781735918, 0.230187906091928, -0.05267412435601, 54.871454545454, 55.097569892473, 54.7407619047616, 53.7722135650784
7/26/2017, 55.77, 55.88, 54.43, 54.59, 6659568, 1.72054113039501, 0.115559060665054, 0.165541403043752, -0.441083854760538, 0, 0.132146234908085, 0.210579571855159, -0.0784333369470747, 54.7747272727267, 55.1199999999999, 54.8188864468862, 53.7792002363833
7/27/2017, 54.73, 55.05, 54.26, 54.6, 4881940, 1.70655903466759, 0.420690736965902, 0.113755008931973, -0.389907389568816, 0, 0.0958936414115428, 0.187642385766436, -0.0917487443548933, 54.7530909090903, 55.1511827956989, 54.8815433455431, 53.7863490675991
7/28/2017, 54.39, 54.46, 53.86, 54.11, 4917578, 1.70429157509163, 0.368249617523802, 0.59541412292234, -0.42587255007687, 0, 0.0273094882001601, 0.155575806253181, -0.128266318053021, 54.5341818181812, 55.1102795698924, 54.8565201465199, 53.7799090038314
7/31/2017, 54.34, 54.79, 54.19, 54.48, 4565882, 1.67048928545884, 0.655879873409893, 0.58183376366348, -0.329253844446192, 0, 0.00277991530577282, 0.125016628063699, -0.122236712757926, 54.5007272727266, 55.0972258064516, 54.8433333333331, 53.7837779877185
8/1/2017, 54.71, 55.19, 54.5, 54.85, 3149733, 1.64098164919248, 0.648118383335483, 0.633168248503679, -0.272596147081527, 0, 0.0130455785331804, 0.102622418157596, -0.0895768396244151, 54.5847272727266, 55.1349247311828, 54.8538241758239, 53.7976404808498
8/2/2017, 54.93, 55.06, 54.45, 54.9, 3460911, 1.61306832942254, 0.560206233036555, 0.584470390658384, -0.229845011642832, 0, 0.0249284135001488, 0.0870836172261062, -0.0621552037259574, 54.6819999999994, 55.1323870967742, 54.8669157509155, 53.8125730832874
8/3/2017, 54.73, 54.92, 54.37, 54.49, 3494146, 1.59441326337002, 0.0800006127612365, 0.292087452057813, -0.297797023686586, 0, 0.00124768974491474, 0.0699164317298679, -0.0686687419849532, 54.6158181818175, 55.0249462365591, 54.8543003663001, 53.8162352621077
8/4/2017, 55.25, 55.42, 54.79, 54.98, 4466930, 1.58576936676938, -0.0723550635735712, 0.49282755371148, -0.206015004021292, 0, 0.0217685165492796, 0.0602868486937502, -0.0385183321444707, 54.6345454545448, 54.95, 54.8816288156285, 53.8328832214765
8/7/2017, 54.94, 55.05, 54.52, 54.63, 3964091, 1.56464066988343, -0.114822235161867, 0.396564602655801, -0.1899841647479, 0, 0.00967778522449692, 0.0501650359998996, -0.0404872507754027, 54.6045454545448, 54.7968172043011, 54.8886984126982, 53.8399523178808
8/8/2017, 54.44, 55.54, 54.43, 54.71, 4180300, 1.58567910447715, -0.636538425086376, 0.510815049302542, -0.251428814180595, 0, 0.00647646825807868, 0.0414273224515354, -0.0349508541934567, 54.7899999999993, 54.6680215053763, 54.9350964590962, 53.8490031369815
8/9/2017, 54.02, 54.41, 53.86, 54.07, 4208000, 1.6028274203005, -0.86763759355235, 0.500166702400787, -0.286073846675323, 0, -0.0471596230205407, 0.0237099333571202, -0.0708695563776608, 54.586363636363, 54.4668602150538, 54.9420561660559, 53.8412151702787
8/10/2017, 53.55, 53.72, 52.63, 52.67, 9026641, 1.69986016109484, -1.10475541796455, 0.245891418233261, -0.375550813786585, 0, -0.200325681737169, -0.0210971896617377, -0.179228492075432, 53.9294545454539, 54.137440860215, 54.8766593406591, 53.797403446227
8/11/2017, 52.77, 53.06, 52.02, 52.27, 5683458, 1.72670849341156, -1.37889304641133, -0.0825585077567616, -0.0170633270957605, 0, -0.34995349774892, -0.0868684512791743, -0.263085046469746, 53.1416363636357, 53.8247741935483, 54.7954847374844, 53.7443351487222
8/14/2017, 52.86, 53.52, 52.79, 53.48, 4467463, 1.72012528614606, -0.657386921082983, 0.307341806290527, 0.199854070541499, 0, -0.366670977555856, -0.142828956534511, -0.223842021021345, 52.9461818181812, 53.6678709677419, 54.7463345543343, 53.7234267990074
8/15/2017, 54.08, 54.08, 53.21, 53.21, 3237563, 1.72416247487195, -0.718786668994487, 0.235595897381068, 0.0944926406738037, 0, -0.397128593044997, -0.193688883836608, -0.203439709208389, 52.7859999999993, 53.5608602150537, 54.7008962148959, 53.6961726277969
8/16/2017, 53.46, 53.56, 52.9, 53.06, 4100791, 1.70477857187221, -0.731211512683212, 0.290251555233891, 0.058372478437938, 0, -0.428431527196942, -0.240637412508675, -0.187794114688267, 52.6734545454538, 53.4466021505376, 54.6444664224661, 53.665781665726
8/17/2017, 52.87, 53.07, 51.53, 51.6, 10458258, 1.81458863318532, -1.20443126080094, -0.180902426235297, -0.122471770710184, 0, -0.564541443957616, -0.305418218798463, -0.259123225159153, 52.0749090909084, 53.1292043010753, 54.5170647130644, 53.5994912825412
8/18/2017, 51.33, 52.06, 51.11, 51.69, 6643936, 1.8127516888904, -1.06240553237662, -0.543924016774704, -0.247858893303911, 0, -0.657567259722164, -0.375848026983203, -0.281719232738961, 51.7630909090902, 52.8645376344086, 54.4017094017091, 53.5369386792453
8/21/2017, 51.55, 51.69, 51.26, 51.59, 5272718, 1.76712692496234, -1.1106804827788, -1.05427402953404, -0.23625267350428, 0, -0.730934297603532, -0.446865281107269, -0.284069016496263, 51.5261818181811, 52.5941935483871, 54.2667008547005, 53.4733152173913
8/22/2017, 51.8, 52.11, 51.8, 52.11, 5579791, 1.71191276445724, -0.847913168636816, -0.892690860580655, -0.419351042882009, 0, -0.738604378022224, -0.50521310049026, -0.233391277531964, 51.6507272727266, 52.4076774193549, 54.1304420024416, 53.4239130434783
8/23/2017, 51.51, 52.51, 51.4, 52.15, 3317980, 1.73149348893717, -0.827917964759674, -0.894552686479619, -0.332437296728499, 0, -0.733005673187613, -0.550771615029731, -0.182234058157882, 51.8029090909084, 52.2387526881721, 54.0158608058605, 53.3765985003409
8/24/2017, 52.38, 52.44, 51.99, 52.37, 3151487, 1.68097223936738, -0.723724292570666, -0.8334230919351, -0.216226766311316, 0, -0.702716024976027, -0.58116049701899, -0.121555527957037, 51.8558181818175, 52.130559139785, 53.9052405372402, 53.3356920544666
8/25/2017, 52.47, 52.88, 52.46, 52.7, 3045768, 1.63531101265439, -0.46378921484701, -0.67816217033659, -0.167048536961451, 0, -0.644651872958676, -0.593858772206927, -0.0507931007517485, 51.9590909090902, 52.0602580645162, 53.8165860805857, 53.3036784922395
8/28/2017, 52.74, 52.85, 52.06, 52.27, 3082851, 1.6418948890098, -0.789307275479175, -0.685807938021938, -0.0801302998303964, 0, -0.626115550176323, -0.600310127800806, -0.0258054223755164, 52.1323636363629, 51.9530322580645, 53.7337948717945, 53.2620598758671
8/29/2017, 51.5, 52.03, 51.38, 51.85, 3480281, 1.65825947070617, -1.26867457200426, -0.793448857486964, -0.265066365485332, 0, -0.637961843720902, -0.607840470984825, -0.0301213727360764, 52.1725454545447, 51.7965161290323, 53.6302100122097, 53.2113339585889
8/30/2017, 52, 52.35, 51.79, 52.09, 3543260, 1.62184134917084, -0.861524093600681, -0.555588435720021, -0.189833438517673, 0, -0.620827608250458, -0.610437898437952, -0.0103897098125063, 52.3398181818174, 51.6884731182796, 53.5646495726492, 53.1674123182207
8/31/2017, 52.25, 52.42, 51.98, 52.02, 2940005, 1.58511399623979, -0.89109844218918, -0.390989504718922, -0.146940737058057, 0, -0.605912436776457, -0.609532806105653, 0.00362036932919607, 52.2438181818174, 51.5832258064517, 53.5024737484734, 53.1227993801071
9/1/2017, 52.1, 52.74, 51.98, 52.48, 3399987, 1.56506761776246, -0.547934071739902, -0.169833820224972, -0.120636655722309, 0, -0.550626619390549, -0.597751568762632, 0.0471249493720832, 52.3018181818174, 51.5212258064517, 53.4757142857139, 53.0899477897668
9/5/2017, 51.98, 52.12, 50.78, 50.85, 5996937, 1.70163247101604, -1.11714600849045, -0.476865284572291, -0.260423877679518, 0, -0.631065063097985, -0.604414267629703, -0.0266507954682823, 51.7336363636356, 51.3011612903226, 53.3668864468861, 53.0198039215686
9/6/2017, 51.03, 51.4, 50.74, 50.94, 4639512, 1.6784768471458, -1.21282327265201, -0.549801154448319, -0.0688922542484584, 0, -0.679715523973073, -0.619474518898377, -0.060241005074696, 51.3409090909083, 51.1773978494624, 53.2434920634917, 52.9532258941928
9/7/2017, 50.74, 50.89, 49.31, 49.59, 7184607, 1.80230953950246, -1.56430045518749, -0.91585081394432, -0.438694421197718, 0, -0.817778243758696, -0.659135263870441, -0.158642979888255, 50.5536363636356, 50.839053763441, 53.0769206349203, 52.8569243177847
9/8/2017, 49.42, 50.44, 49.42, 50.16, 7112014, 1.79441195296512, -1.23405404491447, -0.96341918730981, -0.297679969132925, 0, -0.871157545656168, -0.701539720227586, -0.169617825428582, 50.1469090909083, 50.6059569892474, 52.9289792429789, 52.7756786924457
9/11/2017, 50.76, 51.81, 50.76, 51.5, 8553037, 1.82053045403289, -0.888812827209343, -0.794190668584984, -0.125471346870065, 0, -0.796156627819073, -0.720463101745883, -0.0756935260731896, 50.3896363636355, 50.5388602150538, 52.8539120879117, 52.7266535303777
9/12/2017, 51.72, 52.81, 51.72, 52.7, 10129985, 1.81441086268613, -0.442380246844418, -0.440496263649535, -0.106844458290413, 0, -0.632595719225122, -0.702889625241731, 0.0702939060166089, 51.0263636363628, 50.6655268817205, 52.83588034188, 52.7058545454546
9/13/2017, 52.49, 52.97, 52.37, 52.9, 6760556, 1.77388430700154, -0.410589930704041, -0.651661379526914, -0.0516636109786979, 0, -0.481286224238694, -0.658568945041124, 0.17728272080243, 51.6247272727264, 50.8537204301076, 52.8248107448104, 52.690030816641
9/14/2017, 52.9, 53.05, 52.28, 52.35, 4482146, 1.77643850713204, -0.394141651333736, -0.749896991916883, -0.319805414156101, 0, -0.40112879968536, -0.607080915969971, 0.205952116284611, 52.0238181818173, 50.9880430107528, 52.794996336996, 52.6622503650098
9/15/2017, 52.07, 52.47, 51.97, 52.37, 5243057, 1.73470933847516, -0.0457136067778571, -0.632098184936025, -0.346958724780624, 0, -0.332160688714104, -0.552096870518798, 0.219936181804693, 52.4016363636355, 51.1140215053765, 52.7589987789984, 52.6355150335823
9/18/2017, 52.61, 53.3, 52.59, 53.11, 5222469, 1.71256621451981, 0.259283695925238, -0.510343801328959, -0.317869748431254, 0, -0.215309197910827, -0.484739335997204, 0.269430138086377, 53.1079999999991, 51.3802365591399, 52.7584273504269, 52.6257541899441
9/19/2017, 53.11, 53.61, 53.04, 53.46, 4314660, 1.66959730771585, 0.0286318337974188, -0.37285959812875, -0.176566014404843, 0, -0.0933849906101329, -0.40646846691979, 0.313083476309657, 53.5749090909082, 51.6795913978496, 52.7561880341876, 52.6239515039901
9/20/2017, 53.4, 54.25, 52.91, 54.06, 6918486, 1.69244984215622, 0.265679480516431, -0.218079402068331, 0.0619269896084455, 0, 0.0510671375098966, -0.314961346033852, 0.366028483543749, 54.1247272727264, 52.0679569892474, 52.7761367521363, 52.635389472406
9/21/2017, 54.1, 54.48, 53.7, 54.3, 4662209, 1.67254413524156, 0.371576431797435, -0.141115131871531, 0.00509563725227264, 0, 0.18280521922776, -0.21540803298153, 0.39821325220929, 54.3172727272718, 52.448301075269, 52.8172918192914, 52.6518951540263
9/22/2017, 54.02, 54.45, 53.9, 54.4, 3266633, 1.63654759589037, 0.88343184342114, -0.161923110928745, 0.0892643126596238, 0, 0.291912773630898, -0.113943871659044, 0.405856645289942, 54.4014545454536, 52.7465161290324, 52.8681684981681, 52.6703088619624
9/25/2017, 54.29, 54.84, 54.08, 54.54, 5435260, 1.62040300248651, 0.896803511449366, -0.058777305776859, 0.0322641865737881, 0, 0.385237350173171, -0.0141076272926014, 0.399344977465772, 54.5707272727264, 53.0246666666669, 52.872847374847, 52.6914459459459
9/26/2017, 54.68, 55.04, 54.44, 54.9, 4708486, 1.58393334731937, 1.03446654683384, 0.0095243833902833, 0.0721501721730907, 0, 0.482682675382385, 0.0852504332423959, 0.397432242139989, 54.9385454545446, 53.4145161290324, 52.9004542124538, 52.7199581517001
9/27/2017, 55.76, 56.54, 55.32, 56.07, 5968181, 1.61958344443449, 1.17214810889905, 0.292684389593232, 0.269241213728144, 0, 0.646861403960742, 0.197572627386065, 0.449288776574677, 55.6305454545445, 53.9256559139787, 52.9806544566541, 52.7729469265712
9/28/2017, 56.29, 56.43, 55.58, 56.43, 5286915, 1.60410316397253, 1.25919563607694, 0.368447131637109, 0.294736050304153, 0, 0.7968377707505, 0.317425656058952, 0.479412114691548, 56.1639999999991, 54.4540215053765, 53.0792942612939, 52.8326379565366
9/29/2017, 56.3, 57.26, 56.3, 56.76, 9515206, 1.59960472984181, 1.28361302428433, 0.452162748222011, 0.403331296552207, 0, 0.931584636232493, 0.44025745209366, 0.491327184138833, 56.5929090909082, 54.9051827956991, 53.2065299145295, 52.8982370820669
10/2/2017, 56.69, 57.12, 56.31, 57.12, 8392226, 1.58095038940004, 1.28421368878886, 0.626841721975708, 0.444502861043868, 0, 1.055257141824, 0.563257390039728, 0.491999751784272, 57.0547272727264, 55.3747311827959, 53.3402100122096, 52.9702328042328
10/3/2017, 57.16, 57.21, 56.38, 56.79, 7715847, 1.58370649639732, 1.32907694479647, 0.446265677018311, 0.522763635135734, 0, 1.11380104629799, 0.673366121291382, 0.440434925006612, 57.2538181818173, 55.7607096774195, 53.4572380952377, 53.0340606227611
10/4/2017, 56.64, 56.78, 56.06, 56.11, 5293741, 1.58780533476891, 1.25167139419116, 0.127598716936527, 0.450671690109633, 0, 1.09273087406196, 0.757239071845498, 0.335491802216466, 57.1563636363628, 56.0615268817206, 53.5339120879117, 53.0826374345549
10/5/2017, 56.23, 57.06, 55.95, 56.82, 4432062, 1.58724339083402, 1.3618563147507, 0.507751349292649, 0.476864152820687, 0, 1.12040830750597, 0.829872918977592, 0.290535388528376, 57.2403636363627, 56.4292903225808, 53.6263369963366, 53.1450501943005
10/6/2017, 57.2, 57.4, 56.6, 56.91, 4851542, 1.57578300815023, 1.40992247667008, 0.523995795406398, 0.452053603596437, 0, 1.13650420769707, 0.891199176721488, 0.245305030975584, 57.2379999999991, 56.7930107526883, 53.7097997557993, 53.2082265904599
10/9/2017, 57, 57.08, 56.56, 56.65, 3534193, 1.54976029027605, 1.19990772351344, 0.577734906936065, 0.826333760713111, 0, 1.11542260006676, 0.936043861390544, 0.179378738676221, 57.0369090909082, 57.1164516129034, 53.7986202686199, 53.264986518636
10/10/2017, 56.92, 57.24, 56.72, 57.21, 7274974, 1.5094253525945, 2.14471420345968, 0.611382862796385, 0.842844840597108, 0, 1.13086666702232, 0.975008422516898, 0.155858244505419, 56.9861818181809, 57.4567956989249, 53.9003956043952, 53.332167451596
10/11/2017, 57.02, 57.2, 56.6, 56.81, 4058601, 1.49773830665085, 1.9484998252644, 0.45044612732572, 0.754245514398406, 0, 1.09817051814679, 0.999640841642876, 0.098529676503911, 56.9052727272718, 57.6865161290324, 53.9817997557993, 53.3900875375531
10/12/2017, 56.93, 56.98, 56.27, 56.38, 5601127, 1.49666881058519, 2.64335999198483, 0.350529039650223, 0.646080693059529, 0, 1.02573711924833, 1.00486009716397, 0.0208770220843655, 56.7074545454536, 57.845677419355, 54.0329474969471, 53.4383510229195
10/13/2017, 56.03, 56.49, 55.52, 55.98, 6042750, 1.51863305044218, 2.22053930003436, 0.354977529702153, 0.459646198421913, 0, 0.925389161487445, 0.988965910028663, -0.0635767485412185, 56.4401818181809, 57.9217419354841, 54.075416361416, 53.4777762550124
10/16/2017, 56.21, 56.64, 56.01, 56.41, 4199526, 1.49020429455, 2.05672012592674, 0.34030109069737, 0.578294533050658, 0, 0.870525215532489, 0.965277771129428, -0.09475255559694, 56.4359999999991, 58.0574838709679, 54.1679536019532, 53.5251190954774
10/17/2017, 56.61, 56.73, 55.69, 55.81, 3828386, 1.52408713568872, 1.37956566795046, 0.289443284589196, 0.477215942731842, 0, 0.769756879350886, 0.92617359277372, -0.156416713422834, 56.1972727272717, 57.9830752688174, 54.269223443223, 53.5597552238806
10/18/2017, 56.19, 56.33, 55.82, 56.19, 7402902, 1.48436266044933, 1.44381393754231, 0.350024396909358, 0.596682962997168, 0.107247152758914, 0.712348560355608, 0.883408586290098, -0.17106002593449, 56.0072727272717, 57.9308817204303, 54.3863785103781, 53.6013240727058
10/19/2017, 55.69, 56.74, 55.52, 56.57, 8583025, 1.50850311112101, 1.93481716959968, 0.566312316545895, 0.755379061583441, 0.0721222727291524, 0.689565990654401, 0.844640067162958, -0.155074076508557, 56.0861818181808, 57.8030322580647, 54.5208962148958, 53.6496712676193
10/20/2017, 57.28, 57.49, 57.05, 57.33, 8148002, 1.49431745938095, 2.19633687786585, 1.0645315261928, 0.943696626757405, 0.188803355840334, 0.72448487774713, 0.820609029279793, -0.0961241515326625, 56.4592727272717, 57.7645806451615, 54.6880341880338, 53.7120791075051
10/23/2017, 57.41, 57.41, 56.69, 56.78, 3801716, 1.49675517698123, 1.60697211842452, 1.03731826739152, 0.708089156942354, 0.133800685113926, 0.699712098372522, 0.796429643098339, -0.0967175447258164, 56.5674545454536, 57.6994193548389, 54.824195360195, 53.7627398373984
10/24/2017, 57.14, 57.44, 56.96, 57.11, 3922706, 1.471484346026, 1.59096641405472, 0.857148598851802, 0.826342686736248, 0.195781127636181, 0.698654084920925, 0.776874531462856, -0.0782204465419313, 56.8945454545445, 57.7220645161292, 54.9645030525027, 53.8189542978925
10/25/2017, 57.37, 57.4, 56.37, 56.86, 6544882, 1.49462974765156, 1.23208510549254, 0.866037542287357, 0.781613374592839, 0.140877659384327, 0.669920267146367, 0.755483678599558, -0.0855634114531916, 57.0607272727262, 57.6978709677421, 55.0923882783879, 53.8694202898551
10/26/2017, 56.9, 57.63, 56.9, 57.54, 6617756, 1.47002806880247, 1.37709465320122, 1.04263813536585, 0.947940923156068, 0.164736845035832, 0.69401861199939, 0.743190665279525, -0.049172053280135, 57.3730909090898, 57.6977419354841, 55.2326862026859, 53.932102378298
10/27/2017, 57.41, 57.98, 57.4, 57.85, 7088073, 1.43917276274761, 1.45660640268872, 1.55474439329112, 0.906249711015566, 0.251189009228567, 0.729719382331538, 0.740496408689927, -0.0107770263583892, 57.6492727272717, 57.7047956989249, 55.367753357753, 53.9996724328303
10/30/2017, 57.55, 57.71, 56.76, 56.99, 5504827, 1.48347669957364, 0.976100906573599, 1.3018307603091, 0.52986872532891, 0.146429511957469, 0.68077019233727, 0.728551165419396, -0.0477809730821256, 57.6123636363625, 57.6167096774196, 55.4541221001217, 54.0497922077922
10/31/2017, 57.07, 57.54, 56.91, 57.11, 3782828, 1.46149834097823, 0.883632880907128, 1.35586301679877, 0.283382961302696, 0.306081237037641, 0.644234272058711, 0.711687786747259, -0.0674535146885483, 57.4652727272716, 57.5421505376346, 55.5354407814404, 54.1013662830061
11/1/2017, 57.31, 57.66, 56.6, 56.79, 5179409, 1.48957319493931, 0.326720676694973, 1.15377139323721, 0.235383036252187, 0.237955687861318, 0.582740496660321, 0.685898328729871, -0.10315783206955, 57.2127272727261, 57.4434408602153, 55.6081391941388, 54.1460806581418
11/2/2017, 56.82, 57.37, 56.34, 57.23, 5264758, 1.49420266736979, 0.356761971022351, 1.24070414402955, 0.29899935012068, 0.291343220890652, 0.563020410560043, 0.661322745095906, -0.098302334535863, 57.1554545454534, 57.3989462365594, 55.7035067155064, 54.1983178315174
11/3/2017, 57.05, 57.28, 56.74, 57.16, 2808010, 1.46846672009963, 0.189561956112178, 1.17001525829807, 0.287509580905473, 0.254824488338924, 0.535569968053437, 0.636172189687412, -0.100602221633975, 57.1899999999989, 57.3333333333335, 55.810681318681, 54.2484085823351
