Date,IYH_Open,IYH_High,IYH_Low,IYH_Close,IYH_Volume,IYH_ATRPercentOfClose20,IYH_SQN25,IYH_SQN50,IYH_SQN100,IYH_SQN200,IYH_MACD,IYH_MACD_Avg,IYH_MACD_Diff,IYH_LinReg10,IYH_LinReg30,IYH_LinReg90,IYH_LinReg270
6/13/2017, 162.35, 162.68, 161.87, 162.44, 82511, 0.651514817310622, 1.1217113647043, 1.36710467748185, 2.03367038805797, 0, 1.23523695342806, 0.992209810293637, 0.24302714313442, 162.54818181818, 161.227419354838, 160.358136752137, 161.775380847029
6/14/2017, 162.6, 163.58, 162.6, 163.22, 26100, 0.650903465125234, 1.2572751056807, 1.48212112957673, 2.19630070130072, 0, 1.31798394842727, 1.05736463792036, 0.260619310506905, 162.689818181816, 161.726043010752, 160.47451037851, 161.943623660922
6/15/2017, 162.5, 163.13, 162.27, 162.99, 158759, 0.648373767708777, 1.30291006313175, 1.47325549926478, 2.27898045268385, 0, 1.34944687672095, 1.11578108568048, 0.233665791040466, 162.902545454543, 162.126924731182, 160.568962148962, 162.098270022883
6/16/2017, 163.17, 163.4, 162.51, 163.27, 43874, 0.642154213137202, 1.38611221650423, 1.65835858714344, 2.44525049496442, 0, 1.38105518946702, 1.16883590643779, 0.212219283029231, 163.295818181816, 162.599397849462, 160.66610989011, 162.257353823088
6/19/2017, 163.65, 165.18, 163.44, 165.01, 34732, 0.661488954972216, 1.78807629660982, 1.8748062300333, 2.48156582080021, 0, 1.52888443518583, 1.2408456121874, 0.288038822998433, 164.125272727271, 163.259096774193, 160.825797313797, 162.470402298851
6/20/2017, 165.15, 166.62, 165.01, 165.59, 185177, 0.674827452364075, 1.69489535021727, 1.9114985036855, 2.68353108225234, 0, 1.67354969111727, 1.32738642797337, 0.346163263143901, 164.891272727271, 163.87664516129, 161.015926739927, 162.696204548747
6/21/2017, 166.01, 167.89, 166, 167.84, 47072, 0.701009556393701, 2.2084749637019, 2.23229745170366, 2.73645801700887, 0, 1.9473068039853, 1.45137050317576, 0.495936300809541, 166.276545454543, 164.745784946236, 161.299391941392, 162.990170915824
6/22/2017, 168.01, 170.56, 167.68, 169.54, 515874, 0.744217127214007, 3.62704322394032, 2.48316716101077, 3.03604393895202, 0, 2.2752098775544, 1.61613837805149, 0.659071499502916, 167.884363636362, 165.745505376344, 161.66693040293, 163.331487394958
6/23/2017, 169.6, 169.6, 168.67, 169.33, 68121, 0.735344257724382, 3.32440305090474, 2.41938201659383, 2.81317100761164, 0, 2.48943354057801, 1.79079741055679, 0.698636130021215, 169.170727272725, 166.642774193548, 162.036769230769, 163.655509641873
6/26/2017, 169.54, 169.54, 168.86, 169.05, 33807, 0.719846501049666, 3.14581404487874, 2.42006564800949, 2.64428131449745, 0, 2.60656679747026, 1.95395128793949, 0.652615509530779, 169.899818181816, 167.415870967742, 162.419704517705, 163.960578512397
6/27/2017, 168.52, 168.71, 166.88, 166.88, 55421, 0.757763353621308, 2.07554258361533, 1.85072144830881, 2.26219420995274, 0, 2.49552798965115, 2.06226662828182, 0.433261361369333, 169.585636363634, 167.909913978494, 162.689675213675, 164.186165533787
6/28/2017, 167.04, 168.12, 167.04, 167.87, 58737, 0.752563120448607, 2.16600015372657, 2.28209429287675, 2.26147978086018, 0, 2.45906706626408, 2.14162671587827, 0.317440350385811, 169.527272727271, 168.440494623656, 162.996380952381, 164.43666404406
6/29/2017, 167.92, 167.92, 165.45, 166.39, 33979, 0.795517353676437, 1.66727671678089, 1.90445510804547, 2.0633104198637, 0, 2.2844145813738, 2.17018428897738, 0.114230292396419, 168.657999999998, 168.583548387096, 163.247001221001, 164.632452903226
6/30/2017, 166.99, 166.99, 166.2, 166.26, 149322, 0.780090375642435, 1.47734606970907, 1.74758508657343, 2.04609954599294, 0, 2.11117500396543, 2.15838243197499, -0.0472074280095587, 167.614363636362, 168.689225806451, 163.47557997558, 164.818163809524
7/3/2017, 166.83, 167.26, 166.52, 166.53, 427060, 0.769908932694384, 1.61793748548942, 1.93873655378058, 2.09949514529703, 0, 1.97292547746071, 2.12129104107213, -0.148365563611425, 166.848909090907, 168.781440860215, 163.730322344322, 165.006699162605
7/5/2017, 166.78, 167.75, 166.17, 167.45, 277326, 0.774573232806904, 1.87939365306712, 1.86487615946118, 2.10869354224709, 0, 1.91551715353293, 2.08013626356429, -0.164619110031359, 166.434363636362, 168.956817204301, 164.036642246642, 165.218190206693
7/6/2017, 166.94, 167.06, 165.12, 165.33, 204511, 0.815745318102221, 1.2017651882132, 1.31488577759772, 1.76986260493454, 0, 1.67959305753786, 2.000027622359, -0.320434564821146, 165.635999999998, 168.829677419354, 164.261841269841, 165.357939680233
7/7/2017, 165.7, 166.37, 165.53, 166.27, 161749, 0.801851294699874, 1.05582555067974, 1.32476272937949, 1.75409696365026, 0, 1.55059733494872, 1.91014156487695, -0.359544229928228, 165.639272727271, 168.793591397849, 164.512764346764, 165.522213476446
7/10/2017, 166.34, 166.34, 165.37, 165.71, 48110, 0.79360101400797, 0.756658422530007, 1.17126280902602, 1.56140367321213, 0, 1.3871893205561, 1.80555111601278, -0.418361795456675, 165.585454545453, 168.688043010752, 164.771728937729, 165.664544920728
7/11/2017, 165.82, 165.93, 164.77, 165.6, 88553, 0.789445910807353, 0.825919245328965, 1.09351116549836, 1.36714574722094, 0, 1.23457974437318, 1.69135684168486, -0.45677709731168, 165.635090909089, 168.502236559139, 165.011445665446, 165.799264399723
7/12/2017, 166.42, 167.22, 166.42, 166.75, 51170, 0.793377095581486, 1.10069616189454, 1.19550563665296, 1.53179174169041, 0, 1.19268244400911, 1.59162196214971, -0.398939518140601, 165.83618181818, 168.395161290322, 165.307653235653, 165.964380268854
7/13/2017, 166.98, 167.35, 165.7, 166.87, 66496, 0.802605915705652, 1.03839524877044, 1.16108769901079, 1.52943347252849, 0, 1.15583775062976, 1.50446511984572, -0.348627369215961, 166.283818181816, 168.287849462365, 165.587533577534, 166.128242621479
7/14/2017, 167.21, 168.23, 166.88, 167.93, 37310, 0.798155819068135, 1.2450781559477, 1.4168703871312, 1.54398362654028, 0, 1.19835728999772, 1.44324355387612, -0.244886263878402, 166.85618181818, 168.391870967741, 165.882234432234, 166.31864013267
7/17/2017, 168.1, 168.24, 167.25, 167.33, 61443, 0.790549162501084, 0.945776445637572, 1.1815785195327, 1.51780944608901, 0, 1.1701505782205, 1.38862495874499, -0.218474380524494, 167.111272727271, 168.4408172043, 166.157145299145, 166.486052287582
7/18/2017, 167.2, 167.48, 166.29, 167.4, 676058, 0.786251265192599, 1.04393423455691, 1.21623008713862, 1.40868940440179, 0, 1.14030029887115, 1.33896002677023, -0.198659727899073, 167.38618181818, 168.434021505376, 166.446913308913, 166.650721339631
7/19/2017, 168.22, 168.81, 168.22, 168.81, 58610, 0.782462761113554, 1.19138956552423, 1.62001616635194, 1.45324124094709, 0, 1.2163970851488, 1.31444743844594, -0.0980503532971424, 168.284727272726, 168.544881720429, 166.80535042735, 166.851434465249
7/20/2017, 169.01, 170.28, 168.67, 169.98, 35831, 0.785581608238617, 1.2458871373121, 1.74401606863986, 1.47415910919225, 0, 1.35548833268658, 1.32265561729407, 0.0328327153925081, 169.089272727271, 168.783655913978, 167.203601953602, 167.080143884892
7/21/2017, 169.53, 170.12, 169.53, 169.8, 34892, 0.764467041695996, 1.25765272887718, 1.77965254824328, 1.50804597524216, 0, 1.43465682198041, 1.34505585823134, 0.0896009637490744, 169.765999999998, 168.938344086021, 167.57254945055, 167.297515930113
7/24/2017, 169.72, 170.01, 169.16, 169.87, 46514, 0.750963551515754, 1.21726555012752, 1.79535557421177, 1.32969959901853, 0, 1.4859180962479, 1.37322830583465, 0.112689790413251, 170.162363636362, 169.112516129032, 167.97747985348, 167.510975683891
7/25/2017, 170.11, 170.21, 168.41, 168.56, 58224, 0.772353284119495, 0.663718929027454, 1.606857925683, 1.21899495225461, 0, 1.40464509920676, 1.37951166450907, 0.0251334346976888, 169.857272727271, 169.044881720429, 168.286271062271, 167.68190890021
7/26/2017, 168.31, 168.44, 167.86, 168.03, 54045, 0.756879581578426, 0.4597442025558, 1.37733216882286, 1.09531894557879, 0, 1.28268312033742, 1.36014595567474, -0.0774628353373183, 169.437636363635, 168.898215053763, 168.54693040293, 167.833391115927
7/27/2017, 168.56, 168.56, 166.13, 166.74, 42188, 0.797466428499411, -0.195282867036153, 1.25677134130254, 1.02652258285831, 0, 1.06960540902568, 1.30203784634493, -0.232432437319247, 168.526545454544, 168.603806451612, 168.73715018315, 167.944991258742
7/28/2017, 166.74, 167.73, 166.15, 167.52, 33460, 0.801224180238731, -0.387363389489544, 1.77874569248249, 1.25924677207673, 0, 0.952697169006228, 1.23216971087719, -0.279472541870962, 168.103999999998, 168.370322580644, 168.920805860806, 168.074850574713
7/31/2017, 167.76, 167.9, 167.24, 167.24, 46401, 0.782169462687829, -0.401699936641478, 1.6283355838008, 1.15025586936043, 0, 0.827909263931076, 1.15131762148797, -0.323408357556891, 167.487090909089, 168.090752688171, 169.089648351648, 168.193467170524
8/1/2017, 167.49, 167.62, 166.61, 166.74, 77536, 0.775575865976471, -0.445319120000369, 1.51392291009207, 0.992700612105212, 0, 0.68082005894135, 1.05721810897864, -0.376398050037294, 166.716363636362, 167.838129032257, 169.214012210012, 168.295219457646
8/2/2017, 166.97, 166.97, 166.01, 166.58, 55873, 0.766319749659449, -0.0527294860902245, 1.42341654005493, 0.902530157894499, 0, 0.545057062907375, 0.95478589976439, -0.409728836857015, 166.208363636362, 167.592709677419, 169.316642246642, 168.389778451921
8/3/2017, 166.65, 167.36, 166.27, 167.07, 50979, 0.758489655254429, -0.16606509821352, 1.42390601669341, 0.980944340855987, 0, 0.471566885810546, 0.858142096973622, -0.386575211163076, 166.225272727271, 167.553075268816, 169.443626373627, 168.494753310357
8/4/2017, 167.32, 167.37, 166.53, 166.82, 36149, 0.746821864094171, 0.115123658717332, 1.33790988018145, 1.0271415349103, 0, 0.38867211018416, 0.764248099615729, -0.375575989431569, 166.278545454544, 167.600021505376, 169.553736263736, 168.590166442953
8/7/2017, 166.78, 167.04, 166.58, 167.04, 34706, 0.722315506464201, 0.198464680233211, 1.2508810317897, 0.84737014410848, 0, 0.336846606657105, 0.678767801024004, -0.3419211943669, 166.584363636362, 167.678430107526, 169.666884004884, 168.688712582782
8/8/2017, 166.83, 167.08, 165.96, 166.15, 39558, 0.723579916279212, -0.0759869939972461, 1.16159767689346, 0.927662003399587, 0, 0.221406720911915, 0.587295585001587, -0.365888864089671, 166.475090909089, 167.640021505376, 169.732654456655, 168.761186824678
8/9/2017, 165.56, 166.47, 165.53, 166.44, 96784, 0.714441618212578, -0.227979183884241, 1.26185263331613, 1.06814191024865, 0, 0.151573115602559, 0.500151091121781, -0.348577975519222, 166.491454545453, 167.512451612903, 169.79570940171, 168.839104747162
8/10/2017, 165.85, 165.96, 164.09, 164.13, 75013, 0.759861571854849, -0.26974974146866, 0.775564869316589, 0.798419348917902, 0, -0.0891406562563191, 0.382292741646161, -0.47143339790248, 165.538545454544, 167.160623655913, 169.752810744811, 168.854997877939
8/11/2017, 164.27, 165.44, 164.27, 164.71, 32993, 0.759093411445022, -0.35903937724312, 0.595647361498484, 1.07094998586776, 0, -0.230450413054541, 0.259744110706021, -0.490194523760562, 165.084363636362, 166.807849462365, 169.725184371184, 168.885005446167
8/14/2017, 165.7, 166.02, 165.5, 165.76, 33473, 0.756085678144028, 0.0246277993216956, 0.599169066581128, 1.15571371263961, 0, -0.254776286180743, 0.156840031328668, -0.411616317509411, 165.09018181818, 166.590473118279, 169.724373626374, 168.940736972705
8/15/2017, 166.16, 166.36, 165.85, 165.87, 31212, 0.73589150484534, 0.0757135543875884, 0.683457031998793, 1.25596804871983, 0, -0.262156656451339, 0.0730406937726667, -0.335197350224005, 165.114727272725, 166.408279569892, 169.724776556777, 168.997586967173
8/16/2017, 166.08, 166.65, 166.01, 166.32, 22550, 0.720654207030193, -0.0898927134436117, 0.801605349040642, 1.346984557954, 0, -0.229054021689535, 0.0126217506802263, -0.241675772369761, 165.31018181818, 166.348774193548, 169.744647130647, 169.064106264613
8/17/2017, 165.87, 166.19, 164.19, 164.19, 112830, 0.758366814834025, -0.56248781393328, 0.402496118628121, 1.00229159018977, 0, -0.370423136657507, -0.0639872267873204, -0.306435909870187, 164.881999999998, 165.884967741935, 169.65823931624, 169.075323620731
8/18/2017, 163.73, 164.43, 163.2, 163.54, 34708, 0.760917420577344, -0.955578622280117, 0.323398539287765, 0.912226086708481, 0, -0.528812920331433, -0.156952365496143, -0.37186055483529, 164.336363636362, 165.408709677419, 169.533853479854, 169.06967845912
8/21/2017, 163.39, 164.44, 163.39, 164.26, 22519, 0.751664514873724, -0.654563474688935, 0.287473161998943, 0.98516011696821, 0, -0.589445224687609, -0.243450937334436, -0.345994287353173, 164.262363636362, 165.004086021505, 169.437526251526, 169.081576086957
8/22/2017, 164.35, 166.31, 164.35, 166.18, 31134, 0.767511087691058, -0.22669069570573, 0.598598923744992, 1.1815709239081, 0, -0.477069449186729, -0.290174639704895, -0.186894809481834, 164.825272727271, 164.845096774193, 169.412827838828, 169.14007131355
8/23/2017, 165.66, 165.66, 164.93, 165.01, 25387, 0.772181946093419, -0.754467876873181, 0.371513625782326, 1.08549397041162, 0, -0.476922394886174, -0.32752419074115, -0.149398204145023, 165.040363636362, 164.610580645161, 169.337313797314, 169.168288267818
8/24/2017, 165.18, 165.76, 165, 165.55, 25341, 0.754133831341777, -0.901293261594118, 0.338471919743979, 1.12857100160536, 0, -0.428295245278804, -0.347678401648681, -0.0806168436301227, 165.057999999998, 164.463806451612, 169.249533577534, 169.208638336077
8/25/2017, 165.92, 166.41, 165.47, 165.47, 34500, 0.745177452043873, -0.881162104687389, 0.359320422457988, 1.14115947734685, 0, -0.391697960027642, -0.356482313324473, -0.0352156467031687, 165.086545454544, 164.386064516128, 169.15926007326, 169.245809312639
8/28/2017, 166.23, 166.81, 166.23, 166.63, 30318, 0.74319922787142, -0.629707845985794, 0.472431783707387, 1.32941675645915, 0, -0.266025466340551, -0.338390943927689, 0.0723654775871379, 165.684363636362, 164.431376344085, 169.131062271062, 169.30967871486
8/29/2017, 165.77, 167.06, 165.77, 166.93, 17322, 0.743409351064542, -0.319419189631108, 0.284242704547328, 1.3396514123897, 0, -0.140600857710041, -0.298832926684159, 0.158232068974118, 166.360363636362, 164.52393548387, 169.091135531136, 169.378993579107
8/30/2017, 166.85, 168.26, 166.73, 167.91, 16675, 0.747677070005025, -0.00934464846841084, 0.335829662777223, 1.40085227022608, 0, 0.0374452129572944, -0.231577298755869, 0.269022511713163, 167.407090909089, 164.837870967741, 169.11799023199, 169.469751924722
8/31/2017, 168.38, 170.98, 168.38, 170.83, 29813, 0.788007574684286, 0.749856393482699, 0.409708188704932, 1.67146833233329, 0, 0.409447744529047, -0.103372290098886, 0.512820034627932, 168.949818181817, 165.606107526881, 169.28146031746, 169.627165398704
9/1/2017, 171.06, 171.3, 170.24, 170.77, 25022, 0.779906115149913, 0.6012698093186, 0.184475683954092, 1.68143256683041, 0, 0.691450323458156, 0.0555922326125228, 0.635858090845633, 169.979636363635, 166.349247311827, 169.450390720391, 169.779562130178
9/5/2017, 170.2, 170.79, 169.27, 169.93, 25728, 0.789297586770688, 0.496498911046684, 0.101316987292468, 1.57473504938531, 0, 0.837504192152409, 0.2119746245205, 0.625529567631909, 170.468909090908, 166.984215053762, 169.581997557998, 169.90888132095
9/6/2017, 170.53, 170.78, 169.91, 170.72, 15504, 0.771843205095747, 0.726069223476567, 0.240857034649123, 1.681994683582, 0, 1.00540959705924, 0.370661619028248, 0.634747978030993, 171.305818181817, 167.63169892473, 169.748217338217, 170.053521691827
9/7/2017, 170.63, 172.68, 170.6, 172.34, 112275, 0.786704296015137, 1.01109088146781, 0.754422518890007, 1.7848254516078, 0, 1.25473252572345, 0.547475800367289, 0.707256725356165, 172.220727272726, 168.435462365591, 169.984593406593, 170.232220056459
9/8/2017, 172.18, 173.35, 171.52, 173.09, 54910, 0.796993399136208, 1.04948156199431, 0.721130580287653, 2.02492094903637, 0, 1.49560111626411, 0.737100863546654, 0.758500252717458, 173.102909090907, 169.22058064516, 170.251514041514, 170.424153876819
9/11/2017, 173.91, 174.4, 173.45, 174.4, 88833, 0.789013807819162, 1.29957496695497, 1.10866696161747, 2.09656056993274, 0, 1.77177336108923, 0.944035363055169, 0.827737998034062, 174.010363636362, 170.182946236558, 170.551157509157, 170.641745155994
9/12/2017, 174.52, 174.72, 174.14, 174.72, 64815, 0.764788276553794, 1.31458687164799, 1.16987409821371, 2.03728513541503, 0, 1.9934835430908, 1.1539249990623, 0.839558544028507, 174.773272727271, 171.122860215053, 170.874590964591, 170.861901298701
9/13/2017, 174.66, 174.85, 173.61, 174.11, 380098, 0.764704022144075, 1.38083077790646, 1.04618280231211, 2.06455614275471, 0, 2.09580937180328, 1.34230187361049, 0.75350749819279, 174.94418181818, 171.903784946236, 171.156964590965, 171.063597842835
9/14/2017, 173.82, 174.71, 173.59, 174.43, 43868, 0.757240649147106, 1.38353561258248, 0.966684163977056, 1.95185411612216, 0, 2.17762237866572, 1.50936597462154, 0.668256404044178, 175.029999999998, 172.667096774193, 171.415934065934, 171.268138767219
9/15/2017, 174.51, 174.62, 173.68, 173.77, 128556, 0.749158152208052, 1.8605097749052, 1.22651918388433, 1.79578980404089, 0, 2.1642551062227, 1.64034380094177, 0.523911305280927, 175.11618181818, 173.328688172042, 171.638659340659, 171.453613081414
9/18/2017, 174.23, 174.53, 173.64, 173.97, 34681, 0.736461180109982, 1.78394454101802, 1.12408905942166, 1.72960481706036, 0, 2.1450727120725, 1.74128958316792, 0.403783128904588, 175.099090909089, 173.955763440859, 171.850695970696, 171.639553072626
9/19/2017, 174.08, 174.08, 172.38, 172.47, 38728, 0.755006922528828, 1.24198197637479, 0.97539094508897, 1.51472831659852, 0, 1.9859403780566, 1.79021974214565, 0.195720635910944, 174.221272727271, 174.36105376344, 171.984871794872, 171.788481276857
9/20/2017, 172.59, 172.96, 171.69, 172.84, 62999, 0.75246032013492, 1.28814285178839, 1.04259459353639, 1.50942956643612, 0, 1.86814791832268, 1.80580537738106, 0.062342540941619, 173.490727272726, 174.718924731182, 172.119338217338, 171.942296156882
9/21/2017, 172.74, 172.78, 171.85, 171.89, 48311, 0.747585546835265, 1.01198198873038, 0.745557487125529, 1.36703712757497, 0, 1.67878746789498, 1.78040179548384, -0.101614327588864, 172.640363636362, 174.932430107526, 172.224170940171, 172.072104125383
9/22/2017, 171.96, 172.15, 171.12, 171.97, 54061, 0.739822967164261, 1.56807830042547, 0.739488222673468, 1.33873459768891, 0, 1.51767842590297, 1.72785712156767, -0.210178695664696, 171.99218181818, 174.966924731182, 172.31051037851, 172.200821454027
9/25/2017, 171.94, 172.48, 171.24, 171.45, 40539, 0.741125621931035, 1.60853915337642, 0.518930984777701, 1.35864336706346, 0, 1.3326764308847, 1.64882098343108, -0.316144552546372, 171.487454545453, 174.923526881719, 172.318105006105, 172.315537015276
9/26/2017, 171.21, 171.45, 170.61, 170.7, 52560, 0.731767360785425, 1.29072181604475, 0.498676297803123, 1.18029254833716, 0, 1.11271559227058, 1.54159990519898, -0.4288843129284, 170.948545454544, 174.811483870967, 172.296654456654, 172.411656495205
9/27/2017, 171.05, 171.05, 170, 170.72, 51765, 0.72584966062423, 0.965054822552221, 0.491448348272992, 1.19882659672045, 0, 0.92929652392877, 1.41913922894493, -0.489842705016165, 170.513818181817, 174.677440860214, 172.270190476191, 172.50605370594
9/28/2017, 170.71, 171.39, 170.58, 170.91, 44390, 0.712487281953543, 1.30987432725828, 0.3223658600014, 1.360711005874, 0, 0.790158547034991, 1.29334309256295, -0.503184545527954, 170.393636363635, 174.566215053762, 172.251157509158, 172.602377972466
9/29/2017, 171.1, 171.98, 170.6, 171.86, 279864, 0.713270343830711, 1.38156269893811, 0.290284640368767, 1.43033378618217, 0, 0.747926131553726, 1.1842597003611, -0.436333568807376, 170.661636363635, 174.403913978493, 172.274048840049, 172.716626139818
10/2/2017, 172.19, 173.58, 172.19, 173.54, 165126, 0.720603372284249, 1.689943256365, 0.542113651115443, 1.62295824954317, 0, 0.840331776045019, 1.11547411549789, -0.275142339452866, 171.65418181818, 174.361956989246, 172.366637362637, 172.863702589808
10/3/2017, 173.57, 174.04, 172.88, 173.65, 38339, 0.717540073509347, 1.48975089538184, 0.547409556660032, 1.63732666658754, 0, 0.911927859039082, 1.07476486420612, -0.162837005167043, 172.40818181818, 174.317440860214, 172.470610500611, 173.010041884817
10/4/2017, 173.81, 174.43, 173.81, 174.43, 51786, 0.700973410976628, 1.5782168962071, 0.852432133844791, 1.73856692772281, 0, 1.01985153820493, 1.06378219900589, -0.0439306608009542, 173.441272727271, 174.439311827955, 172.590205128205, 173.169582787958
10/5/2017, 173.89, 174.53, 173.78, 174.52, 71507, 0.687068831496795, 1.40235847480783, 0.94555069888582, 1.64321178277077, 0, 1.09996437472284, 1.07101863414928, 0.0289457405735665, 174.228727272726, 174.441376344084, 172.694654456654, 173.327754209844
10/6/2017, 173.39, 175, 173.39, 174.5, 62373, 0.698922004866359, 0.948863423111013, 1.15504245660681, 1.70653238074275, 0, 1.14860019393521, 1.08653494610646, 0.0620652478287447, 174.881818181817, 174.415548387095, 172.79927960928, 173.482325196303
10/9/2017, 174.55, 174.55, 173.1, 173.29, 24043, 0.71044950866594, 0.624619012582851, 0.853572352141225, 1.84971433741305, 0, 1.07709150307383, 1.08464625749994, -0.0075547544261072, 174.874909090908, 174.173118279568, 172.882280830281, 173.609030927835
10/10/2017, 173.29, 173.67, 172.85, 173.67, 139189, 0.697058246034921, 0.947064021481005, 0.949674689270571, 1.81548680809344, 0, 1.03910501874569, 1.07553800974909, -0.0364329910034009, 174.748909090907, 174.005784946235, 172.995008547009, 173.740875981162
10/11/2017, 173.57, 174.13, 173.52, 174.02, 83407, 0.678400185665098, 0.844278817815715, 1.07721096242963, 1.82937220559409, 0, 1.02542210346019, 1.06551482849131, -0.0400927250311209, 174.585818181817, 173.857440860213, 173.104605616606, 173.877135605511
10/12/2017, 173.84, 173.96, 173.54, 173.74, 28237, 0.659332567595076, 0.390514888715607, 1.06025051759685, 1.75398726060763, 0, 0.980679966373714, 1.04854785606779, -0.0678678896940754, 174.183999999998, 173.693161290321, 173.185177045177, 174.005014613136
10/13/2017, 173.66, 173.66, 172.94, 173.3, 83769, 0.651037612690537, 0.0680791167485416, 0.923182219791476, 1.65598361986059, 0, 0.899350030293135, 1.01870829091286, -0.119358260619723, 173.665818181817, 173.63010752688, 173.247018315018, 174.121494340389
10/16/2017, 173.24, 173.95, 172.41, 172.68, 34536, 0.665297529333487, -0.488162193381927, 0.868294458583575, 1.55633368723123, 0, 0.775922302249427, 0.970151093180172, -0.194228790930745, 173.190909090908, 173.468451612902, 173.270905982906, 174.223240201005
10/17/2017, 173.19, 175.32, 172.99, 174.83, 40009, 0.699762045970607, 0.038523249750044, 1.09779415365446, 1.65664346232531, 0, 0.841887218428923, 0.944498318229922, -0.102611099801, 173.527636363635, 173.511268817203, 173.402080586081, 174.365568656716
10/18/2017, 175.64, 176.08, 174.93, 175.12, 489411, 0.699362885862204, 0.260471338307923, 1.27692573749403, 1.72548537726376, 1.69645784762843, 0.907108879613077, 0.937020430506553, -0.0299115508934766, 174.05618181818, 173.611935483869, 173.527706959707, 174.510836904586
10/19/2017, 174.89, 176.04, 174.89, 176.04, 31922, 0.693585589318221, 0.399330680139293, 1.35421214180604, 1.85076426496268, 1.66798953129625, 1.02126136196975, 0.953868616799192, 0.0673927451705568, 174.882909090907, 173.908946236557, 173.694144078144, 174.671362727405
10/20/2017, 176.36, 176.39, 175.58, 176.18, 31895, 0.681370568659329, 0.602127103514171, 1.8253895332719, 1.80322621104185, 1.62953932308927, 1.11022685256862, 0.985140263953077, 0.125086588615539, 175.671090909089, 174.249849462364, 173.874070818071, 174.831553172993
10/23/2017, 176.45, 177, 175.72, 175.82, 171667, 0.685028287152091, 0.462666556801682, 1.67949823001193, 1.58711856796607, 1.58032143255455, 1.13855905343587, 1.01582402184964, 0.122735031586234, 176.001272727271, 174.612473118278, 174.023655677656, 174.981682926829
10/24/2017, 175.72, 175.72, 173.68, 174.51, 146527, 0.716976618960097, 0.522119089282132, 1.30819884649881, 1.33953026759423, 1.45472113584589, 1.04328019025854, 1.02131525553142, 0.0219649347271254, 175.816909090907, 174.821053763439, 174.112800976801, 175.103569500355
10/25/2017, 174.5, 174.59, 173.42, 174.07, 83610, 0.716456657011491, 0.317909673277831, 1.22374348011816, 1.34323367919083, 1.39915161127198, 0.921642560244862, 1.00138071647411, -0.0797381562292439, 175.504727272726, 174.934494623654, 174.213145299145, 175.214596876319
10/26/2017, 172.68, 173.26, 171.55, 172.61, 47263, 0.759387809348767, 0.185959348158618, 0.923624562441388, 1.22000039696637, 1.43122514214641, 0.699372137182905, 0.940979000615866, -0.241606863432961, 174.629454545453, 174.884279569891, 174.255921855922, 175.29543199554
10/27/2017, 172.28, 172.94, 172.28, 172.78, 50525, 0.739808040763434, 0.207477136290267, 1.33537219861473, 1.19063505005228, 1.42549334243346, 0.530819844046846, 0.858947169302062, -0.328127325255216, 173.786545454544, 174.823376344084, 174.350986568987, 175.377845969819
10/30/2017, 172.17, 172.45, 170.57, 170.86, 70507, 0.775388222047002, -0.117789754595174, 1.10694137898216, 0.989955999134269, 1.29548007711306, 0.239551581971028, 0.735068051835855, -0.495516469864827, 172.184727272726, 174.53858064516, 174.396283272283, 175.422091592618
10/31/2017, 171.07, 171.32, 170.45, 170.69, 35880, 0.762837249036284, 0.0107315820327067, 0.975837098188381, 0.875065325291173, 1.34239328685268, -0.00494123397979251, 0.587066194672726, -0.592007428652518, 171.053454545453, 174.152279569891, 174.428515262515, 175.462079440307
11/1/2017, 170.96, 171.72, 170.19, 170.97, 651527, 0.768253234696749, 0.0692233067850672, 0.754426836806777, 0.946814285143262, 1.3603489513831, -0.17410294181613, 0.434832367374954, -0.608935309191085, 170.302727272725, 173.837655913977, 174.465768009768, 175.506371724939
11/2/2017, 170.99, 171.4, 170.15, 170.49, 263454, 0.768554418202229, -0.0809793550104156, 0.877808268467503, 0.850217300926783, 1.39262337798422, -0.342943562578881, 0.279277181384187, -0.622220743963069, 169.796545454544, 173.410860215052, 174.43241025641, 175.540640446452
11/3/2017, 170.47, 172.21, 170.47, 172.13, 106164, 0.773713475985204, 0.0711211293897916, 1.01937580052275, 0.923426321730134, 1.50275401380117, -0.340491700639973, 0.155323404979355, -0.495815105619328, 170.187636363635, 173.206516129031, 174.490095238095, 175.604630775306
11/6/2017, 171.94, 172.21, 171.55, 171.57, 101262, 0.756661045580617, -0.432769779284259, 0.943816930249247, 0.891093147028286, 1.51989021253511, -0.379362843558027, 0.0483861552718788, -0.427748998829906, 170.53418181818, 172.895419354837, 174.487291819292, 175.656888067811
11/7/2017, 171.81, 172.2, 171.28, 171.84, 35721, 0.744467637399634, -0.395217370168737, 0.815546364828306, 0.888713156939118, 1.58978040236261, -0.383955757883484, -0.0380822273591938, -0.34587353052429, 170.943818181816, 172.567806451611, 174.489606837607, 175.712992248062
11/8/2017, 171.83, 172.44, 171.32, 172.26, 25833, 0.73802886839786, -0.480860924406924, 0.831658670043007, 0.761613553786475, 1.54794183841806, -0.34967435733634, -0.100400653354623, -0.249273703981717, 171.55618181818, 172.28746236559, 174.512192918193, 175.775623399897
11/9/2017, 171.73, 172.28, 171.06, 172.19, 111337, 0.736838435604301, -0.517648692937115, 0.675589027483018, 0.695741098327928, 1.60010026887426, -0.324414862806975, -0.145203495245094, -0.179211367561882, 171.951090909089, 172.000967741934, 174.547965811966, 175.83567792669
