Date,FXS_Open,FXS_High,FXS_Low,FXS_Close,FXS_Volume,FXS_ATRPercentOfClose20,FXS_SQN25,FXS_SQN50,FXS_SQN100,FXS_SQN200,FXS_MACD,FXS_MACD_Avg,FXS_MACD_Diff,FXS_LinReg10,FXS_LinReg30,FXS_LinReg90,FXS_LinReg270
1/26/2017, 109.26, 109.39, 109.26, 109.39, 441, 0, 0, 0, 0, 0, 0.950520475194139, 0.752149022442622, 0.198371452751517, 109.667636363636, 109.787279411765, 109.787279411765, 109.787279411765
1/30/2017, 109.38, 109.53, 109.38, 109.5, 5399, 0, 0, 0, 0, 0, 0.96279234158861, 0.79427768627182, 0.168514655316791, 109.594181818182, 109.921764705882, 109.921764705882, 109.921764705882
1/31/2017, 110.36, 110.59, 110.16, 110.59, 4492, 0, 0, 0, 0, 0, 1.04838662618157, 0.845099474253769, 0.203287151927798, 109.986909090909, 110.249356725146, 110.249356725146, 110.249356725146
2/1/2017, 110.25, 110.3, 110.24, 110.3, 1273, 0, 0, 0, 0, 0, 1.0803663462908, 0.892152848661176, 0.188213497629626, 110.241272727272, 110.45847368421, 110.45847368421, 110.45847368421
2/2/2017, 111.16, 111.16, 110.84, 110.84, 3747, 0, 0, 0, 0, 0, 1.13618673844142, 0.940959626617226, 0.195227111824198, 110.652, 110.728285714286, 110.728285714286, 110.728285714286
2/6/2017, 109.39, 109.56, 109.39, 109.55, 2724, 0, 0, 0, 0, 0, 1.0640666839903, 0.965581038091841, 0.0984856458984633, 110.410363636363, 110.721731601732, 110.721731601732, 110.721731601732
2/7/2017, 108.98, 109.11, 108.86, 108.95, 2914, 0.578646167966959, 0, 0, 0, 0, 0.947573003904779, 0.961979431254429, -0.0144064273496501, 109.971272727272, 110.609683794466, 110.609683794466, 110.609683794466
2/8/2017, 109.29, 109.29, 109.13, 109.16, 1665, 0.564229800293149, 0, 0, 0, 0, 0.86225661063088, 0.942034867129719, -0.0797782564988396, 109.722909090909, 110.544130434783, 110.544130434783, 110.544130434783
2/9/2017, 108.59, 108.59, 108.58, 108.58, 531, 0.565589968226194, 0, 0, 0, 0, 0.739319190138445, 0.901491731731464, -0.162172541593019, 109.239818181818, 110.393366666667, 110.393366666667, 110.393366666667
2/10/2017, 108.28, 108.48, 108.14, 108.14, 3646, 0.559840677015907, 0, 0, 0, 0, 0.599475693283836, 0.841088524041939, -0.241612830758103, 108.676909090909, 110.193415384615, 110.193415384615, 110.193415384615
2/13/2017, 108.16, 108.16, 108.1, 108.1, 1131, 0.5348206500636, 0.874865821293487, 0, 0, 0, 0.479889184998484, 0.768848656233248, -0.288959471234764, 108.171272727272, 110.010854700855, 110.010854700855, 110.010854700855
2/14/2017, 108.21, 108.21, 108, 108.02, 1665, 0.518176325294217, 0.666678147602952, 0, 0, 0, 0.374345462723653, 0.689948017531329, -0.315602554807676, 107.730363636363, 109.837619047619, 109.837619047619, 109.837619047619
2/15/2017, 107.61, 108.28, 107.61, 108.28, 933, 0.522023793178494, 0.362109885529305, 0, 0, 0, 0.308129207804924, 0.613584255586048, -0.305455047781124, 107.678, 109.718596059113, 109.718596059113, 109.718596059113
2/16/2017, 108.54, 109.03, 108.54, 109.03, 1001, 0.526905434367595, 0.759113697233564, 0, 0, 0, 0.312567991469109, 0.55338100276266, -0.240813011293551, 107.952727272727, 109.710137931034, 109.710137931034, 109.710137931034
2/17/2017, 108.88, 108.88, 108.24, 108.24, 1021, 0.54070652747269, 0.530479626669898, 0, 0, 0, 0.249463699565325, 0.492597542123193, -0.243133842557868, 108.131818181818, 109.601053763441, 109.601053763441, 109.601053763441
2/21/2017, 107.77, 107.77, 107.5, 107.5, 662, 0.551625774948482, 0.36233881309837, 0, 0, 0, 0.138148784830847, 0.421707790664724, -0.283559005833877, 107.939090909091, 109.288451612903, 109.411633064516, 109.411633064516
2/22/2017, 107.15, 107.73, 107.15, 107.71, 4254, 0.549946915482441, 0.260659324266317, 0, 0, 0, 0.0661140364225901, 0.350589039816297, -0.284475003393707, 107.810727272727, 109.02623655914, 109.26625, 109.26625
2/23/2017, 107.58, 107.58, 107.26, 107.36, 1526, 0.545110312530579, -0.275825741358417, 0, 0, 0, -0.0189971087567926, 0.276671810101679, -0.295668918858472, 107.671090909091, 108.790150537634, 109.094385026738, 109.094385026738
2/24/2017, 107.15, 107.15, 106.83, 106.91, 2786, 0.54482172851575, -0.629016788773882, 0, 0, 0, -0.121360574538286, 0.197065333173686, -0.318425907711973, 107.358181818181, 108.473569892473, 108.888285714286, 108.888285714286
2/27/2017, 106.92, 106.92, 106.92, 106.92, 120, 0.517999873230807, -0.748655876741908, 0, 0, 0, -0.199379123802558, 0.117776441778437, -0.317155565580995, 107.051818181818, 108.144172043011, 108.702714285714, 108.702714285714
2/28/2017, 106.86, 107.11, 106.83, 106.93, 2013, 0.505146536271823, -0.560059682843015, 0, 0, 0, -0.257434920248315, 0.0427341693730869, -0.300169089621402, 106.807454545454, 107.795806451613, 108.535315315315, 108.535315315315
3/1/2017, 106.77, 106.77, 106.64, 106.7, 1457, 0.494513150584524, -0.797214719884802, 0, 0, 0, -0.318334077916674, -0.0294794800848653, -0.288854597831809, 106.531454545454, 107.449419354839, 108.359132290185, 108.359132290185
3/2/2017, 106.4, 106.4, 106.2, 106.2, 507, 0.495539788220342, -1.2806945957507, 0, 0, 0, -0.402305394290252, -0.104044662925943, -0.298260731364309, 106.206727272727, 107.116860215054, 108.147935222672, 108.147935222672
3/3/2017, 106.84, 107.41, 106.84, 107.41, 1419, 0.521785767000747, -0.610002873660729, 0, 0, 0, -0.366985993793321, -0.156632929099418, -0.210353064693903, 106.563454545454, 106.982279569893, 108.074538461538, 108.074538461538
3/6/2017, 107.4, 107.4, 106.97, 106.97, 563, 0.518301942337784, -0.834594016655395, 0, 0, 0, -0.370231637349377, -0.19935267074941, -0.170878966599967, 106.698545454545, 106.820279569893, 107.965012195122, 107.965012195122
3/10/2017, 107.01, 107.49, 107.01, 107.49, 975, 0.5141931419972, -0.641471933982569, 0, 0, 0, -0.327073875037456, -0.224896911607019, -0.102176963430437, 106.934545454545, 106.702838709677, 107.913554006969, 107.913554006969
3/13/2017, 107.72, 107.72, 107.72, 107.72, 216, 0.498116318154615, -0.596957773621094, 0, 0, 0, -0.271185897442223, -0.23415470877406, -0.0370311886681627, 107.292545454545, 106.644516129032, 107.887497231451, 107.887497231451
3/14/2017, 107.75, 107.75, 107.75, 107.75, 102, 0.474470861271781, -1.04452728966577, 0, 0, 0, -0.221915420438052, -0.231706851106858, 0.00979143066880686, 107.590363636363, 106.639440860215, 107.866300211416, 107.866300211416
3/15/2017, 107.26, 108.67, 107.26, 108.55, 716, 0.512372395549817, -0.604617365138017, 0, 0, 0, -0.116966580387057, -0.208758796962898, 0.091792216575841, 108.053272727272, 106.730580645161, 107.917151515151, 107.917151515151
3/16/2017, 109.01, 109.37, 109.01, 109.37, 1573, 0.520591774344757, -0.488923203742321, 0, 0, 0, 0.0320043521928994, -0.160606167131739, 0.192610519324638, 108.711999999999, 106.943096774194, 108.034753623188, 108.034753623188
3/17/2017, 109.29, 109.4, 109.29, 109.29, 887, 0.499956686266646, -0.0868269301182521, 0, 0, 0, 0.141972981967044, -0.100090337311982, 0.242063319279026, 109.211454545454, 107.146795698925, 108.136956521739, 108.136956521739
3/20/2017, 109.37, 109.37, 109.37, 109.37, 557, 0.478268747645402, 0.176046776683773, 0, 0, 0, 0.232894580998419, -0.0334933536499019, 0.266387934648321, 109.563818181818, 107.368623655914, 108.23835106383, 108.23835106383
3/21/2017, 109.92, 109.92, 109.81, 109.81, 1175, 0.477578000942344, 0.262791271513535, 0, 0, 0, 0.336575097834995, 0.0405203366470775, 0.296054761187918, 109.822545454545, 107.719784946237, 108.36806122449, 108.36806122449
3/22/2017, 109.88, 109.88, 109.83, 109.88, 1061, 0.456595361023888, 0.529796817559101, 0, 0, 0, 0.419554703928213, 0.116327210103305, 0.303227493824909, 110.150545454545, 108.065526881721, 108.494220408163, 108.494220408163
3/23/2017, 109.28, 109.28, 109.28, 109.28, 163, 0.463599591469981, 0.462093393468758, 0, 0, 0, 0.431922717774157, 0.179446311637475, 0.252476406136682, 110.048545454545, 108.373849462366, 108.565082352941, 108.565082352941
3/24/2017, 109.45, 109.45, 109.45, 109.45, 413, 0.447501646304683, 0.544549875718099, 1.01766572094583, 0, 0, 0.450251814459435, 0.233607412201867, 0.216644402257568, 109.983272727272, 108.627806451613, 108.644034690799, 108.644034690799
3/27/2017, 109.96, 109.96, 109.88, 109.88, 849, 0.446670025743039, 0.738685681484031, 0.988070912405883, 0, 0, 0.493783137338667, 0.285642557229227, 0.20814058010944, 110.005636363636, 108.896967741936, 108.749811320755, 108.749811320755
3/28/2017, 109.85, 109.85, 109.25, 109.25, 1551, 0.455616451324603, 0.380067360805115, 0.524668477490122, 0, 0, 0.472005306120536, 0.322915107007489, 0.149090199113047, 109.698545454545, 109.094193548387, 108.802389937107, 108.802389937107
3/29/2017, 108.38, 108.4, 108.38, 108.4, 863, 0.47635878636395, -0.223822696339043, 0.385557102331208, 0, 0, 0.381757657090716, 0.334683617024134, 0.047074040066582, 109.175999999999, 109.144322580645, 108.790235690236, 108.790235690236
3/30/2017, 108.35, 108.35, 107.87, 107.87, 304, 0.479330933714282, -0.130867069115656, 0.302839797552938, 0, 0, 0.264421092670318, 0.320631112153371, -0.056210019483053, 108.642545454545, 109.099032258065, 108.741175324675, 108.741175324675
3/31/2017, 107.86, 107.86, 107.65, 107.65, 1023, 0.46651329706244, 0.0719553388660504, 0.322266966071316, 0, 0, 0.151927532595408, 0.286890396241779, -0.13496286364637, 108.098909090908, 109.024903225807, 108.679680451128, 108.679680451128
4/3/2017, 107.89, 107.93, 107.42, 107.57, 1144, 0.467222725735178, -0.0450597756934943, 0.168165867991842, 0, 0, 0.0556784182051331, 0.24064800063445, -0.184969582429316, 107.63309090909, 108.938193548387, 108.616297640653, 108.616297640653
4/4/2017, 107.03, 107.13, 106.79, 107.13, 933, 0.482088968327885, -0.0811518613596269, -0.256971249390646, 0, 0, -0.0554646590887131, 0.181425468689817, -0.23689012777853, 107.201454545454, 108.815892473118, 108.52699006429, 108.52699006429
4/5/2017, 107.1, 107.12, 107.09, 107.1, 1284, 0.459980220523977, 0.0894006642567454, -0.399907801253841, 0, 0, -0.144303655155539, 0.116279643920746, -0.260583299076285, 106.919636363636, 108.747204301076, 108.440813559322, 108.440813559322
4/7/2017, 106.5, 106.52, 106.12, 106.13, 626, 0.487144893406313, -0.291051396273352, -0.733749957100917, 0, 0, -0.289641288482485, 0.0350954574400995, -0.324736745922585, 106.334363636363, 108.515225806452, 108.296431693989, 108.296431693989
4/10/2017, 106.39, 106.39, 106.08, 106.08, 864, 0.477617394045545, -0.314176548578851, -0.616448638875858, 0, 0, -0.404197653186145, -0.0527631646851494, -0.351434488500996, 105.937636363636, 108.241182795699, 108.156943416182, 108.156943416182
4/11/2017, 106.44, 106.44, 106.34, 106.36, 980, 0.469465687310397, -0.117803947578603, -0.637579245019231, 0, 0, -0.467007367376311, -0.135612005223382, -0.331395362152929, 105.907454545454, 108.02582795699, 108.042811059908, 108.042811059908
4/12/2017, 107.29, 107.29, 107.19, 107.29, 1839, 0.485466977138757, 0.412603706798818, -0.543833213805811, 0, 0, -0.436707201942681, -0.195831044567242, -0.24087615737544, 106.264545454545, 107.913849462366, 107.992584325397, 107.992584325397
4/13/2017, 106.51, 106.51, 106.51, 106.51, 504, 0.501187347463678, -0.33812732774645, -0.677405121894215, 0, 0, -0.470213258062273, -0.250707487266248, -0.219505770796025, 106.28909090909, 107.67335483871, 107.897461538462, 107.897461538462
4/17/2017, 106.95, 106.95, 106.9, 106.9, 1197, 0.494970918236095, -0.0152508805620194, -0.622933495204955, 0, 0, -0.459994774873223, -0.292564944787643, -0.16742983008558, 106.445454545454, 107.48559139785, 107.830867132867, 107.830867132867
4/18/2017, 107.27, 107.52, 107.27, 107.52, 907, 0.496342741829116, 0.023635515621351, -0.458539027738687, 0, 0, -0.397288045595488, -0.313509564949212, -0.0837784806462758, 106.824909090909, 107.377290322581, 107.804531886024, 107.804531886024
4/19/2017, 107.44, 107.44, 107.44, 107.44, 540, 0.475599711665983, -0.0957799942353455, -0.507236168364676, 0, 0, -0.350013109032076, -0.320810273765785, -0.0292028352662914, 107.167818181818, 107.239698924731, 107.774938542581, 107.774938542581
4/24/2017, 108.55, 109.19, 108.55, 109.15, 1759, 0.524906196704751, 0.462917232963407, -0.323335253461121, 0, 0, -0.172575331279759, -0.29116328526858, 0.11858795398882, 108.020545454545, 107.280967741936, 107.845306905371, 107.845306905371
4/25/2017, 109.15, 109.97, 109.15, 109.97, 1092, 0.532225477874032, 0.465631546800491, -0.0574807750646445, 0, 0, 0.0338226465179901, -0.226166098911266, 0.259988745429256, 109.040363636363, 107.487913978495, 107.958741200828, 107.958741200828
4/26/2017, 109.63, 109.63, 109.48, 109.48, 439, 0.530255699778197, 0.0496491436095177, -0.298234661356637, 0, 0, 0.156056701527405, -0.149721538823532, 0.305778240350936, 109.540363636363, 107.586838709678, 108.03923138833, 108.03923138833
4/27/2017, 109, 109.14, 108.82, 109.14, 1662, 0.535548600981594, -0.0341038044828241, -0.0820968089705532, 0, 0, 0.222923192471796, -0.0751925925644661, 0.298115785036263, 109.730181818181, 107.661096774194, 108.097089201878, 108.097089201878
4/28/2017, 108.6, 108.6, 108.6, 108.6, 279, 0.53616285078798, -0.230652085096495, -0.0680219473245246, 0, 0, 0.22969411053397, -0.0142152519447789, 0.243909362478749, 109.622545454545, 107.671526881721, 108.122812024353, 108.122812024353
5/1/2017, 109, 109, 109, 109, 590, 0.525834140511889, -0.242848260595512, -0.0207111231579659, 0, 0, 0.264290196075166, 0.04148583765921, 0.222804358415956, 109.716909090908, 107.729032258065, 108.168804146612, 108.168804146612
5/4/2017, 109.13, 109.13, 108.94, 108.94, 319, 0.508537958968296, -0.284263368343964, 0.108069344961887, 0, 0, 0.283597212427097, 0.0899081126127873, 0.193689099814309, 109.541272727272, 107.824193548387, 108.209481081081, 108.209481081081
5/5/2017, 109.41, 109.41, 109.3, 109.3, 689, 0.503020301807007, 0.0206287860415237, 0.308196659041439, 0, 0, 0.324209863843279, 0.136768462858886, 0.187441400984394, 109.435454545454, 108.017182795699, 108.26710877193, 108.26710877193
5/8/2017, 108.98, 109.11, 108.96, 109, 3231, 0.494780853560831, -0.129981862542225, 0.242945809285683, 0, 0, 0.328402569495907, 0.17509528418629, 0.153307285309617, 109.21909090909, 108.167225806452, 108.306633629528, 108.306633629528
5/9/2017, 108.16, 108.16, 108.16, 108.16, 201, 0.512523644473225, -0.526126876699354, 0.0531513358490159, 0, 0, 0.260936426408989, 0.19226351263083, 0.0686729137781593, 108.615818181817, 108.217892473119, 108.301578421578, 108.301578421578
5/10/2017, 108.08, 108.08, 107.81, 107.81, 1328, 0.504710411992513, -0.445668202345933, -0.0962188120050368, 0, 0, 0.177184474686641, 0.189247705041992, -0.0120632303553513, 108.194363636363, 108.261290322581, 108.279123661149, 108.279123661149
5/11/2017, 108.29, 108.29, 108.25, 108.25, 516, 0.499696887215401, -0.0350890772359483, -0.173437939234885, 0, 0, 0.144647367500326, 0.180327637533659, -0.0356802700333327, 108.161999999999, 108.378086021506, 108.279496835443, 108.279496835443
5/12/2017, 108.74, 108.97, 108.74, 108.97, 281, 0.504612082582489, 0.370750501688428, 0.198996466108644, 0, 0, 0.174942826342971, 0.179250675295521, -0.00430784895255054, 108.374181818181, 108.556752688172, 108.315175925926, 108.315175925926
5/16/2017, 109.45, 109.65, 109.36, 109.57, 1849, 0.507786800283501, 0.629111188218338, 0.534723225192476, 0, 0, 0.244548182116063, 0.192310176659629, 0.0522380054564332, 108.753454545454, 108.82488172043, 108.378410117435, 108.378410117435
5/17/2017, 110, 110.18, 109.84, 110.18, 1226, 0.507408692337176, 0.838546798885789, 0.627025065481889, 0, 0, 0.344956387555214, 0.222839418838746, 0.122116968716468, 109.211999999999, 109.198301075269, 108.468183955334, 108.468183955334
5/18/2017, 109.46, 109.46, 109, 109, 576, 0.541385093904813, 0.575205511497736, 0.410916055396384, 0, 0, 0.325561603924271, 0.243383855855851, 0.0821777480684196, 109.256727272726, 109.378064516129, 108.49834767642, 108.49834767642
5/19/2017, 109.7, 110.42, 109.7, 110.42, 2132, 0.572001688768732, 0.937583176734656, 0.819448831571944, 0, 0, 0.419932510151611, 0.278693586715003, 0.141238923436608, 109.779999999999, 109.682946236559, 108.593666666667, 108.593666666667
5/22/2017, 110.55, 110.69, 110.55, 110.69, 302, 0.55427233851433, 1.35383499384631, 0.876880400053333, 0, 0, 0.510622735712602, 0.325079416514523, 0.185543319198079, 110.387818181817, 109.973720430108, 108.697562243502, 108.697562243502
5/23/2017, 110.8, 110.8, 110.32, 110.32, 1831, 0.55007963100656, 1.24975768570449, 0.788164463503198, 0, 0, 0.546341599206684, 0.369331853052955, 0.177009746153729, 110.731999999999, 110.184688172043, 108.780328789094, 108.780328789094
5/24/2017, 110.85, 110.9, 110.73, 110.9, 1975, 0.545992296194874, 1.3242230101531, 0.966749882554823, 0, 0, 0.6143681549447, 0.418339113431304, 0.196029041513395, 111.036545454544, 110.446688172043, 108.885969174504, 108.885969174504
5/25/2017, 111, 111, 110.52, 110.7, 2710, 0.541310012336143, 1.01541444652119, 1.04475548293053, 0, 0, 0.644709551549198, 0.463613201054883, 0.181096350494315, 111.052545454544, 110.632494623656, 108.978465270684, 108.978465270684
5/26/2017, 111.3, 111.3, 110.84, 110.84, 906, 0.540661019914565, 1.34088558272312, 0.8236745985368, 0, 0, 0.672302274797175, 0.505351015803341, 0.166951258993834, 111.047272727272, 110.811032258065, 109.073490636704, 109.073490636704
5/30/2017, 109.9, 110.16, 109.9, 110.16, 642, 0.559463726170696, 0.987209829588228, 0.765704603043173, 0, 0, 0.632013926631956, 0.530683597969064, 0.101330328662891, 110.809818181817, 110.814494623656, 109.13506959707, 109.13506959707
5/31/2017, 110.42, 110.42, 110.41, 110.41, 402, 0.542061388200487, 0.882513586122911, 0.703442471493664, 0, 0, 0.613189563520962, 0.547184791079444, 0.0660047724415178, 110.713818181817, 110.820344086022, 109.157763125763, 109.205040611562
6/1/2017, 110.48, 110.75, 110.48, 110.75, 2385, 0.5287272955093, 1.00741888510807, 0.726502881751633, 0, 0, 0.618575722752837, 0.561462977414123, 0.0571127453387145, 110.811454545453, 110.860064516129, 109.203794871795, 109.286844319776
6/2/2017, 110.97, 111.48, 110.97, 111.45, 2172, 0.531886232200738, 0.77893413512808, 0.871358920169713, 0, 0, 0.671586807931618, 0.583487743517622, 0.0880990644139964, 110.883818181817, 111.022279569893, 109.303936507937, 109.395147563487
6/5/2017, 111.15, 111.15, 110.91, 110.91, 703, 0.532096154989033, 0.329621407993561, 0.565180464441029, 0, 0, 0.662389375431445, 0.599268069900386, 0.0631213055310588, 110.919999999999, 111.037139784946, 109.369692307692, 109.476759238522
6/6/2017, 110.95, 111.01, 110.76, 110.76, 1035, 0.517461586514463, 0.451340313474286, 0.344800786914221, 0, 0, 0.63566900096059, 0.606548256112427, 0.0291207448481627, 110.931636363635, 111.030580645162, 109.421137973138, 109.549085526316
6/7/2017, 110.49, 110.55, 110.49, 110.55, 601, 0.504733994176616, 0.499500665402006, 0.314415596797521, 0, 0, 0.590738006706104, 0.603386206231163, -0.0126481995250585, 110.792909090908, 111.013806451613, 109.454043956044, 109.610090206186
6/8/2017, 110.49, 110.49, 110.2, 110.26, 463, 0.496630019076851, 0.596274551944385, 0.227489253270693, 0, 0, 0.525669700589816, 0.587842905102893, -0.0621732045130772, 110.657454545453, 110.93535483871, 109.482632478633, 109.657039764359
6/9/2017, 110.1, 110.22, 109.9, 110.22, 802, 0.488300713194002, 0.443736113481019, 0.11548273854809, 0, 0, 0.465508837386594, 0.563376091559633, -0.0978672541730397, 110.503090909089, 110.947634408602, 109.532195360196, 109.70061842919
6/12/2017, 109.95, 109.95, 109.8, 109.84, 1286, 0.484609244153594, 0.328220338327401, 0.0100694631039947, 0, 0, 0.382755923624671, 0.527252057972641, -0.14449613434797, 110.271636363635, 110.959462365592, 109.574283272283, 109.727444444445
6/13/2017, 110.71, 110.71, 110.56, 110.71, 597, 0.496052799285875, 0.488194872676892, 0.350519024886102, 0, 0, 0.382960838214345, 0.498393814020982, -0.115432975806637, 110.259272727271, 111.049849462366, 109.660388278388, 109.787518811881
6/14/2017, 110.99, 110.99, 110.99, 110.99, 211, 0.48267506206408, 0.687151123902164, 0.374878998444076, 0.961628592400113, 0, 0.401093340092686, 0.478933719235323, -0.0778403791426366, 110.363636363635, 111.145161290323, 109.746087912088, 109.856354105999
6/15/2017, 109.76, 109.78, 109.62, 109.78, 3736, 0.525992893801855, 0.544643693848321, -0.00206714107132652, 0.648811321080885, 0, 0.314204635409411, 0.44598790247014, -0.13178326706073, 110.086363636362, 111.039010752688, 109.785006105006, 109.875985151342
6/16/2017, 110.46, 110.46, 110.28, 110.38, 1970, 0.527779714508871, 0.852016328257589, 0.273657258138786, 0.548453272400816, 0, 0.290412007689937, 0.4148727235141, -0.124460715824162, 110.209272727271, 111.028043010753, 109.863633699634, 109.917811799851
6/19/2017, 110.09, 110.09, 109.81, 109.81, 828, 0.529947260205033, 0.515467279566214, 0.341735624122431, 0.511236658367335, 0, 0.222991436027215, 0.376496466016723, -0.153505029989508, 110.085636363635, 110.931849462366, 109.911301587302, 109.936527472528
6/20/2017, 109.58, 109.7, 109.32, 109.32, 1767, 0.528117757143789, 0.127565142662531, 0.352826401118501, 0.46489621542371, 0, 0.128539518786866, 0.326905076570751, -0.198365557783886, 109.822727272726, 110.791870967742, 109.941526251526, 109.936115004493
6/21/2017, 109.83, 109.83, 109.81, 109.81, 500, 0.522695032787643, 0.0919261575410455, 0.51353659308979, 0.598126721735805, 0, 0.0921622101935924, 0.27995650329532, -0.187794293101727, 109.765636363635, 110.693935483871, 109.993650793651, 109.953840592488
6/22/2017, 109.72, 109.91, 109.7, 109.7, 1133, 0.506629758184963, -0.144695491552505, 0.507011631396134, 0.491966485964744, 0, 0.0538362594701596, 0.234732454530288, -0.180896195060128, 109.652909090908, 110.520817204301, 110.043103785104, 109.966832814123
6/23/2017, 109.84, 110.23, 109.84, 110.23, 1125, 0.503024768658677, 0.44878278384453, 0.729024597257554, 0.390891065887027, 0, 0.0654744888524306, 0.200880861394716, -0.135406372542286, 109.745818181817, 110.381677419355, 110.1397997558, 109.998664627931
6/26/2017, 110.26, 110.26, 110.16, 110.16, 406, 0.482716042454464, -0.0943777834319532, 0.720040438034921, 0.295666404057942, 0, 0.0682625661308123, 0.174357202341935, -0.106094636211123, 109.737999999998, 110.247376344086, 110.227255189255, 110.026849040867
6/27/2017, 111, 111.59, 111, 111.59, 1347, 0.516777482524819, 0.328408273246513, 1.24788466263716, 0.474953067015763, 0, 0.183743110253403, 0.176234383924229, 0.00750872632917374, 110.380727272726, 110.330193548387, 110.389321123321, 110.105341523342
6/28/2017, 111.54, 112.36, 111.54, 112.36, 2944, 0.524064073613361, 0.713926623135526, 1.41499127605801, 0.687010724088852, 0, 0.333549882882195, 0.207697483715822, 0.125852399166373, 111.297454545453, 110.533806451613, 110.555829059829, 110.208658301158
6/29/2017, 112.87, 113.03, 112.87, 113.01, 1187, 0.524640716269688, 0.731415752454637, 1.48297838496966, 0.729899667396391, 0, 0.498970575022909, 0.26595210197724, 0.23301847304567, 112.121999999998, 110.842559139785, 110.735357753358, 110.331580278129
6/30/2017, 113.84, 113.84, 113.84, 113.84, 201, 0.531229488566018, 1.05474428307986, 1.45736490307128, 0.754427066835881, 0, 0.689098233252551, 0.350581328232302, 0.338516905020249, 113.177090909089, 111.159698924731, 110.95285958486, 110.479618071728
7/5/2017, 112.91, 112.94, 112.82, 112.82, 908, 0.55443544344476, 0.632858056461155, 1.40352179689806, 0.622135574971638, 0, 0.74883815655781, 0.430232693897403, 0.318605462660406, 113.577090909089, 111.410860215054, 111.109457875458, 110.587719298246
7/6/2017, 113.55, 113.55, 113.5, 113.55, 1048, 0.555471918916477, 1.08667211023717, 1.46183463194049, 0.701958310284416, 0, 0.845342789841865, 0.513254713086296, 0.332088076755569, 113.967090909089, 111.757161290323, 111.285081807082, 110.717506746627
7/7/2017, 113.84, 113.84, 113.6, 113.72, 1189, 0.539660082424531, 1.06004602543984, 1.3674524329484, 0.7254411031064, 0, 0.924879550507811, 0.595579680570599, 0.329299869937212, 114.283090909089, 112.081913978495, 111.463284493285, 110.84908045977
