Date,XLI_Open,XLI_High,XLI_Low,XLI_Close,XLI_Volume,XLI_ATRPercentOfClose20,XLI_SQN25,XLI_SQN50,XLI_SQN100,XLI_SQN200,XLI_MACD,XLI_MACD_Avg,XLI_MACD_Diff,XLI_LinReg10,XLI_LinReg30,XLI_LinReg90,XLI_LinReg270
3/6/2017, 66, 66.24, 65.89, 66.16, 7164681, 0.915020681576055, 0.834522720017412, 0, 0, 0, 0.681632484050425, 0.686123073323735, -0.00449058927330981, 66.3520000000002, 66.6048602150537, 66.3764587737844, 66.3764587737844
3/7/2017, 66.14, 66.24, 65.88, 65.97, 8790796, 0.899058358017556, 1.05857771343376, 0, 0, 0, 0.63196362666757, 0.675291183992502, -0.0433275573249319, 66.3065454545457, 66.6169247311827, 66.429303030303, 66.429303030303
3/8/2017, 66.06, 66.1, 65.63, 65.74, 10728959, 0.892840521516539, 1.2926974538731, 0, 0, 0, 0.567499836676234, 0.653732914529248, -0.0862330778530146, 66.1592727272729, 66.6232258064515, 66.4573816425121, 66.4573816425121
3/9/2017, 65.7, 65.86, 65.16, 65.44, 9976098, 0.905571043555508, 1.17546695665737, 0, 0, 0, 0.486595159769337, 0.620305363577266, -0.133710203807929, 65.8387272727275, 66.6230967741935, 66.4571785383904, 66.4571785383904
3/10/2017, 65.79, 65.84, 65.32, 65.84, 9780496, 0.894555598963531, 1.44308683206676, 0, 0, 0, 0.4495718925657, 0.586158669374953, -0.136586776809253, 65.7216363636366, 66.6769462365591, 66.4890691489362, 66.4890691489362
3/13/2017, 65.77, 65.93, 65.61, 65.8, 11620274, 0.874660541093783, 1.18903021561379, 0, 0, 0, 0.412250849684611, 0.551377105436885, -0.139126255752274, 65.6414545454547, 66.714, 66.5146003401361, 66.5146003401361
3/14/2017, 65.58, 65.66, 65.05, 65.18, 10810671, 0.896364382076901, 0.761454323641827, 0, 0, 0, 0.328854011533508, 0.506872486656209, -0.178018475122701, 65.3110909090911, 66.6272688172043, 66.4884326530613, 66.4884326530613
3/15/2017, 65.33, 66.14, 65.25, 65.92, 14737224, 0.914802471216379, 1.02082054595132, 0, 0, 0, 0.318798323391945, 0.469257654003357, -0.150459330611411, 65.4954545454548, 66.5890967741935, 66.5207294117647, 66.5207294117647
3/16/2017, 66.03, 66.15, 65.57, 65.62, 14152405, 0.91722935015932, 0.911822371998277, 1.1179729363413, 0, 0, 0.283355281988818, 0.432077179600449, -0.148721897611631, 65.4894545454548, 66.4891397849462, 66.5272624434389, 66.5272624434389
3/17/2017, 65.52, 65.85, 65.39, 65.68, 10880067, 0.905590140980235, 0.719351595099668, 1.00892225392042, 0, 0, 0.257143722120418, 0.397090488104443, -0.139946765984025, 65.5525454545457, 66.3736344086021, 66.5371335268505, 66.5371335268505
3/20/2017, 65.74, 65.82, 65.49, 65.56, 5752608, 0.887053118313038, 0.423370131508798, 1.03487966136835, 0, 0, 0.224104537356027, 0.36249329795476, -0.138388760598733, 65.5770909090912, 66.2579139784946, 66.5368763102726, 66.5368763102726
3/21/2017, 65.74, 65.79, 64.47, 64.56, 12661009, 0.957983926808746, -0.362145589891445, 0.51310925770151, 0, 0, 0.115893158553675, 0.313173270074543, -0.197280111520868, 65.2509090909094, 66.0087956989247, 66.463925925926, 66.463925925926
3/22/2017, 64.58, 64.92, 64.33, 64.79, 12266304, 0.952385710742924, -0.267163703369022, 0.774244208052978, 0, 0, 0.0481390223574749, 0.260166420531129, -0.212027398173654, 65.0350909090912, 65.7907096774193, 66.4111818181819, 66.4111818181819
3/23/2017, 64.86, 65.13, 64.57, 64.7, 10682508, 0.94930164898118, -0.475228850322657, 0.651629021945713, 0, 0, -0.0126727826094282, 0.205598579903018, -0.218271362512446, 64.7800000000003, 65.5489462365591, 66.3548308270677, 66.3548308270677
3/24/2017, 64.68, 64.95, 64.25, 64.53, 9924626, 0.958450733838962, -0.563249497479562, 0.476595428876977, 0, 0, -0.0737341935366658, 0.149732025215081, -0.223466218751747, 64.5865454545458, 65.3120215053763, 66.2897096188748, 66.2897096188748
3/27/2017, 63.91, 64.42, 63.55, 64.3, 11711951, 0.989990428645363, -0.721220746862108, 0.489482198009376, 0, 0, -0.139081632940773, 0.0919692935839102, -0.231050926524683, 64.3770909090913, 65.0779139784946, 66.2124780829924, 66.2124780829924
3/28/2017, 64.1, 65.19, 64.1, 64.98, 8972986, 1.01452085770702, -0.530217340994081, 0.627601170288872, 0, 0, -0.134449779107058, 0.0466854790457166, -0.181135258152775, 64.360363636364, 64.9761935483871, 66.1842203389831, 66.1842203389831
3/29/2017, 64.91, 65.03, 64.74, 64.97, 8300971, 0.986261152333569, -0.456667108037083, 0.808734962410473, 0, 0, -0.130086363378581, 0.0113311105608571, -0.141417473939438, 64.4990909090913, 64.8777849462365, 66.1564918032787, 66.1564918032787
3/30/2017, 64.94, 65.41, 64.9, 65.33, 12838010, 0.970817659785035, -0.107026961737328, 0.844302222816435, 0, 0, -0.0964673184246152, -0.0102285752362374, -0.0862387431883778, 64.7540000000004, 64.8512258064517, 66.1529455314649, 66.1529455314649
3/31/2017, 65.16, 65.38, 65.06, 65.06, 7736081, 0.950696923271879, -0.351998290222807, 0.592076751842444, 0, 0, -0.0905667297179349, -0.0262962061325769, -0.064270523585358, 64.9434545454549, 64.7945161290323, 66.1321966205838, 66.1321966205838
4/3/2017, 65.09, 65.3, 64.51, 64.92, 10474812, 0.965953862240681, -0.524244002730212, 0.539280510893258, 0, 0, -0.0960797530421189, -0.0402529155144853, -0.0558268375276336, 65.094363636364, 64.7320215053764, 66.1035218253969, 66.1035218253969
4/4/2017, 64.91, 65.09, 64.77, 65.09, 9239723, 0.939840812718264, -0.32803399171243, 0.72763490268863, 0, 0, -0.0857428937885203, -0.0493509111692923, -0.036391982619228, 65.1389090909095, 64.7193548387097, 66.0864086538462, 66.0864086538462
4/5/2017, 65.32, 65.88, 64.79, 64.88, 11422628, 0.979739928712086, -1.07000895821958, 0.43759588686107, 0, 0, -0.0934192246435117, -0.0581645738641362, -0.0352546507793755, 65.1280000000004, 64.6753333333334, 66.0572307692309, 66.0572307692309
4/6/2017, 64.92, 65.36, 64.8, 65.06, 7633721, 0.971215036060531, -0.63820766615874, 0.266212951137999, 0, 0, -0.0840098630667256, -0.0633336317046541, -0.0206762313620716, 65.156363636364, 64.6329677419355, 66.0399140660335, 66.0399140660335
4/7/2017, 65.09, 65.4, 65, 65.13, 7522655, 0.952370454994523, -0.637483779636338, 0.236779904401201, 0, 0, -0.0700964331924183, -0.0646861920022069, -0.0054102411902114, 65.1552727272731, 64.6216989247312, 66.027265144864, 66.027265144864
4/10/2017, 65.17, 65.67, 65.15, 65.29, 6330948, 0.943888701900806, -0.460412653104991, 0.313020518585197, 0, 0, -0.0456332453058081, -0.0608756026629272, 0.015242357357119, 65.1307272727277, 64.6516344086023, 66.024168797954, 66.024168797954
4/11/2017, 65.18, 65.4, 64.77, 65.38, 10172904, 0.943639777909889, -0.308592672909443, 0.559949580108865, 0, 0, -0.0187674058469867, -0.0524539632997391, 0.0336865574527524, 65.2192727272732, 64.6804086021506, 66.026049689441, 66.026049689441
4/12/2017, 65.32, 65.44, 64.44, 64.48, 11281502, 0.98651380654096, -0.61505358665318, 0.424415105425881, 0, 0, -0.0692996694522208, -0.0558231045302354, -0.0134765649219854, 64.9730909090914, 64.6720860215055, 65.9772233400403, 65.9772233400403
4/13/2017, 64.43, 64.64, 64.02, 64.02, 10118274, 0.992344419454437, -0.689399642250507, 0.293878441942054, 0, 0, -0.144795891143474, -0.0736176618528831, -0.0711782292905908, 64.6667272727277, 64.5734623655915, 65.9051291079813, 65.9051291079813
4/17/2017, 64.22, 64.75, 64.14, 64.72, 8852403, 0.988927615061796, -0.511255594423668, 0.57421934477554, 0, 0, -0.146454801116462, -0.088185089705599, -0.0582697114108634, 64.6196363636369, 64.5827096774194, 65.8743302891933, 65.8743302891933
4/18/2017, 64.4, 64.77, 64.24, 64.51, 7502841, 0.983618438760804, -0.590592058352995, 0.337157409100947, 0, 0, -0.162837653076892, -0.103115602379858, -0.0597220506970343, 64.4905454545459, 64.5649677419356, 65.8334838948538, 65.8334838948538
4/19/2017, 64.74, 64.97, 64.45, 64.57, 9455266, 0.973835592538895, -0.28347951336282, 0.326239210256465, 0, 0, -0.169031196315672, -0.11629872116702, -0.0527324751486513, 64.4385454545459, 64.5528172043011, 65.7975027027027, 65.7975027027027
4/20/2017, 64.91, 65.57, 64.88, 65.35, 9492503, 0.990612639628533, -0.258068307855328, 0.542592836269614, 0, 0, -0.109735183795436, -0.114986013692704, 0.00525082989726722, 64.6423636363641, 64.6333333333334, 65.803750877193, 65.803750877193
4/21/2017, 65.37, 65.61, 65.22, 65.41, 10211435, 0.970030717011748, -0.0862784069420851, 0.594177425030213, 0, 0, -0.0572413257377633, -0.103437076101716, 0.0461957503639522, 64.8772727272732, 64.7039784946238, 65.8126179084075, 65.8126179084075
4/24/2017, 66.31, 66.43, 66.1, 66.34, 10498252, 0.985487243589863, 0.307804560215916, 0.714625690887729, 0, 0, 0.0587266978201058, -0.0710043213173513, 0.129731019137457, 65.4283636363641, 64.9194838709679, 65.8682817182817, 65.8682817182817
4/25/2017, 66.62, 66.84, 66.44, 66.66, 12385030, 0.969222360527512, 0.498430726686867, 0.65361615371717, 0, 0, 0.174442651344705, -0.02191492678494, 0.196357578129645, 66.0560000000005, 65.1696989247313, 65.9373969490426, 65.9373969490426
4/26/2017, 66.77, 67.04, 66.61, 66.67, 12033107, 0.952871522800747, 1.06853312040244, 0.450969576256304, 0, 0, 0.263913069048087, 0.0352506723816654, 0.228662396666421, 66.6303636363641, 65.3743010752689, 66.0038037974684, 66.0038037974684
4/27/2017, 66.62, 66.87, 66.39, 66.65, 8111444, 0.941508585204344, 0.943684349929311, 0.43429208993295, 0, 0, 0.329407976718286, 0.0940821332489896, 0.235325843469297, 66.947454545455, 65.6160860215055, 66.066175925926, 66.066175925926
4/28/2017, 66.75, 66.89, 66.26, 66.34, 10386329, 0.946095415189569, 0.824945311961092, 0.215229729974414, 0, 0, 0.352238369032889, 0.14571338040577, 0.20652498862712, 66.9470909090914, 65.7938279569894, 66.1106714844927, 66.1106714844927
5/1/2017, 66.48, 66.48, 65.99, 66.14, 11234074, 0.938551124153194, 0.8111705293329, 0.142159096374393, 0, 0, 0.350156900116616, 0.186602084347939, 0.163554815768677, 66.8910909090914, 65.9455483870969, 66.1435233617397, 66.1435233617397
5/2/2017, 66.32, 66.5, 66.18, 66.46, 9450916, 0.914414426480855, 1.08745852749205, 0.210385379564882, 0, 0, 0.370062793129605, 0.223294226104272, 0.146768567025333, 66.8261818181822, 66.1269032258066, 66.1899655765921, 66.1899655765921
5/3/2017, 66.27, 66.61, 66.14, 66.51, 8729178, 0.903373682825466, 0.807553338137787, 0.118434069050784, 0, 0, 0.385429942434612, 0.25572136937034, 0.129708573064272, 66.6841818181823, 66.2421290322582, 66.236649859944, 66.236649859944
5/4/2017, 66.69, 66.75, 66.2, 66.58, 8143571, 0.898606405264128, 0.849256562791765, 0.201289443025729, 0, 0, 0.398661413343817, 0.284309378165036, 0.114352035178781, 66.6165454545459, 66.3689892473119, 66.284487004104, 66.284487004104
5/5/2017, 66.67, 66.94, 66.53, 66.92, 7110794, 0.879972410928891, 0.836284640074367, 0.45850001748795, 0, 0, 0.431607307493849, 0.313768964030798, 0.117838343463051, 66.6112727272731, 66.5214408602152, 66.3457578187651, 66.3457578187651
5/8/2017, 66.9, 66.97, 66.64, 66.74, 6078185, 0.862951244417041, 0.892233506949697, 0.305605130964212, 0, 0, 0.438142041571567, 0.338643579538952, 0.0994984620326148, 66.647454545455, 66.6253978494625, 66.3962748171369, 66.3962748171369
5/9/2017, 66.79, 67, 66.75, 66.83, 5968980, 0.838151993861644, 1.01907562473329, 0.255609105686904, 0, 0, 0.44544826295359, 0.36000451622188, 0.0854437467317107, 66.7569090909095, 66.711182795699, 66.4486440245148, 66.4486440245148
5/10/2017, 66.87, 66.87, 66.41, 66.69, 7471407, 0.83240385158622, 0.851915472972467, 0.300582706020273, 0, 0, 0.434928085826073, 0.374989230142718, 0.0599388556833545, 66.8107272727277, 66.8082150537636, 66.4926067415731, 66.4926067415731
5/11/2017, 66.48, 66.76, 66.08, 66.67, 8400034, 0.842018332370943, 0.962230603049202, -0.0864759604731416, 0, 0, 0.420133894790823, 0.384018163072339, 0.0361157317184836, 66.8525454545459, 66.8910107526883, 66.5338217338217, 66.5338217338217
5/12/2017, 66.5, 66.5, 66.14, 66.3, 7186375, 0.844351344015268, 0.657223282496188, 0.0388817637947936, 0, 0, 0.374239484210037, 0.382062427299879, -0.00782294308984188, 66.703454545455, 66.9398924731184, 66.5389304029304, 66.5572885809842
5/15/2017, 66.3, 66.66, 66.3, 66.61, 8413529, 0.825423651145498, 0.77317429499237, 0.12684655259552, 0, 0, 0.358746832225549, 0.377399308285013, -0.0186524760594637, 66.6236363636368, 67.0038494623657, 66.5630940170941, 66.5929523141655
5/16/2017, 66.69, 66.75, 66.28, 66.54, 5848784, 0.820294498537143, 0.65446871557266, 0.160270496177461, 0, 0, 0.336936386001511, 0.369306723828312, -0.0323703378268011, 66.5580000000005, 67.0395913978496, 66.5775238095238, 66.6241477922672
5/17/2017, 65.91, 66.01, 65.19, 65.21, 15221012, 0.898685418433193, -0.0544051274066496, -0.231950703598407, 0, 0, 0.209911832566704, 0.337427745575991, -0.127515913009287, 66.0385454545459, 66.9074623655916, 66.5390622710623, 66.5983157894737
5/18/2017, 65.01, 65.69, 64.65, 65.3, 15260085, 0.93220692694069, 0.398098561524861, -0.125212864307216, 0, 0, 0.115178500587106, 0.292977896578214, -0.177799395991108, 65.6350909090914, 66.7719784946238, 66.4921294261295, 66.5769802631579
5/19/2017, 65.51, 66.46, 65.51, 66.16, 10322281, 0.961751159503713, 0.974051118408897, 0.256316969698136, 0, 0, 0.108248642191839, 0.256032045700939, -0.1477834035091, 65.6665454545459, 66.7549032258066, 66.4866251526252, 66.5915249140893
5/22/2017, 66.66, 66.76, 66.47, 66.67, 6506192, 0.951672174548184, 0.900230133641856, 0.288882215215269, 0, 0, 0.142269423879981, 0.233279521336747, -0.0910100974567665, 65.8796363636369, 66.8001075268819, 66.5083663003663, 66.6260972017673
5/23/2017, 66.78, 66.87, 66.5, 66.81, 7856044, 0.929884518534218, 1.06878017677632, 0.346008164318813, 0, 0, 0.178470669659788, 0.222317751001355, -0.0438470813415674, 66.1629090909097, 66.863806451613, 66.5279365079365, 66.6649165120593
5/24/2017, 66.89, 67.13, 66.67, 66.89, 7889472, 0.916718574511997, 1.07689809804628, 0.58344585503168, 0, 0, 0.211181381656402, 0.220090477132365, -0.00890909547596244, 66.4469090909097, 66.9338494623657, 66.5535311355311, 66.705404040404
5/25/2017, 67.04, 67.42, 66.99, 67.33, 6840816, 0.904549831823142, 0.950238891013123, 0.489514669238888, 0, 0, 0.269502522033733, 0.229972886112638, 0.0395296359210944, 66.8680000000006, 66.9899784946238, 66.5847814407814, 66.7616712871286
5/26/2017, 67.24, 67.5, 67.22, 67.41, 5991008, 0.879070956353946, 0.958728240044018, 0.619859052867086, 1.22017169411887, 0, 0.318506235753475, 0.247679556040806, 0.070826679712669, 67.2067272727279, 67.0072043010754, 66.6214920634921, 66.8189749563191
5/30/2017, 67.22, 67.48, 67.13, 67.39, 6092540, 0.861333499175376, 0.554352420151389, 0.592905399475171, 1.12444179964779, 0, 0.351674316465491, 0.268478508125743, 0.0831958083397484, 67.5400000000006, 67.0466881720432, 66.6642979242979, 66.8734037692746
5/31/2017, 67.47, 67.53, 67.06, 67.52, 10518804, 0.851495872096522, 0.459295433871399, 0.67688298361605, 1.20317264876262, 0, 0.384023390339962, 0.291587484568587, 0.0924359057713754, 67.861636363637, 67.0714408602152, 66.7101074481074, 66.9308215085884
6/1/2017, 67.7, 68.12, 67.48, 67.94, 16117970, 0.851020771559601, 0.657817199179652, 1.22506540491596, 1.21020048272427, 0, 0.43849604491011, 0.320969196636891, 0.117526848273219, 68.0089090909098, 67.1340645161292, 66.7635091575091, 67.0020934065933
6/2/2017, 68.06, 68.58, 68.05, 68.21, 17769606, 0.852183457832742, 0.799546242259642, 1.23399933223715, 1.41060308119632, 0, 0.497715406241014, 0.356318438557716, 0.141396967683298, 68.1185454545461, 67.2612043010754, 66.8391599511599, 67.0809973045822
6/5/2017, 68.13, 68.32, 67.94, 67.97, 16550717, 0.840386375986947, 0.843509063390956, 1.17898005274038, 1.28487958839031, 0, 0.519295072169896, 0.388913765280152, 0.130381306889744, 68.1585454545462, 67.3434408602152, 66.9159194139194, 67.14823487921
6/6/2017, 67.72, 67.85, 67.51, 67.51, 15201411, 0.837876001733685, 0.697942263748685, 1.06812070343287, 1.08512029534675, 0, 0.493589168585174, 0.409848845941156, 0.0837403226440179, 68.0429090909098, 67.4127956989249, 66.973282051282, 67.196178608515
6/7/2017, 67.65, 67.65, 67.13, 67.43, 8342447, 0.835485072418643, 0.501132843439559, 1.12804290806401, 1.13520096896208, 0, 0.461442501462273, 0.42016757704538, 0.0412749244168928, 67.8818181818189, 67.4857849462367, 67.0238608058608, 67.2395022086306
6/8/2017, 67.39, 67.8, 67.34, 67.65, 7040075, 0.825128167206646, 0.583099475237677, 0.981572752194837, 1.12679716814619, 0, 0.448547619796614, 0.425843585595627, 0.0227040342009871, 67.7789090909098, 67.5823870967744, 67.0696800976801, 67.2892527105921
6/9/2017, 67.72, 68.01, 67.56, 67.91, 10433658, 0.814002716624255, 0.672810893090163, 1.07449182148564, 1.32526850767727, 0, 0.45407387923467, 0.431489644323435, 0.0225842349112348, 67.8123636363643, 67.7043225806454, 67.1117020757021, 67.3466044226044
6/12/2017, 68.07, 68.25, 67.71, 68.16, 13889236, 0.810078906421002, 0.629024105606766, 1.03431198156971, 1.32306014968111, 0, 0.473171958518208, 0.43982610716239, 0.0333458513558179, 67.9165454545462, 67.8291827956992, 67.158888888889, 67.410896074646
6/13/2017, 68.26, 68.47, 68.16, 68.44, 6723498, 0.789074069967457, 0.857442891142513, 1.23675139937049, 1.2762531760112, 0, 0.505078750452412, 0.452876635820394, 0.052202114632018, 68.0725454545461, 67.9644946236561, 67.212065934066, 67.4829077117572
6/14/2017, 68.6, 68.6, 68.14, 68.37, 8892757, 0.784028344027265, 0.776383686127586, 1.26600854607983, 1.25643718838992, 0, 0.518737020481183, 0.466048712752552, 0.0526883077286307, 68.1730909090916, 68.0974193548389, 67.2687521367522, 67.5501071262226
6/15/2017, 67.97, 68.78, 67.95, 68.78, 20188089, 0.80072429466541, 1.03864433760206, 1.33881666461325, 1.44758272063289, 0, 0.55623296400249, 0.48408556300254, 0.0721474009999503, 68.4529090909098, 68.2733763440863, 67.3418803418804, 67.629302822273
6/16/2017, 68.59, 68.72, 68.43, 68.68, 12871568, 0.787276152267508, 0.997729701126731, 1.3860363536957, 1.27348879452004, 0, 0.571294082556193, 0.50152726691327, 0.0697668156429226, 68.7063636363644, 68.4266666666669, 67.4093675213676, 67.7025187406296
6/19/2017, 69.02, 69.19, 68.82, 69.1, 6867011, 0.780269462096177, 1.4042452789658, 1.4570446791342, 1.21168788923713, 0, 0.610087903844075, 0.523239394299431, 0.0868485095446438, 69.0312727272735, 68.6423655913982, 67.4896532356533, 67.7876834659593
6/20/2017, 68.95, 69.01, 68.35, 68.36, 7242771, 0.804136758913159, 0.82735588026487, 1.13230971531702, 0.976360485195318, 0, 0.574498015635513, 0.533491118566648, 0.041006897068865, 68.9469090909099, 68.738107526882, 67.544547008547, 67.8451861509488
6/21/2017, 68.46, 68.49, 67.82, 67.9, 7530233, 0.818442553716323, 0.633043760132022, 0.908462937506175, 0.872394709678687, 0, 0.503372057459174, 0.527467306345153, -0.0240952488859789, 68.6412727272735, 68.7710322580648, 67.5876336996337, 67.8854408203959
6/22/2017, 67.89, 67.99, 67.76, 67.76, 6921726, 0.796098537890664, 1.53029022110128, 0.829085533243039, 0.988051852792001, 0, 0.430742066780155, 0.508122258432153, -0.0773801916519983, 68.3056363636371, 68.7699569892476, 67.6367228327228, 67.9197142857142
6/23/2017, 67.82, 68.16, 67.67, 68.01, 6979349, 0.789537642715745, 1.61611147849747, 1.29306919650997, 1.20657916069415, 0, 0.388872506370333, 0.484272308019789, -0.0953998016494561, 68.1023636363644, 68.7923655913981, 67.695663003663, 67.9610674931129
6/26/2017, 68.21, 68.52, 67.98, 68.03, 7161714, 0.789528624533924, 1.25052798421907, 1.49956226940428, 1.24145732719145, 0, 0.353232565805712, 0.458064359576974, -0.104831793771262, 67.9505454545462, 68.7840000000003, 67.7613504273505, 68.0017301178702
6/27/2017, 67.95, 68.02, 67.5, 67.52, 7417217, 0.794965206023263, 0.562889757957762, 1.05892547356689, 1.13838404654059, 0, 0.280600332419681, 0.422571554145515, -0.141971221725834, 67.6856363636371, 68.7204301075271, 67.8035262515262, 68.0245621751299
6/28/2017, 67.84, 68.29, 67.82, 68.13, 7314279, 0.804964746442922, 0.81374352900475, 1.34113415925636, 1.16092323351992, 0, 0.26915798053696, 0.391888839423804, -0.122730858886844, 67.6676363636371, 68.7237204301078, 67.873536019536, 68.0661919748229
6/29/2017, 68.2, 68.25, 67.17, 67.55, 9543636, 0.851223327407823, 0.389921207856979, 1.08448856711719, 0.985953847930927, 0, 0.210858041249494, 0.355682679788942, -0.144824638539448, 67.5443636363644, 68.5544946236562, 67.9238852258852, 68.0880180645161
6/30/2017, 67.81, 68.44, 67.81, 68.11, 6748532, 0.867348832448664, 0.44780044348676, 1.01527770350118, 1.08480019174176, 0, 0.207450874671011, 0.326036318765356, -0.118585444094345, 67.6616363636371, 68.4472258064518, 67.9937387057387, 68.1267923809523
7/3/2017, 68.42, 68.77, 68.32, 68.53, 5553136, 0.867085546901715, 0.622045310034469, 1.13235342699143, 1.20351256487594, 0, 0.23592160313892, 0.308013375640069, -0.0720917725011493, 68.0390909090917, 68.4324516129035, 68.0708791208792, 68.1775240594925
7/5/2017, 68.71, 68.82, 68.42, 68.73, 7235950, 0.850433637461309, 0.738878895060118, 0.909304914094318, 1.13298610490803, 0, 0.271493580107901, 0.300709416533635, -0.0292158364257344, 68.368727272728, 68.4617634408605, 68.160844932845, 68.2329453740157
7/6/2017, 68.56, 68.65, 68.05, 68.13, 5599858, 0.86493158238045, 0.32799779743977, 0.556882924031688, 0.858554321473658, 0, 0.248406170837356, 0.290248767394379, -0.0418425965570234, 68.3789090909099, 68.4109892473121, 68.2278363858364, 68.2681831395348
7/7/2017, 68.3, 68.87, 68.24, 68.66, 4166680, 0.869230982700278, 0.37766118431066, 0.732960942038219, 0.826094581664239, 0, 0.269766107496196, 0.286152235414743, -0.0163861279185469, 68.5316363636371, 68.4242795698928, 68.3105299145299, 68.3185688729875
7/10/2017, 68.61, 69.18, 68.53, 68.86, 7919515, 0.870568244388485, 0.342421471125381, 0.809723959541087, 0.865303014320666, 0, 0.2993812589241, 0.288798040116614, 0.0105832188074861, 68.7543636363644, 68.480860215054, 68.4245811965812, 68.3735455079272
7/11/2017, 68.86, 68.91, 68.32, 68.8, 7683534, 0.870638994813394, 0.437614405330815, 0.908104172574023, 0.766499002451646, 0, 0.314385935867051, 0.293915619266702, 0.0204703166003495, 68.9140000000008, 68.5252903225809, 68.5186251526251, 68.4251075641915
7/12/2017, 69.19, 69.5, 69.1, 69.18, 5821774, 0.873156471538067, 0.884416226762471, 1.11375741975906, 0.848619998483827, 0, 0.35287238149624, 0.305706971712609, 0.0471654097836311, 69.0609090909099, 68.6076344086025, 68.6289670329671, 68.4865527455001
7/13/2017, 69.25, 69.4, 68.97, 69.13, 3938756, 0.861199428120256, 0.901907219113775, 0.982420399135742, 0.809747507493798, 0, 0.375015637969298, 0.319568704963947, 0.055446933005351, 69.2220000000007, 68.6807526881723, 68.7314725274726, 68.5447615306924
7/14/2017, 69.24, 69.58, 69.11, 69.43, 5519169, 0.848451399145263, 0.936752932402479, 1.06611002294653, 0.799487566054411, 0, 0.412022284630879, 0.338059420897334, 0.0739628637335457, 69.3161818181826, 68.8095483870971, 68.8406935286935, 68.6101724709785
7/17/2017, 69.38, 69.5, 69.19, 69.39, 5113416, 0.828830978678814, 0.782745870809293, 1.02588443435399, 0.835278126190053, 0, 0.433129802275928, 0.357073497173053, 0.0760563051028759, 69.4060000000007, 68.9416559139788, 68.9405201465202, 68.6725838779957
7/18/2017, 69.28, 69.37, 69.03, 69.23, 6891118, 0.815209483316434, 0.569059684047049, 0.848050944709855, 0.908638377137663, 0, 0.431967546273896, 0.372052306993221, 0.0599152392806744, 69.454727272728, 69.0298494623659, 69.0240122100122, 68.7286024044655
7/19/2017, 69.11, 69.3, 69, 69.3, 8864581, 0.795311759069219, 0.46236457684558, 0.94152064410122, 0.856979613692156, 0, 0.431718285346093, 0.383985502663796, 0.0477327826822977, 69.5294545454553, 69.0881290322584, 69.1166764346765, 68.7850777530943
7/20/2017, 69.36, 69.4, 68.82, 68.91, 7428029, 0.801906104459761, 0.290647905704701, 0.761907505093625, 0.702626145550898, 0, 0.395492017834627, 0.386286805697962, 0.00920521213666503, 69.3183636363643, 69.080043010753, 69.1888693528694, 68.8288051298092
7/21/2017, 68.57, 68.81, 68.34, 68.78, 7643811, 0.804687149976824, 0.0139814061279594, 0.767189377640678, 0.739942689187019, 0, 0.35223221260101, 0.379475887078572, -0.027243674477562, 69.1258181818188, 69.0605806451616, 69.2393235653236, 68.8675950668037
7/24/2017, 68.71, 68.81, 68.53, 68.63, 7551671, 0.786522848122332, -0.0120154989031472, 0.720233771533308, 0.444854422943604, 0, 0.302359348527943, 0.364052579368446, -0.0616932308405026, 68.9149090909098, 69.0321290322584, 69.2970280830281, 68.9010395136779
7/25/2017, 68.98, 68.98, 68.34, 68.54, 9077140, 0.794865916447387, -0.284361209271634, 0.830908869678403, 0.615652303240926, 0, 0.252659989513134, 0.341774061397384, -0.0891140718842496, 68.6734545454552, 69.0042795698928, 69.3421465201465, 68.9309919089002
7/26/2017, 68.74, 68.74, 68.47, 68.63, 6803993, 0.773803065971713, 0.169155288319633, 0.752467106040998, 0.620040426572405, 0, 0.218021916330429, 0.317023632383993, -0.099001716053564, 68.5532727272734, 69.0040645161294, 69.3903931623932, 68.9625795331429
7/27/2017, 68.56, 68.56, 67.91, 68.24, 9900940, 0.792069155872754, 0.21297524193101, 0.63213915237942, 0.561205091758239, 0, 0.157288133451317, 0.285076532597458, -0.127788399146141, 68.3183636363643, 68.9484731182799, 69.4167643467644, 68.982465034965
7/28/2017, 68.17, 68.45, 68.02, 68.4, 11435656, 0.782138292937411, 0.390298771995832, 1.35559328410536, 0.651475212863971, 0, 0.120675760728929, 0.252196378223752, -0.131520617494823, 68.2472727272734, 68.94135483871, 69.4259438339439, 69.0061312260537
7/31/2017, 68.72, 68.75, 68.29, 68.31, 6787348, 0.777680372933289, 0.190542824681083, 1.27766454465204, 0.690053734120637, 0, 0.0834361438013644, 0.218444331339274, -0.13500818753791, 68.1932727272734, 68.918602150538, 69.4334871794873, 69.0266367501181
8/1/2017, 68.37, 68.49, 67.91, 68.11, 16893671, 0.78354395773483, 0.0596628988489581, 0.877416647501425, 0.719694483222291, 0, 0.037354550552692, 0.182226375181958, -0.144871824629266, 68.0970909090916, 68.9008602150541, 69.4277094017095, 69.0410958904109
8/2/2017, 68.11, 68.43, 68, 68.41, 17642855, 0.772530624371486, 0.557946694631923, 0.792291457664885, 0.691914421548877, 0, 0.0247566692262069, 0.150732433990808, -0.125975764764601, 68.1796363636371, 68.8782365591401, 69.4287692307694, 69.0631605074462
