Date,PGJ_Open,PGJ_High,PGJ_Low,PGJ_Close,PGJ_Volume,PGJ_ATRPercentOfClose20,PGJ_SQN25,PGJ_SQN50,PGJ_SQN100,PGJ_SQN200,PGJ_MACD,PGJ_MACD_Avg,PGJ_MACD_Diff,PGJ_LinReg10,PGJ_LinReg30,PGJ_LinReg90,PGJ_LinReg270
2/17/2017, 32.55, 32.84, 32.55, 32.72, 12528, 1.03400050126178, 2.21665545722695, 0, 0, 0, 0.657118915683146, 0.567133918931856, 0.0899849967512898, 32.9652727272728, 32.3869677419355, 32.4630481283422, 32.4630481283422
2/21/2017, 33, 33.14, 32.97, 33.14, 23735, 1.03321881657276, 2.26648228671681, 0, 0, 0, 0.69086607268104, 0.591880349681693, 0.0989857229993468, 33.1092727272728, 32.5570322580645, 32.6148739495798, 32.6148739495798
2/22/2017, 33.07, 33.33, 33.04, 33.31, 8633, 1.02007889529151, 2.40354431558489, 0, 0, 0, 0.722994288873913, 0.618103137520137, 0.104891151353776, 33.2476363636365, 32.7445591397849, 32.7695238095238, 32.7695238095238
2/23/2017, 33.38, 33.38, 32.84, 32.84, 7285, 1.06516098057406, 2.16402013200403, 0, 0, 0, 0.702433839579168, 0.634969277931943, 0.0674645616472249, 33.1874545454547, 32.8746666666666, 32.8583933933934, 32.8583933933934
2/24/2017, 32.69, 32.78, 32.58, 32.71, 7830, 1.05566775518036, 1.8247002303892, 0, 0, 0, 0.667949911048193, 0.641565404555193, 0.0263845064930003, 33.0683636363638, 32.9655268817204, 32.9245092460882, 32.9245092460882
2/27/2017, 32.67, 32.77, 32.67, 32.73, 6443, 1.01754804944553, 1.94621536256269, 0, 0, 0, 0.634916064922233, 0.640235536628601, -0.00531947170636782, 32.9918181818183, 33.0361075268817, 32.9856680161943, 32.9856680161943
2/28/2017, 32.89, 33, 32.64, 32.64, 6775, 1.02448315794836, 1.6649047258173, 0, 0, 0, 0.594619848556629, 0.631112399014207, -0.0364925504575777, 32.8934545454547, 33.0994193548387, 33.0315769230769, 33.0315769230769
3/1/2017, 32.96, 33.12, 32.92, 33.12, 9623, 1.0316175652676, 1.72769750681573, 0, 0, 0, 0.594563042588632, 0.623802527729092, -0.0292394851404598, 32.9072727272729, 33.2128387096774, 33.1188292682927, 33.1188292682927
3/2/2017, 32.98, 33.03, 32.78, 32.78, 6758, 1.04206269290969, 1.28274221105847, 0, 0, 0, 0.560620382156856, 0.611166098614645, -0.0505457164577892, 32.8152727272729, 33.2473548387096, 33.1658885017421, 33.1658885017421
3/3/2017, 32.92, 32.95, 32.72, 32.77, 3873, 1.02535472444006, 1.4095128334879, 0, 0, 0, 0.526840572620202, 0.594300993415756, -0.0674604207955543, 32.7778181818184, 33.2803655913978, 33.2072757475083, 33.2072757475083
3/6/2017, 32.88, 32.88, 32.53, 32.67, 12681, 1.03063454557409, 1.32797198913866, 0, 0, 0, 0.486393820731138, 0.572719558878833, -0.0863257381476947, 32.6754545454547, 33.2812688172043, 33.2354968287526, 33.2354968287526
3/7/2017, 32.7, 32.87, 32.7, 32.8, 7292, 1.00571003273507, 1.75858983689553, 0, 0, 0, 0.459532190952174, 0.550082085293501, -0.0905498943413265, 32.7047272727275, 33.299311827957, 33.2720909090909, 33.2720909090909
3/8/2017, 32.87, 33.35, 32.87, 33.09, 10032, 1.03015789120655, 1.79284981697934, 0, 0, 0, 0.456383823564636, 0.531342432947728, -0.0749586093830921, 32.8867272727275, 33.3626451612903, 33.3300193236715, 33.3300193236715
3/9/2017, 33.02, 33.07, 32.65, 32.78, 17096, 1.0550191698909, 1.44792642907266, 0, 0, 0, 0.423986853975379, 0.509871317153258, -0.0858844631778795, 32.8796363636366, 33.3806666666666, 33.3567530064755, 33.3567530064755
3/10/2017, 33, 33.07, 32.95, 33.07, 7533, 1.03732542998405, 1.61371668400419, 0, 0, 0, 0.416906756958433, 0.491278405114293, -0.0743716481558602, 32.9500000000002, 33.4161505376344, 33.4046808510638, 33.4046808510638
3/13/2017, 33.23, 33.55, 33.23, 33.47, 9234, 1.04538794057645, 1.88478854347124, 0, 0, 0, 0.438517430156452, 0.480726210122725, -0.042208779966273, 33.1429090909093, 33.4889462365591, 33.4807653061224, 33.4807653061224
3/14/2017, 33.52, 33.52, 33.16, 33.42, 17548, 1.04846432233809, 1.74072874797176, 0, 0, 0, 0.446462915651693, 0.473873551228519, -0.0274106355768251, 33.2601818181821, 33.5206451612903, 33.5468571428571, 33.5468571428571
3/15/2017, 33.55, 33.61, 33.27, 33.55, 7032, 1.04285227332078, 1.67759407295809, 0, 0, 0, 0.45797048502088, 0.470692937986991, -0.012722452966111, 33.4758181818184, 33.5665376344086, 33.6178117647059, 33.6178117647059
3/16/2017, 33.83, 34.04, 33.77, 33.92, 7152, 1.0521317535795, 1.68086823013902, 2.77655383084655, 0, 0, 0.491283019597638, 0.47481095430912, 0.0164720652885179, 33.7278181818184, 33.6443225806451, 33.7114932126697, 33.7114932126697
3/17/2017, 33.89, 34.17, 33.89, 34.07, 5889, 1.03621642580997, 1.6194947881942, 2.64564394233102, 0, 0, 0.523749728800539, 0.484598709207404, 0.0391510195931346, 33.9674545454548, 33.7258279569892, 33.8095355587808, 33.8095355587808
3/20/2017, 34.24, 34.32, 34.16, 34.18, 4533, 1.01780862919773, 1.44326489078064, 2.48277793382993, 0, 0, 0.551992880127024, 0.498077543391328, 0.0539153367356959, 34.1541818181821, 33.8013333333333, 33.9086373165618, 33.9086373165618
3/21/2017, 34.27, 34.5, 33.35, 33.4, 17878, 1.16165461073891, 0.620972634636118, 1.82648919575241, 0, 0, 0.5056079658657, 0.499583627886202, 0.00602433797949731, 34.0150909090912, 33.7658064516129, 33.9445791245791, 33.9445791245791
3/22/2017, 33.26, 33.56, 33.11, 33.56, 7449, 1.16535461259671, 0.893522370183753, 1.78750237069421, 0, 0, 0.476268127445962, 0.494920527798154, -0.0186524003521921, 33.9565454545457, 33.7503225806451, 33.988948051948, 33.988948051948
3/23/2017, 33.48, 33.74, 33.48, 33.67, 5689, 1.14208006411667, 0.776977266399845, 1.68109371850182, 0, 0, 0.456628446320011, 0.487262111502526, -0.0306336651825152, 33.8483636363639, 33.7575268817204, 34.0376127819549, 34.0376127819549
3/24/2017, 33.79, 34.02, 33.75, 33.86, 3488, 1.13057129270136, 0.674260299630919, 1.87636642524384, 0, 0, 0.451194183941325, 0.480048525990286, -0.0288543420489603, 33.815272727273, 33.7917204301075, 34.0957168784029, 34.0957168784029
3/27/2017, 33.6, 33.84, 33.36, 33.84, 15457, 1.14855457365025, 0.802804859116776, 1.96181686325303, 0, 0, 0.440199315309123, 0.472078683854053, -0.0318793685449305, 33.8121818181821, 33.8365161290323, 34.1484336645236, 34.1484336645236
3/28/2017, 33.88, 34, 33.88, 33.97, 4883, 1.11050139634113, 0.615823578607647, 1.87834001145193, 0, 0, 0.436938955949884, 0.465050738273219, -0.0281117823233352, 33.8238181818185, 33.8981935483871, 34.2060847457627, 34.2060847457627
3/29/2017, 33.81, 34.08, 33.81, 34.02, 11311, 1.09310834250508, 0.530534358706232, 1.89417159622405, 0, 0, 0.433393786013731, 0.458719347821322, -0.0253255618075906, 33.8487272727276, 33.9413978494624, 34.2631092896175, 34.2631092896175
3/30/2017, 33.96, 34.12, 33.85, 33.95, 6859, 1.08035842478414, 0.880694941710018, 2.0917117166415, 0, 0, 0.420093225112034, 0.450994123279464, -0.0309008981674306, 33.8978181818186, 33.9837634408603, 34.3118773135906, 34.3118773135906
3/31/2017, 33.81, 34, 33.77, 33.99, 7348, 1.05896616932482, 1.02381480506075, 1.98548740965496, 0, 0, 0.408076053749021, 0.442410509373375, -0.0343344556243548, 33.9890909090913, 34.0455698924732, 34.3599078341014, 34.3599078341014
4/3/2017, 34.05, 34.29, 34.05, 34.26, 5359, 1.04187236107948, 1.20022191730404, 2.19108927907752, 0, 0, 0.415548913179727, 0.437038190134646, -0.021489276954919, 34.2000000000004, 34.1220000000001, 34.4215178571428, 34.4215178571428
4/4/2017, 34.35, 34.35, 33.72, 33.8, 15238, 1.09644437088917, 0.866433117862191, 1.73483834260719, 0, 0, 0.379972960731642, 0.425625144254045, -0.0456521835224029, 34.0916363636368, 34.1581290322581, 34.4512019230769, 34.4512019230769
4/5/2017, 34.02, 34.12, 33.67, 33.75, 6210, 1.10983196294078, 0.501661226958225, 1.53296292269213, 0, 0, 0.343781283335211, 0.409256372070278, -0.0654750887350671, 33.9761818181822, 34.1949892473119, 34.4757902097902, 34.4757902097902
4/6/2017, 33.82, 34.06, 33.74, 34.03, 12088, 1.09268255397557, 1.00268842413987, 1.61611851260328, 0, 0, 0.333844427445293, 0.394173983145281, -0.0603295556999887, 33.9690909090913, 34.2332043010753, 34.5151831750339, 34.5151831750339
4/7/2017, 33.96, 34.13, 33.73, 34.09, 3070, 1.094889643479, 1.05827057587632, 1.74345363137497, 0, 0, 0.327040971378324, 0.38074738079189, -0.0537064094135659, 34.0010909090914, 34.2626881720431, 34.5555662862159, 34.5555662862159
4/10/2017, 33.91, 34.35, 33.91, 34.29, 15101, 1.09823705304431, 1.29580577469686, 1.85533278320399, 0, 0, 0.333938081623536, 0.371385520958219, -0.0374474393346828, 34.0856363636368, 34.3099784946237, 34.604936061381, 34.604936061381
4/11/2017, 34.19, 34.28, 33.86, 33.95, 11762, 1.11710224216332, 0.89045711770034, 1.8401574707841, 0, 0, 0.308413731170369, 0.358791163000649, -0.0503774318302804, 34.0541818181823, 34.2980645161291, 34.6320869565217, 34.6320869565217
4/12/2017, 33.98, 33.98, 33.88, 33.92, 1277, 1.07692629909707, 0.656284491152396, 1.69705417654682, 0, 0, 0.282508171913101, 0.343534564783139, -0.0610263928700387, 34.023454545455, 34.3058924731184, 34.6557665995975, 34.6557665995975
4/13/2017, 33.7, 34.03, 33.7, 33.81, 14263, 1.07521067915125, 0.839304371382486, 1.6180261283969, 0, 0, 0.250217398456108, 0.324871131517733, -0.0746537330616249, 33.9461818181823, 34.271935483871, 34.6717840375586, 34.6717840375586
4/17/2017, 33.95, 33.98, 33.8, 33.98, 10250, 1.04282605676865, 0.749756670665353, 1.67830024572744, 0, 0, 0.235628132659826, 0.307022531746152, -0.0713943990863254, 33.9432727272732, 34.2522365591398, 34.6958523592085, 34.6958523592085
4/18/2017, 33.83, 33.92, 33.75, 33.76, 4705, 1.03120461903284, 0.257172477772652, 1.54783094580537, 0, 0, 0.203962717774878, 0.286410568951897, -0.0824478511770187, 33.9189090909096, 34.1901505376345, 34.7065531284709, 34.7065531284709
4/19/2017, 34.2, 34.43, 34.16, 34.17, 9019, 1.06592901789937, 0.605946790087901, 1.67075643850223, 0, 0, 0.209535823289237, 0.271035619819365, -0.0614997965301284, 33.9714545454551, 34.1817204301076, 34.7380648648648, 34.7380648648648
4/20/2017, 34.52, 34.65, 34.44, 34.56, 32391, 1.07064973421702, 0.77833408782781, 1.73620167003583, 0, 0, 0.242625454979525, 0.265353586851397, -0.0227281318718723, 34.128545454546, 34.2332688172043, 34.7881192982456, 34.7881192982456
4/21/2017, 34.68, 34.81, 34.57, 34.81, 18970, 1.04572169129024, 0.695244631978959, 1.68595072785526, 0, 0, 0.285728437586108, 0.269428556998339, 0.0162998805877692, 34.3838181818187, 34.2863870967742, 34.8484142173615, 34.8484142173615
4/24/2017, 34.98, 35.1, 34.94, 35, 9630, 1.0294712420035, 0.720316118756548, 1.65815992903232, 0, 0, 0.331399111279744, 0.28182266785462, 0.0495764434251237, 34.6741818181824, 34.3698494623657, 34.9153046953046, 34.9153046953046
4/25/2017, 35.79, 35.9, 35.28, 35.75, 26751, 1.08335437193333, 1.0603763215339, 1.75192485740698, 0, 0, 0.423233409914019, 0.3101048162665, 0.113128593647519, 35.2140000000006, 34.5626881720431, 35.0165887698799, 35.0165887698799
4/26/2017, 35.89, 35.89, 35.55, 35.66, 16474, 1.07945661404334, 1.85933637132047, 1.62559796969183, 0, 0, 0.483180699044418, 0.344719992822084, 0.138460706222334, 35.5750909090915, 34.7260645161291, 35.1086012658227, 35.1086012658227
4/27/2017, 35.65, 36, 35.65, 35.85, 14992, 1.06886336719516, 1.87253360310498, 1.85862732421397, 0, 0, 0.539798310767161, 0.383735656411099, 0.156062654356062, 35.9025454545461, 34.9077634408603, 35.2055925925925, 35.2055925925925
4/28/2017, 35.79, 35.79, 35.47, 35.64, 8665, 1.07471420112932, 1.57398081369015, 1.59766124374793, 0, 0, 0.561253154016974, 0.419239155932274, 0.1420139980847, 36.0301818181824, 35.0726451612904, 35.2878952122854, 35.2878952122854
5/1/2017, 35.72, 35.95, 35.72, 35.92, 12401, 1.05617130907117, 1.62270463489979, 1.5576743156131, 0, 0, 0.594002639138424, 0.454191852573504, 0.13981078656492, 36.1887272727279, 35.2719569892474, 35.379770790479, 35.379770790479
5/2/2017, 35.97, 36.07, 35.84, 35.84, 16673, 1.03768944617033, 1.57118510275732, 1.62985682485146, 0, 0, 0.606510040425739, 0.484655490143951, 0.121854550281788, 36.1698181818188, 35.4565161290323, 35.4636660929432, 35.4636660929432
5/3/2017, 35.98, 35.98, 35.59, 35.67, 9707, 1.04517101943391, 1.31796726927908, 1.3383422500542, 0, 0, 0.595836237554821, 0.506891639626125, 0.0889445979286956, 36.0607272727279, 35.5567956989248, 35.5357899159663, 35.5357899159663
5/4/2017, 35.8, 35.8, 35.48, 35.66, 6825, 1.03805910684372, 1.26926972507987, 1.24414203661173, 0, 0, 0.579885694136806, 0.521490450528261, 0.0583952436085446, 35.9443636363643, 35.6518279569893, 35.6041532147742, 35.6041532147742
5/5/2017, 35.77, 35.97, 35.54, 35.97, 6411, 1.03742920107158, 1.54073606137008, 1.70502404250659, 0, 0, 0.585509790386098, 0.534294318499829, 0.0512154718862694, 35.9250909090916, 35.7799784946237, 35.6835765838011, 35.6835765838011
5/8/2017, 36.3, 36.65, 36.24, 36.58, 28732, 1.06206976337937, 1.83179952238219, 2.02733385303231, 0, 0, 0.631904626018603, 0.553816380003583, 0.0780882460150193, 36.0912727272734, 35.9833548387097, 35.787053291536, 35.787053291536
5/9/2017, 36.87, 37.32, 36.87, 37.18, 24525, 1.09219974037646, 1.95171982078213, 2.24174022326635, 0, 0, 0.708915911758957, 0.584836286354658, 0.124079625404299, 36.5285454545462, 36.2439784946237, 35.9129213483146, 35.9129213483146
5/10/2017, 37.44, 37.65, 37.16, 37.62, 10904, 1.09057913423277, 2.72981179284383, 2.47501968613593, 0, 0, 0.796273290481352, 0.627123687179997, 0.169149603301355, 37.0218181818189, 36.5475483870968, 36.0529887640449, 36.0529887640449
5/11/2017, 37.72, 37.72, 37, 37.63, 47205, 1.13144320165679, 2.78934609055529, 2.27327308964823, 0, 0, 0.856439062523329, 0.672986762248663, 0.183452300274665, 37.4496363636371, 36.8321720430108, 36.1877533577533, 36.1877533577533
5/12/2017, 37.7, 37.9, 37.7, 37.83, 16734, 1.10487436675728, 2.72662038268456, 2.6132796616684, 0, 0, 0.909771914550262, 0.720343792708983, 0.189428121841279, 37.8074545454553, 37.1142150537635, 36.303032967033, 36.3256832298136
5/15/2017, 38.05, 38.17, 37.69, 38, 120972, 1.10809282709754, 2.80228904776652, 2.70335061857097, 0, 0, 0.954750395032313, 0.767225113173649, 0.187525281858664, 38.1605454545463, 37.3954623655914, 36.4292087912088, 36.4653366058906
5/16/2017, 38.46, 39.45, 38.46, 39.3, 40393, 1.20234481064176, 2.82452136867803, 2.96495181114745, 0, 0, 1.08281330258911, 0.830342751056741, 0.252470551532368, 38.8332727272736, 37.8337849462366, 36.6258803418804, 36.6544520704644
5/17/2017, 38.74, 38.98, 38.03, 38.11, 26600, 1.34451701667043, 2.01282711840741, 2.13679108024591, 0, 0, 1.07587896175653, 0.879449993196699, 0.196428968559831, 38.8721818181827, 38.057935483871, 36.7632454212454, 36.7864008958566
5/18/2017, 38.04, 38.17, 37.38, 38.12, 31790, 1.38057624160662, 2.03589737637353, 2.02221287127107, 0, 0, 1.05898306552864, 0.915356607663088, 0.143626457865555, 38.7794545454554, 38.2522150537635, 36.9001636141636, 36.9135855263158
5/19/2017, 38.47, 39.13, 38.47, 39.01, 44611, 1.41107890319257, 2.40383462330532, 2.42270335507619, 0, 0, 1.10467450790818, 0.953220187712106, 0.151454320196073, 38.9220000000009, 38.5498924731184, 37.0772551892552, 37.0723217353951
5/22/2017, 39.4, 39.75, 39.26, 39.66, 88604, 1.41184767052106, 2.55751325557476, 2.49650658019974, 0, 0, 1.17973561509548, 0.998523273188781, 0.1812123419067, 39.2452727272736, 38.9019139784947, 37.2736043956044, 37.251413843888
5/23/2017, 39.94, 39.94, 39.02, 39.11, 36161, 1.47773420307394, 2.36256762020264, 2.10308216372093, 0, 0, 1.18122525046905, 1.03506366864484, 0.146161581824219, 39.3305454545463, 39.1615483870968, 37.4361782661782, 37.4016944959802
5/24/2017, 39.24, 39.24, 38.71, 38.87, 43753, 1.4806914187834, 2.0494542539691, 2.03015807447532, 0, 0, 1.14978578814956, 1.05800809254578, 0.0917776956037772, 39.3156363636373, 39.3369677419355, 37.5881611721611, 37.5367878787878
5/25/2017, 39.49, 39.49, 38.95, 39.11, 48789, 1.47728846013054, 1.97688367947136, 2.05867043916622, 0, 0, 1.13119605797731, 1.07264568563209, 0.0585503723452201, 39.3174545454555, 39.5090967741936, 37.745137973138, 37.6762792079207
5/26/2017, 39.23, 39.35, 39.05, 39.19, 24969, 1.43883424577494, 1.89477253162737, 1.95111905495934, 3.24000869662727, 0, 1.11012209777994, 1.08014096806166, 0.0299811297182857, 39.3061818181828, 39.650559139785, 37.8926202686202, 37.8137274315667
5/30/2017, 39.32, 39.34, 38.42, 38.59, 37911, 1.50734693929319, 1.49917866717304, 1.64416464133873, 2.88912622255972, 0, 1.03309694836286, 1.0707321641219, -0.0376352157590372, 39.0474545454555, 39.6925161290323, 38.012376068376, 37.9229392727965
5/31/2017, 38.41, 38.6, 38.03, 38.25, 108590, 1.51921810373746, 1.06741304402456, 1.47393271107697, 2.57235377165365, 0, 0.933853917356736, 1.04335651476887, -0.10950259741213, 38.8990909090919, 39.6469247311829, 38.1094822954823, 38.0150821508588
6/1/2017, 38.43, 38.87, 38.4, 38.85, 16564, 1.50076159188056, 1.32651081925102, 2.04619766563753, 2.72635108620077, 0, 0.893320443863537, 1.0133493005878, -0.120028856724263, 38.7772727272737, 39.6758279569894, 38.2318778998779, 38.1265219780219
6/2/2017, 39.04, 39.04, 38.71, 38.86, 31264, 1.46781673835131, 1.24919372576061, 1.98523520968119, 2.65410919279898, 0, 0.852180879800621, 0.981115616430364, -0.128934736629744, 38.6205454545464, 39.701806451613, 38.3559316239316, 38.2342821203953
6/5/2017, 38.92, 39.23, 38.92, 39.05, 42096, 1.43501640280961, 1.42505788401141, 2.0059999165727, 2.6056001748157, 0, 0.825394259753601, 0.949971345095012, -0.124577085341411, 38.6670909090919, 39.7408172043012, 38.4848498168498, 38.3452124845706
6/6/2017, 39, 39.55, 38.92, 39.19, 31690, 1.43877318201657, 1.36287205479068, 1.97986729841586, 2.70021163998932, 0, 0.806169480403334, 0.921210972156676, -0.115041491753342, 38.8898181818192, 39.7829032258066, 38.6110476190476, 38.4573364485981
6/7/2017, 39.56, 40.38, 39.51, 40.37, 39256, 1.47426913433411, 1.73347814728698, 2.25170696832228, 2.95580647125967, 0, 0.876051268884993, 0.912179031502339, -0.0361277626173466, 39.4358181818192, 39.9976774193549, 38.7826691086691, 38.6085915732245
6/8/2017, 41, 41, 39.3, 39.69, 54554, 1.63871082654106, 1.5053087888064, 1.9318936680368, 2.63918581183196, 0, 0.866573453377633, 0.903057915877398, -0.0364844624997652, 39.6301818181829, 40.090365591398, 38.9113162393162, 38.7300517097581
6/9/2017, 39.58, 39.99, 37.87, 38.46, 67858, 1.88217397478273, 0.979355187384737, 1.42296739425014, 2.1954931358057, 0, 0.751152675377533, 0.872676867777425, -0.121524192399892, 39.4029090909101, 40.0136559139786, 38.9845665445665, 38.8031891891891
6/12/2017, 38.41, 38.75, 37.92, 38.3, 20749, 1.90389009181819, 0.818893679857261, 1.39729035782598, 2.26400153853139, 0, 0.639399613692241, 0.826021416960388, -0.186621803268147, 39.1718181818192, 39.8858064516131, 39.0458095238095, 38.8679826254826
6/13/2017, 38.77, 38.78, 38.31, 38.32, 10035, 1.8703820717851, 0.625492107304892, 1.38975131313349, 2.20143690977063, 0, 0.546152632443736, 0.770047660057058, -0.223895027613322, 38.8761818181829, 39.7620000000001, 39.1037118437118, 38.9311077749683
6/14/2017, 38.62, 38.63, 37.53, 37.58, 23277, 1.9582061985435, 0.173051188854704, 1.05621366899569, 2.00259275053222, 0, 0.407840580098686, 0.697606244065384, -0.289765663966698, 38.2716363636375, 39.5234838709679, 39.1237411477411, 38.9660829063809
