Date,XLY_Open,XLY_High,XLY_Low,XLY_Close,XLY_Volume,XLY_ATRPercentOfClose20,XLY_SQN25,XLY_SQN50,XLY_SQN100,XLY_SQN200,XLY_MACD,XLY_MACD_Avg,XLY_MACD_Diff,XLY_LinReg10,XLY_LinReg30,XLY_LinReg90,XLY_LinReg270
3/20/2017, 87.43, 87.45, 86.98, 87.15, 2639009, 0.64828633873924, 0.774448740052025, 1.82768947332913, 0, 0, 0.484275701528034, 0.542249358478869, -0.0579736569508352, 87.4921818181811, 87.6759139784944, 87.8469601677148, 87.8469601677148
3/21/2017, 87.36, 87.49, 85.99, 86.05, 4645729, 0.710903506101901, 0.114431534449805, 1.07799738509341, 0, 0, 0.366451592303648, 0.507089805243825, -0.140638212940177, 87.025272727272, 87.4642150537632, 87.8033939393939, 87.8033939393939
3/22/2017, 85.98, 86.27, 85.65, 86.15, 6101146, 0.710558147011782, -0.0681622208578791, 1.14526141911563, 0, 0, 0.277940377471964, 0.461259919689453, -0.183319542217489, 86.686181818181, 87.2481935483868, 87.7688506493506, 87.7688506493506
3/23/2017, 86.3, 86.8, 86.1, 86.35, 3636969, 0.713999480565279, -0.189729009724175, 1.10649090025791, 0, 0, 0.221380988330637, 0.41328413341769, -0.191903145087053, 86.4356363636355, 87.0793763440857, 87.7496052631578, 87.7496052631578
3/24/2017, 86.44, 86.84, 86.19, 86.56, 3311136, 0.714200120026239, 0.124382905921574, 1.11512792470059, 0, 0, 0.191297353096488, 0.368886777353449, -0.177589424256962, 86.3038181818173, 86.9617634408599, 87.7451845130066, 87.7451845130066
3/27/2017, 86.04, 86.68, 85.71, 86.53, 4904103, 0.734775271813218, -0.0277189134772404, 1.13627876541095, 0, 0, 0.163154364202541, 0.327740294723268, -0.164585930520727, 86.2234545454537, 86.8663010752685, 87.7383518410286, 87.7383518410286
3/28/2017, 86.52, 87.38, 86.37, 87.19, 4155009, 0.750672084602567, 0.0503123116007324, 1.24005450270981, 0, 0, 0.191895277585317, 0.300571291295678, -0.10867601371036, 86.39709090909, 86.856086021505, 87.7749152542372, 87.7749152542372
3/29/2017, 87.19, 87.77, 87.1, 87.71, 4561723, 0.747104595869034, 0.2909287975553, 1.36101332658445, 0, 0, 0.253707727926979, 0.291198578621938, -0.0374908506949584, 86.8352727272718, 86.9357419354836, 87.8425956284152, 87.8425956284152
3/30/2017, 87.55, 87.95, 87.47, 87.94, 4682572, 0.735184408670563, 0.700407651416837, 1.50522042083848, 0, 0, 0.317592608075827, 0.296477384512716, 0.0211152235631116, 87.3405454545445, 87.0656129032254, 87.9205922792173, 87.9205922792173
3/31/2017, 87.8, 88.17, 87.77, 87.95, 2379291, 0.721085969909777, 0.517273670488695, 1.62141446441096, 0, 0, 0.364823296419516, 0.310146566894076, 0.0546767295254401, 87.7958181818171, 87.1598709677416, 87.9943164362519, 87.9943164362519
4/3/2017, 87.96, 88.01, 87.1, 87.6, 6155978, 0.739709309370853, 0.292233335245972, 1.38534276830291, 0, 0, 0.369749638609903, 0.322067181237241, 0.047682457372662, 88.055999999999, 87.2179354838706, 88.041746031746, 88.041746031746
4/4/2017, 87.35, 87.59, 87.27, 87.46, 4324377, 0.722714483487793, 0.570192068382665, 1.3073773041383, 0, 0, 0.358227546153856, 0.329299254220564, 0.0289282919332916, 88.0232727272717, 87.2851827956985, 88.0775192307692, 88.0775192307692
4/5/2017, 87.79, 88.26, 87.13, 87.25, 4350940, 0.752987716785677, -0.0423257906191885, 0.992578382954349, 0, 0, 0.328365763789094, 0.32911255613427, -0.000746792345176217, 87.8610909090898, 87.32352688172, 88.0982237762237, 88.0982237762237
4/6/2017, 87.3, 87.8, 87.27, 87.52, 2913884, 0.744552895053391, 0.235307417088077, 0.905010816069403, 0, 0, 0.322766182007143, 0.327843281308845, -0.00507709930170164, 87.7721818181807, 87.3558924731179, 88.1333152419719, 88.1333152419719
4/7/2017, 87.3, 87.56, 87.14, 87.26, 3908262, 0.73349880708594, 0.159266023154156, 0.751582810037032, 0, 0, 0.293960057454257, 0.321066636537927, -0.0271065790836706, 87.5716363636352, 87.3754838709673, 88.1509086918349, 88.1509086918349
4/10/2017, 87.29, 87.88, 87.26, 87.58, 2398145, 0.729674019308097, 0.503979310627859, 0.978435190559493, 0, 0, 0.293568249813632, 0.315566959193068, -0.0219987093794365, 87.4374545454533, 87.440150537634, 88.1855242966752, 88.1855242966752
4/11/2017, 87.55, 87.69, 86.88, 87.51, 5469075, 0.740025232321483, 0.635170250115973, 0.991492919462685, 0, 0, 0.284331725310992, 0.309319912416653, -0.0249881871056613, 87.3538181818169, 87.4489892473114, 88.2139544513457, 88.2139544513457
4/12/2017, 87.44, 87.55, 87.09, 87.16, 2461603, 0.732235287705717, 0.219132271444299, 0.901919189801027, 0, 0, 0.245934656537571, 0.296642861240837, -0.0507082047032654, 87.2358181818169, 87.4707311827953, 88.2209336016096, 88.2209336016096
4/13/2017, 87.03, 87.33, 86.55, 86.55, 4688801, 0.745586901127773, -0.0830083960234984, 0.71558003164669, 0, 0, 0.164387840187601, 0.270191857030189, -0.105804016842589, 86.9830909090896, 87.4022365591394, 88.1934624413145, 88.1934624413145
4/17/2017, 86.77, 87.44, 86.77, 87.44, 3477605, 0.751990152996093, 0.302549688683096, 1.02257526060984, 0, 0, 0.169621669654859, 0.250077819555123, -0.0804561499002644, 87.115636363635, 87.4417419354835, 88.2152891933028, 88.2152891933028
4/18/2017, 87.23, 87.59, 87.01, 87.45, 2554196, 0.74747076076706, 0.194742204293856, 1.06746062149268, 0, 0, 0.17258695861463, 0.234579647367025, -0.0619926887523945, 87.2094545454531, 87.4610107526878, 88.2361940022214, 88.2361940022214
4/19/2017, 87.74, 88.09, 87.46, 87.53, 3736547, 0.746007107593116, 0.244104305086758, 1.19326432968604, 0, 0, 0.179325154140187, 0.223528748721657, -0.04420359458147, 87.3110909090894, 87.4670537634404, 88.2599459459459, 88.2599459459459
4/20/2017, 87.9, 88.62, 87.87, 88.45, 4386207, 0.762951973106209, 0.438579436306001, 1.4840884505723, 0, 0, 0.255951089048935, 0.230013216787113, 0.0259378722618221, 87.6847272727258, 87.6067956989243, 88.330298245614, 88.330298245614
4/21/2017, 88.33, 88.42, 88.03, 88.25, 3852436, 0.750243024591298, 0.350111933678625, 1.24466745043899, 0, 0, 0.297114415954098, 0.24343345662051, 0.0536809593335885, 87.9778181818167, 87.7051827956985, 88.3867395762132, 88.3867395762132
4/24/2017, 89.18, 89.21, 88.72, 88.82, 4243034, 0.762198824298276, 0.661796353910399, 1.24939565899189, 0, 0, 0.371449051951529, 0.269036575686714, 0.102412476264816, 88.3759999999985, 87.8746881720425, 88.4693006993006, 88.4693006993006
4/25/2017, 89.12, 89.65, 89.12, 89.52, 5404552, 0.764785239002059, 1.03456205570513, 1.28986112228668, 0, 0, 0.481295857340385, 0.311488432017448, 0.169807425322937, 88.9949090909075, 88.1356344086016, 88.5830379746835, 88.5830379746835
4/26/2017, 89.75, 90.32, 89.63, 89.94, 4082207, 0.767627261126207, 1.98273764961633, 1.38505183525577, 0, 0, 0.595377589683892, 0.368266263550737, 0.227111326133155, 89.6390909090893, 88.4327956989242, 88.7122879746835, 88.7122879746835
4/27/2017, 90.4, 90.55, 90.17, 90.42, 3663998, 0.759106127763841, 2.14424619787007, 1.3761804208886, 0, 0, 0.716263532805641, 0.437865717401718, 0.278397815403923, 90.2465454545438, 88.8029462365586, 88.8591296296296, 88.8591296296296
4/28/2017, 90.61, 90.78, 89.95, 90.06, 5059755, 0.77011389372403, 1.80888764194704, 1.10498816998422, 0, 0, 0.774094245703822, 0.505111423062139, 0.268982822641683, 90.4298181818165, 89.1080430107521, 88.9818699186991, 88.9818699186991
5/1/2017, 90.26, 90.52, 90.07, 90.18, 5913870, 0.756139214962817, 1.76269220396684, 1.31153383856598, 0, 0, 0.820154271527713, 0.568119992755253, 0.252034278772459, 90.6410909090892, 89.4019139784941, 89.1047957684396, 89.1047957684396
5/2/2017, 90.23, 90.28, 89.75, 90.28, 3960601, 0.746889706303495, 1.83117147592967, 1.25131267194188, 0, 0, 0.854871906899376, 0.625470375584078, 0.229401531315298, 90.7394545454528, 89.6762795698919, 89.2269449225473, 89.2269449225473
5/3/2017, 90.21, 90.45, 89.49, 89.75, 2816743, 0.767217187195828, 1.23569051328896, 0.897969921656038, 0, 0, 0.830051001200246, 0.666386500707312, 0.163664500492934, 90.5163636363618, 89.7898709677414, 89.3188823529411, 89.3188823529411
5/4/2017, 89.82, 89.82, 89.27, 89.61, 5339638, 0.76068357798554, 0.932621173913682, 0.850369228295079, 0, 0, 0.789977060824029, 0.691104612730655, 0.0988724480933736, 90.3078181818164, 89.8684946236554, 89.4002134062927, 89.4002134062927
5/5/2017, 89.97, 90.17, 89.53, 90.17, 3219275, 0.753649912965732, 1.06382811313534, 1.24755154589877, 0, 0, 0.794249876075426, 0.711733665399609, 0.0825162106758167, 90.1894545454527, 90.0091827956984, 89.5034803528468, 89.5034803528468
5/8/2017, 90.49, 90.51, 90.02, 90.34, 2506161, 0.741739893950787, 1.13838714459501, 1.17301359407689, 0, 0, 0.802107496274374, 0.729808431574562, 0.0722990646998115, 90.1390909090891, 90.1607956989242, 89.6099373040752, 89.6099373040752
5/9/2017, 90.54, 90.93, 90.37, 90.86, 10257768, 0.733087639429214, 1.55769650508367, 1.29697093178297, 0, 0, 0.840604406729113, 0.751967626605473, 0.0886367801236407, 90.3254545454527, 90.3519999999994, 89.7350612870275, 89.7350612870275
5/10/2017, 90.49, 90.58, 90.22, 90.55, 3518774, 0.734157104059762, 1.46244664618014, 1.45043785343923, 0, 0, 0.836456921681062, 0.768865485620591, 0.0675914360604716, 90.4156363636345, 90.5199354838704, 89.8412359550561, 89.8412359550561
5/11/2017, 90.38, 90.38, 89.46, 90.01, 4351558, 0.762182307343417, 1.27094662018173, 0.957408937091886, 0, 0, 0.780598271894931, 0.771212042875459, 0.00938622901947217, 90.3819999999981, 90.6323440860209, 89.9193382173382, 89.9193382173382
5/12/2017, 90.1, 90.1, 89.77, 89.88, 3230814, 0.743478282262816, 1.08488293319306, 0.989783279738735, 0, 0, 0.717568295317236, 0.760483293363814, -0.0429149980465786, 90.2538181818163, 90.7287526881714, 89.9561684981685, 89.9884639273769
5/15/2017, 89.9, 90.28, 89.8, 89.9, 3952248, 0.732843566288018, 1.22965993058554, 1.04576004922956, 0, 0, 0.66160386016017, 0.740707406723085, -0.0791035465629153, 90.1663636363617, 90.8158494623649, 90.0122344322344, 90.0554628330996
5/16/2017, 89.95, 90.02, 89.53, 89.59, 4198330, 0.725957191414534, 0.928759603506861, 1.03760288740409, 0, 0, 0.585488090619322, 0.709663543502333, -0.124175452883011, 90.007090909089, 90.8276989247305, 90.0483394383394, 90.1064699153511
5/17/2017, 89.04, 89.27, 88.13, 88.14, 8289390, 0.783827768775661, 0.254941865560754, 0.562071303547033, 0, 0, 0.403511483821006, 0.648433131566068, -0.244921647745061, 89.2785454545435, 90.6333978494616, 90.0252796092795, 90.0944972004479
5/18/2017, 88.14, 89.06, 88.14, 88.65, 6521757, 0.792241969124562, 0.579771117447545, 0.603894179977567, 0, 0, 0.297022558451147, 0.578151016943083, -0.281128458491937, 88.785999999998, 90.485419354838, 90.019426129426, 90.1037302631578
5/19/2017, 88.8, 89.54, 88.7, 89.25, 3694974, 0.79743011803639, 1.05595232836075, 0.806022966233828, 0, 0, 0.258069439617756, 0.514134701478018, -0.256065261860262, 88.6650909090888, 90.4225376344078, 90.0425103785103, 90.1368857388316
5/22/2017, 89.42, 89.8, 89.37, 89.7, 2946716, 0.784415898918734, 0.915035605113428, 0.896762621102948, 0, 0, 0.260507087943537, 0.463409178771122, -0.202902090827584, 88.7838181818161, 90.3882580645153, 90.085089133089, 90.1867809804334
5/23/2017, 89.77, 89.96, 89.22, 89.36, 2089011, 0.789435998504475, 0.766901444479953, 0.717692671567394, 0, 0, 0.232325677509948, 0.417192478518887, -0.184866801008939, 88.9239999999979, 90.3164301075261, 90.1066544566544, 90.2209029066172
5/24/2017, 89.33, 89.71, 89.01, 89.68, 3871101, 0.786315798227495, 0.856096148858335, 0.818231293174826, 0, 0, 0.233125704349632, 0.380379123685036, -0.147253419335404, 89.1945454545433, 90.2690537634401, 90.1449133089133, 90.2662282828283
5/25/2017, 89.97, 90.75, 89.97, 90.47, 3301914, 0.79961269753277, 0.811689600966032, 0.898651758678143, 0, 0, 0.294115745841125, 0.363126448116254, -0.0690107022751286, 89.6774545454524, 90.2845806451605, 90.2166251526251, 90.3407821782178
5/26/2017, 90.59, 90.79, 90.49, 90.74, 2324013, 0.775004548253253, 1.00121249186087, 0.979308020498031, 2.15786881808791, 0, 0.360086681530007, 0.362518494799005, -0.002431813268998, 90.2025454545432, 90.2723440860207, 90.2921391941391, 90.4229877693651
5/30/2017, 90.74, 91.03, 90.73, 90.81, 2638884, 0.752204791026046, 0.814849352917588, 1.04740336180945, 1.96297564159948, 0, 0.413253805713254, 0.372665556981854, 0.0405882487313992, 90.7089090909068, 90.3012903225798, 90.3599609279609, 90.5047820293165
5/31/2017, 90.97, 91.09, 90.33, 91.05, 5103647, 0.754446251723465, 0.645600451302297, 1.18440578603604, 2.035163246362, 0, 0.469344814053841, 0.392001408396252, 0.0773434056575891, 91.1865454545431, 90.339612903225, 90.4383907203907, 90.5926885735624
6/1/2017, 91.28, 91.91, 91.01, 91.91, 5147498, 0.758978507871291, 0.790689550416743, 1.85151448605381, 2.10478125228121, 0, 0.576546090513787, 0.428910344819759, 0.147635745694028, 91.591636363634, 90.4691612903218, 90.5505299145298, 90.7099505494506
6/2/2017, 91.96, 92.35, 91.83, 92.24, 3134363, 0.746637347414655, 0.734088847325024, 1.91538440196834, 2.19713456022888, 0, 0.680290155084819, 0.479186306872771, 0.201103848212048, 92.0070909090885, 90.6736559139777, 90.6866251526251, 90.8354177897575
6/5/2017, 92.34, 92.42, 91.82, 91.99, 5499327, 0.743845390577796, 0.785478881936715, 1.76530276517879, 2.06011531321257, 0, 0.733875503052602, 0.530124146108737, 0.203751356943865, 92.2603636363611, 90.8086451612894, 90.8178095238094, 90.9471627578911
6/6/2017, 91.67, 91.86, 91.13, 91.2, 3563744, 0.75992347154922, 0.402507632544038, 1.4117388042878, 1.79751227286956, 0, 0.704475128918503, 0.56499434267069, 0.139480786247813, 92.1812727272702, 90.8572688172034, 90.912376068376, 91.0258463136034
6/7/2017, 91.34, 91.52, 91.15, 91.36, 4671512, 0.740912539131177, 0.424458691610165, 1.46858117806381, 1.85476193147672, 0, 0.686175973925486, 0.58923066892165, 0.0969453050038369, 92.0076363636338, 90.9575053763432, 91.0036361416361, 91.1075297315664
6/8/2017, 91.37, 91.47, 90.65, 90.77, 5198798, 0.753611117068119, 0.402356981486919, 1.08872746667877, 1.62807532342382, 0, 0.61695383284632, 0.594775301706584, 0.0221785311397367, 91.5850909090883, 90.9990107526873, 91.0622686202685, 91.1649424520434
6/9/2017, 90.86, 90.99, 89.56, 90.37, 10989006, 0.798218623895756, 0.301292826136798, 0.813472433700193, 1.49505910193914, 0, 0.52378031681171, 0.580576304727609, -0.0567959879158992, 91.1229090909064, 91.0164086021497, 91.096271062271, 91.205882063882
6/12/2017, 90.08, 90.56, 89.95, 90.32, 6436554, 0.79249630413404, 0.0720501040398642, 0.729779051051678, 1.5217040043849, 0, 0.440823512889281, 0.552625746359943, -0.111802233470662, 90.7029090909064, 91.0037849462356, 91.1204737484736, 91.243453989704
