Date,FXF_Open,FXF_High,FXF_Low,FXF_Close,FXF_Volume,FXF_ATRPercentOfClose20,FXF_SQN25,FXF_SQN50,FXF_SQN100,FXF_SQN200,FXF_MACD,FXF_MACD_Avg,FXF_MACD_Diff,FXF_LinReg10,FXF_LinReg30,FXF_LinReg90,FXF_LinReg270
4/17/2017, 94.83, 95, 94.69, 94.7, 4896, 0.410959857441195, 0.252773924708969, -0.522962938390944, 0, 0, -0.130546454346373, -0.0458490481774356, -0.0846974061689372, 94.5112727272723, 95.1086021505373, 95.1168493150685, 95.1168493150685
4/18/2017, 95.18, 95.5, 95.11, 95.5, 6359, 0.429026215441854, 0.499248633206789, -0.202667348177646, 0, 0, -0.0645400608335649, -0.0495872507086615, -0.0149528101249034, 94.8676363636359, 95.1169032258061, 95.1422213994817, 95.1422213994817
4/19/2017, 95.34, 95.37, 95.22, 95.33, 12540, 0.422987552669278, 0.577403572886124, -0.334151077181111, 0, 0, -0.0256514042542051, -0.0448000814177702, 0.0191486771635651, 95.128545454545, 95.0848602150534, 95.1573729729729, 95.1573729729729
4/20/2017, 95.63, 95.64, 95.63, 95.64, 867, 0.416742296383983, 0.247423132821837, -0.00238787548383386, 0, 0, 0.0298385848522003, -0.0298723481637761, 0.0597109330159764, 95.4403636363632, 95.0755053763437, 95.1879999999999, 95.1879999999999
4/21/2017, 95.16, 95.36, 95.16, 95.29, 8436, 0.422545614071319, -0.173322666198156, -0.169649994514228, 0, 0, 0.0450533787691256, -0.0148872027771958, 0.0599405815463214, 95.5583636363632, 95.031655913978, 95.1991387559808, 95.1991387559808
4/24/2017, 95.59, 95.59, 95.42, 95.51, 12273, 0.416198858618083, 0.0833318659554272, 0.136600279461945, 0, 0, 0.0740102300856051, 0.00289228379536442, 0.0711179462902407, 95.649454545454, 95.0152903225802, 95.220949050949, 95.220949050949
4/25/2017, 95.61, 95.87, 95.61, 95.71, 6880, 0.41336950514348, 0.250494171659957, 0.300194562067818, 0, 0, 0.11180821638672, 0.0246754703136355, 0.0871327460730845, 95.7681818181813, 95.0370967741931, 95.251817591691, 95.251817591691
4/26/2017, 95.5, 95.77, 95.49, 95.67, 12599, 0.407498856176632, -0.056297000879906, 0.382277544100742, 0, 0, 0.136956972418787, 0.0471317707346658, 0.0898252016841211, 95.8052727272722, 95.0266666666662, 95.2793101265822, 95.2793101265822
4/27/2017, 95.56, 95.69, 95.46, 95.65, 4461, 0.399227859821197, -0.213103876437467, 0.402727655669201, 0, 0, 0.153504208940575, 0.0684062583758476, 0.0850979505647273, 95.832363636363, 95.0688602150533, 95.3045925925925, 95.3045925925925
4/28/2017, 95.67, 95.69, 95.57, 95.57, 1176, 0.385862065002643, -0.206857220420437, 0.314376784508064, 0, 0, 0.158337465942651, 0.0863924998892083, 0.0719449660534427, 95.757272727272, 95.119720430107, 95.3248750376392, 95.3248750376392
5/1/2017, 95.69, 95.69, 95.47, 95.47, 7921, 0.378474868279957, -0.398707184634664, -0.03799928665813, 0, 0, 0.152342582215596, 0.0995825163544858, 0.0527600658611099, 95.610363636363, 95.1452903225802, 95.3394681163679, 95.3394681163679
5/2/2017, 95.7, 95.86, 95.66, 95.86, 2592, 0.378430480815284, -0.487358610139312, 0.366990881326719, 0, 0, 0.177020749298777, 0.115070162943344, 0.0619505863554326, 95.7161818181812, 95.2151612903221, 95.3718674698795, 95.3718674698795
5/3/2017, 96.09, 96.11, 95.68, 95.68, 4242, 0.382656026300224, -0.198095859214755, 0.561171820475916, 0, 0, 0.179979190753684, 0.128051968505412, 0.0519272222482723, 95.7061818181812, 95.2887096774189, 95.3944677871148, 95.3944677871148
5/4/2017, 95.81, 96.38, 95.81, 96.38, 4607, 0.397197573838816, 0.563688745893032, 0.855954762736138, 0, 0, 0.236086468922025, 0.149658868588735, 0.0864276003332904, 95.9809090909084, 95.4663225806447, 95.4484678522571, 95.4484678522571
5/5/2017, 96.16, 96.32, 96.14, 96.26, 10703, 0.390274330544939, 0.813115882817115, 0.683997062029669, 0, 0, 0.267782068980722, 0.173283508667132, 0.0944985603135899, 96.1038181818175, 95.6201935483866, 95.4947634322373, 95.4947634322373
5/8/2017, 95.57, 95.57, 95.18, 95.24, 26318, 0.431430246801166, 0.112927096286187, 0.276043521685499, 0, 0, 0.208195635192169, 0.18026593397214, 0.0279297012200295, 95.8654545454539, 95.6549892473113, 95.4930694879832, 95.4930694879832
5/9/2017, 94.6, 94.68, 94.22, 94.32, 14051, 0.467927755195885, -0.343918059175179, -0.022851580077013, 0, 0, 0.0857481940736022, 0.161362385992432, -0.0756141919188298, 95.3639999999993, 95.6125376344081, 95.4502732379979, 95.4502732379979
5/10/2017, 94.46, 94.46, 94.19, 94.23, 10638, 0.459282591282734, -0.364552374063759, -0.230336257880042, 0, 0, -0.018343085367718, 0.125421291720402, -0.14376437708812, 94.899272727272, 95.5307096774188, 95.4051086142321, 95.4051086142321
5/11/2017, 94.12, 94.45, 94.12, 94.37, 6434, 0.453155543581047, -0.200238970754507, -0.012776754232449, 0, 0, -0.0885189529030157, 0.0826332427957185, -0.171152195698734, 94.5574545454537, 95.4511397849457, 95.3677509157508, 95.3677509157508
5/12/2017, 94.58, 95.06, 94.58, 94.87, 5795, 0.464594436759315, 0.120017872442532, 0.340434194430709, 0, 0, -0.102605242819237, 0.0455855456727274, -0.148190788491965, 94.442181818181, 95.4140215053758, 95.3128937728936, 95.3533898709985
5/15/2017, 95.4, 95.43, 95.28, 95.38, 4086, 0.468360982434352, 0.536067720492285, 0.385280524719489, 0, 0, -0.07178845864739, 0.0221107448087039, -0.0938992034560939, 94.5212727272719, 95.4386236559135, 95.2902124542123, 95.3613464235623
5/16/2017, 96.27, 96.5, 96.14, 96.42, 10469, 0.498222951455705, 0.888761865683245, 0.81616690430939, 0, 0, 0.0361368105316586, 0.0249159579532948, 0.0112208525783638, 95.0425454545446, 95.589784946236, 95.3353186813185, 95.4129878746281
5/17/2017, 96.78, 97.22, 96.78, 97.08, 15552, 0.51129711712393, 1.13866948894511, 1.07789996343428, 0, 0, 0.17293140250348, 0.0545190468633318, 0.118412355640148, 95.7252727272719, 95.8122580645156, 95.3929572649571, 95.4903337066069
5/18/2017, 97.16, 97.3, 96.83, 97.04, 10490, 0.510149298473532, 0.9862941814526, 1.1078592361803, 0, 0, 0.274945041199317, 0.0986042457305288, 0.176340795468788, 96.4578181818173, 96.0039784946231, 95.4506666666665, 95.5631644736841
5/19/2017, 97.43, 97.69, 97.43, 97.68, 4401, 0.514738365352968, 1.28719163120157, 1.19508270848016, 0, 0, 0.402791110933094, 0.159441618771042, 0.243349492162052, 97.3514545454537, 96.253655913978, 95.5323394383393, 95.6595790378006
5/22/2017, 97.9, 98.03, 97.54, 97.61, 12093, 0.514452016712365, 1.22513930307654, 1.13628342626623, 0, 0, 0.492781152907625, 0.226109525598359, 0.266671627309267, 97.9394545454537, 96.4522365591393, 95.6097460317458, 95.7496612665684
5/23/2017, 97.77, 97.89, 97.5, 97.5, 6515, 0.509280802910044, 0.877912450997327, 0.995290636359011, 0, 0, 0.54889550313942, 0.290666721106571, 0.258228782032849, 98.176181818181, 96.6235698924726, 95.6907960927959, 95.8320841063697
5/24/2017, 97.25, 97.56, 97.25, 97.56, 5269, 0.499406871356528, 0.984021357835802, 1.12683633348949, 0, 0, 0.591390843028833, 0.350811545491023, 0.24057929753781, 98.242181818181, 96.7833763440855, 95.7747008547006, 95.9139515151514
5/25/2017, 97.83, 97.83, 97.63, 97.63, 2847, 0.487924077138847, 0.88187013947981, 0.860812371084214, 0, 0, 0.623529461540159, 0.40535512870085, 0.218174332839308, 98.1787272727264, 96.9532688172038, 95.8721562881561, 95.9956772277227
5/26/2017, 97.44, 97.57, 97.35, 97.49, 43184, 0.478553967263436, 0.989404585962818, 0.697814031023142, 1.1937032867874, 0, 0.630435450840608, 0.450371193128802, 0.180064257711806, 97.98909090909, 97.0782150537629, 95.9521269841268, 96.0690681421083
5/30/2017, 97.32, 97.53, 97.32, 97.52, 7054, 0.465253434732227, 0.905137243629365, 0.779788190616002, 1.07596341050246, 0, 0.63105483902936, 0.486507922308914, 0.144546916720447, 97.7689090909082, 97.1931827956984, 96.0320537240535, 96.1410527317722
5/31/2017, 97.95, 98.24, 97.92, 98.09, 9355, 0.476123348020516, 1.04424439233433, 0.991887713535803, 0.965849766672001, 0, 0.669818692008832, 0.523170076248897, 0.146648615759935, 97.8369090909081, 97.4156129032253, 96.1437631257629, 96.2323562359969
6/1/2017, 97.84, 97.95, 97.78, 97.81, 37027, 0.469459076239299, 0.931602164097846, 0.736307365550108, 1.08824364512192, 0, 0.670219788308884, 0.552580018660895, 0.11763976964799, 97.8490909090899, 97.574473118279, 96.248642246642, 96.309923076923
6/2/2017, 98.37, 98.65, 98.37, 98.65, 4446, 0.484763331318982, 1.23976293977674, 0.918733143206321, 1.23049684045541, 0, 0.729904752209961, 0.588044965370708, 0.141859786839253, 98.1036363636353, 97.8445806451608, 96.3843247863246, 96.4163935309972
6/5/2017, 98.41, 98.46, 98.41, 98.43, 3759, 0.47374588543012, 1.17730955447951, 0.873398570479707, 1.19392501084935, 0, 0.750798615640051, 0.620595695424577, 0.130202920215474, 98.3223636363626, 98.0440215053758, 96.5110549450548, 96.5111109151824
6/6/2017, 98.58, 98.76, 98.58, 98.76, 4704, 0.465261919073941, 1.3521407931367, 0.915696476898397, 1.25584313171236, 0, 0.784937128405616, 0.653463982020785, 0.131473146384832, 98.6001818181808, 98.2797419354834, 96.6500268620267, 96.614833852544
6/7/2017, 98.45, 98.61, 98.41, 98.55, 10608, 0.46069816104876, 1.10389904595243, 0.67756405434119, 1.07602580049831, 0, 0.785986537228709, 0.67996849306237, 0.106018044166339, 98.7207272727262, 98.4811827956984, 96.7769499389498, 96.7074617737002
6/8/2017, 98.21, 98.27, 97.97, 98.18, 45140, 0.468850209643385, 1.01843520311798, 0.786797049340385, 0.947933339463112, 0, 0.74833594257754, 0.693641982965404, 0.0546939596121367, 98.6681818181807, 98.6146881720425, 96.8943028083027, 96.7836513761467
6/9/2017, 97.73, 98.04, 97.73, 97.99, 3589, 0.469232859512687, 0.675535009444121, 0.870028213786639, 0.756055797731483, 0, 0.695152873348547, 0.693944161042032, 0.00120871230651498, 98.5301818181806, 98.7065591397844, 97.0134065934065, 96.8505208845208
6/12/2017, 98.2, 98.2, 97.95, 98.04, 7502, 0.458293773036167, 0.748033236733169, 1.05644864443427, 0.888962308945587, 0, 0.649551860438649, 0.685065700921356, -0.0355138404827069, 98.361818181817, 98.784344086021, 97.1279462759461, 96.9169739382238
6/13/2017, 98.09, 98.19, 97.99, 98.02, 34246, 0.445669918721103, 1.31304997142819, 1.075578140782, 0.875701330815544, 0, 0.604826829122473, 0.669017926561579, -0.0641910974391063, 98.1625454545443, 98.8369892473112, 97.2379755799754, 96.9805578381794
6/14/2017, 98.29, 98.45, 97.68, 97.78, 34885, 0.463799725520458, 1.8526160209937, 1.00425090559285, 0.70868448135329, 0, 0.543747937588464, 0.643963928766956, -0.100215991178493, 97.9670909090897, 98.8687311827951, 97.3371526251524, 97.0336981835117
6/15/2017, 97.38, 97.42, 97.3, 97.35, 8344, 0.467209248108073, 1.61856610263297, 0.859183769857635, 0.504834564341783, 0, 0.45539555319472, 0.606250253652509, -0.150854700457789, 97.5839999999987, 98.8215268817199, 97.4200512820511, 97.0702212051867
6/16/2017, 97.46, 97.57, 97.46, 97.51, 3943, 0.454401387428518, 1.62619843319543, 0.982067901002918, 0.597219772741599, 0, 0.393747439459503, 0.563749690813908, -0.170002251354405, 97.4492727272714, 98.8305161290317, 97.4969010989009, 97.1110254872563
6/19/2017, 97.5, 97.59, 97.31, 97.33, 26197, 0.446863714412279, 1.28606726243131, 0.964755044102331, 0.512901383757, 0, 0.32660151058478, 0.516320054768082, -0.189718544183302, 97.2705454545441, 98.8013763440855, 97.5663199023197, 97.1443722369583
6/20/2017, 97.51, 97.52, 97.25, 97.32, 5049, 0.438435913045209, 1.03758621737411, 1.0943335321569, 0.510295457681843, 0, 0.269474626018152, 0.466950969018096, -0.197476342999944, 97.2143636363623, 98.6960645161284, 97.6217069597068, 97.1762827756046
6/21/2017, 97.39, 97.62, 97.39, 97.62, 31026, 0.430599814635134, 0.741279361336613, 1.15278562276532, 0.592006503151305, 0, 0.24557778339738, 0.422676331893953, -0.177098548496573, 97.2983636363623, 98.5540645161284, 97.6839877899875, 97.2171870103972
6/22/2017, 97.52, 97.72, 97.52, 97.72, 11199, 0.418884529363976, 0.428797401855056, 1.18439080138901, 0.514625682397601, 0, 0.232033786661475, 0.384547822847457, -0.152514036185982, 97.393636363635, 98.3974623655908, 97.7433797313795, 97.2601092436973
6/23/2017, 97.74, 98.07, 97.74, 97.94, 26489, 0.414914502746327, 0.595538608516123, 1.14872789099667, 0.434940353349415, 0, 0.236327991080216, 0.354903856494009, -0.118575865413793, 97.5519999999986, 98.2555913978489, 97.8086568986567, 97.3089242424241
6/26/2017, 97.82, 97.83, 97.6, 97.6, 7127, 0.412959939334288, -0.0479978716487635, 1.06851129229311, 0.411788873786593, 0, 0.209876692649544, 0.325898423725116, -0.116021731075572, 97.6056363636349, 98.0808817204294, 97.8597948717946, 97.3451293862619
6/27/2017, 98.38, 98.94, 98.38, 98.93, 41612, 0.454762413576016, 0.684554413235976, 1.38077579213703, 0.743901331473619, 0, 0.292857849803298, 0.319290308940753, -0.0264324591374549, 98.1387272727258, 98.0913118279564, 97.9841440781438, 97.4232706917231
6/28/2017, 98.83, 99.07, 98.75, 98.94, 158513, 0.44815204463636, 0.74872850943847, 1.1532650640355, 0.733772502415549, 0, 0.35533188632202, 0.326498624417006, 0.0288332619050138, 98.5776363636348, 98.1494408602144, 98.0940390720388, 97.4994204038813
6/29/2017, 98.99, 99.31, 98.99, 99.28, 76266, 0.442920579487363, 0.882209494573134, 1.32050699451392, 0.772283774192402, 0, 0.427351921927027, 0.34666928391901, 0.0806826380080168, 98.9847272727257, 98.2784516129026, 98.2028205128203, 97.5841651612901
6/30/2017, 99.16, 99.25, 98.9, 98.97, 82649, 0.44129026346297, 0.678836393358312, 1.11064560338475, 0.84075937498001, 0, 0.45417842364688, 0.368171111864584, 0.0860073117822958, 99.211454545453, 98.3512688172037, 98.2933943833941, 97.6566438095237
7/3/2017, 98.6, 98.62, 98.45, 98.47, 134856, 0.447758429025932, 0.485909944708206, 1.05854176638759, 0.692144140730049, 0, 0.430134475722014, 0.38056378463607, 0.0495706910859435, 99.1498181818166, 98.3908602150531, 98.3652014652012, 97.7113273340831
7/5/2017, 98.11, 98.46, 98.11, 98.33, 13109, 0.444281845630778, 0.402258049173132, 0.939416567604905, 0.80680907834192, 0, 0.395226716228493, 0.383496370954555, 0.011730345273938, 98.9756363636347, 98.4029247311821, 98.4256678876677, 97.7600442913385
7/6/2017, 98.49, 98.79, 98.48, 98.79, 24180, 0.443384170329292, 0.35158509142531, 1.01414236969537, 0.970676282393694, 0, 0.400068480542927, 0.386810792872229, 0.0132576876706981, 98.9652727272711, 98.4613763440854, 98.5001538461536, 97.8215334302324
7/7/2017, 98.47, 98.47, 98.34, 98.46, 13115, 0.44547863170312, 0.32703914945386, 0.915459571611331, 0.949460323012628, 0, 0.372977914344347, 0.384044217166653, -0.0110663028223061, 98.7970909090891, 98.4736344086015, 98.5672356532354, 97.8711389385807
7/10/2017, 98.12, 98.3, 98.1, 98.3, 8953, 0.442204829843487, -0.175700854354, 0.869372863554349, 0.927278965234226, 0, 0.334739118441249, 0.374183197421572, -0.0394440789803232, 98.577272727271, 98.4644516129026, 98.6149230769229, 97.914438050499
7/11/2017, 97.96, 98.56, 97.95, 98.47, 7779, 0.450343231795816, 0.0307551842421656, 0.949796342354008, 0.933169833943424, 0, 0.314526510614712, 0.3622518600602, -0.0477253494454878, 98.3285454545436, 98.4631827956983, 98.6576581196579, 97.9616065232476
7/12/2017, 98.38, 98.43, 98.3, 98.34, 44972, 0.437035114228059, -0.216347911497267, 0.940795003187911, 0.71733453423314, 0, 0.284735703792052, 0.34674862880657, -0.0620129250145187, 98.2534545454527, 98.4410967741929, 98.6998876678874, 98.003524720893
7/13/2017, 98.17, 98.17, 97.98, 98.14, 40167, 0.434370608075483, -0.211547688576767, 0.751973465542528, 0.819406552394341, 0, 0.242196060796587, 0.325838115204574, -0.0836420544079866, 98.1434545454526, 98.4263440860208, 98.7249255189252, 98.0382863876107
7/14/2017, 98.41, 98.46, 98.29, 98.46, 40151, 0.427561191374177, 0.160977282394662, 0.912096648792239, 1.06597609377999, 0, 0.231634277130112, 0.306997347589682, -0.0753630704595692, 98.2556363636344, 98.4332043010746, 98.7576874236871, 98.081479270315
7/17/2017, 98.69, 98.72, 98.49, 98.49, 10378, 0.419258718220799, 0.281991045946334, 0.709006680571991, 1.08721291717191, 0, 0.223112830928386, 0.290220444257422, -0.0671076133290364, 98.3609090909071, 98.4956774193542, 98.785819291819, 98.1243267973855
7/18/2017, 99.47, 99.56, 99.31, 99.32, 45544, 0.448833584370602, 0.648317423966937, 0.989160116111284, 1.20037363905608, 0, 0.280104714036128, 0.288197298213164, -0.00809258417703584, 98.6790909090889, 98.6498279569885, 98.8539584859582, 98.1901116358952
7/19/2017, 99.53, 99.53, 99.26, 99.26, 58314, 0.440250292360505, 0.628075968755757, 1.3874320861896, 1.21469227464732, 0, 0.316778073006162, 0.293913453171763, 0.022864619834399, 98.9021818181798, 98.8126236559133, 98.9179389499387, 98.2523833703585
7/20/2017, 99.15, 99.85, 99.14, 99.63, 62815, 0.452316388825841, 0.931522667557426, 1.94817485610314, 1.3433955711634, 0, 0.371416424643584, 0.309414047466127, 0.0620023771774568, 99.2943636363615, 99.0051397849455, 99.0013406593404, 98.3235835679282
7/21/2017, 100.04, 100.46, 100.02, 100.33, 13683, 0.468066059282194, 1.47957467104763, 2.18986900686334, 1.38671128656081, 0, 0.465832040033106, 0.340697645979523, 0.125134394053583, 99.8165454545434, 99.2548387096767, 99.1049890109888, 98.4128191161356
7/24/2017, 100.21, 100.26, 100.17, 100.2, 15966, 0.45322369602189, 1.32736469437346, 2.08552706134068, 1.47896907689189, 0, 0.524125390665546, 0.377383194916728, 0.146742195748818, 100.159818181816, 99.4615053763434, 99.2198705738703, 98.4960516717324
7/25/2017, 100.13, 100.15, 99.57, 99.58, 22372, 0.464876115930145, 1.06431311672484, 1.65444443105511, 1.43027723962622, 0, 0.514365190840039, 0.40477959410139, 0.109585596738649, 100.219272727271, 99.5785806451605, 99.3111428571426, 98.5597153131555
7/26/2017, 98.89, 99.76, 98.85, 99.63, 38481, 0.487079649132868, 1.09321635770402, 1.50657145427438, 1.34848342442407, 0, 0.504845203046969, 0.424792715890506, 0.0800524871564632, 100.209454545452, 99.690731182795, 99.3974481074478, 98.6230985915492
7/27/2017, 98.7, 98.74, 98.18, 98.31, 70608, 0.542684957491122, 0.287738650013055, 0.647933422238246, 1.03351789087584, 0, 0.386334156165816, 0.417101003945568, -0.0307668477797519, 99.6332727272707, 99.6090107526875, 99.4213919413917, 98.6482867132866
7/28/2017, 97.73, 97.96, 97.67, 97.89, 58311, 0.550452449304368, 0.0798580828280056, 0.289145374868465, 0.966244888450218, 0, 0.255576678909463, 0.384796138938347, -0.129219460028884, 98.9667272727252, 99.441913978494, 99.4347863247861, 98.6612040229884
7/31/2017, 97.8, 98.3, 97.75, 98.03, 33463, 0.550235649793781, 0.0483723021788336, 0.349668220594934, 1.02966450114333, 0, 0.161386898393403, 0.340114290829358, -0.178727392435955, 98.3856363636343, 99.2997634408596, 99.4576361416358, 98.6775181861123
8/1/2017, 98.28, 98.37, 98.11, 98.14, 156639, 0.539460166209702, 0.227528289157748, 0.173167653016921, 0.978727476572729, 0, 0.0945272481498449, 0.290996882293455, -0.196469634143611, 98.0336363636342, 99.1562150537628, 99.4817997557994, 98.6963125524181
8/2/2017, 97.72, 98.06, 97.61, 97.62, 30683, 0.542363139481962, -0.586255760746945, 0.0184550547870846, 0.823454108917796, 0, -0.000414383786264239, 0.232714629077512, -0.233129012863776, 97.5543636363614, 98.9407956989241, 99.4858144078141, 98.7005432984003
8/3/2017, 97.75, 98, 97.59, 97.9, 78753, 0.534711084702939, -0.457264654160277, 0.150462903760684, 0.814261573933329, 0, -0.052457948593343, 0.175680113543341, -0.228138062136684, 97.3352727272705, 98.7789677419348, 99.5122808302805, 98.7120542354434
8/4/2017, 97.36, 97.57, 97.11, 97.41, 64173, 0.551081043350753, -0.828864626468888, -0.0348660747929522, 0.768547155360846, 0, -0.131723329013781, 0.114199425031916, -0.245922754045697, 97.1812727272705, 98.5598279569886, 99.5021538461536, 98.7101637583892
8/7/2017, 97.4, 97.5, 97.36, 97.36, 18225, 0.53098566363144, -0.717642086995827, -0.0750214284703787, 0.536472629851203, 0, -0.196313318471226, 0.0520968763312878, -0.248410194802514, 97.1432727272705, 98.3510107526876, 99.4798901098898, 98.7068883002206
8/8/2017, 97.45, 97.45, 96.99, 97.31, 31178, 0.528331373965669, -0.526504834613376, -0.0450381271364369, 0.446131436332391, 0, -0.248669426240198, -0.00805638418300938, -0.240613042057189, 97.1189090909069, 98.1169247311822, 99.4445665445663, 98.7022699546879
8/9/2017, 98.37, 98.43, 98, 98.34, 77913, 0.553603108608595, 0.016415835670173, 0.274789299842102, 0.723627056904658, 0, -0.204690087013745, -0.0473831247491565, -0.157306962264588, 97.5841818181796, 98.1040645161284, 99.4511135531133, 98.7244917440659
8/10/2017, 98.27, 98.47, 98.11, 98.47, 73954, 0.543508309287507, -0.122575502011023, 0.137159968119164, 0.771024904030296, 0, -0.157530318821927, -0.0694125635637105, -0.0881177552582161, 97.900727272725, 98.1121720430102, 99.4598290598288, 98.7494711824122
8/11/2017, 98.54, 98.66, 98.34, 98.6, 56456, 0.531879310900241, 0.071402610904342, 0.269044991663335, 0.696063183610397, 0, -0.108416194810417, -0.0772132898130518, -0.031202904997365, 98.1694545454523, 98.1624731182789, 99.4705811965809, 98.777128613322
8/14/2017, 97.66, 97.7, 97.45, 97.46, 50244, 0.570194285368618, -0.311078824739951, -0.354901107311565, 0.362254090412698, 0, -0.159641126769372, -0.0936988572043159, -0.0659422695650566, 98.033636363634, 98.051849462365, 99.4248351648349, 98.7749280397021
8/15/2017, 97.36, 97.47, 97.27, 97.45, 12363, 0.552001829650326, -0.381505344963789, -0.290367037988084, 0.381036533101118, 0, -0.198753069167196, -0.114709699596892, -0.0840433695703044, 97.9474545454522, 97.9163655913972, 99.3737997557995, 98.7724220153518
8/16/2017, 97.16, 98.21, 97.16, 98.18, 91890, 0.57397585439451, -0.0455490567050769, -0.160088656904524, 0.498095444384505, 0, -0.168897718405731, -0.12554730335866, -0.043350415047071, 98.0470909090886, 97.8707526881714, 99.3450671550669, 98.7882947673949
8/17/2017, 98.03, 98.66, 98, 98.47, 45657, 0.577183933332288, 0.135722467910622, -0.00762469325352202, 0.448110393334557, 0, -0.12044811061935, -0.124527464810798, 0.00407935419144799, 98.2723636363613, 97.8935698924725, 99.3288424908422, 98.8109935514687
8/18/2017, 98.72, 98.81, 98.02, 98.13, 33755, 0.590477293584723, -0.108006905838782, 0.00140823362108907, 0.522836098038728, 0, -0.108238895281062, -0.121269750904851, 0.0130308556237888, 98.2510909090886, 97.8533118279564, 99.2950183150181, 98.8246265723269
8/21/2017, 98.22, 98.58, 98.18, 98.5, 37017, 0.581688933791832, 0.0175821752193197, 0.171674523698496, 0.701826331607142, 0, -0.0679241095284908, -0.110600622629579, 0.0426765131010878, 98.3083636363613, 97.8514623655908, 99.2817753357751, 98.847031832298
8/22/2017, 97.84, 98.07, 97.8, 97.83, 14745, 0.5921654091748, -0.541643839460612, -0.0456043046377043, 0.645771855542343, 0, -0.0890116806963874, -0.10628283424294, 0.017271153546553, 98.0619999999977, 97.7746451612897, 99.2336166056164, 98.8523671497583
8/23/2017, 98.12, 98.21, 98, 98.17, 45794, 0.579962971178488, -0.387608708337182, 0.0616718374920485, 0.737922508058963, 0, -0.0773963967886431, -0.100505546752081, 0.0231091499634379, 98.1107272727249, 97.7364301075263, 99.1995311355309, 98.8658123153827
8/24/2017, 98.31, 98.41, 98.15, 98.18, 16714, 0.564149690737039, -0.52555190860059, 0.136233673513414, 0.752000842014743, 0, -0.0666163721112127, -0.0937277118239073, 0.0271113397126946, 98.1981818181795, 97.6872473118273, 99.1811184371182, 98.8791216519526
8/25/2017, 98.34, 99.12, 98.07, 99.1, 60571, 0.58394354999732, -0.427627149188107, 0.524191371649767, 0.953327342337966, 0, 0.0159789904948866, -0.0717863713601485, 0.0877653618550351, 98.6452727272704, 97.7758709677413, 99.1971794871792, 98.9142926829267
8/28/2017, 99.24, 99.26, 99.06, 99.19, 8591, 0.564324685094241, -0.348470910084933, 0.503558706070795, 1.01572224795415, 0, 0.0876878473458902, -0.0398915276189408, 0.127579374964831, 98.8681818181795, 97.8737849462359, 99.2213015873013, 98.9507944505293
8/29/2017, 100.18, 100.19, 99.17, 99.17, 69178, 0.587643412713248, -0.137376928789228, 0.55135522269685, 1.04198804041136, 0, 0.141275266846279, -0.0036581687258969, 0.144933435572176, 98.9878181818158, 98.019978494623, 99.2341709401707, 98.9859642161458
8/30/2017, 98.81, 98.86, 98.24, 98.24, 30560, 0.610879146751163, -0.474109545227306, 0.276733103576372, 0.898591591911728, 0, 0.107461703584804, 0.0185658057362432, 0.0888958978485604, 98.8383636363613, 98.0451397849456, 99.2084346764344, 98.998235671514
8/31/2017, 98.07, 98.76, 98.04, 98.76, 36122, 0.613731561441803, 0.187525252581002, 0.335257129038265, 0.979642444188304, 0, 0.121226442299204, 0.0390979330488353, 0.0821285092503683, 98.9232727272704, 98.1675268817198, 99.2078730158727, 99.022435193012
9/1/2017, 98.83, 98.87, 98.15, 98.19, 4560, 0.623093212726274, 0.128811501676146, 0.14786432914248, 0.846965169516304, 0, 0.0851591983597899, 0.0483101861110262, 0.0368490122487637, 98.7274545454522, 98.2698709677413, 99.1792722832719, 99.0326766446222
9/5/2017, 98.73, 99.31, 98.7, 99.28, 41404, 0.641845753723945, 0.457947043315534, 0.371206805135212, 0.987115381326398, 0, 0.142882477913119, 0.0672246444714448, 0.0756578334416743, 98.9789090909068, 98.5156559139779, 99.1960268620265, 99.0680433436532
9/6/2017, 99.05, 99.36, 98.85, 98.97, 31875, 0.637428757282283, 0.307069266876627, 0.380563713801215, 0.949023355511816, 0, 0.161749634510031, 0.0861296424791619, 0.0756199920308687, 98.9467272727249, 98.6867096774187, 99.1947936507933, 99.0954161566707
9/7/2017, 99.35, 99.69, 99.3, 99.53, 23681, 0.638320183892457, 0.691394224065196, 0.183566674511042, 1.04452533697, 0, 0.219360658800952, 0.11277584574352, 0.106584813057432, 99.1138181818158, 98.9360860215048, 99.2133260073256, 99.1350598198682
9/8/2017, 100.08, 100.2, 99.84, 100.13, 30637, 0.63622698000275, 0.790891632557326, 0.341248130131419, 1.0018131340099, 0, 0.309860912489825, 0.152192859092781, 0.157668053397044, 99.4159999999977, 99.1742365591392, 99.2637777777774, 99.1875742475582
9/11/2017, 99.36, 99.5, 98.96, 99.01, 30507, 0.670337714698431, 0.543576063176091, -0.0512543647237087, 0.786129551764517, 0, 0.287889761818846, 0.179332239637994, 0.108557522180852, 99.4089090909068, 99.230537634408, 99.2581440781437, 99.2134272577996
9/12/2017, 98.54, 98.84, 98.5, 98.57, 28053, 0.66553343081746, 0.411018189209852, -0.085216727009327, 0.629631428226316, 0, 0.232295387226827, 0.189924869155761, 0.0423705180710666, 99.272727272725, 99.2331182795693, 99.2463931623928, 99.2287097402597
