Date,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,XAUUSD_Close,XAUUSD_Volume,XAUUSD_ATRPercentOfClose20,XAUUSD_SQN25,XAUUSD_SQN50,XAUUSD_SQN100,XAUUSD_SQN200,XAUUSD_MACD,XAUUSD_MACD_Avg,XAUUSD_MACD_Diff,XAUUSD_LinReg10,XAUUSD_LinReg30,XAUUSD_LinReg90,XAUUSD_LinReg270
2/28/2017, 1252.5, 1258.14, 1247.785, 1247.8, 584300000, 1.01780164875651, 1.08776111410509, 0, 0, 0, 13.1198236274938, 12.9788581504553, 0.140965477038488, 1252.60245454546, 1251.16340860215, 1253.38585825028, 1253.38585825028
3/1/2017, 1248, 1250.39, 1237.1, 1249.48, 598000000, 1.01879362010793, 1.44598977602682, 0, 0, 0, 12.8064381545671, 12.9443741512777, -0.13793599671058, 1253.16136363637, 1253.02260215054, 1254.85587209302, 1254.85587209302
3/2/2017, 1249.34, 1249.49, 1231.14, 1234.105, 580300000, 1.05425724701694, 1.28209512835385, 0, 0, 0, 11.1884701839886, 12.5931933578199, -1.4047231738313, 1248.72954545455, 1252.68202150538, 1254.84013636364, 1254.84013636364
3/3/2017, 1234.11, 1235.98, 1223.26, 1234.42, 572900000, 1.05281098235474, 1.22242930194818, 0, 0, 0, 9.81845573200849, 12.0382458326576, -2.2197901006491, 1243.83190909091, 1252.47941935484, 1254.83280676328, 1254.83280676328
3/6/2017, 1234.365, 1236.51, 1224.78, 1225.33, 600600000, 1.05545476418306, 0.827591694227178, 0, 0, 0, 7.90806314732868, 11.2122092955918, -3.30414614826313, 1236.40736363637, 1251.55777419355, 1254.04200277521, 1254.04200277521
3/7/2017, 1225.35, 1226.86, 1214, 1215.57, 577800000, 1.06362971024836, 0.16168327271251, 0, 0, 0, 5.54262094397768, 10.078291625269, -4.5356706812913, 1225.88772727273, 1248.74275268818, 1252.48626329787, 1252.48626329787
3/8/2017, 1215.67, 1218.51, 1206.77, 1207.92, 584600000, 1.06544352982174, -0.0318942685750506, 0, 0, 0, 3.01593407874293, 8.66582011596377, -5.64988603722084, 1214.11663636364, 1244.32003225807, 1250.40682397959, 1250.40682397959
3/9/2017, 1207.945, 1208.97, 1199.22, 1200.78, 601600000, 1.05878847175599, -0.393996486042214, 0, 0, 0, 0.432393838701273, 7.01913486051127, -6.58674102181, 1203.82363636364, 1238.19498924732, 1247.8919877551, 1247.8919877551
3/10/2017, 1200.77, 1205.63, 1195.1, 1204.54, 593700000, 1.04641889854999, -0.414093170558884, 0, 0, 0, -1.29673192017708, 5.3559615043736, -6.65269342455068, 1199.03372727273, 1232.62703225807, 1245.82742352941, 1245.82742352941
3/13/2017, 1204.495, 1211.11, 1202.35, 1203.92, 600700000, 1.03099105343913, -0.925870475512931, 1.006386630811, 0, 0, -2.68614119656104, 3.74754096418667, -6.43368216074771, 1196.05781818182, 1227.16315053764, 1243.84175339366, 1243.84175339366
3/14/2017, 1203.98, 1207.13, 1197.35, 1198.61, 591800000, 1.02457781230226, -1.03173483333494, 0.769695831689503, 0, 0, -4.16768816584704, 2.16449513817993, -6.33218330402697, 1192.92681818182, 1221.98406451614, 1241.57863207547, 1241.57863207547
3/15/2017, 1198.66, 1221.69, 1197.9, 1219.26, 554000000, 1.05442297050952, -0.541016803167814, 1.00981145917328, 0, 0, -3.63365586923805, 1.00486493669633, -4.63852080593439, 1199.94854545455, 1219.45650537635, 1240.96674004193, 1240.96674004193
3/16/2017, 1219.255, 1232.78, 1217.95, 1226.06, 592700000, 1.05662444209277, -0.0609226762893491, 0.850635315216292, 0, 0, -2.63139517110562, 0.277612915135943, -2.90900808624157, 1207.89272727273, 1218.13834408603, 1240.87428619529, 1240.87428619529
3/17/2017, 1226.105, 1231.4, 1224.46, 1229.235, 590000000, 1.02942945433432, -0.0886607615769699, 1.07158629166966, 0, 0, -1.56288442275581, -0.0904865524424087, -1.47239787031341, 1217.43554545455, 1217.45731182797, 1241.00348051948, 1241.00348051948
3/20/2017, 1228.75, 1235.35, 1228.75, 1233.965, 581300000, 1.00095236050756, 0.247088431933578, 0.998105648693168, 0, 0, -0.330599541025776, -0.138509150159082, -0.192090390866694, 1227.07718181818, 1218.31465591399, 1241.44528195489, 1241.44528195489
3/21/2017, 1233.96, 1247.295, 1226.7, 1244.475, 585600000, 1.0256197758549, 0.424540830263642, 1.0508246234032, 0, 0, 1.47703789669458, 0.184600259211651, 1.29243763748293, 1237.92654545455, 1220.40562365592, 1242.57082577132, 1242.57082577132
3/22/2017, 1244.4, 1251.09, 1243.9, 1248.78, 588300000, 0.99976798317492, 0.419845670386227, 1.0509559895029, 0, 0, 3.21986451716862, 0.791653110803044, 2.42821140636557, 1247.15645454546, 1223.48665591399, 1243.91118059614, 1243.91118059614
3/23/2017, 1248.87, 1252.74, 1242.7, 1245.07, 581200000, 0.992928709974313, 0.170121026180396, 0.915403938604023, 0, 0, 4.25267894042099, 1.48385827672663, 2.76882066369436, 1251.448, 1225.2280967742, 1244.92044915254, 1244.92044915254
3/24/2017, 1244.99, 1251.61, 1240.905, 1245.085, 581500000, 0.98625994328205, 0.280319226970035, 0.881123860000855, 0, 0, 5.01459703339174, 2.19000602805965, 2.82459100533208, 1254.08090909091, 1227.15043010754, 1245.86514480874, 1245.86514480874
3/27/2017, 1244.47, 1260.77, 1244.47, 1253.995, 6984700000, 0.995281949614843, 0.423497955299513, 0.92724010176968, 0, 0, 6.26516423405656, 3.00503766925903, 3.26012656479752, 1257.45627272728, 1229.59152688173, 1247.31910629297, 1247.31910629297
3/28/2017, 1254, 1258.23, 1248.095, 1251.34, 581600000, 0.988020569139404, 0.407590502734444, 0.650064748462361, 0, 0, 6.96176059658251, 3.79638225472373, 3.16537834185878, 1256.12109090909, 1231.72670967743, 1248.51770353303, 1248.51770353303
3/29/2017, 1251.35, 1254.15, 1247.375, 1253.31, 609300000, 0.96417261175412, 0.419981269797901, 0.94991738403971, 0, 0, 7.58534167153493, 4.55417413808597, 3.03116753344896, 1256.72027272728, 1234.26023655915, 1249.76553075397, 1249.76553075397
3/30/2017, 1253.295, 1253.71, 1242.52, 1243.12, 575800000, 0.968479967529828, -0.131438467820841, 0.734594485040776, 0, 0, 7.17458220978506, 5.07825575242579, 2.09632645735927, 1253.302, 1235.77749462367, 1250.31669471154, 1250.31669471154
3/31/2017, 1243.085, 1250.18, 1240.1, 1248.99, 598000000, 0.956084497372994, -0.183239413497807, 0.7583003408178, 0, 0, 7.2392626063081, 5.51045712320225, 1.72880548310585, 1251.616, 1237.73212903227, 1251.18437762238, 1251.18437762238
4/3/2017, 1248.74, 1253.54, 1244.4, 1253.195, 596600000, 0.941699398381896, 0.028010102316698, 0.673305635919439, 0, 0, 7.54288100693088, 5.91694189994798, 1.62593910698291, 1251.25109090909, 1240.32615053765, 1252.24880144731, 1252.24880144731
4/4/2017, 1253.295, 1261.07, 1253.07, 1256.05, 578100000, 0.924426837050627, 0.226272761647087, 0.909885163012269, 0, 0, 7.92254920107212, 6.31806336017281, 1.60448584089931, 1252.92554545455, 1243.04890322582, 1253.41818261633, 1253.41818261633
4/5/2017, 1256.01, 1257.06, 1244.13, 1255.34, 576300000, 0.930202186056023, 0.165220361308231, 1.08586278470761, 0, 0, 8.07308639931875, 6.669067968002, 1.40401843131676, 1254.58436363637, 1245.64733333334, 1254.4805370844, 1254.4805370844
4/6/2017, 1255.37, 1258.87, 1250.17, 1251.44, 598900000, 0.921205980016132, 0.498843259937471, 1.26304364760398, 0, 0, 7.78791655293844, 6.89283768498929, 0.895078867949156, 1253.79609090909, 1248.41629032259, 1255.26173913043, 1255.26173913043
4/7/2017, 1251.55, 1270.22, 1250.445, 1254.015, 572600000, 0.952195397223972, 0.560763417626513, 1.26443689341904, 0, 0, 7.68115480374672, 7.05050110874077, 0.630653695005948, 1253.55290909091, 1252.02153763442, 1256.14174044266, 1256.14174044266
4/10/2017, 1254.015, 1256.65, 1247.485, 1254.48, 580000000, 0.940779403017449, 0.864296431432696, 1.19319596361625, 0, 0, 7.54706904806949, 7.14981469660652, 0.397254351462971, 1254.76527272728, 1255.4292795699, 1256.99801643192, 1256.99801643192
4/11/2017, 1254.46, 1274.87, 1253.275, 1274.095, 600900000, 0.964727511074497, 1.60274296063858, 1.23581229314774, 0, 0, 8.9207389654382, 7.50399955037286, 1.41673941506535, 1262.19627272728, 1260.98705376345, 1258.87407153729, 1258.87407153729
4/12/2017, 1274.295, 1286.64, 1272.575, 1286.29, 585100000, 0.962474848837618, 2.16069291787803, 1.44764094794884, 0, 0, 10.8681357500952, 8.17682679031733, 2.6913089597779, 1272.99290909091, 1268.03450537636, 1261.30972232506, 1261.30972232506
4/13/2017, 1286.195, 1288.33, 1281.93, 1287.35, 605900000, 0.93845549745273, 2.49431832385776, 1.35459381149868, 0, 0, 12.3545789773896, 9.01237722773178, 3.34220174965779, 1280.31881818182, 1273.95396774195, 1263.6815027027, 1263.6815027027
4/14/2017, 1287.28, 1287.75, 1283.7, 1284.01, 3900000, 0.909622705752667, 2.25142188856557, 1.20553400851114, 0, 0, 13.1119395802282, 9.83228969823106, 3.27964988199712, 1285.25236363637, 1279.12712903227, 1265.76297192982, 1265.76297192982
4/17/2017, 1283.85, 1295.085, 1281.57, 1284.42, 435000000, 0.91647702300868, 2.28687179248861, 0.962187078288639, 0, 0, 13.5885960117375, 10.5835509609324, 3.00504505080518, 1289.25836363637, 1283.4263763441, 1267.76441900205, 1267.76441900205
4/18/2017, 1284.4, 1292.15, 1279.745, 1289.25, 566800000, 0.915500753925282, 2.6574418918037, 1.08320078549159, 0, 0, 14.1924881331568, 11.3053383953772, 2.88714973777952, 1293.80072727273, 1287.30656989249, 1269.91552447552, 1269.91552447552
4/19/2017, 1289.18, 1290.535, 1276.79, 1279.43, 572900000, 0.930116442203373, 1.91131508032297, 0.740896438210243, 0, 0, 13.7205234062553, 11.7883753975529, 1.93214800870247, 1292.99781818182, 1288.95543010754, 1271.47065887699, 1271.47065887699
4/20/2017, 1279.41, 1282.98, 1276.87, 1281.565, 583500000, 0.90597662675389, 1.77645643147393, 1.0506280781722, 0, 0, 13.3647046212898, 12.1036412423002, 1.26106337898954, 1290.83845454546, 1289.937827957, 1273.05712183544, 1273.05712183544
4/21/2017, 1281.49, 1287.99, 1278.3, 1284.385, 579200000, 0.896510422406488, 1.76163717034317, 1.02143253283654, 0, 0, 13.1585821587523, 12.3146294255907, 0.843952733161668, 1288.52509090909, 1291.00750537636, 1274.70674537037, 1274.70674537037
4/24/2017, 1284.27, 1284.27, 1266.46, 1275.25, 580900000, 0.928066114046994, 1.25748099705596, 1.00383938713511, 0, 0, 12.1184168999691, 12.2753869204664, -0.156970020497219, 1281.49245454546, 1290.36165591399, 1275.83645137007, 1275.83645137007
4/25/2017, 1275.39, 1277.99, 1262.05, 1263.65, 589800000, 0.952827520548813, 0.57394387091964, 0.696200441081927, 0, 0, 10.2400148664499, 11.8683125096631, -1.62829764321318, 1273.24263636364, 1287.42978494625, 1276.35624595945, 1276.35624595945
4/26/2017, 1263.595, 1270.46, 1260.675, 1268.8, 607500000, 0.940072092941703, 0.594980557737136, 0.706619114527204, 0, 0, 9.06246324626886, 11.3071426569842, -2.24467941071536, 1269.78063636364, 1286.10840860216, 1277.09155335628, 1277.09155335628
4/27/2017, 1268.945, 1269.33, 1261.43, 1264.25, 597900000, 0.92752643697703, 0.570669537261621, 0.502767991450109, 0, 0, 7.67364117067109, 10.5804423597216, -2.9068011890505, 1265.91281818182, 1284.34344086023, 1277.57729831933, 1277.57729831933
4/28/2017, 1264.17, 1268.45, 1263.195, 1267.985, 618500000, 0.899276437064161, 0.675733767398161, 0.656406680673888, 0, 0, 6.79603252260222, 9.82356039229772, -3.0275278696955, 1263.92727272728, 1283.01765591399, 1278.20963611491, 1278.20963611491
5/1/2017, 1268.02, 1271.06, 1254.195, 1256.73, 582800000, 0.929062393193654, 0.091162483376012, 0.377338408738498, 0, 0, 5.13316497756159, 8.8854813093505, -3.7523163317889, 1259.00972727273, 1280.32915053765, 1278.29587409783, 1278.29587409783
5/2/2017, 1256.655, 1257.59, 1252.065, 1256.76, 600000000, 0.904569330921056, 0.167412986962988, 0.416351887216419, 0, 0, 3.77424408070578, 7.86323386362155, -4.08898978291577, 1256.57890909091, 1278.19824731184, 1278.37393678161, 1278.37393678161
5/3/2017, 1256.63, 1256.78, 1236.76, 1238.86, 562900000, 0.952557371060434, -0.352563169522979, 0.0520902302440854, 0, 0, 1.23863090988493, 6.53831327287423, -5.2996823629893, 1247.77263636364, 1274.00390322582, 1277.64306818182, 1277.64306818182
5/4/2017, 1238.22, 1241.29, 1225.9, 1227.64, 572900000, 0.975881336121609, -0.379116952696466, -0.360846973135916, 0, 0, -1.65711879272294, 4.8992268597548, -6.55634565247774, 1237.73027272728, 1268.20261290324, 1276.43895131086, 1276.43895131086
5/5/2017, 1227.6, 1235.41, 1226.175, 1227.55, 585600000, 0.964770816099154, -0.537796400521887, -0.508830069655725, 0, 0, -3.91416350225632, 3.13654878735257, -7.05071228960889, 1231.16218181819, 1262.50335483872, 1275.27161782662, 1275.27161782662
5/8/2017, 1227.565, 1235.94, 1225.08, 1226, 588100000, 0.961981398480743, -0.691793089145902, -0.464293768116016, 0, 0, -5.7615442461672, 1.35693018064862, -7.11847442681582, 1225.33172727273, 1257.3145591398, 1273.2322002442, 1274.07633779264
5/9/2017, 1225.85, 1228.58, 1214.58, 1221.16, 598700000, 0.974826996307217, -0.89345216494614, -0.464908901321124, 0, 0, -7.52936056408998, -0.420327968299102, -7.10903259579088, 1218.19563636364, 1251.51526881722, 1271.08942490843, 1272.71390953717
5/10/2017, 1221.03, 1225.58, 1217.4, 1219.01, 592200000, 0.961270824743025, -0.932005324621525, -0.535243208678316, 0, 0, -9.00010713153233, -2.13628380094575, -6.86382333058658, 1213.66445454546, 1245.76922580647, 1268.89734798535, 1271.30635323725
5/11/2017, 1218.925, 1227.03, 1217.58, 1224.8, 573200000, 0.947468003483422, -0.668496250419182, -0.154870126235341, 0, 0, -9.58795578543686, -3.62661819784397, -5.96133758759289, 1212.93927272728, 1240.29978494625, 1267.29915384615, 1270.18852743561
5/12/2017, 1224.76, 1231.38, 1224.28, 1228.155, 580500000, 0.926540925317384, -0.645379269031533, -0.0967932114970473, 0, 0, -9.67162118908982, -4.83561879609314, -4.83600239299668, 1216.27190909092, 1235.7655591398, 1265.63208913309, 1269.24613486842
5/15/2017, 1228.265, 1236.8, 1226.85, 1230.23, 589500000, 0.919168835605141, -0.602069616163089, 0.115276534162138, 0, 0, -9.46142603595035, -5.76078024406458, -3.70064579188577, 1220.24290909091, 1231.90936559141, 1264.21227838828, 1268.41869737972
5/16/2017, 1230.33, 1238.91, 1230.055, 1236.725, 590700000, 0.904424688427247, -1.06489133700733, 0.432579572555725, 0, 0, -8.67080104661386, -6.34278440457444, -2.32801664203942, 1227.9090909091, 1229.21576344088, 1263.19037606838, 1267.88055964654
5/17/2017, 1236.86, 1260.91, 1236.3, 1260.91, 587400000, 0.940311673042032, -0.592380648625103, 0.9671717546375, 0, 0, -6.0232652168304, -6.27888056702563, 0.255615350195234, 1241.44290909091, 1229.66813978496, 1263.28062026862, 1268.32981756339
5/18/2017, 1260.87, 1264.75, 1246.29, 1246.82, 560100000, 0.977419332439853, -0.917227313663863, 0.831824481313806, 0, 0, -5.00433241324686, -6.02397093626988, 1.01963852302302, 1246.66254545455, 1228.03681720432, 1262.78678144078, 1268.19894343434
5/19/2017, 1247.045, 1256.135, 1246.36, 1255.32, 581900000, 0.96119529161411, -0.626357307451478, 0.904628341054263, 0, 0, -3.47093112937682, -5.51336297489127, 2.04243184551444, 1253.75436363637, 1227.68546236561, 1262.66869108669, 1268.40394356436
5/22/2017, 1255.085, 1262.49, 1251.51, 1260.325, 588700000, 0.953069477948603, -0.51726349496803, 0.998938979098803, 1.41768626224791, 0, -1.83073432714968, -4.77683724534295, 2.94610291819327, 1260.75045454546, 1227.99173118281, 1262.8544004884, 1268.79370704717
5/23/2017, 1260.41, 1263.78, 1250.595, 1251.19, 587500000, 0.964716330298192, -0.822640643547216, 0.930476190189125, 1.20426213458497, 0, -1.25353473193286, -4.07217674266093, 2.81864201072807, 1261.75054545455, 1228.40889247313, 1262.9036996337, 1268.81377784123
5/24/2017, 1251.16, 1258.89, 1247.7, 1258.33, 585300000, 0.955743925711463, -0.448971235512089, 0.728412606640099, 1.23531685508215, 0, -0.217454881185631, -3.30123237036587, 3.08377748918024, 1263.14918181819, 1230.69276344088, 1262.95485714286, 1269.10307225541
5/25/2017, 1258.455, 1259.62, 1254.055, 1255.505, 598100000, 0.932162111133352, -0.559603644269836, 0.555741555005592, 0.998239799463542, 0, 0.371410584570413, -2.56670377937862, 2.93811436394903, 1262.58518181819, 1232.86924731184, 1262.85788400488, 1269.27232417582
5/26/2017, 1255.365, 1269.47, 1253.63, 1266.91, 578100000, 0.940096361834349, -0.354131336072164, 0.689866843547773, 1.24637927576043, 0, 1.73834038726136, -1.70569494605062, 3.44403533331198, 1264.95727272728, 1236.47560215055, 1263.31848595849, 1269.86107367475
5/29/2017, 1266.485, 1268.84, 1265.175, 1266.9, 484100000, 0.907563033927679, -0.163662319986776, 0.606190838161902, 1.13448276451208, 0, 2.78868891772004, -0.806818173296489, 3.59550709101653, 1265.62700000001, 1240.21834408604, 1263.93596092796, 1270.42702521601
5/30/2017, 1266.91, 1270.35, 1259.65, 1263, 586700000, 0.907206672445627, 0.0029013177625993, 0.353959171208264, 0.998203893208172, 0, 3.26872051374653, 0.00828956411211479, 3.26043094963442, 1264.24827272728, 1243.90127956991, 1264.14486691087, 1270.82773364486
5/31/2017, 1262.925, 1273.51, 1259.3, 1268.51, 588200000, 0.91411335025651, 0.0110618423571127, 0.37362657431749, 1.01170528994468, 0, 4.04710742785551, 0.816053136860793, 3.23105429099471, 1268.17681818182, 1247.79802150539, 1264.35728205128, 1271.41374108053
6/1/2017, 1268.625, 1270.27, 1261.4, 1265.71, 596100000, 0.905368393737263, 0.0504260297960945, 0.391178304308375, 0.928161368487707, 0, 4.38747201950378, 1.53033691338939, 2.85713510611439, 1267.90554545455, 1251.55227956991, 1264.14896703297, 1271.87670141785
6/2/2017, 1265.625, 1279.1, 1259.5, 1278.645, 566200000, 0.928042684369259, 0.248473479963007, 0.60583515543743, 1.05160119140049, 0, 5.6359916053309, 2.35146785177769, 3.28452375355321, 1272.77236363637, 1257.23804301077, 1264.50238095238, 1272.78605159705
6/5/2017, 1278.45, 1283, 1277.79, 1279.435, 588800000, 0.901456722105902, 0.527679897067673, 0.467560023458149, 0.988968639673468, 0, 6.6129685844794, 3.20376799831803, 3.40920058616137, 1277.64081818182, 1262.45207526883, 1264.91612942613, 1273.6921010296
6/6/2017, 1279.525, 1295.625, 1279.34, 1294.11, 590900000, 0.909592319961353, 0.818161676086221, 0.748291688515013, 0.989738633917057, 0, 8.47370019396089, 4.25775443744661, 4.21594575651429, 1284.70945454546, 1268.72776344088, 1266.24809523809, 1275.08427860303
6/7/2017, 1294.01, 1294.74, 1282.87, 1286.73, 592300000, 0.915193468191406, 1.13650222792738, 0.586025834050318, 1.07567511320629, 0, 9.24625401684261, 5.25545435332581, 3.99079966351681, 1288.31554545455, 1274.21388172045, 1267.1814017094, 1276.17297624592
6/8/2017, 1286.83, 1288.87, 1271.56, 1277.985, 581900000, 0.943106958813782, 1.2263867136157, 0.617573795396538, 0.953850561011764, 0, 9.04855397474898, 6.01407427761044, 3.03447969713854, 1286.78654545455, 1278.17140860217, 1267.81219413919, 1276.92274294432
6/9/2017, 1278.05, 1280.67, 1264.71, 1266.66, 567400000, 0.966962499346036, 0.919720799328048, 0.320775001888168, 0.752849143129065, 0, 7.88712455174391, 6.38868433243714, 1.49844021930677, 1282.4000909091, 1280.85238709679, 1268.00259340659, 1277.25810794603
6/12/2017, 1266.405, 1270.18, 1263.63, 1265.96, 592600000, 0.944992008792195, 0.941354852654107, 0.238353950866199, 0.633331684613109, 0, 6.83145050748908, 6.47723756744753, 0.354212940041554, 1277.78345454546, 1282.70276344088, 1268.46041636142, 1277.55666666667
6/13/2017, 1265.865, 1268.76, 1259.7, 1266.5, 565600000, 0.933127500416928, 1.07972653079202, 0.199301152501579, 0.761377265678606, 0, 5.96958109381399, 6.37570627272082, -0.406125178906833, 1272.62463636364, 1284.5641075269, 1268.88332356532, 1277.86169491525
6/14/2017, 1266.445, 1278.94, 1257.125, 1261.44, 554300000, 0.976495656007529, 1.00643716747745, 0.126064506544885, 0.817966465315162, 0, 4.82265114185975, 6.06509524654861, -1.24244410468885, 1266.62890909092, 1284.52725806454, 1269.23227960928, 1277.9855319755
6/15/2017, 1261.32, 1266.41, 1251.775, 1253.93, 567300000, 0.991583378895497, 0.686368941859825, 0.0655146391795759, 0.876407097210772, 0, 3.27001199270057, 5.506078595779, -2.23606660307843, 1257.86445454546, 1282.64384946239, 1268.96465689866, 1277.85365966386
6/16/2017, 1253.845, 1257.12, 1251.7, 1253.195, 567400000, 0.964181423468421, 0.592070987294079, 0.00997253713438765, 0.835678501649744, 0, 1.95765924629154, 4.79639472588151, -2.83873547958997, 1252.07563636364, 1280.49156989249, 1268.74086446887, 1277.69863705234
6/19/2017, 1253.535, 1255.47, 1243.055, 1243.45, 565400000, 0.97307247740909, 0.313969222056149, -0.159277832840357, 0.654292824214994, 0, 0.129774225642905, 3.86307062583379, -3.73329640019088, 1244.46654545455, 1276.83404301077, 1267.89803663004, 1277.22716840536
6/20/2017, 1243.455, 1247.8, 1241.55, 1242.99, 585700000, 0.949901948875386, 0.159030503506496, -0.520926084495379, 0.45728790529145, 0, -1.34050348826258, 2.82235580301451, -4.1628592912771, 1241.59636363637, 1272.68290322583, 1267.09396092796, 1276.75156937225
6/21/2017, 1243.065, 1247.56, 1241.46, 1246.47, 606000000, 0.924356536668339, -0.368264204467999, -0.685181591134394, 0.510395750602027, 0, -2.19954724145646, 1.81797519412032, -4.01752243557678, 1241.24072727273, 1268.68913978497, 1266.53002442003, 1276.3986244427
6/22/2017, 1246.375, 1254.52, 1245.9, 1250.33, 617400000, 0.909898632879268, 0.11395721457812, -0.632193048577511, 0.479826176765674, 0, -2.53960092568013, 0.94645997016023, -3.48606089584036, 1242.66554545455, 1265.39397849464, 1266.26098534799, 1276.1760883871
6/23/2017, 1250.285, 1258.7, 1249.71, 1256.57, 597000000, 0.895883142017984, 0.0497162888219976, -0.459067673142396, 0.499665467903074, 0, -2.27930565348265, 0.301306845431653, -2.58061249891431, 1245.48945454546, 1262.94951612905, 1266.16275946276, 1276.15460952381
6/26/2017, 1256.545, 1257.89, 1236.935, 1244.45, 599200000, 0.943571767268482, -0.422271836351846, -0.66762044780165, 0.150769409162974, 0, -3.0162332247985, -0.362201168614377, -2.65403205618412, 1244.53681818182, 1258.92225806454, 1265.58458241758, 1275.75113923259
6/27/2017, 1244.355, 1252.89, 1241.1, 1247.01, 620800000, 0.941826041080986, -0.104240004652308, -0.70687069830016, 0.204893433873108, 0, -3.35500857868078, -0.960762650627658, -2.39424592805312, 1245.74981818182, 1255.56107526884, 1265.06874725275, 1275.43606176181
6/28/2017, 1246.95, 1254.08, 1246.21, 1249.05, 625300000, 0.924777364328073, -0.253272912878755, -0.509680439877234, 0.131314192276943, 0, -3.41946210575452, -1.45250254165303, -1.96695956410149, 1247.71863636364, 1254.00470967744, 1264.66606471307, 1275.19028161337
6/29/2017, 1248.99, 1253.07, 1239.96, 1245.25, 610500000, 0.933859472851459, -0.281362553471122, -0.613786904187934, 0.245267088785973, 0, -3.73412555738491, -1.90882714479941, -1.82529841258551, 1247.54854545455, 1251.10337634411, 1264.34938095238, 1274.83244722719
6/30/2017, 1245.23, 1248.02, 1239.885, 1241.255, 626000000, 0.922791113139416, -0.767972953371246, -0.733755568391646, 0.136435002428099, 0, -4.25679207296548, -2.37842013043262, -1.87837194253286, 1246.32481818182, 1248.27194623658, 1264.035997558, 1274.36050733999
7/3/2017, 1241.275, 1242.62, 1218.92, 1220.33, 608500000, 0.98878838427546, -1.21107407679439, -0.902417373909361, -0.0316806727022445, 0, -6.2870089490134, -3.16013789414878, -3.12687105486462, 1236.57472727273, 1243.2099247312, 1262.7277985348, 1273.26731436502
7/4/2017, 1220.3, 1226.025, 1219.9, 1223.22, 485500000, 0.962166022901627, -1.02651892240245, -0.6700877699729, -0.036192286404067, 0, -7.5754465704299, -4.043199629405, -3.5322469410249, 1228.9920909091, 1238.16362365594, 1261.46053724054, 1272.28743221691
7/5/2017, 1223.215, 1228.74, 1217.45, 1226.98, 618200000, 0.957263921504052, -1.07589298169986, -0.692789283195715, -0.0447751704376513, 0, -8.1986333499392, -4.87428637351184, -3.32434697642736, 1224.48272727273, 1234.25084946239, 1260.41297313797, 1271.44300078555
7/6/2017, 1226.89, 1229.02, 1222.45, 1224.775, 625700000, 0.937859200332052, -1.0627645220526, -0.655654485343206, -0.152435804496964, 0, -8.76935081707666, -5.65329926222481, -3.11605155485185, 1221.04672727273, 1230.07222580647, 1258.94384126984, 1270.55349087894
7/7/2017, 1224.93, 1226.37, 1207.49, 1212.715, 585800000, 0.977668435685511, -1.79580674191262, -0.915325913869109, -0.252226241005489, 0, -10.0786097919899, -6.53836136817783, -3.54024842381211, 1216.08645454546, 1225.32200000002, 1256.96137973138, 1269.33166721133
7/10/2017, 1210.86, 1214.72, 1205.3, 1214.12, 444100000, 0.966503737796294, -1.77395325606653, -0.713699510673576, -0.271871140789102, 0, -10.8774467690075, -7.40617844834377, -3.47126832066375, 1211.57963636364, 1221.0990215054, 1254.85423443224, 1268.1801797982
7/11/2017, 1214.105, 1217.42, 1208.1, 1217.35, 610200000, 0.954022214011234, -2.30794817147831, -0.655775835939213, -0.204294200796351, 0, -11.121692870443, -8.14928133276361, -2.97241153767937, 1210.35500000001, 1217.3663870968, 1252.6796019536, 1267.14950967947
