Date,EFA_Open,EFA_High,EFA_Low,EFA_Close,EFA_Volume,EFA_ATRPercentOfClose20,EFA_SQN25,EFA_SQN50,EFA_SQN100,EFA_SQN200,EFA_MACD,EFA_MACD_Avg,EFA_MACD_Diff,EFA_LinReg10,EFA_LinReg30,EFA_LinReg90,EFA_LinReg270
6/13/2017, 66.47, 66.61, 66.38, 66.57, 19123669, 0.631369025442443, 0.879943834141923, 1.56858411687205, 2.23443021904408, 0, 0.539199384823135, 0.665467601918115, -0.12626821709498, 66.4418181818194, 66.908193548387, 66.6711990231992, 66.3518252212389
6/14/2017, 66.95, 66.96, 66.3, 66.52, 18739460, 0.649860556562211, 0.952439996739111, 1.58618850908405, 2.1208300511886, 0, 0.511415630818462, 0.634657207698184, -0.123241576879722, 66.3356363636376, 66.8995483870966, 66.7648644688646, 66.4289846297158
6/15/2017, 65.51, 65.87, 65.49, 65.83, 22870874, 0.702070302466844, 0.446921827819264, 1.30587389763029, 1.84263785907853, 0, 0.428776898982107, 0.593481145954969, -0.164704246972861, 66.0520000000013, 66.780946236559, 66.8141391941393, 66.4795911517925
6/16/2017, 66.15, 66.41, 66.07, 66.39, 24571484, 0.70502219627689, 0.814087999287537, 1.61320214642775, 1.93400590906154, 0, 0.403817472056403, 0.555548411175256, -0.151730939118853, 66.1438181818195, 66.7639354838708, 66.8820757020758, 66.5475892053972
6/19/2017, 66.64, 66.79, 66.6, 66.66, 26706140, 0.697061242578482, 0.767981053764128, 1.69872636660357, 1.8440613496118, 0, 0.401198918515675, 0.52467851264334, -0.123479594127665, 66.3001818181831, 66.8193763440859, 66.959098901099, 66.6224403183023
6/20/2017, 65.42, 65.43, 64.92, 65.07, 23798528, 0.812091552309321, -0.187544980184949, 1.02746017275713, 1.35777592424375, 0, 0.267737670943689, 0.473290344303409, -0.205552673359721, 65.8796363636377, 66.6335053763439, 66.9671135531137, 66.6411024192379
6/21/2017, 64.92, 65.05, 64.83, 64.99, 10988982, 0.79090102236235, -0.399998630012614, 1.02547704161345, 1.36537252077242, 0, 0.153741107507585, 0.409380496944245, -0.255639389436659, 65.5221818181832, 66.427010752688, 66.9710280830282, 66.6562384275744
6/22/2017, 64.97, 65.1, 64.89, 64.98, 13521741, 0.767630418146547, -0.097272608974127, 0.932888664531494, 1.49499722764939, 0, 0.0618778044450323, 0.339879958444402, -0.27800215399937, 65.2294545454559, 66.2255913978493, 66.9762857142859, 66.670306722689
6/23/2017, 64.99, 65.25, 64.9, 65.14, 15138723, 0.754322894421315, -0.0748562971362487, 0.997105473957769, 1.51048329670575, 0, 0.00196350370433152, 0.272296667496388, -0.270333163792057, 65.0281818181832, 66.0341935483869, 66.9831672771674, 66.6889462809917
6/26/2017, 65.56, 65.62, 65.22, 65.25, 21872781, 0.752180286214165, -0.382675360381854, 1.16940794963118, 1.47326149952673, 0, -0.0362253473455496, 0.210592264528001, -0.24681761187355, 64.8787272727287, 65.879075268817, 66.9964151404153, 66.7103590299417
6/27/2017, 65.28, 65.44, 65.17, 65.24, 17465990, 0.73537362801503, -0.424820491315406, 1.04908544417663, 1.46210113710336, 0, -0.0665302836684418, 0.155167754888712, -0.221698038557154, 64.8720000000014, 65.7446236559138, 67.0088717948719, 66.7305597760895
6/28/2017, 65.49, 65.87, 65.46, 65.81, 26317334, 0.740419187313715, -0.15670076167208, 1.306590083421, 1.53030450803323, 0, -0.044045202056239, 0.115325163499722, -0.159370365555961, 65.1247272727287, 65.7126236559138, 67.0393333333335, 66.7682284290585
6/29/2017, 65.61, 65.62, 64.88, 65.16, 35923299, 0.781777737588395, -0.448232331302531, 1.16944655775164, 1.47446054431528, 0, -0.0777785973508855, 0.0767044113296004, -0.154483008680486, 65.0536363636378, 65.5493118279568, 67.0419365079367, 66.7838567741935
6/30/2017, 65.33, 65.35, 64.83, 65.2, 28866120, 0.782110513990749, -0.430628649277384, 1.03546745765292, 1.50194181408708, 0, -0.100130646685997, 0.0413373997264809, -0.141468046412478, 65.1449090909106, 65.3989247311826, 67.0430207570209, 66.8000495238095
7/3/2017, 65.12, 65.28, 65.1, 65.12, 9564258, 0.757738409652749, -0.384856266844049, 0.997769638037888, 1.45316056195623, 0, -0.122883612442152, 0.0084931972927543, -0.131376809734906, 65.3274545454561, 65.2900215053761, 67.0402002442004, 66.8130246219222
7/5/2017, 64.93, 65.16, 64.82, 65.12, 26253260, 0.745957140275763, -0.354762968767076, 0.571806417310965, 1.38596680689583, 0, -0.139309627066581, -0.0210673675791127, -0.118242259487468, 65.2760000000015, 65.1928387096772, 67.0244590964593, 66.8253875492126
7/6/2017, 64.7, 64.97, 64.63, 64.83, 23380561, 0.749620430757671, -0.513303052408895, 0.315540962738434, 1.26925860199928, 0, -0.173725340780123, -0.0515989622193148, -0.122126378560809, 65.1056363636379, 65.0664301075266, 66.9934652014654, 66.8282049418605
7/7/2017, 64.65, 64.92, 64.56, 64.84, 18885683, 0.739790220538539, -0.708160783136603, 0.383186977979995, 1.20765168898157, 0, -0.197911722284687, -0.0808615142323892, -0.117050208052297, 64.9454545454561, 64.9527956989244, 66.9576849816851, 66.8310041741204
7/10/2017, 64.8, 65.02, 64.76, 65, 10674838, 0.721070738534352, -1.0123495614397, 0.417169877627462, 1.27338485601906, 0, -0.201842229477336, -0.105057657281379, -0.0967845721959573, 64.8801818181834, 64.8684946236557, 66.9396019536021, 66.8383511450382
7/11/2017, 64.83, 65.16, 64.74, 65.15, 13584042, 0.715673340053664, -0.775350327778698, 0.493622090771856, 1.24966707125142, 0, -0.190655678366412, -0.122177261498385, -0.0684784168680264, 64.8963636363652, 64.7985591397847, 66.9162344322346, 66.8497918112422
7/12/2017, 65.55, 65.75, 65.53, 65.67, 15995594, 0.720189008668667, -0.428012146932003, 0.575248863085909, 1.33440423789205, 0, -0.13823709070553, -0.125389227339814, -0.0128478633657162, 65.095636363638, 64.7957419354836, 66.920241758242, 66.8762759170654
7/13/2017, 65.75, 65.91, 65.66, 65.86, 22520673, 0.701185417390037, -0.349180211767506, 0.527064625726914, 1.42676868405526, 0, -0.0804363500514995, -0.116398651882151, 0.0359623018306517, 65.4510909090925, 64.8243655913976, 66.9248595848597, 66.9074873751543
7/14/2017, 66.05, 66.33, 66, 66.32, 14145120, 0.696940108712944, -0.0872330404802139, 0.722075864358764, 1.48099709894269, 0, 0.00246094077489545, -0.0926267333507419, 0.0950876741256374, 65.8327272727289, 64.9413118279567, 66.9411672771675, 66.9512404643449
7/17/2017, 66.19, 66.28, 66.12, 66.19, 10326109, 0.678501504900291, -0.0353652979826967, 0.477035216937902, 1.44747617301711, 0, 0.0570105453736431, -0.0626992776058649, 0.119709822979508, 66.1141818181835, 65.0915268817201, 66.942661782662, 66.9898333333333
7/18/2017, 66.13, 66.25, 66.08, 66.25, 11718193, 0.656822851002004, 0.101256937268287, 0.254587995308338, 1.42757587760971, 0, 0.103885471536501, -0.0293823277773918, 0.133267799313892, 66.3463636363653, 65.231333333333, 66.9475824175826, 67.0289630742808
7/19/2017, 66.36, 66.54, 66.35, 66.54, 12542325, 0.643053624660935, 0.00351017945665392, 0.536815178890493, 1.62952684181941, 0, 0.16256086415369, 0.00900631060882454, 0.153554553544865, 66.6170909090926, 65.3991397849459, 66.9723296703299, 67.0752554744525
7/20/2017, 66.71, 66.85, 66.6, 66.81, 13792660, 0.631632222357306, 0.14571640775714, 0.689598993033374, 1.68338822666137, 0, 0.228217529433223, 0.0528485543737043, 0.175368975059519, 66.8456363636381, 65.6033118279567, 67.0119682539685, 67.1279063705557
7/21/2017, 66.46, 66.55, 66.24, 66.55, 18406666, 0.645219854799506, 0.352652673830864, 0.558918950289962, 1.63989566521495, 0, 0.25631642639658, 0.0935421287782795, 0.162774297618301, 66.8783636363654, 65.7656559139782, 67.0258119658121, 67.1716238437821
7/24/2017, 66.25, 66.39, 66.08, 66.37, 17486072, 0.650028812265507, 0.00625259512512149, 0.552962994319192, 1.43906977173167, 0, 0.261051272434571, 0.127043957509538, 0.134007314925033, 66.7876363636382, 65.8885591397846, 67.0469816849818, 67.2089544072948
7/25/2017, 66.71, 66.74, 66.44, 66.46, 12297572, 0.644527409818817, -0.0806656072278385, 0.458031816905469, 1.58260822528653, 0, 0.268965453547722, 0.155428256717175, 0.113537196830547, 66.6832727272745, 66.0058279569889, 67.0753821733823, 67.2476795524922
7/26/2017, 66.65, 66.98, 66.54, 66.87, 19186673, 0.647428249943633, 1.3572258620819, 0.482661653857037, 1.58586988407138, 0, 0.304807442128691, 0.185304093799478, 0.119503348329213, 66.7530909090927, 66.2065376344082, 67.1220439560441, 67.2966758593519
7/27/2017, 67, 67.04, 66.5, 66.72, 13754370, 0.656907235012653, 1.2982162294957, 0.281867911889942, 1.60192641664164, 0, 0.31744937116359, 0.2117331492723, 0.10571622189129, 66.7436363636382, 66.3829462365588, 67.155860805861, 67.3401223776224
7/28/2017, 66.55, 66.8, 66.48, 66.79, 15080777, 0.647363500285102, 1.35966749189064, 0.599500289637131, 1.68197931284458, 0, 0.329320405351467, 0.235250600488134, 0.0940698048633333, 66.8034545454564, 66.5209462365587, 67.1831306471308, 67.3842394636015
7/31/2017, 66.88, 67.01, 66.73, 66.93, 20998839, 0.634626292766172, 1.34308908368872, 0.609398434356483, 1.7833285002033, 0, 0.346036225238265, 0.25740772543816, 0.0886284998001051, 66.8600000000019, 66.7078494623652, 67.2131013431014, 67.4309182805857
8/1/2017, 67.44, 67.54, 67.3, 67.3, 16198137, 0.644899864577977, 1.49827161451852, 0.473519315781068, 1.80902053868601, 0, 0.384704902069927, 0.282867160764514, 0.101837741305414, 67.016000000002, 66.9562150537631, 67.2586202686204, 67.4863181436958
8/2/2017, 67.34, 67.42, 67.16, 67.33, 8948292, 0.631689779322635, 1.52942234674168, 0.454186399559255, 1.68795092280105, 0, 0.413009934891662, 0.308895715589943, 0.104114219301718, 67.1830909090929, 67.0982580645158, 67.3053235653237, 67.5410167310167
8/3/2017, 67.31, 67.49, 67.25, 67.37, 11245858, 0.617561068720548, 1.22243928609562, 0.465453078244539, 1.6134533860227, 0, 0.433670459924173, 0.333850664456789, 0.0998197954673836, 67.3749090909111, 67.225462365591, 67.3535286935288, 67.59530292037
8/4/2017, 67.44, 67.51, 67.2, 67.46, 14178018, 0.608876886150581, 2.19666064107274, 0.483926902746418, 1.78545852989299, 0, 0.45209485463711, 0.357499502492853, 0.0945953521442569, 67.5152727272747, 67.3480645161286, 67.4086202686204, 67.6505181208053
8/7/2017, 67.32, 67.5, 67.32, 67.49, 11865550, 0.59151123133401, 2.18472982873827, 0.495258220053373, 1.58993839418696, 0, 0.463771005997543, 0.378753803193791, 0.0850172028037519, 67.5803636363656, 67.4691397849458, 67.4614627594629, 67.705050772627
8/8/2017, 67.37, 67.46, 67.09, 67.13, 13510148, 0.594742117571811, 1.79626593092345, 0.429507377076027, 1.40548405264723, 0, 0.438915899445206, 0.390786222444074, 0.0481296770011317, 67.478000000002, 67.536709677419, 67.4900976800978, 67.7486920529801
8/9/2017, 66.73, 67.05, 66.69, 67.02, 15080071, 0.598758377125722, 1.6809505539827, 0.414634774011358, 1.33089028008186, 0, 0.405665705998828, 0.393762119155025, 0.011903586843803, 67.3830909090929, 67.57752688172, 67.5084444444446, 67.7882765737874
8/10/2017, 66.62, 66.62, 66.01, 66.07, 28825121, 0.653433435950016, 0.862306052764658, 0.0247747991596846, 1.08361552010237, 0, 0.299208537845701, 0.37485140289316, -0.0756428650474598, 66.9218181818202, 67.5243225806447, 67.4797997557999, 67.8021763857058
8/11/2017, 66.03, 66.13, 65.86, 65.95, 27456383, 0.642361330668031, 0.769065512934575, -0.174809575067589, 1.13277727900469, 0, 0.202819491140588, 0.340445020542646, -0.137625529402058, 66.4685454545475, 67.4108817204297, 67.4426300366302, 67.8124868035191
8/14/2017, 66.43, 66.6, 66.4, 66.43, 13311526, 0.654757538306168, 0.947361887395557, -0.269053150714004, 1.24639678559982, 0, 0.163280272313045, 0.305012070896726, -0.14173179858368, 66.2549090909112, 67.3559139784942, 67.4163467643469, 67.8346476426799
8/15/2017, 66.35, 66.42, 66.14, 66.38, 13212246, 0.644332119707666, 0.815631678222747, -0.153949156491181, 1.19529066673864, 0, 0.126452904031495, 0.26930023752368, -0.142847333492184, 66.1252727272749, 67.2813333333329, 67.384744810745, 67.8548611791606
8/16/2017, 66.6, 66.84, 66.58, 66.76, 14030746, 0.643083100672336, 0.737773762549899, 0.0572738671838419, 1.2420978912789, 0, 0.126471884391734, 0.240734566897291, -0.114262682505557, 66.1830909090931, 67.246838709677, 67.3655531135533, 67.884035314037
8/17/2017, 66.52, 66.63, 66.01, 66.01, 18647651, 0.674679842612345, 0.102460774047035, -0.21753385736563, 0.989392331295087, 0, 0.065216420179496, 0.205630937553732, -0.140414517374236, 66.0209090909112, 67.0872688172039, 67.3084029304031, 67.8935801289706
8/18/2017, 66.12, 66.33, 65.99, 66.19, 16347571, 0.664886472130214, -0.0676935347985874, -0.110317628538455, 0.956518315794187, 0, 0.0308400146550269, 0.170672752973991, -0.139832738318964, 66.0130909090931, 66.943591397849, 67.2624444444446, 67.9072248427673
8/21/2017, 66.16, 66.27, 66, 66.17, 11760780, 0.65223505834644, -8.80767539195095E-05, -0.028870837106282, 0.951442354774897, 0, 0.00196003864977001, 0.136930210109147, -0.134970171459377, 66.0736363636386, 66.7993333333329, 67.2114603174605, 67.9199029503106
8/22/2017, 66.31, 66.52, 66.29, 66.49, 11528833, 0.64296095834328, 0.157755292312238, 0.174727136021409, 1.09000572841565, 0, 0.00483800572656889, 0.110511769232631, -0.105673763506062, 66.2447272727295, 66.6981290322576, 67.162512820513, 67.9400115021854
8/23/2017, 66.3, 66.51, 66.29, 66.5, 13007120, 0.627262412244097, -0.0122169301335613, -0.00436831173063153, 1.11710480634415, 0, 0.00783541006619259, 0.0899764973993434, -0.0821410873331508, 66.4321818181841, 66.624215053763, 67.1188571428573, 67.9597629326668
8/24/2017, 66.52, 66.59, 66.34, 66.35, 13150630, 0.61608595167326, -0.272680290657828, -0.0404945867735501, 1.10301176365088, 0, -0.00187130060864149, 0.0716069377977464, -0.0734782384063879, 66.4061818181841, 66.5385806451608, 67.0591037851039, 67.9752775699536
8/25/2017, 66.59, 66.91, 66.57, 66.75, 14942022, 0.623721913840371, 0.133839752547244, 0.361345056905423, 1.20392241662721, 0, 0.0224538839123056, 0.0617763270206582, -0.0393224431083526, 66.4790909090932, 66.5312043010748, 67.0078656898658, 67.9999645232816
8/28/2017, 66.82, 66.85, 66.71, 66.75, 13422075, 0.603022709534121, 0.244968395358427, 0.155718975171256, 1.29816372717179, 0, 0.0412561921961156, 0.0576723000557497, -0.0164161078596341, 66.604363636366, 66.5123870967737, 66.9636263736265, 68.0239671412924
8/29/2017, 66.38, 66.65, 66.36, 66.48, 11536905, 0.604530348500789, 0.0245768816270836, -0.0477310700095309, 1.22438409378328, 0, 0.0339787278350343, 0.0529335856116066, -0.0189548577765723, 66.6089090909115, 66.4596989247307, 66.9049426129428, 68.0408570810187
8/30/2017, 66.37, 66.45, 66.28, 66.39, 10510516, 0.590144881607408, -0.286958375889575, 0.646574345309528, 1.2122548165194, 0, 0.0207103015939083, 0.046488928808067, -0.0257786272141587, 66.6529090909115, 66.4134408602145, 66.8739096459098, 68.0550983746792
8/31/2017, 66.65, 66.95, 66.62, 66.9, 20277854, 0.598217231022721, 0.119512134800042, 0.904932620376165, 1.35015324022368, 0, 0.0507625567999241, 0.0473436544064384, 0.00341890239348573, 66.7432727272752, 66.4508602150533, 66.873081807082, 68.080921386306
9/1/2017, 67.15, 67.17, 66.95, 66.99, 15541793, 0.587695120430647, 0.131191980084253, 0.95092278071793, 1.29758217711339, 0, 0.080908767496382, 0.0540566770244271, 0.0268520904719549, 66.8521818181843, 66.4817849462361, 66.8700561660563, 68.1081677688828
9/5/2017, 66.82, 66.93, 66.33, 66.54, 18682342, 0.611680362364992, -0.21165627753553, 0.654545929741787, 1.19139275903586, 0, 0.0677081204067633, 0.0567869657008944, 0.0109211547058689, 66.7580000000025, 66.4407741935479, 66.846363858364, 68.1242063983489
9/6/2017, 66.9, 67.1, 66.82, 66.95, 21335549, 0.619359981272265, -0.186241151203447, 0.777984026063043, 1.40251410578695, 0, 0.0893006832806265, 0.0632897092168408, 0.0260109740637857, 66.8492727272752, 66.4566881720425, 66.8370818070819, 68.1492724058208
9/7/2017, 67.5, 67.53, 67.33, 67.5, 14599315, 0.626560640131396, 0.105715041363307, 1.00077068503196, 1.43113411554571, 0, 0.149074905665785, 0.0804467485066296, 0.0686281571591552, 67.1074545454571, 66.5665591397844, 66.8553113553115, 68.1863597257696
9/8/2017, 67.66, 67.69, 67.51, 67.51, 16168817, 0.609216427913283, 0.0894655974616234, 0.774387207048511, 1.51341558338942, 0, 0.19500542285455, 0.103358483376214, 0.0916469394783361, 67.2845454545481, 66.6636344086016, 66.8787912087913, 68.2227805461431
9/11/2017, 67.96, 68.16, 67.95, 68.04, 19127344, 0.62201338912411, 0.315382398448996, 1.33706999316618, 1.70409883574191, 0, 0.271047789052517, 0.136896344511474, 0.134151444541043, 67.6614545454572, 66.8275268817199, 66.9202637362638, 68.2704039408867
9/12/2017, 68.16, 68.29, 68.16, 68.25, 11803025, 0.607409544999329, 0.406495290552829, 1.40945937058038, 1.63367396040051, 0, 0.344288414546071, 0.178374758518394, 0.165913656027677, 68.0405454545481, 67.0193333333328, 66.9817020757022, 68.3216922077922
9/13/2017, 68.11, 68.15, 67.82, 67.88, 14672788, 0.611857931259488, 0.40319328955605, 1.2612396462858, 1.52521140299143, 0, 0.368231486775528, 0.216346104169821, 0.151885382605708, 68.1560000000027, 67.180344086021, 67.040490842491, 68.3634822804314
9/14/2017, 67.76, 68.01, 67.74, 68, 14862297, 0.60009221404705, 0.523409610224469, 1.3141688065331, 1.24352761156655, 0, 0.392366583402307, 0.251550200016318, 0.140816383385989, 68.2185454545482, 67.3548387096768, 67.0919584859586, 68.4069942233225
9/15/2017, 68.06, 68.1, 67.94, 68.06, 16315460, 0.581339362730523, 1.23839491648006, 1.49363514190773, 1.14002820224486, 0, 0.411590757871693, 0.283558311587393, 0.1280324462843, 68.3160000000028, 67.5352903225801, 67.1403687423689, 68.4508480321386
9/18/2017, 68.23, 68.34, 68.03, 68.15, 13594857, 0.574287001849852, 1.37920598910574, 1.52952957253969, 1.21688349163968, 0, 0.429141427238065, 0.312674934717527, 0.116466492520538, 68.3992727272755, 67.7287096774187, 67.1926495726498, 68.4957001862198
9/19/2017, 68.43, 68.49, 68.3, 68.47, 8877234, 0.567851266500132, 1.29938843376388, 1.58888739938988, 1.28138979355477, 0, 0.463528516602167, 0.342845651094455, 0.120682865507712, 68.439818181821, 67.9602795698918, 67.2530842490844, 68.5465948434623
9/20/2017, 68.49, 68.71, 68, 68.32, 15310031, 0.592604470234204, 1.2297063575519, 1.44733628725532, 1.26061162864949, 0, 0.473221780159776, 0.368920876907519, 0.104300903252256, 68.4052727272756, 68.1424946236553, 67.3123321123323, 68.5930817800984
9/21/2017, 68.16, 68.28, 68.09, 68.18, 10250095, 0.580997367792325, 0.911794565182581, 1.16797665620529, 1.15113555734885, 0, 0.464255285452367, 0.387987758616489, 0.0762675268358782, 68.3576363636393, 68.2919354838704, 67.3705372405374, 68.6354872995857
9/22/2017, 68.38, 68.5, 68.32, 68.39, 8442844, 0.573647909186674, 1.78690703762131, 1.17325170794663, 1.11643912992451, 0, 0.468691732214907, 0.404128553336173, 0.0645631788787345, 68.3474545454574, 68.3972043010747, 67.4453431013433, 68.6814991684486
9/25/2017, 68.11, 68.27, 67.87, 68, 13473887, 0.586326345350188, 1.29129533834013, 0.784040128918751, 1.04433829249004, 0, 0.435715253385396, 0.410445893346017, 0.0252693600393789, 68.2605454545484, 68.4300215053757, 67.4846764346765, 68.7180922444184
9/26/2017, 67.89, 67.94, 67.64, 67.85, 20026560, 0.584770551357732, 1.18927756980347, 0.77603711402109, 0.844208430103808, 0, 0.392947752839376, 0.406946265244689, -0.013998512405313, 68.166000000003, 68.4625806451606, 67.5178754578756, 68.7506416739321
9/27/2017, 67.76, 68, 67.72, 67.9, 17751778, 0.575741499471886, 1.0138490312045, 0.770876884333943, 0.668572268617267, 0, 0.358951018760976, 0.397347215947947, -0.0383961971869705, 68.0365454545484, 68.4889892473112, 67.5683174603176, 68.7835115864528
9/28/2017, 67.9, 68.18, 67.9, 68.08, 11703999, 0.566072347582755, 1.13012894677231, 0.721494082203887, 0.864648181385747, 0, 0.342583765351847, 0.386394525828727, -0.0438107604768796, 67.9921818181848, 68.5537634408596, 67.6270940170941, 68.8194532938901
9/29/2017, 68.21, 68.55, 68.11, 68.48, 24981424, 0.568944146499157, 1.49843831358263, 0.771565467816852, 1.01703011518284, 0, 0.357765162078579, 0.380668653078697, -0.0229034910001185, 68.0936363636394, 68.6107741935478, 67.7021929181931, 68.8630378250591
10/2/2017, 68.27, 68.49, 68.24, 68.42, 16475611, 0.559240432543835, 1.20025793624178, 0.870978337445688, 0.971808292455296, 0, 0.360795998122839, 0.376694122087526, -0.0158981239646865, 68.1694545454576, 68.6562365591392, 67.7738876678878, 68.9044260651629
10/3/2017, 68.46, 68.66, 68.43, 68.65, 12073347, 0.546978424980578, 1.35555888470729, 1.05985380520856, 1.08057591450196, 0, 0.377406527808546, 0.37683660323173, 0.000569924576816261, 68.3740000000031, 68.715161290322, 67.8540390720392, 68.9497271975751
10/4/2017, 68.47, 68.59, 68.46, 68.52, 12518569, 0.534479939158945, 1.4893872770445, 0.956743190504632, 0.944926549820087, 0, 0.375749176105799, 0.376619117806544, -0.000869941700744392, 68.4938181818213, 68.7629247311821, 67.9225201465202, 68.9913694371728
10/5/2017, 68.39, 68.51, 68.35, 68.48, 11871206, 0.520464911793405, 1.53328150111314, 0.759727673437755, 0.842286773447524, 0, 0.366977756098166, 0.374690845464868, -0.00771308936670229, 68.5609090909123, 68.7931827956983, 67.9858876678878, 69.0312985751296
10/6/2017, 68.17, 68.44, 68.14, 68.43, 16923310, 0.519645846874642, 1.17892313767469, 0.80939362129123, 0.712660279606724, 0, 0.351934874256315, 0.370139651223158, -0.0182047769668422, 68.6363636363669, 68.7943225806445, 68.0470158730161, 69.0693488595695
10/9/2017, 68.52, 68.54, 68.39, 68.45, 5155649, 0.504476216750186, 1.12426787331887, 0.785764101192717, 0.956995133649324, 0, 0.337733928377304, 0.363658506653987, -0.0259245782766828, 68.6385454545487, 68.8112473118274, 68.1168376068378, 69.106996034893
10/10/2017, 68.85, 69.11, 68.79, 69.1, 16626738, 0.522501117000328, 1.94575589399893, 0.981166511741201, 1.09226917882798, 0, 0.374610863333885, 0.365848977989966, 0.00876188534391853, 68.8107272727306, 68.8996774193543, 68.2298583638585, 69.1570737833595
10/11/2017, 69.07, 69.29, 69.06, 69.27, 16732420, 0.511759575941772, 1.80714207964392, 0.896972612932152, 0.937813229830829, 0, 0.412795232734808, 0.375238228938935, 0.0375570037958735, 68.9834545454579, 68.9765161290317, 68.3407106227107, 69.2095773334715
10/12/2017, 69.15, 69.33, 69.09, 69.21, 10774094, 0.503931607198558, 1.42038434405374, 0.85612282931758, 0.897051449991515, 0, 0.433221217504936, 0.386834826652135, 0.0463863908528012, 69.0967272727306, 69.0217419354832, 68.4429450549452, 69.2598169512383
10/13/2017, 69.6, 69.66, 69.51, 69.57, 12928940, 0.50859926990803, 1.66399081711211, 0.98694026996421, 0.991489893953166, 0, 0.473005436712256, 0.404068948664159, 0.0689364880480969, 69.3527272727306, 69.1284516129026, 68.5594920634922, 69.3162646566165
10/16/2017, 69.57, 69.62, 69.47, 69.52, 8800647, 0.494305072599634, 1.27931208480293, 0.924354417436031, 0.965496543603399, 0, 0.494796429689927, 0.422214444869313, 0.0725819848206143, 69.5200000000034, 69.2175913978488, 68.6690695970698, 69.3706015075378
10/17/2017, 69.35, 69.39, 69.21, 69.34, 8287031, 0.493162449016012, 0.934978306507251, 0.82904409747262, 0.913579213992168, 0, 0.491871464875388, 0.436145848870528, 0.0557256160048598, 69.6110909090943, 69.2375698924725, 68.7630549450551, 69.4202940298508
10/18/2017, 69.45, 69.57, 69.36, 69.54, 11793348, 0.483694132931143, 1.51226405681238, 1.09100599142644, 1.02630112190952, 1.72675040771332, 0.499928868910999, 0.448902452878622, 0.0510264160323767, 69.7076363636398, 69.2921935483864, 68.8580073260075, 69.47295157874
10/19/2017, 69.23, 69.43, 69.19, 69.43, 10368293, 0.485442683333287, 1.29029465241548, 1.09286946096412, 1.01579134108162, 1.61954411438964, 0.491769525988346, 0.457475867500567, 0.0342936584877789, 69.7025454545489, 69.3528172043004, 68.9569352869354, 69.522415256304
10/20/2017, 69.38, 69.38, 69.23, 69.34, 12636297, 0.476190816680684, 1.14667543669398, 1.66572700987564, 0.966570788302806, 1.53366065213704, 0.472593180097505, 0.460499330019955, 0.0120938500775502, 69.604545454549, 69.3902365591391, 69.048722832723, 69.569146624167
10/23/2017, 69.37, 69.4, 69.14, 69.19, 8422226, 0.472150855141014, 0.920672681222605, 1.65189267391019, 0.802773589454938, 1.54650864325401, 0.440217488244599, 0.456442961664883, -0.0162254734202844, 69.4090909090945, 69.4321505376338, 69.1165543345544, 69.6120377809661
10/24/2017, 69.28, 69.44, 69.2, 69.3, 10586482, 0.465868856909761, 0.756051282584701, 1.49304382165197, 0.633064910865051, 1.57707956770246, 0.418610122966754, 0.448876393925258, -0.0302662709585034, 69.3412727272763, 69.494602150537, 69.1991770451771, 69.6562088562634
10/25/2017, 69.27, 69.31, 68.77, 69.03, 11495505, 0.483419907209244, 0.635768759720137, 1.36677474374009, 0.667289251190421, 1.53499841731193, 0.37537232825656, 0.434175580791518, -0.058803252534958, 69.2032727272763, 69.491354838709, 69.2738656898658, 69.6943070212467
10/26/2017, 69.21, 69.26, 69.01, 69.02, 12355519, 0.477426142928447, 0.759660995418745, 1.18121976964304, 0.722698485726751, 1.48587671834176, 0.336421095041942, 0.414624683641603, -0.078203588599661, 69.0629090909127, 69.487419354838, 69.3110476190477, 69.731451597919
10/27/2017, 68.98, 69.2, 68.89, 69.18, 18853789, 0.474911170362465, 0.717492679785144, 1.8236501705799, 0.762580059582499, 1.49329938042849, 0.314833421212356, 0.394666431155754, -0.0798330099433977, 69.0601818181855, 69.5012043010746, 69.350551892552, 69.7709090909091
10/30/2017, 69.22, 69.36, 69.2, 69.34, 14308493, 0.463104081733365, 1.30883105668461, 1.80943564438504, 0.845170195627352, 1.48078925387128, 0.307095689052844, 0.377152282735172, -0.070056593682328, 69.1240000000037, 69.5340645161284, 69.3937582417583, 69.8126302118934
10/31/2017, 69.48, 69.67, 69.4, 69.63, 24418400, 0.461813229585265, 1.73098934150982, 1.97004980167801, 1.00503913975486, 1.55758805052981, 0.320667600448644, 0.365855346277866, -0.0451877458292221, 69.2618181818219, 69.6173763440853, 69.4500024420025, 69.859025502144
11/1/2017, 69.93, 70, 69.67, 69.7, 23674532, 0.464824281452236, 1.74920668818359, 1.84324207811042, 1.10486453971864, 1.59673878956499, 0.333230578317739, 0.359330392685841, -0.0260998143681017, 69.4480000000038, 69.6920860215047, 69.5084615384616, 69.9058548689976
11/2/2017, 69.65, 69.91, 69.63, 69.91, 20430941, 0.460282360125302, 1.7682723924076, 1.9492570423223, 1.01957080549602, 1.65110092235185, 0.356028004530629, 0.358669915054798, -0.00264191052416968, 69.6760000000038, 69.7752043010746, 69.572617826618, 69.9557321286208
11/3/2017, 69.8, 69.8, 69.56, 69.8, 14078690, 0.463028980036416, 1.32897225257512, 1.98159856518225, 1.00229832045695, 1.5832528197628, 0.361057007922156, 0.35914733362827, 0.00190967429388622, 69.821818181822, 69.8472043010745, 69.6412112332114, 70.0026260365934
