Date,IYT_Open,IYT_High,IYT_Low,IYT_Close,IYT_Volume,IYT_ATRPercentOfClose20,IYT_SQN25,IYT_SQN50,IYT_SQN100,IYT_SQN200,IYT_MACD,IYT_MACD_Avg,IYT_MACD_Diff,IYT_LinReg10,IYT_LinReg30,IYT_LinReg90,IYT_LinReg270
3/21/2017, 164.78, 164.87, 160.93, 161.09, 620278, 1.37974792948513, -1.19438462987743, -0.216459132883521, 0, 0, -1.23676612815078, -0.425821782631186, -0.81094434551959, 163.262181818182, 165.836817204301, 168.897164983165, 168.897164983165
3/22/2017, 161.1, 162.28, 160.63, 162.12, 725118, 1.35332108476883, -0.973386079694326, 0.0047451363915933, 0, 0, -1.43519572415076, -0.627696570935101, -0.807499153215658, 162.430727272727, 164.868215053764, 168.480298701299, 168.480298701299
3/23/2017, 161.99, 163.09, 161.09, 161.22, 534048, 1.35485915860058, -1.40541152952078, -0.18695139900052, 0, 0, -1.64609987230858, -0.831377231209797, -0.814722641098785, 161.351454545454, 163.845268817205, 168.025845864662, 168.025845864662
3/24/2017, 161.11, 161.69, 159.96, 160.74, 405305, 1.34477338479599, -1.3093891683856, -0.411129598311065, 0, 0, -1.83086979041161, -1.03127574305016, -0.799594047361452, 160.670181818182, 162.909827956989, 167.565529340593, 167.565529340593
3/27/2017, 159.06, 161.2, 158.18, 160.76, 483924, 1.37130461668637, -1.35601023878542, -0.333214344707154, 0, 0, -1.95317249216853, -1.21565509287383, -0.737517399294699, 160.228545454545, 162.096193548387, 167.133506721216, 167.133506721216
3/28/2017, 160.48, 164.36, 160.48, 163.73, 504165, 1.39759594252475, -0.946081791205959, -0.133882358855671, 0, 0, -1.78981224434656, -1.33048652316838, -0.459325721178183, 160.677818181818, 161.808107526882, 166.922762711864, 166.922762711864
3/29/2017, 163.64, 164.03, 162.87, 163.3, 538635, 1.36672972741027, -0.828993780772172, -0.0115060513478218, 0, 0, -1.67572871976412, -1.39953496248753, -0.276193757276594, 161.417272727272, 161.472107526882, 166.696016393443, 166.696016393443
3/30/2017, 163.33, 164.94, 163.33, 164.65, 548313, 1.33755005321465, -0.422953144439417, 0.054226490718718, 0, 0, -1.4595581096809, -1.4115395919262, -0.0480185177546952, 162.648727272727, 161.489806451613, 166.568365943945, 166.568365943945
3/31/2017, 164.04, 164.7, 163.91, 163.99, 266097, 1.29987337916155, -0.715344301046473, -0.0611011216376074, 0, 0, -1.32621010337996, -1.39447369421696, 0.0682635908369917, 163.563272727272, 161.38288172043, 166.406205837174, 166.406205837174
4/3/2017, 164.32, 164.97, 162.72, 163.45, 940370, 1.30778784751464, -0.915160804156147, -0.218524047997711, 0, 0, -1.24969858729375, -1.36551867283231, 0.115820085538564, 164.199454545454, 161.274838709678, 166.219419642857, 166.219419642857
4/4/2017, 163.03, 163.74, 162.77, 163.65, 339749, 1.27051651385551, -0.763719959394477, -0.0566932718506723, 0, 0, -1.15955767198636, -1.32432647266312, 0.164768800676761, 164.311999999999, 161.284645161291, 166.054918269231, 166.054918269231
4/5/2017, 164.2, 165.68, 163.39, 163.51, 584711, 1.27805043188693, -1.30323798617014, -0.321952749843054, 0, 0, -1.08688820646651, -1.2768388194238, 0.18995061295729, 164.442545454545, 161.228, 165.890769230769, 165.890769230769
4/6/2017, 163.3, 164.8, 163.3, 164.29, 236430, 1.25403448056449, -0.857558853466843, -0.489111255941527, 0, 0, -0.955345027424272, -1.2125400610239, 0.257195033599624, 164.586727272727, 161.180731182796, 165.781483491633, 165.781483491633
4/7/2017, 163.94, 164.38, 163.24, 163.81, 149796, 1.22962003889471, -1.07741417427689, -0.621643577989538, 0, 0, -0.879687607634196, -1.14596957034596, 0.26628196271176, 164.301636363636, 161.205032258065, 165.649899034241, 165.649899034241
4/10/2017, 163.92, 165.77, 163.92, 165.08, 303394, 1.21851741969213, -0.685131203833258, -0.445283669738368, 0, 0, -0.709076380076311, -1.05859093229203, 0.349514552215716, 164.291818181817, 161.495032258065, 165.598184143223, 165.598184143223
4/11/2017, 164.37, 164.41, 162.48, 164.41, 366220, 1.2413795563569, -0.518848148774389, -0.301788387301038, 0, 0, -0.62077326583497, -0.971027399000616, 0.350254133165646, 164.408909090908, 161.66870967742, 165.511180124224, 165.511180124224
4/12/2017, 164.77, 165.61, 161.37, 161.45, 436455, 1.33224188428371, -0.796144419333172, -0.359628268976189, 0, 0, -0.78064093113494, -0.932950105427481, 0.152309174292541, 163.380363636363, 161.711849462366, 165.263030181087, 165.263030181087
4/13/2017, 160.92, 161.61, 159.63, 159.66, 423972, 1.34182594016488, -0.889280017178302, -0.49473726235916, 0, 0, -1.0397892053029, -0.954317925402564, -0.0854712799003318, 162.104363636363, 161.420989247312, 164.928333333333, 164.928333333333
4/17/2017, 160.04, 161.72, 159.66, 161.72, 303802, 1.32218731836748, -0.77761670816354, -0.173192673984827, 0, 0, -1.06664566847945, -0.976783474017942, -0.089862194461511, 161.680181818181, 161.521290322581, 164.721936834094, 164.721936834094
4/18/2017, 161.48, 161.74, 160.14, 160.69, 229803, 1.31391453401002, -0.821959163446264, -0.524917879323993, 0, 0, -1.15769679297983, -1.01296613781032, -0.144730655169514, 160.915999999999, 161.465333333334, 164.470214735283, 164.470214735283
4/19/2017, 161.8, 162.73, 161.24, 161.5, 333797, 1.30511628573725, -0.409366224448282, -0.431374610779418, 0, 0, -1.15122463362283, -1.04061783697282, -0.110606796650009, 160.622181818181, 161.441505376344, 164.273372972973, 164.273372972973
4/20/2017, 162.74, 164.57, 162.74, 164.23, 304308, 1.31271671521182, -0.284675143111631, -0.125842731395557, 0, 0, -0.915256706677894, -1.01554561091384, 0.100288904235943, 161.360727272726, 161.756279569893, 164.228575438597, 164.228575438597
4/21/2017, 164.25, 165, 163.53, 164.41, 217682, 1.29042085537544, -0.160986481937263, -0.158452738859518, 0, 0, -0.705592300021038, -0.953554948735277, 0.247962648714239, 162.278181818181, 162.041720430108, 164.195379357485, 164.195379357485
4/24/2017, 166.32, 167.4, 166.24, 167.06, 250503, 1.29594270436168, 0.282769338713642, -0.0677127558868298, 0, 0, -0.321888365460552, -0.827221632080332, 0.50533326661978, 164.008545454544, 162.773161290323, 164.298961038961, 164.298961038961
4/25/2017, 167.04, 167.77, 166.52, 166.57, 469972, 1.27228900030695, 0.316403422105874, -0.209792024543584, 0, 0, -0.0566857003153416, -0.673114445727334, 0.616428745411992, 165.646363636362, 163.398645161291, 164.373576760792, 164.373576760792
4/26/2017, 166.34, 167.13, 165.21, 165.24, 381506, 1.27650036215246, 0.604851317680602, -0.4597548254669, 0, 0, 0.0456432903290818, -0.529362898516051, 0.575006188845133, 166.609454545453, 163.700838709678, 164.379101265823, 164.379101265823
4/27/2017, 164.68, 166.19, 164.32, 165.58, 349397, 1.26665342342052, 0.509286257742966, -0.377266629201983, 0, 0, 0.152417932112314, -0.393006732390378, 0.545424664502692, 167.052727272726, 164.173053763441, 164.401305555556, 164.401305555556
4/28/2017, 165.72, 165.83, 163.48, 163.87, 251018, 1.28758070517771, 0.390462767415595, -0.728652895525307, 0, 0, 0.0979260653372194, -0.294820172844858, 0.392746238182078, 166.321999999999, 164.384365591398, 164.339888587775, 164.339888587775
5/1/2017, 163.96, 164.48, 163.18, 163.39, 255765, 1.26657725472549, 0.391585368808585, -0.657154026465432, 0, 0, 0.0158264424753725, -0.232690849780812, 0.248517292256185, 165.607818181817, 164.497032258065, 164.258283867176, 164.258283867176
5/2/2017, 163.3, 164.94, 163.3, 164.82, 206003, 1.2425600944492, 0.577469923432616, -0.547766271303729, 0, 0, 0.0653970918858988, -0.17307326144747, 0.238470353333369, 165.090545454544, 164.752322580646, 164.247977624785, 164.247977624785
5/3/2017, 164.19, 164.83, 163.68, 164.56, 161720, 1.21723880061231, 0.143002836687707, -0.630870318737638, 0, 0, 0.0827484885250556, -0.121908911452965, 0.204657399978021, 164.42018181818, 164.75847311828, 164.226151260504, 164.226151260504
5/4/2017, 164.75, 165.62, 163.8, 164.75, 190602, 1.21027845934642, 0.235032728546509, -0.480498665018391, 0, 0, 0.11055658003977, -0.075415813154418, 0.185972393194188, 164.194545454544, 164.835010752689, 164.214210670315, 164.214210670315
5/5/2017, 165.01, 165.62, 164.48, 165.62, 298235, 1.1781409694992, 0.164480141543596, -0.218989108514401, 0, 0, 0.200485351681891, -0.0202355801871562, 0.220720931869047, 164.277090909089, 164.944967741936, 164.242726543705, 164.242726543705
5/8/2017, 165.5, 165.67, 163.55, 163.8, 234644, 1.19638291819313, -0.00656051108008261, -0.539819680590677, 0, 0, 0.123472447963593, 0.00850602544299366, 0.114966422520599, 164.194909090908, 164.763612903226, 164.188061650993, 164.188061650993
5/9/2017, 164.06, 164.97, 164.03, 164.51, 229541, 1.16721868518651, 0.174550113046158, -0.563426421377845, 0, 0, 0.118365786099218, 0.0304779775742386, 0.0878878085249798, 164.437818181817, 164.653935483872, 164.167469356486, 164.167469356486
5/10/2017, 164.31, 164.33, 163.17, 163.45, 174952, 1.15704000370163, -0.00740148905010284, -0.569626238877419, 0, 0, 0.0284575377883982, 0.0300738896170705, -0.00161635182867233, 164.160909090908, 164.583569892474, 164.101026217229, 164.101026217229
5/11/2017, 163.01, 163.36, 161.39, 162.95, 254637, 1.16577035394157, -0.0589740021639528, -0.953748218808009, 0, 0, -0.0821937398088437, 0.00762036373188769, -0.0898141035407314, 163.876909090907, 164.422903225807, 164.015472527473, 164.015472527473
5/12/2017, 162.4, 163, 161.95, 162.3, 171756, 1.14426472714751, -0.264895587124844, -0.782771069935281, 0, 0, -0.219801507273246, -0.0378640104691391, -0.181937496804107, 163.169818181817, 164.272021505377, 163.794735042735, 163.905258002867
5/15/2017, 162.3, 164.08, 162.3, 163.43, 244997, 1.13399288352957, -0.0323472335375409, -0.75394812983064, 0, 0, -0.234966550075569, -0.0772845183904251, -0.157682031685144, 162.842727272726, 164.235677419355, 163.656820512821, 163.847720897616
5/16/2017, 163.56, 163.77, 162.51, 163.31, 159369, 1.116661772748, -0.233275397186086, -0.642250084349815, 0, 0, -0.253742961956874, -0.112576207103715, -0.141166754853159, 162.757999999998, 164.151720430108, 163.492471306471, 163.787444520705
5/17/2017, 161.5, 161.86, 158.17, 158.28, 1166602, 1.25691137479216, -0.707866319514141, -0.87696036441575, 0, 0, -0.666815729533909, -0.223424111589754, -0.443391617944155, 160.965999999998, 163.443784946237, 163.125772893773, 163.518922732363
5/18/2017, 158.1, 160.34, 157.65, 158.94, 911764, 1.27373056362148, -0.294012690853254, -0.743789226499314, 0, 0, -0.930199627441453, -0.364779214760094, -0.56542041268136, 159.782545454544, 162.844903225807, 162.762161172161, 163.287736842105
5/19/2017, 159.32, 161.14, 159.32, 160.1, 593521, 1.26998375385945, 0.0811344533669377, -0.531547453887107, 0, 0, -1.03341835511898, -0.498507042831871, -0.534911312287111, 159.490727272726, 162.474688172044, 162.477137973138, 163.11268685567
5/22/2017, 160.64, 161.92, 160.64, 161.7, 414094, 1.25082361807825, 0.0214796241555383, -0.51366082985837, 0, 0, -0.974875553668369, -0.593780744999171, -0.381094808669198, 159.688727272725, 162.302516129033, 162.3056996337, 163.009080580686
5/23/2017, 162.29, 162.81, 161.2, 162.6, 432740, 1.23121322319244, 0.27199569863105, -0.363328804739541, 0, 0, -0.846104121720828, -0.644245420343502, -0.201858701377325, 160.45418181818, 162.342817204302, 162.158097680098, 162.945547309833
5/24/2017, 162.68, 163.28, 162.4, 162.82, 284018, 1.19509585177826, 0.195488360104716, -0.131766138720854, 0, 0, -0.718022753423213, -0.659000886959444, -0.0590218664637687, 161.187818181816, 162.382365591398, 162.043347985348, 162.893228282828
5/25/2017, 163.23, 165.58, 162.96, 165.33, 324731, 1.20157401111237, 0.165863196741729, -0.0774100779376818, 0, 0, -0.409263587339069, -0.609053427035369, 0.1997898396963, 162.722909090907, 162.553311827957, 162.000551892552, 162.941865346535
5/26/2017, 165.1, 165.93, 165, 165.65, 409007, 1.16736142284545, 0.183663287153299, 0.0214900229674173, 0.261163995842307, 0, -0.137167219753621, -0.51467618557902, 0.377508965825398, 164.108727272725, 162.620494623656, 161.98483028083, 163.001555037857
5/30/2017, 165.17, 166.07, 164.52, 165.37, 211223, 1.15773567581563, -0.208038341528207, 0.065219329433258, 0.141881531245608, 0, 0.0552406718846044, -0.400692814086295, 0.455933485970899, 165.441090909089, 162.750838709678, 161.969301587302, 163.048621739958
5/31/2017, 165.75, 165.87, 164.06, 165.44, 416817, 1.15408614164742, -0.132217022815405, 0.141221584086964, 0.212306565427975, 0, 0.210942117790495, -0.278365827710937, 0.489307945501432, 166.667818181816, 162.797849462366, 161.982576312576, 163.096999626587
6/1/2017, 166.01, 167.66, 165.66, 167.54, 387842, 1.14889226877427, 0.329478438998793, 0.65722196666366, 0.29597184123311, 0, 0.498047898853059, -0.123083082398138, 0.621130981251197, 167.497818181816, 163.134666666667, 162.053084249084, 163.223587912088
6/2/2017, 167.83, 169.86, 167.83, 168.45, 483533, 1.15441460477839, 0.402273924395464, 0.642689280768707, 0.446544910650915, 0, 0.78990515867298, 0.0595145658160857, 0.730390592856894, 168.269090909089, 163.729978494624, 162.219223443223, 163.3803737646
6/5/2017, 168.93, 168.93, 167.94, 168.13, 159023, 1.12822270365892, 0.60599195792205, 0.703938376045383, 0.349282189932586, 0, 0.984039420256408, 0.24441953670415, 0.739619883552258, 168.643090909089, 164.269462365592, 162.424695970696, 163.520313877623
6/6/2017, 167.27, 168.11, 167.2, 167.45, 158699, 1.10393358619209, 0.579122596708257, 0.68601901985201, 0.181142455291995, 0, 1.0706797742576, 0.40967158421484, 0.661008190042759, 168.664181818179, 164.875333333334, 162.620898656899, 163.630825545171
6/7/2017, 167.52, 168.9, 166.59, 168.52, 681543, 1.11061592129998, 0.529819822807927, 0.783344923834414, 0.306832782699073, 0, 1.21171503993651, 0.570080275359173, 0.641634764577334, 168.92127272727, 165.581784946237, 162.855240537241, 163.777033639144
6/8/2017, 168.43, 169.17, 167.89, 168.45, 183220, 1.09351703950489, 0.557045496569242, 0.502479599038001, 0.236677337866109, 0, 1.30281999122411, 0.716628218532161, 0.586191772691951, 168.87527272727, 166.178107526882, 163.037191697192, 163.916206839033
6/9/2017, 168.85, 169.26, 167.24, 168.37, 386842, 1.0993217202552, 0.519482645132676, 0.538915073745481, 0.354188872628141, 0, 1.35296979646401, 0.843896534118531, 0.509073262345479, 168.996545454543, 166.76623655914, 163.162481074481, 164.048260442261
6/12/2017, 168.25, 169.55, 167.59, 169.52, 187796, 1.09508115937589, 0.552640820144672, 0.516437573320133, 0.386192656315615, 0, 1.46858038693443, 0.968833304681711, 0.499747082252723, 169.41327272727, 167.368279569893, 163.327418803419, 164.217200772201
6/13/2017, 169.61, 170.74, 169.6, 170.73, 249583, 1.06868300960892, 0.996642257754389, 0.700542970198191, 0.42424501125034, 0, 1.63894674258006, 1.10285599226138, 0.536090750318679, 169.980909090907, 168.055397849463, 163.515951159951, 164.423666245259
6/14/2017, 170.75, 170.98, 168.76, 169.41, 288724, 1.08868093807333, 0.698380510090488, 0.621897453360323, 0.258695445693273, 0, 1.64844805549242, 1.21197440490759, 0.436473650584833, 169.814181818179, 168.623010752689, 163.697076923077, 164.57778761062
6/15/2017, 168.31, 169.83, 168.1, 169.77, 187511, 1.08300504113243, 0.910539787175604, 0.636636196648556, 0.390486972093123, 0, 1.66582431996227, 1.30274438791853, 0.363079932043743, 169.97527272727, 169.189354838711, 163.889245421245, 164.739775743707
6/16/2017, 170.03, 170.68, 169.04, 169.8, 266873, 1.07696512097409, 0.991705692679088, 0.653879088060365, 0.218217491299894, 0, 1.66284761184082, 1.37476503270298, 0.288082579137833, 170.207090909088, 169.738559139786, 164.073242979243, 164.897986506747
6/19/2017, 170.5, 171.05, 169.76, 170.94, 210610, 1.05402622946257, 1.24766071403742, 0.684181379753056, 0.130001408400172, 0, 1.73250577371897, 1.44631318090618, 0.286192592812788, 170.695090909088, 170.45782795699, 164.316007326007, 165.09034040672
6/20/2017, 170.6, 170.77, 167.95, 168, 192560, 1.10783619929235, 0.622729088250208, 0.431470668789144, -0.124545601319228, 0, 1.5328076866011, 1.46361208204517, 0.0691956045559374, 169.878181818179, 170.648408602151, 164.465191697192, 165.177813993916
6/21/2017, 168.09, 169.01, 167.22, 167.78, 131494, 1.1071680617896, 0.609874323105996, 0.289908169817091, -0.106916624999809, 0, 1.34133131992351, 1.43915592962083, -0.097824609697323, 169.16927272727, 170.831311827958, 164.628661782662, 165.25539809144
6/22/2017, 167.75, 168.58, 167.18, 168.31, 405593, 1.09008748462186, 1.90570817872016, 0.405487930685366, 0.0805714654491595, 0, 1.21830759879521, 1.39498626345571, -0.176678664660503, 168.669818181815, 170.989698924732, 164.847702075702, 165.348352941177
6/23/2017, 168.46, 170.14, 167.7, 169.64, 143354, 1.09938100276981, 1.99603554223592, 0.851960580411162, 0.335496478005713, 0, 1.21413451131528, 1.35881591302762, -0.144681401712344, 168.621454545452, 171.252150537635, 165.113926739927, 165.48243939394
6/26/2017, 170.01, 171.49, 170.01, 170.5, 235637, 1.0933961504069, 1.9428008131024, 1.14164712189289, 0.420056435452015, 0, 1.26563269620917, 1.34017926966393, -0.0745465734547655, 169.030909090906, 171.537225806452, 165.464288156288, 165.640791220702
6/27/2017, 169.89, 170.36, 168.91, 168.95, 89136, 1.09531128417969, 1.31974141431763, 0.773384054437053, 0.396107714732902, 0, 1.16791038869061, 1.30572549346927, -0.137815104778654, 169.093454545452, 171.64806451613, 165.718334554334, 165.744462215114
6/28/2017, 170.03, 172.27, 169.98, 171.36, 358368, 1.12278360988008, 1.48964222953438, 1.10563599752902, 0.386072763712954, 0, 1.27028851939613, 1.29863809865464, -0.0283495792585093, 169.821636363633, 172.021075268818, 166.086874236874, 165.92264883294
