Date,FXY_Open,FXY_High,FXY_Low,FXY_Close,FXY_Volume,FXY_ATRPercentOfClose20,FXY_SQN25,FXY_SQN50,FXY_SQN100,FXY_SQN200,FXY_MACD,FXY_MACD_Avg,FXY_MACD_Diff,FXY_LinReg10,FXY_LinReg30,FXY_LinReg90,FXY_LinReg270
3/6/2017, 84.76, 84.76, 84.49, 84.64, 161732, 0.894568461706271, 0.373151376947818, 0, 0, 0, 0.102422679074394, 0.261832409555173, -0.159409730480779, 84.6850909090912, 85.1188387096772, 85.7086469344608, 85.7086469344608
3/7/2017, 84.45, 84.6, 84.43, 84.52, 71288, 0.863469721591076, -0.100485731590791, 0, 0, 0, 0.0584563015002573, 0.22115718794419, -0.162700886443932, 84.421272727273, 85.0543010752686, 85.6505454545455, 85.6505454545455
3/8/2017, 84.04, 84.31, 84, 84.25, 195446, 0.853785612171322, -0.493678147233616, 0, 0, 0, 0.00180507916725503, 0.177286766188803, -0.175481687021548, 84.1680000000002, 84.9274193548385, 85.5731304347826, 85.5731304347826
3/9/2017, 83.88, 84.02, 83.81, 83.83, 64448, 0.841403625601362, -0.572856022368345, 0, 0, 0, -0.0761046258419924, 0.126608487782644, -0.202713113624636, 83.8741818181821, 84.7797419354836, 85.465652173913, 85.465652173913
3/10/2017, 83.62, 84.02, 83.54, 83.96, 35308, 0.826680831794354, -0.655605589424471, 0, 0, 0, -0.125907333460745, 0.076105323533966, -0.202012656994711, 83.8143636363639, 84.5919354838707, 85.3763031914893, 85.3763031914893
3/13/2017, 83.95, 84.11, 83.9, 83.91, 46620, 0.798328167150295, -0.704681301821711, 0, 0, 0, -0.167480311413186, 0.0273881965445356, -0.194868507957722, 83.7440000000003, 84.3673333333331, 85.2889285714285, 85.2889285714285
3/14/2017, 83.85, 84.11, 83.85, 83.99, 28013, 0.773167408980858, -1.05644227344405, 0, 0, 0, -0.191761358966659, -0.0164417145577033, -0.175319644408955, 83.8543636363639, 84.2229892473116, 85.213681632653, 85.213681632653
3/15/2017, 83.99, 85.12, 83.94, 85.11, 336857, 0.794165364190896, -0.257902658760671, 0, 0, 0, -0.119254927745388, -0.0370043571952402, -0.0822505705501476, 84.2429090909093, 84.2672473118277, 85.2302823529411, 85.2302823529411
3/16/2017, 85.1, 85.28, 84.94, 85.09, 94163, 0.774613273463072, -0.367026790643982, 0.777847249934132, 0, 0, -0.0626843058171147, -0.0421403469196151, -0.0205439588974996, 84.5020000000002, 84.2955698924728, 85.2440045248868, 85.2440045248868
3/17/2017, 85.17, 85.56, 85.17, 85.52, 128681, 0.759661497509637, 0.193100128480683, 0.796626352715573, 0, 0, 0.0166537518853005, -0.030381527158632, 0.0470352790439325, 84.9358181818184, 84.3996989247308, 85.2887300435413, 85.2887300435413
3/20/2017, 85.49, 85.63, 85.41, 85.62, 278521, 0.733683002845982, 0.263199746891477, 0.535322515905094, 0, 0, 0.0866006204340835, -0.00698509764008889, 0.0935857180741723, 85.3605454545456, 84.5203225806448, 85.3376729559747, 85.3376729559747
3/21/2017, 85.65, 86.34, 85.65, 86.25, 155387, 0.733646861083934, 0.632799618170864, 0.987754928249727, 0, 0, 0.190671806671062, 0.0325462832221414, 0.158125523448921, 85.9254545454547, 84.7697634408599, 85.4286734006733, 85.4286734006733
3/22/2017, 86.65, 86.97, 86.64, 86.69, 363102, 0.734954316300206, 1.03806059640166, 0.91364176168063, 0, 0, 0.305135877863322, 0.0870642021503774, 0.218071675712944, 86.4940000000002, 85.0406236559136, 85.544909090909, 85.544909090909
3/23/2017, 86.99, 87.07, 86.57, 86.81, 263064, 0.726039974611929, 1.01514986963368, 0.870197342774519, 0, 0, 0.400911023351696, 0.149833566390641, 0.251077456961055, 86.8869090909093, 85.336774193548, 85.6621240601502, 85.6621240601502
3/24/2017, 86.67, 87.08, 86.58, 86.65, 159856, 0.719863285473266, 0.686895450305622, 0.789043108759402, 0, 0, 0.458616211146264, 0.211590095341766, 0.247026115804498, 87.0880000000002, 85.547462365591, 85.7610828796127, 85.7610828796127
3/27/2017, 87.47, 87.47, 87.06, 87.11, 185198, 0.727325749075256, 0.776690818933605, 0.748207129736009, 0, 0, 0.535295589490772, 0.276331194171567, 0.258964395319205, 87.291272727273, 85.8025806451609, 85.8848275862068, 85.8848275862068
3/28/2017, 87.53, 87.53, 86.65, 86.68, 175940, 0.745148577547857, 0.84522908087773, 0.648292345309729, 0, 0, 0.554969796575605, 0.332058914652375, 0.222910881923231, 87.1874545454547, 85.9731827956986, 85.9726610169491, 85.9726610169491
3/29/2017, 86.8, 86.94, 86.66, 86.81, 43254, 0.722958239451167, 0.714334408461633, 0.338337015414897, 0, 0, 0.57442998962982, 0.380533129647864, 0.193896859981956, 87.2058181818184, 86.1168172043008, 86.0636229508196, 86.0636229508196
3/30/2017, 86.72, 86.75, 86.12, 86.16, 113711, 0.732033478742085, 0.298641202488811, 0.528941430944971, 0, 0, 0.531278517069666, 0.410682207132224, 0.120596309937441, 86.9029090909094, 86.1733118279567, 86.107567424643, 86.107567424643
3/31/2017, 86.29, 86.58, 86.2, 86.52, 79822, 0.716810035852949, 0.243506167622467, 0.731864569516765, 0, 0, 0.520133875980434, 0.432572540901866, 0.087561335078568, 86.7520000000003, 86.306774193548, 86.1714439324116, 86.1714439324116
4/3/2017, 86.46, 86.9, 86.42, 86.9, 201549, 0.705609713312973, 0.646880235633997, 0.769177515866787, 0, 0, 0.535788258306766, 0.453215684382846, 0.08257257392392, 86.6978181818185, 86.4948172043008, 86.2550942460317, 86.2550942460317
4/4/2017, 87.09, 87.2, 86.96, 87, 116641, 0.686800113592557, 0.543293289498987, 0.528822576084447, 0, 0, 0.549924446644411, 0.472557436835159, 0.0773670098092518, 86.734363636364, 86.6489462365588, 86.3400528846153, 86.3400528846153
4/5/2017, 86.49, 87.07, 86.44, 87.07, 280799, 0.688113350045076, 1.20039446523536, 0.699325126119277, 0, 0, 0.560316908200747, 0.490109331108277, 0.07020757709247, 86.8421818181822, 86.8271612903223, 86.4244195804195, 86.4244195804195
4/6/2017, 86.93, 87.04, 86.69, 86.94, 98651, 0.676539313538113, 1.475378011915, 0.534984012299269, 0, 0, 0.551703401919241, 0.50242814527047, 0.0492752566487712, 86.9083636363639, 86.9938064516125, 86.4963772048846, 86.4963772048846
4/7/2017, 87.15, 87.15, 86.5, 86.59, 63710, 0.68284341751996, 1.07021720646566, 0.753471916214827, 0, 0, 0.51074748216115, 0.504092012648606, 0.00665546951254459, 86.8145454545457, 87.1394193548383, 86.5438937664618, 86.5438937664618
4/10/2017, 86.55, 86.91, 86.51, 86.82, 46095, 0.670018900563242, 1.17261120084463, 0.985119059770057, 0, 0, 0.491186605061088, 0.501510931131102, -0.0103243260700141, 86.8954545454548, 87.2756774193544, 86.6019309462915, 86.6019309462915
4/11/2017, 87.25, 87.85, 87.25, 87.81, 131046, 0.687990990770478, 1.60598008289824, 0.959174135904702, 0, 0, 0.549237922375156, 0.511056329379913, 0.0381815929952425, 87.2481818181821, 87.5515053763437, 86.7129275362319, 86.7129275362319
4/12/2017, 87.83, 88.28, 87.7, 88.25, 204406, 0.683193931496633, 1.970754374568, 0.905613213672125, 0, 0, 0.623560317166806, 0.533557126937292, 0.0900031902295144, 87.717272727273, 87.8009247311823, 86.84276861167, 86.84276861167
4/13/2017, 88.23, 88.39, 88.06, 88.28, 131060, 0.667504205163672, 2.29074245505964, 0.99199815937596, 0, 0, 0.677077175568613, 0.562261136663556, 0.114816038905057, 87.9881818181821, 87.997032258064, 86.9676525821596, 86.9676525821596
4/17/2017, 88.7, 88.9, 88.33, 88.4, 166502, 0.668336059618287, 2.28178716524969, 0.93275084848401, 0, 0, 0.720863008498029, 0.59398151103045, 0.126881497467578, 88.2569090909094, 88.2063655913974, 87.0927701674277, 87.0927701674277
4/18/2017, 88.61, 88.84, 88.39, 88.8, 265829, 0.65739709782369, 2.51243278806236, 1.03160820177323, 0, 0, 0.778862017106547, 0.63095761224567, 0.147904404860878, 88.6372727272731, 88.4439999999995, 87.2331284709367, 87.2331284709367
4/19/2017, 88.33, 88.55, 88.22, 88.46, 67085, 0.659710820397994, 2.22768915668322, 0.704247210929257, 0, 0, 0.788304408271557, 0.662426971450847, 0.12587743682071, 88.8165454545458, 88.603655913978, 87.3486054054054, 87.3486054054054
4/20/2017, 88.18, 88.3, 87.97, 88.07, 96134, 0.657319384736984, 1.62020078964427, 0.754283531273689, 0, 0, 0.755607655956155, 0.681063108351909, 0.0745445476042458, 88.7954545454548, 88.67040860215, 87.4380456140351, 87.4380456140351
4/21/2017, 88.26, 88.43, 88.16, 88.3, 184151, 0.643211917362366, 1.75685493764222, 0.749326479024066, 0, 0, 0.739727207208119, 0.692795928123151, 0.0469312790849683, 88.773272727273, 88.7136989247306, 87.534955570745, 87.534955570745
4/24/2017, 87.36, 87.79, 87.36, 87.77, 300910, 0.668290209501448, 1.18612698385242, 0.901358480648333, 0, 0, 0.676576118220822, 0.689551966142685, -0.012975847921863, 88.4238181818185, 88.6695698924726, 87.6001798201798, 87.6001798201798
4/25/2017, 86.95, 87.06, 86.64, 86.66, 93409, 0.708204940036291, 0.479898126136127, 0.522711066334725, 0, 0, 0.530841491598622, 0.657809871233873, -0.126968379635251, 87.6725454545458, 88.4566881720424, 87.6063356053229, 87.6063356053229
4/26/2017, 86.41, 86.76, 86.18, 86.73, 87959, 0.705688782409405, 0.235348860065022, 0.625953888168868, 0, 0, 0.416196510722557, 0.60948719913161, -0.193290688409053, 87.1521818181821, 88.2402795698919, 87.6153639240506, 87.6153639240506
4/27/2017, 86.43, 86.7, 86.3, 86.62, 77442, 0.696076757024352, -0.020827171537349, 0.750486433173816, 0, 0, 0.312857035555012, 0.55016116641629, -0.237304130861278, 86.7407272727276, 88.0669032258058, 87.6182777777777, 87.6182777777777
4/28/2017, 86.26, 86.47, 86.26, 86.39, 27753, 0.683869200819271, -0.185471381222037, 0.621092862077783, 0, 0, 0.209980158594064, 0.482124964851845, -0.272144806257781, 86.3447272727275, 87.8532688172037, 87.6095995182174, 87.6095995182174
5/1/2017, 86.19, 86.37, 86.05, 86.14, 100737, 0.671296578196402, -0.227458671148863, 0.344292155879881, 0, 0, 0.107042660592256, 0.407108503999927, -0.300065843407671, 85.9894545454548, 87.6281935483864, 87.5890038201586, 87.5890038201586
5/2/2017, 85.82, 85.98, 85.82, 85.93, 54745, 0.657910076615224, -0.555182787398369, 0.202105890779778, 0, 0, 0.00842162756414666, 0.327371128712771, -0.318949501148624, 85.7649090909093, 87.3791397849456, 87.5590275387262, 87.5590275387262
5/3/2017, 85.75, 85.76, 85.42, 85.47, 87123, 0.658213434414051, -0.570634309003432, 0.233425139963273, 0, 0, -0.105636693213597, 0.240769564327497, -0.346406257541095, 85.4700000000002, 87.1117204301068, 87.5084789915965, 87.5084789915965
5/4/2017, 85.28, 85.71, 85.25, 85.71, 109915, 0.650386502478129, -0.513309225982108, 0.168485710566324, 0, 0, -0.174649489341874, 0.157685753593623, -0.332335242935497, 85.343090909091, 86.9091182795692, 87.470807113543, 87.470807113543
5/5/2017, 85.53, 85.63, 85.39, 85.61, 37856, 0.637278305934241, -0.264266822437048, 0.0538992007047226, 0, 0, -0.2347062442647, 0.0792073540219585, -0.313913598286659, 85.3563636363638, 86.7081505376338, 87.4298155573375, 87.4298155573375
5/8/2017, 85.43, 85.43, 85.04, 85.05, 279950, 0.64291035840657, -0.715912614029866, -0.289556443610854, 0, 0, -0.323756907018875, -0.00138549818620831, -0.322371408832667, 85.2169090909093, 86.4332043010746, 87.3648928944618, 87.3648928944618
5/9/2017, 84.42, 84.62, 84.23, 84.5, 174588, 0.663260942998282, -1.17383526265015, -0.30069670214633, 0, 0, -0.433711051261952, -0.087850608801357, -0.345860442460595, 84.8138181818183, 86.1294623655907, 87.2777017364657, 87.2777017364657
5/10/2017, 84.53, 84.56, 84.21, 84.25, 162178, 0.652739135895396, -1.35075872440723, -0.496485012215589, 0, 0, -0.534857904429472, -0.17725206792698, -0.357605836502492, 84.4561818181819, 85.7821720430101, 87.1826217228463, 87.1826217228463
5/11/2017, 84.51, 84.83, 84.48, 84.58, 154374, 0.651969834348874, -1.19494888589921, -0.0493403625840898, 0, 0, -0.581683981362104, -0.258138450614005, -0.323545530748099, 84.3258181818183, 85.5010967741928, 87.1054065934065, 87.1054065934065
5/12/2017, 84.88, 85.04, 84.87, 84.96, 69350, 0.643672647831526, -0.921935976729283, 0.266699754788159, 0, 0, -0.58142881108013, -0.32279652270723, -0.2586322883729, 84.3920000000001, 85.2392903225799, 87.0017509157509, 87.0473578595317
5/15/2017, 84.8, 84.81, 84.57, 84.63, 27470, 0.636914885404444, -0.91684327994574, 0.023810423241497, 0, 0, -0.600927708311289, -0.378422759828042, -0.222504948483247, 84.3721818181819, 84.9673548387089, 86.8887399267399, 86.9771879382889
5/16/2017, 84.76, 85.24, 84.76, 85.17, 127966, 0.637043576543257, -0.7416603000899, 0.1998938737775, 0, 0, -0.566279520007356, -0.415994111863905, -0.150285408143451, 84.5792727272728, 84.8014623655906, 86.826442002442, 86.9323061084419
5/17/2017, 86.21, 86.82, 86.1, 86.82, 382623, 0.688714021463715, -0.362651116639275, 0.707219635410125, 0, 0, -0.40105624404265, -0.413006538299654, 0.011950294257004, 85.3058181818183, 84.8627526881712, 86.8103785103785, 86.9580134378499
5/18/2017, 86.93, 86.93, 86.27, 86.44, 437581, 0.695331371775865, -0.682074789247349, 0.674680924817627, 0, 0, -0.297350757243606, -0.389875382088444, 0.092524624844838, 85.8754545454546, 84.8816559139776, 86.7911257631257, 86.9668749999999
5/19/2017, 86.52, 86.66, 86.2, 86.56, 504319, 0.686220212424797, -0.645542342913734, 0.845791429677252, 0, 0, -0.203138757532173, -0.35252805717719, 0.149389299645017, 86.4267272727273, 84.9111827956981, 86.7811452991453, 86.9801825601374
5/22/2017, 86.49, 86.76, 86.47, 86.56, 99644, 0.668660588125184, -0.692751114976702, 0.805923584420476, 0, 0, -0.127010965649646, -0.307424638871681, 0.180413673222035, 86.8141818181819, 84.9198279569884, 86.7724273504273, 86.9928613507258
5/23/2017, 86.59, 86.67, 86.07, 86.1, 55253, 0.673464546837517, -1.03107074849525, 0.676794674576102, 0, 0, -0.102614422543397, -0.266462595606024, 0.163848173062628, 86.8503636363637, 84.8856344086013, 86.7552039072039, 86.9864502164502
5/24/2017, 86.03, 86.26, 85.85, 86.22, 418560, 0.662677251317267, -0.854620837233841, 0.687898666130389, 0, 0, -0.0727582771177708, -0.227721731908374, 0.154963454790603, 86.7907272727273, 84.9373118279561, 86.7409523809523, 86.9848909090909
5/25/2017, 86.1, 86.2, 85.98, 86.08, 98064, 0.644507794820469, -0.765254147701404, 0.324190372783816, 0, 0, -0.0597056472017528, -0.194118514967049, 0.134412867765297, 86.6412727272727, 85.0108172043002, 86.7510793650793, 86.9777247524752
5/26/2017, 86.54, 86.63, 86.4, 86.52, 122790, 0.640953183416998, -0.670774522805322, 0.464541534308781, 0.901661221495082, 0, -0.0136991064162544, -0.15803463325689, 0.144335526840636, 86.638, 85.1561505376335, 86.7518730158729, 86.9878334304019
5/30/2017, 86.68, 86.94, 86.65, 86.93, 190051, 0.6301910267776, -0.309223631561916, 0.456591838951602, 0.912198219510482, 0, 0.0552085720500628, -0.1153859921955, 0.170594564245563, 86.6252727272728, 85.3728602150529, 86.7609914529913, 87.013306681896
5/31/2017, 86.87, 87.11, 86.84, 86.9, 114897, 0.614423252702968, 0.116175903072284, 0.416077655091445, 0.677864701740984, 0, 0.106173749514539, -0.071074043853492, 0.177247793368031, 86.5847272727273, 85.6219139784938, 86.7717484737484, 87.036641150112
6/1/2017, 86.41, 86.57, 86.35, 86.4, 226422, 0.618908699385342, -0.124958068259691, 0.0653201035305894, 0.816376709109351, 0, 0.105007734713041, -0.0358576881401853, 0.140865422853226, 86.6070909090909, 85.797118279569, 86.7813455433454, 87.0401098901099
6/2/2017, 86.96, 87.2, 86.93, 87.18, 142880, 0.628584836494022, 0.237457125373874, 0.167787119748696, 0.815275726364971, 0, 0.16511974323366, 0.00433779813458376, 0.160781945099076, 86.8458181818182, 86.0585806451604, 86.8132918192916, 87.0726271338724
6/5/2017, 87.05, 87.18, 87.04, 87.12, 72551, 0.605601753251508, 0.306985554725522, 0.113074830478691, 0.746982772582116, 0, 0.205548014943744, 0.0445798414964159, 0.160968173447328, 87.0474545454545, 86.3335053763432, 86.8506056166054, 87.1017210368542
6/6/2017, 87.98, 88.08, 87.79, 87.97, 206829, 0.624326742140591, 0.71660565847307, 0.407419355743766, 0.866885524621863, 0, 0.302686427081923, 0.0962011586135173, 0.206485268468406, 87.5121818181817, 86.6885591397841, 86.9018754578752, 87.1610799584631
6/7/2017, 87.87, 88.1, 87.61, 87.62, 123040, 0.623441250066222, 0.660640265473955, 0.169575138765315, 0.682912292291983, 0, 0.347422374744795, 0.146445401839773, 0.200976972905022, 87.6870909090908, 86.9239139784938, 86.9244175824174, 87.2056235134217
6/8/2017, 87.46, 87.57, 87.23, 87.45, 58362, 0.615718996160804, 0.787161627601539, 0.248439004491008, 0.658410390668836, 0, 0.364951423486417, 0.190146606169102, 0.174804817317315, 87.7443636363636, 87.1361720430099, 86.9604493284491, 87.2424703919933
6/9/2017, 86.87, 87.35, 86.87, 87.27, 57571, 0.619369713573383, 0.621524477551557, 0.156073200241553, 0.357195851343782, 0, 0.360167043742834, 0.224150693683848, 0.136016350058986, 87.6443636363635, 87.313612903225, 87.0004420024418, 87.2715724815725
6/12/2017, 87.56, 87.71, 87.5, 87.6, 68965, 0.611298803177759, 0.785849012721275, 0.455018375154396, 0.697485346349918, 0, 0.378638916664585, 0.255048338279996, 0.123590578384589, 87.6814545454544, 87.5133978494615, 87.0483858363856, 87.3113722651222
6/13/2017, 87.35, 87.52, 87.33, 87.46, 45937, 0.597099089874835, 0.979854378341946, 0.304292042590466, 0.7466706262467, 0, 0.377628117196863, 0.279564294063369, 0.0980638231334943, 87.6932727272726, 87.6709462365583, 87.0953260073259, 87.3448814791403
6/14/2017, 88.01, 88.35, 87.62, 87.77, 384748, 0.615941347617984, 1.37216996276694, 0.282533649835553, 0.760404347268647, 0, 0.397262070694268, 0.303103849389549, 0.0941582213047189, 87.7772727272726, 87.8453118279562, 87.1557069597068, 87.3880670703307
6/15/2017, 87.21, 87.22, 86.7, 86.75, 1779123, 0.653695832581082, 0.973366411869753, -0.0530637143261874, 0.340647214381891, 0, 0.326750073341032, 0.307833094179845, 0.0189169791611861, 87.3614545454544, 87.8477204301067, 87.1863199023197, 87.3944927536232
6/16/2017, 86.61, 86.96, 86.61, 86.8, 174714, 0.640814606020604, 0.8674732611474, -0.0588424769930818, 0.454954278084006, 0, 0.271770587399416, 0.30062059282376, -0.0288500054243434, 87.099818181818, 87.8642150537625, 87.2072258852257, 87.4023178410795
6/19/2017, 86.41, 86.5, 86.22, 86.24, 126340, 0.646354040033151, 0.497050837387455, -0.182044556672132, 0.247297969307446, 0, 0.180926026192751, 0.276681679497558, -0.0957556533048073, 86.6534545454543, 87.7959569892464, 87.2082319902318, 87.3907250221043
6/20/2017, 86.29, 86.38, 86.14, 86.34, 22741, 0.627223694600834, 0.666731153185419, -0.0526943202047179, 0.482070129941696, 0, 0.115666885347707, 0.244478720667588, -0.128811835319881, 86.4596363636361, 87.6989892473109, 87.1934407814405, 87.382732145444
6/21/2017, 86.21, 86.5, 86.16, 86.43, 47942, 0.61491113157751, 0.501540147058861, -0.0933800172424344, 0.60770715400696, 0, 0.0703992748811118, 0.209662831510293, -0.139263556629181, 86.315818181818, 87.5684516129023, 87.180349206349, 87.3778706736932
6/22/2017, 86.55, 86.6, 86.35, 86.51, 36604, 0.598074565335013, -0.141385276195698, -0.372873866310603, 0.402340159319566, 0, 0.0405126937476723, 0.175832803957769, -0.135320110210096, 86.2305454545452, 87.4189462365582, 87.1641880341878, 87.3756932773109
6/23/2017, 86.48, 86.53, 86.43, 86.49, 52065, 0.574083236383112, 0.0366689604967758, -0.515727237431466, 0.263606059883029, 0, 0.0150401564636553, 0.143674274458946, -0.128634117995291, 86.1536363636361, 87.2743225806442, 87.1354554334552, 87.3728099173554
6/26/2017, 86.31, 86.38, 85.95, 86, 107996, 0.579881815802751, -0.263443939795664, -0.668869900545009, 0.206572226720824, 0, -0.0441766765248275, 0.106104084262191, -0.150280760787019, 86.0159999999997, 87.0805376344076, 87.0874993894991, 87.3539019103102
6/27/2017, 85.99, 86.02, 85.57, 85.78, 84491, 0.578530477396651, -0.370273430921318, -0.771768514430331, 0.0902382478855046, 0, -0.107618050786186, 0.0633596572525157, -0.170977708038702, 85.8616363636361, 86.8301290322571, 87.0428278388276, 87.3283006797281
6/28/2017, 85.81, 85.87, 85.65, 85.73, 108199, 0.562755478053546, -0.174517402630768, -0.914517920769687, 0.0660797711177339, 0, -0.160085018645802, 0.0186707220728522, -0.178755740718654, 85.8436363636361, 86.6019569892463, 87.0006056166054, 87.3017125622869
6/29/2017, 85.2, 86.04, 85.2, 85.86, 442716, 0.582725084752551, -0.169154175678014, -0.774194622652748, -0.0689561706215181, 0, -0.188996916329032, -0.0228628056075246, -0.166134110721507, 85.7778181818179, 86.4966666666657, 86.9515726495724, 87.2799122580645
6/30/2017, 85.82, 85.85, 85.45, 85.53, 93174, 0.579692938010187, -0.262304814533112, -0.760243272934819, -0.0274803988424634, 0, -0.235819663330673, -0.0654541771521543, -0.170365486178519, 85.6565454545452, 86.3303655913969, 86.8971233211231, 87.2481866666666
7/3/2017, 85.09, 85.11, 84.81, 84.82, 122688, 0.597760907081004, -0.814420816397254, -1.03363871800192, -0.237191950057383, 0, -0.326454924789701, -0.117654326679664, -0.208800598110037, 85.2472727272724, 86.0878494623646, 86.8169890109888, 87.1949681289838
7/5/2017, 84.69, 85.12, 84.69, 84.97, 45030, 0.592173427464755, -0.958629173843158, -0.836404779235151, -0.00586023307753185, 0, -0.381779361262872, -0.170479333596305, -0.211300027666567, 84.9872727272724, 85.8755913978485, 86.7547985347983, 87.1477829724409
7/6/2017, 85, 85.08, 84.86, 84.99, 129180, 0.575375071480129, -0.933099048595389, -0.523972929158285, 0.0122760882413791, 0, -0.41917851392688, -0.22021916966242, -0.19895934426446, 84.8269090909088, 85.6454623655904, 86.6826739926738, 87.1024091569767
7/7/2017, 84.5, 84.56, 84.28, 84.47, 41202, 0.591997998802431, -0.945462809790282, -0.708518094421593, -0.0487768513492291, 0, -0.485184362721455, -0.273212208274227, -0.211972154447228, 84.5814545454542, 85.3645161290312, 86.5957264957263, 87.042236135957
7/10/2017, 84.25, 84.38, 84.2, 84.33, 93799, 0.579340298955286, -1.54808950718463, -0.719028551186848, 0.0258917689613879, 0, -0.542537271461114, -0.327077220911605, -0.21546005054951, 84.3949090909087, 85.0677634408591, 86.4805299145297, 86.9793329418673
7/11/2017, 84.17, 84.56, 84.04, 84.49, 29116, 0.580103906265289, -1.41178002270123, -0.593542295474238, 0.0236070084409222, 0, -0.568525592878657, -0.375366895305015, -0.193158697573642, 84.2834545454541, 84.8319354838699, 86.3610940170939, 86.9228521859819
7/12/2017, 85.06, 85.08, 84.85, 84.99, 111594, 0.582566538279051, -1.72581484142886, -0.346863071611057, -0.00607367270353746, 0, -0.542521849341085, -0.408797886112229, -0.133723963228856, 84.3830909090904, 84.6999784946225, 86.271338217338, 86.8827671451355
7/13/2017, 84.89, 84.99, 84.78, 84.96, 125820, 0.565992391524479, -1.55557154013007, -0.290723422788737, -0.0653032889690568, 0, -0.518359123215177, -0.430710133532819, -0.0876489896823581, 84.5054545454541, 84.5747311827946, 86.1806593406592, 86.8427696105937
7/14/2017, 85.57, 85.62, 85.34, 85.46, 172114, 0.573161454536904, -1.09278463265635, 0.015192091160926, 0.173952234614497, 0, -0.453634946071347, -0.435295096040524, -0.0183398500308222, 84.868545454545, 84.4921075268806, 86.1089352869352, 86.818504145937
7/17/2017, 85.52, 85.62, 85.25, 85.44, 36984, 0.566283462189696, -1.00645486934784, -0.0675728074244978, 0.0690270940902771, 0, -0.399350933254127, -0.428106263483245, 0.0287553302291184, 85.1805454545449, 84.4650107526871, 86.0296483516482, 86.7942156862745
7/18/2017, 85.94, 86.11, 85.82, 85.87, 79327, 0.574287831128604, -0.93244767093326, 0.100307493800855, 0.109659659699753, 0, -0.317967721693591, -0.406078555125314, 0.0881108334317228, 85.5039999999995, 84.4996989247301, 85.9589523809523, 86.7829969944183
7/19/2017, 86.14, 86.19, 85.99, 86, 107508, 0.563353386698402, -0.781538838533935, 0.322767667569093, 0.027797990375943, 0, -0.240212012104081, -0.372905246521068, 0.132693234416987, 85.8450909090903, 84.6156129032247, 85.8953333333332, 86.7757600761663
7/20/2017, 85.76, 86.23, 85.73, 85.95, 70032, 0.564583731160668, -0.996266896495598, 0.492520876503324, 0.135676268068984, 0, -0.180543441774915, -0.334432885571837, 0.153889443796922, 86.1167272727266, 84.7145591397838, 85.8269230769229, 86.7672161401314
7/21/2017, 86.41, 86.61, 86.38, 86.58, 35927, 0.570566794971084, -0.0925589931191496, 0.768918872728978, 0.200264731394338, 0, -0.081480676511049, -0.28384244375968, 0.202361767248631, 86.4496363636357, 84.892881720429, 85.7863345543344, 86.776766700925
7/24/2017, 86.68, 86.75, 86.44, 86.55, 104130, 0.560135060117465, -0.140698660010845, 0.654299442582469, 0.443509464217965, 0, -0.00533200655773669, -0.228140356319291, 0.222808349761554, 86.6290909090902, 85.0610107526871, 85.767426129426, 86.785179331307
7/25/2017, 86.22, 86.29, 85.92, 85.94, 40679, 0.572558819880245, -0.169959642768064, 0.330724466594185, 0.42403041600524, 0, 0.00572842724109535, -0.181366599607214, 0.187095026848309, 86.5087272727266, 85.178387096773, 85.7203540903539, 86.7762101688143
7/26/2017, 86.01, 86.58, 85.73, 86.47, 124230, 0.589746961159741, 0.0841898810714103, 0.600934361571768, 0.460340257832499, 0, 0.0566079303342946, -0.133771693618912, 0.190379623953207, 86.5923636363629, 85.3643870967731, 85.7053821733821, 86.7821816211957
7/27/2017, 86.28, 86.64, 86.14, 86.49, 95975, 0.589035134060686, 0.0443367169318286, 0.440267117400256, 0.457873576079249, 0, 0.0974211258593414, -0.0875331297232614, 0.184954255582603, 86.596181818181, 85.5799784946225, 85.6928107448106, 86.7885110722611
7/28/2017, 86.59, 86.98, 86.59, 86.97, 144291, 0.584665589371775, 0.26307552888306, 0.070630837185711, 0.594389403804793, 0, 0.166577662229571, -0.0367109713326949, 0.203288633562266, 86.7823636363629, 85.7967311827945, 85.7145836385835, 86.8078333333334
7/31/2017, 86.98, 87.24, 86.96, 87.24, 65982, 0.569760981112794, 0.418305935040818, 0.310364263132132, 0.720550801829137, 0, 0.240400274346086, 0.0187112778030613, 0.221688996543025, 86.9754545454538, 86.0496559139773, 85.7574090354088, 86.8340151157298
8/1/2017, 87.15, 87.44, 87.13, 87.15, 38573, 0.559617333249181, 0.663625783636559, 0.232958238403236, 0.803678359418859, 0, 0.288319411766778, 0.0726329045958048, 0.215686507170974, 87.1252727272719, 86.2509892473107, 85.7985641025639, 86.857084148728
8/2/2017, 86.83, 87.14, 86.82, 86.88, 51797, 0.55228036444559, 0.634295245132905, 0.133148707327911, 0.708958004088957, 0, 0.301038742660282, 0.1183140722087, 0.182724670451582, 87.1379999999992, 86.4188602150526, 85.8241123321122, 86.8722862658578
8/3/2017, 87.07, 87.51, 87.05, 87.48, 428009, 0.557076042065401, 0.95897995536546, 0.518262284171638, 0.851983558791167, 0, 0.35543663731859, 0.165738585230678, 0.189698052087912, 87.2999999999992, 86.6653763440848, 85.8859413919412, 86.9031353165247
