Date,IAI_Open,IAI_High,IAI_Low,IAI_Close,IAI_Volume,IAI_ATRPercentOfClose20,IAI_SQN25,IAI_SQN50,IAI_SQN100,IAI_SQN200,IAI_MACD,IAI_MACD_Avg,IAI_MACD_Diff,IAI_LinReg10,IAI_LinReg30,IAI_LinReg90,IAI_LinReg270
1/19/2017, 50.36, 50.36, 50, 50.12, 7015, 0, 0, 0, 0, 0, 0.133525781966185, 0.180620800148875, -0.0470950181826898, 50.2818181818182, 50.4602564102564, 50.4602564102564, 50.4602564102564
1/20/2017, 50.24, 50.36, 50.02, 50.28, 29960, 0, 0, 0, 0, 0, 0.111125377258993, 0.166721715570898, -0.0555963383119051, 50.1536363636363, 50.3912087912088, 50.3912087912088, 50.3912087912088
1/23/2017, 50.22, 50.37, 49.86, 50.22, 10020, 0, 0, 0, 0, 0, 0.0875224917789055, 0.1508818708125, -0.0633593790335943, 50.1263636363636, 50.3234285714285, 50.3234285714285, 50.3234285714285
1/24/2017, 50.39, 51.1, 50.34, 50.84, 47077, 0, 0, 0, 0, 0, 0.11749148473006, 0.144203793596012, -0.0267123088659519, 50.2719999999999, 50.421, 50.421, 50.421
1/25/2017, 51.34, 51.75, 51.11, 51.72, 146280, 0, 0, 0, 0, 0, 0.209831960862964, 0.157329427049402, 0.0525025338135615, 50.7254545454544, 50.7, 50.7, 50.7
1/26/2017, 51.8, 52.13, 51.73, 52, 23674, 0, 0, 0, 0, 0, 0.302123422666654, 0.186288226172853, 0.115835196493801, 51.2787272727272, 50.9858823529412, 50.9858823529412, 50.9858823529412
1/27/2017, 52.04, 52.04, 51.72, 51.83, 27778, 0, 0, 0, 0, 0, 0.357427292482463, 0.220516039434775, 0.136911253047688, 51.6663636363635, 51.1843859649123, 51.1843859649123, 51.1843859649123
1/30/2017, 51.58, 51.58, 50.97, 51.54, 39271, 0, 0, 0, 0, 0, 0.37354938658337, 0.251122708864494, 0.122426677718877, 51.9514545454544, 51.2911578947369, 51.2911578947369, 51.2911578947369
1/31/2017, 51.53, 51.72, 51.24, 51.58, 42211, 0, 0, 0, 0, 0, 0.385114567014753, 0.277921080494546, 0.107193486520207, 51.9990909090908, 51.3867142857143, 51.3867142857143, 51.3867142857143
2/1/2017, 51.95, 52.37, 51.68, 51.77, 76095, 0, 0, 0, 0, 0, 0.404943530976496, 0.303325570590936, 0.10161796038556, 52.111818181818, 51.4998701298701, 51.4998701298701, 51.4998701298701
2/2/2017, 51.28, 51.49, 50.71, 50.92, 42245, 1.42022289866457, 0, 0, 0, 0, 0.348058035151922, 0.312272063503133, 0.0357859716487892, 51.8045454545453, 51.450395256917, 51.450395256917, 51.450395256917
2/3/2017, 51.52, 52.09, 51.52, 51.98, 386058, 1.43424129472874, 0, 0, 0, 0, 0.384081557965686, 0.326633962395644, 0.0574475955700425, 51.851818181818, 51.5798913043478, 51.5798913043478, 51.5798913043478
2/6/2017, 51.85, 52.13, 51.74, 51.94, 98500, 1.40112185935695, 0, 0, 0, 0, 0.404737234723306, 0.342254616861176, 0.0624826178621302, 51.7805454545453, 51.6841666666667, 51.6841666666667, 51.6841666666667
2/7/2017, 52.12, 52.31, 52, 52.03, 121635, 1.36431973681049, 0, 0, 0, 0, 0.423487554294397, 0.35850120434782, 0.0649863499465764, 51.7705454545453, 51.7870769230769, 51.7870769230769, 51.7870769230769
2/8/2017, 51.98, 51.98, 51.17, 51.37, 27635, 1.39646248999294, 0.587239389311858, 0, 0, 0, 0.380702333966397, 0.362941430271536, 0.0177609036948613, 51.6436363636362, 51.7798290598291, 51.7798290598291, 51.7798290598291
2/9/2017, 51.54, 52.31, 51.53, 52.19, 167600, 1.39585100987528, 0.506454847676354, 0, 0, 0, 0.408255767225469, 0.372004297662323, 0.0362514695631469, 51.8750909090907, 51.8874867724868, 51.8874867724868, 51.8874867724868
2/10/2017, 52.47, 52.47, 52.07, 52.17, 45360, 1.36490302846696, 0.621482665322476, 0, 0, 0, 0.423595285964339, 0.382322495322726, 0.0412727906416132, 52.0552727272726, 51.9785960591133, 51.9785960591133, 51.9785960591133
2/13/2017, 52.67, 53.06, 52.51, 52.88, 343626, 1.36340093504851, 0.682228481394228, 0, 0, 0, 0.487424307358438, 0.403342857729868, 0.0840814496285698, 52.4041818181817, 52.1512413793103, 52.1512413793103, 52.1512413793103
2/14/2017, 52.84, 53.32, 52.72, 53.21, 45885, 1.3435784509133, 1.00124241833083, 0, 0, 0, 0.558202893267115, 0.434314864837318, 0.123888028429797, 52.8019999999999, 52.3454193548387, 52.3454193548387, 52.3454193548387
2/15/2017, 53.41, 53.81, 53.22, 53.72, 101133, 1.32012693418544, 1.15753550857838, 0, 0, 0, 0.647978675466021, 0.477047626963058, 0.170931048502963, 53.3250909090908, 52.5664086021505, 52.5801814516129, 52.5801814516129
2/16/2017, 53.73, 53.73, 53.16, 53.38, 46742, 1.31549939976058, 0.911336252431899, 0, 0, 0, 0.683808947268972, 0.518399891024241, 0.165409056244731, 53.4543636363636, 52.7895483870968, 52.7485227272727, 52.7485227272727
2/17/2017, 53.04, 53.39, 52.9, 53.35, 29673, 1.29635032917074, 1.01337441163899, 0, 0, 0, 0.701695240593011, 0.555058960937995, 0.146636279655016, 53.6510909090908, 52.9731397849462, 52.8950089126559, 52.8950089126559
2/21/2017, 53.59, 53.74, 53.41, 53.41, 212180, 1.2666593439093, 0.928453869170034, 0, 0, 0, 0.712498516096538, 0.586546871969704, 0.125951644126834, 53.7858181818181, 53.1808602150537, 53.0325210084033, 53.0325210084033
2/22/2017, 53.19, 53.56, 53.19, 53.4, 128752, 1.2381959134885, 1.55103448462446, 0, 0, 0, 0.712045258828965, 0.611646549341556, 0.100398709487409, 53.854909090909, 53.342064516129, 53.1544761904761, 53.1544761904761
2/23/2017, 53.55, 53.55, 52.9, 53.2, 43329, 1.24179847164045, 1.26316611337098, 0, 0, 0, 0.687621250897628, 0.62684148965277, 0.0607797612448576, 53.6481818181817, 53.4644086021505, 53.2424774774774, 53.2424774774774
2/24/2017, 52.65, 52.9, 52.55, 52.8, 141782, 1.2501987643316, 1.1920823426894, 0, 0, 0, 0.628740660627805, 0.627221323847778, 0.00151933678002791, 53.3674545454545, 53.5388602150537, 53.2797439544807, 53.2797439544807
2/27/2017, 52.78, 53.09, 52.63, 53.08, 31538, 1.22475452183257, 1.23670541444965, 0, 0, 0, 0.597780190637174, 0.621333097205657, -0.023552906568483, 53.1461818181817, 53.6194193548387, 53.340931174089, 53.340931174089
2/28/2017, 52.5, 52.58, 51.78, 52.16, 93366, 1.30865551223024, 0.805778958297282, 0, 0, 0, 0.493320788899361, 0.595730635544398, -0.102409846645037, 52.6994545454544, 53.5869462365591, 53.304923076923, 53.304923076923
3/1/2017, 53.01, 53.97, 53.01, 53.78, 149439, 1.37405165381244, 1.03928886644167, 0, 0, 0, 0.535088257180007, 0.58360215987152, -0.0485139026915125, 52.9176363636363, 53.678129032258, 53.4270609756097, 53.4270609756097
3/2/2017, 53.81, 53.81, 52.85, 52.88, 76214, 1.4183372360993, 0.421175852445534, 0, 0, 0, 0.489919313443416, 0.564865590585899, -0.0749462771424831, 52.8958181818181, 53.6602150537634, 53.4534494773519, 53.4534494773519
3/3/2017, 52.92, 53.28, 52.76, 53.11, 105719, 1.39054018815072, 0.40285442581536, 0, 0, 0, 0.467294992129062, 0.545351470894532, -0.0780564787654692, 52.9312727272726, 53.6386236559139, 53.4979180509413, 53.4979180509413
3/6/2017, 52.83, 53.01, 52.61, 52.9, 35818, 1.37351625563422, 0.390328184780047, 0, 0, 0, 0.427491948453955, 0.521779566406416, -0.094287617952461, 52.902909090909, 53.5817634408601, 53.5191120507399, 53.5191120507399
3/7/2017, 52.86, 52.86, 52.59, 52.65, 94543, 1.34047596252418, 0.406405895338159, 0, 0, 0, 0.371492504566575, 0.491722154038448, -0.120229649471873, 52.8247272727272, 53.4722795698924, 53.5158484848484, 53.5158484848484
3/8/2017, 53.03, 53.32, 52.6, 52.61, 17010, 1.34284844051612, 0.378983929595545, 0, 0, 0, 0.320193880386242, 0.457416499308007, -0.137222618921765, 52.7721818181817, 53.3833763440859, 53.5085893719806, 53.5085893719806
3/9/2017, 52.76, 53.09, 52.66, 52.83, 66945, 1.31582232884299, 0.387635347597776, 0, 0, 0, 0.293903575055367, 0.424713914457479, -0.130810339402112, 52.7987272727272, 53.3696344086021, 53.5196299722478, 53.5196299722478
3/10/2017, 53.12, 53.24, 52.57, 52.89, 32229, 1.31195214503945, 0.735900195552281, 0, 0, 0, 0.274742753784103, 0.394719682322804, -0.1199769285387, 52.7861818181817, 53.3750107526881, 53.5340957446808, 53.5340957446808
3/13/2017, 52.91, 53.27, 52.89, 53.1, 52503, 1.27720699630094, 0.451998920604775, 0, 0, 0, 0.273351879525613, 0.370446121763366, -0.0970942422377526, 52.8972727272726, 53.3899569892472, 53.5638095238095, 53.5638095238095
3/14/2017, 52.9, 52.96, 52.59, 52.94, 27717, 1.26518146823575, 0.406055230521414, 0, 0, 0, 0.256383509328501, 0.347633599276393, -0.091250089947892, 52.7679999999999, 53.3570752688171, 53.5781224489795, 53.5781224489795
3/15/2017, 53, 53.4, 52.79, 53.1, 69676, 1.25573957781508, 0.43147878377829, 0, 0, 0, 0.252930985563488, 0.328693076533812, -0.075762090970324, 52.9754545454545, 53.3381290322579, 53.6032470588235, 53.6032470588235
3/16/2017, 53.37, 53.88, 53.37, 53.75, 58091, 1.25108433493733, 0.944104608535082, 1.07483832006565, 0, 0, 0.299195464259689, 0.322793554078987, -0.0235980898192979, 53.2645454545453, 53.4045161290321, 53.6755882352941, 53.6755882352941
3/17/2017, 53.85, 53.85, 53.1, 53.11, 595864, 1.27346062611067, 0.381906433120328, 0.629377191582642, 0, 0, 0.280978796978815, 0.314430602658953, -0.0334518056801382, 53.3310909090908, 53.320258064516, 53.6947387518142, 53.6947387518142
3/20/2017, 53.03, 53.13, 52.73, 52.74, 21121, 1.25619679863672, 0.244356065909377, 0.613056095598699, 0, 0, 0.233988772220542, 0.298342236571271, -0.0643534643507289, 53.2278181818181, 53.2455913978493, 53.6849266247379, 53.6849266247379
3/21/2017, 52.79, 52.99, 50.94, 51.02, 125657, 1.43452034892387, -0.595731885772081, 0.00559670577150442, 0, 0, 0.0572987098347681, 0.25013353122397, -0.192834821389202, 52.4890909090908, 52.9451182795698, 53.5512525252525, 53.5512525252525
3/22/2017, 50.59, 51.1, 50.39, 50.82, 128153, 1.43801194002343, -0.779657593765172, 0.0717903845602616, 0, 0, -0.0977410679299737, 0.180558611393181, -0.278299679323155, 51.7621818181816, 52.6312043010751, 53.4112402597403, 53.4112402597403
3/23/2017, 50.8, 51.36, 50.79, 50.96, 52323, 1.41828450652259, -0.915651527906012, 0.0922355317411082, 0, 0, -0.206929029792043, 0.103061083156137, -0.30999011294818, 51.2252727272725, 52.2988602150536, 53.2890789473684, 53.2890789473684
3/24/2017, 50.84, 51.07, 50.33, 50.58, 18267, 1.43064431652376, -0.934218887076538, -0.0767195590282325, 0, 0, -0.320430378489775, 0.0183627908269543, -0.338793169316729, 50.6710909090907, 51.9756129032257, 53.1478826376285, 53.1478826376285
3/27/2017, 49.54, 50.12, 49.17, 50.04, 584697, 1.5146660682111, -1.10323869775844, -0.145731676769222, 0, 0, -0.448781231418309, -0.0750660136220983, -0.37371521779621, 50.0983636363635, 51.5929032258063, 52.9783810637054, 52.9783810637054
3/28/2017, 49.92, 51.01, 49.91, 50.76, 308705, 1.52687540485853, -0.834712187801441, -0.0306854317061662, 0, 0, -0.486790803012816, -0.157410971500242, -0.329379831512574, 49.9092727272726, 51.3626236559139, 52.8660169491525, 52.8660169491525
3/29/2017, 50.99, 50.99, 50.48, 50.69, 50623, 1.50284051633632, -0.855325922130275, 0.240708583296187, 0, 0, -0.516606953942841, -0.229250167988762, -0.287356785954079, 49.8469090909089, 51.1591397849461, 52.7552568306011, 52.7552568306011
3/30/2017, 50.77, 51.42, 50.72, 51.37, 40303, 1.47985276395627, -0.546159299354504, 0.296587338693115, 0, 0, -0.479834913173569, -0.279367117025723, -0.200467796147846, 50.2809090909089, 51.092193548387, 52.6940031729244, 52.6940031729244
3/31/2017, 51.13, 51.53, 51.09, 51.26, 19398, 1.45179544791674, -0.459962382079691, 0.334354754807708, 0, 0, -0.454331634358063, -0.314360020492191, -0.139971613865872, 50.6787272727271, 51.0037849462365, 52.6290015360983, 52.6290015360983
4/3/2017, 51.3, 51.3, 50.42, 50.86, 89793, 1.47656474493121, -0.677426432145063, 0.18850430845456, 0, 0, -0.461081696432998, -0.343704355680353, -0.117377340752646, 50.9652727272725, 50.8763010752687, 52.5425496031745, 52.5425496031745
4/4/2017, 50.66, 50.92, 50.51, 50.61, 106500, 1.45017148351791, -0.488090349166885, 0.139417842012874, 0, 0, -0.481058734281646, -0.371175231400611, -0.109883502881035, 50.9239999999998, 50.7371612903225, 52.4453028846153, 52.4453028846153
4/5/2017, 51.03, 51.1, 50, 50.02, 29283, 1.50386884929627, -1.45313325504402, -0.174837896645265, 0, 0, -0.538293635909142, -0.404598912302317, -0.133694723606824, 50.6612727272724, 50.5405591397849, 52.3175664335664, 52.3175664335664
4/6/2017, 50.05, 50.62, 49.87, 50.47, 21237, 1.49023863383613, -0.943412412616382, -0.289373381231618, 0, 0, -0.541103958997248, -0.431899921641303, -0.109204037355944, 50.6256363636361, 50.4095268817203, 52.2230212573496, 52.2230212573496
4/7/2017, 50.12, 50.67, 50.12, 50.46, 16345, 1.47050587905715, -1.04604457683206, -0.365489252594501, 0, 0, -0.537937072995085, -0.45310735191206, -0.0848297210830252, 50.5372727272724, 50.2681720430107, 52.1326426690079, 52.1326426690079
4/10/2017, 50.41, 50.72, 50.02, 50.2, 31412, 1.47393705825424, -1.0697084507919, -0.390250003987983, 0, 0, -0.550066298229915, -0.472499141175631, -0.0775671570542839, 50.2576363636361, 50.1275913978494, 52.0317902813299, 52.0317902813299
4/11/2017, 50.01, 50.01, 49.49, 49.98, 22510, 1.4774321390185, -1.06293146401764, -0.374375729464851, 0, 0, -0.570850548220385, -0.492169422584582, -0.0786811256358031, 50.0372727272724, 49.9163440860214, 51.923420289855, 51.923420289855
4/12/2017, 49.93, 49.93, 49.43, 49.5, 43587, 1.47272637157045, -1.23375672309795, -0.509903535332757, 0, 0, -0.61891968370329, -0.517519474808323, -0.101400208894966, 49.6796363636361, 49.7662580645161, 51.7934808853118, 51.7934808853118
4/13/2017, 49.37, 49.77, 48.98, 49.01, 52991, 1.49367389559479, -1.52310288542498, -0.687002347933228, 0, 0, -0.688615790606391, -0.551738737967937, -0.136877052638455, 49.3536363636361, 49.5216129032258, 51.6427816901408, 51.6427816901408
4/17/2017, 49.12, 49.73, 48.95, 49.69, 23466, 1.4780581554024, -1.19555182798204, -0.286849960546957, 0, 0, -0.68112851492527, -0.577616693359403, -0.103511821565866, 49.3692727272724, 49.4035483870967, 51.5362823439878, 51.5362823439878
4/18/2017, 49.33, 49.55, 48.96, 49.43, 27224, 1.4853828495822, -1.38565066145597, -0.658809719386402, 0, 0, -0.688241008167402, -0.599741556321003, -0.0884994518463992, 49.300727272727, 49.2605591397849, 51.4208589411329, 51.4208589411329
4/19/2017, 49.76, 50, 49.52, 49.61, 30206, 1.46344185732928, -1.24473792412828, -0.596656156769172, 0, 0, -0.671611297651502, -0.614115504587103, -0.0574957930643991, 49.3223636363633, 49.146129032258, 51.3203675675676, 51.3203675675676
4/20/2017, 50.08, 50.62, 49.9, 50.52, 27505, 1.4651877081354, -0.880308287577177, -0.355625320014959, 0, 0, -0.578336039581757, -0.606959611586034, 0.028623572004277, 49.5949090909087, 49.1641075268817, 51.2721052631579, 51.2721052631579
4/21/2017, 50.52, 50.58, 49.98, 50.12, 11828, 1.4628934330457, -1.28753715809643, -0.294445839888146, 0, 0, -0.530575241497694, -0.591682737568366, 0.0611074960706721, 49.7919999999996, 49.1594838709677, 51.2054340396446, 51.2054340396446
4/24/2017, 51.2, 51.35, 50.98, 51.05, 34303, 1.48490123253747, -0.675560323448873, -0.257409132270384, 0, 0, -0.41292133711277, -0.555930457477247, 0.143009120364476, 50.3274545454542, 49.2943440860215, 51.1891808191808, 51.1891808191808
4/25/2017, 51.51, 51.64, 51.34, 51.35, 95332, 1.45986363242427, -0.445613667812234, -0.173231226348252, 0, 0, -0.292105072000794, -0.503165380381956, 0.211060308381162, 50.8823636363633, 49.4931397849462, 51.1887925998052, 51.1887925998052
4/26/2017, 51.3, 51.74, 51.2, 51.46, 25562, 1.4363738369362, 0.208845042999078, -0.331427646622828, 0, 0, -0.185344692531281, -0.439601242811821, 0.25425655028054, 51.3685454545451, 49.7065161290322, 51.1939398734177, 51.1939398734177
4/27/2017, 51.52, 51.52, 50.57, 50.7, 11968, 1.47869837803353, -0.0247264417703225, -0.607528791716175, 0, 0, -0.160215110980737, -0.383724016445604, 0.223508905464868, 51.4154545454542, 49.8436774193548, 51.1616203703703, 51.1616203703703
4/28/2017, 50.77, 51.08, 50.67, 50.72, 65302, 1.4446275113956, -0.0736200169111688, -0.737531771318283, 0, 0, -0.137105437561019, -0.334400300668687, 0.197294863107669, 51.3058181818178, 50.042193548387, 51.1316982836495, 51.1316982836495
5/1/2017, 50.92, 51.13, 50.79, 51.03, 19665, 1.40423147186137, 0.20818496468587, -0.568631769555294, 0, 0, -0.0927077682143889, -0.286061794177828, 0.193354025963439, 51.3459999999996, 50.2569247311827, 51.1179371143109, 51.1179371143109
5/2/2017, 51.08, 51.11, 50.76, 51.1, 23399, 1.36643904909259, 0.471907558650397, -0.542368106322046, 0, 0, -0.0512827250714238, -0.239105980356547, 0.187823255285123, 51.2852727272723, 50.4692903225806, 51.1081153184165, 51.1081153184165
5/3/2017, 50.98, 51.39, 50.98, 51.37, 24244, 1.33120077162157, 0.288328774496005, -0.484960088294812, 0, 0, 0.00329567311831624, -0.190625649661574, 0.19392132277989, 51.2627272727269, 50.6118279569892, 51.1113809523809, 51.1113809523809
5/4/2017, 51.59, 51.59, 51.17, 51.3, 5353, 1.30730203618499, 0.288697658725418, -0.500724261622493, 0, 0, 0.04043492328843, -0.144413535071573, 0.184848458360003, 51.3019999999996, 50.7298924731182, 51.1113296853624, 51.1113296853624
5/5/2017, 51.23, 51.24, 50.98, 51.16, 11719, 1.27660994396942, -0.0737107353639912, -0.487313996539419, 0, 0, 0.0579037383984655, -0.103950080377566, 0.161853818776031, 51.1703636363633, 50.8364301075268, 51.1049318364073, 51.1049318364073
5/8/2017, 51.17, 51.17, 50.82, 50.91, 19267, 1.25310933994896, -0.136819670098731, -0.453171468475312, 0, 0, 0.0509872403975251, -0.0729626162225475, 0.123949856620073, 51.081636363636, 50.8846236559139, 51.0875391849529, 51.0875391849529
5/9/2017, 51.04, 51.23, 50.98, 51.02, 10646, 1.21924748475032, 0.0949631358143727, -0.496711094420883, 0, 0, 0.0537622093096317, -0.0476176511161116, 0.101379860425743, 51.0985454545451, 50.9086451612902, 51.0757941777323, 51.0757941777323
5/10/2017, 50.89, 51.06, 50.75, 51.04, 7700, 1.18819957559489, 0.22117201495319, -0.264441169488167, 0, 0, 0.0569190970976408, -0.0267103014733612, 0.0836293985710019, 51.1623636363633, 50.97688172043, 51.0654382022472, 51.0654382022472
5/11/2017, 50.89, 50.89, 50.27, 50.72, 24229, 1.21181823780452, 0.358943242701791, -0.867257911254392, 0, 0, 0.033216726024456, -0.0147248959737977, 0.0479416219982537, 50.9865454545451, 50.9980430107526, 51.0415409035408, 51.0415409035408
5/12/2017, 50.52, 50.52, 50.23, 50.43, 13263, 1.20642970395346, 0.00068227567664716, -0.717234955751934, 0, 0, -0.00886594904455507, -0.0135531065879492, 0.00468715754339413, 50.7134545454542, 51.0275483870967, 50.9615042735042, 51.0060606784519
5/15/2017, 50.56, 51.15, 50.56, 51.08, 25554, 1.20200151667687, 0.308575361523222, -0.57096878653761, 0, 0, 0.0101161824431983, -0.00881924878171969, 0.018935431224918, 50.7427272727269, 51.1382580645161, 50.932818070818, 50.9997685834501
5/16/2017, 51.23, 51.23, 50.73, 51.03, 23519, 1.1920110836422, 0.410274537684267, -0.525550655207665, 0, 0, 0.0208843346635916, -0.00287853209265742, 0.0237628667562491, 50.7659999999997, 51.2171182795699, 50.895177045177, 50.9916449325097
5/17/2017, 50.22, 50.3, 49.01, 49.06, 20586, 1.38375273783833, -0.297156007163212, -0.909055034346192, 0, 0, -0.128068074105769, -0.0279164404952798, -0.10015163361049, 50.1665454545451, 51.0282580645161, 50.7824713064712, 50.9013639417693
5/18/2017, 49.04, 49.46, 49.04, 49.3, 18833, 1.35076194426838, -0.0431592805071581, -0.830407608720584, 0, 0, -0.224163914889679, -0.0671659353741597, -0.15699797951552, 49.7619999999997, 50.8405161290322, 50.6715653235652, 50.8243684210526
5/19/2017, 49.35, 49.97, 49.35, 49.66, 13060, 1.34138009786165, 0.263586660679917, -0.785651736481634, 0, 0, -0.268180155790013, -0.10736877945733, -0.160811376332683, 49.5629090909087, 50.7330967741935, 50.5787472527472, 50.7649720790377
5/22/2017, 49.88, 49.98, 49.6, 49.8, 33351, 1.30888130274737, 0.0681447874578688, -0.762519350715004, 0, 0, -0.288441539335402, -0.143583331432945, -0.144858207902457, 49.4439999999996, 50.648, 50.4990695970695, 50.713439932674
5/23/2017, 49.87, 50.27, 49.41, 50.11, 25545, 1.32155606531587, 0.278581116024616, -0.73071486264063, 0, 0, -0.276299414884235, -0.170126548123203, -0.106172866761032, 49.5147272727269, 50.5891612903226, 50.4278437118436, 50.6762523191094
5/24/2017, 50.2, 50.26, 50.01, 50.2, 17428, 1.27812780301453, 0.245008652371906, -0.666639595632676, 0, 0, -0.256458155956572, -0.187392869689877, -0.0690652862666957, 49.6701818181814, 50.5276559139785, 50.3672503052502, 50.6440121212121
5/25/2017, 50.34, 50.77, 50.34, 50.6, 16310, 1.26094693529175, 0.0567866091647706, -0.597680491506367, 0, 0, -0.206081578096367, -0.191130611371175, -0.0149509667251918, 49.945636363636, 50.4834838709677, 50.299868131868, 50.6287168316831
5/26/2017, 50.52, 50.69, 50.43, 50.65, 11139, 1.22238339939733, 0.231420061220062, -0.757543362490702, 0.197158084987818, 0, -0.160275637287413, -0.184959616554422, 0.0246839792670097, 50.1869090909087, 50.4058924731183, 50.2441733821733, 50.6159638905066
5/30/2017, 50.38, 50.38, 50.1, 50.13, 18754, 1.22816742909437, -0.348061796548175, -0.737739392672004, -0.104315553379904, 0, -0.164042770416728, -0.180776247326883, 0.0167334769101554, 50.3665454545451, 50.2970752688172, 50.1599877899877, 50.5836150770988
5/31/2017, 50.21, 50.21, 49.35, 49.83, 36251, 1.26007689262444, -0.593877128911965, -0.72523734033358, -0.105235607465485, 0, -0.189056418647198, -0.182432281590946, -0.00662413705625139, 50.4843636363633, 50.1300215053763, 50.0662368742368, 50.5409372666168
6/1/2017, 50.03, 50.56, 49.75, 50.56, 85272, 1.25989220691262, -0.32079252015627, -0.0969292619817096, -0.0603777985863412, 0, -0.148265898957135, -0.175599005064184, 0.0273331061070492, 50.5258181818178, 50.0650107526882, 50.0033919413918, 50.527423076923
6/2/2017, 50.1, 50.55, 50.1, 50.27, 26423, 1.24955525129156, -0.148441055332461, -0.123084585089876, -0.02892996936507, 0, -0.137751777844322, -0.168029559620212, 0.0302777817758896, 50.4332727272724, 50.0177419354839, 49.9413992673992, 50.5035309973045
6/5/2017, 50.29, 50.88, 50.29, 50.62, 14250, 1.23912258708624, -0.0145833294625776, -0.0618015444446177, 0.0270395741979236, 0, -0.100024169817544, -0.154428481659678, 0.0544043118421338, 50.4807272727269, 49.9898279569893, 49.9146788766788, 50.4935090812907
6/6/2017, 50.29, 50.55, 50.29, 50.46, 8932, 1.21359821820036, -0.202705253195726, 0.000219938158355772, -0.0569704506055599, 0, -0.0820891587445161, -0.139960617076646, 0.0578714583321297, 50.4485454545451, 50.0003870967742, 49.8879926739925, 50.4779802699895
6/7/2017, 50.63, 51.09, 50.63, 50.97, 32430, 1.20318339780009, -0.025045590056612, 0.302337521500222, 0.0918242270151112, 0, -0.026418262220119, -0.11725214610534, 0.0908338838852214, 50.6185454545451, 50.0994623655914, 49.8809499389498, 50.4816445803601
6/8/2017, 51.01, 51.99, 51.01, 51.75, 146884, 1.22434676128652, 0.167327945872383, 0.314757103054897, 0.184554787377543, 0, 0.0797218220906686, -0.0778573524661386, 0.157579174556807, 51.0290909090906, 50.3072903225806, 49.9021880341879, 50.5134912427022
6/9/2017, 52.01, 52.8, 52.01, 52.63, 55588, 1.24343430841247, 0.495202962230818, 0.565742516604301, 0.562713394837752, 0, 0.232170927210625, -0.015851696530786, 0.248022623741411, 51.7390909090906, 50.5742365591398, 49.9626275946274, 50.5759656019655
6/12/2017, 52.71, 52.94, 52.55, 52.9, 12710, 1.21209546822611, 0.638749998013749, 0.45531918201622, 0.526433903584898, 0, 0.370503748290808, 0.0614193924335329, 0.309084355857275, 52.4416363636361, 50.8643225806452, 50.0383223443222, 50.6461486486485
6/13/2017, 53.11, 53.35, 53.09, 53.29, 34470, 1.18528537728848, 0.863994426882982, 0.589326794196069, 0.645434746610314, 0, 0.505773009840354, 0.150290115914897, 0.355482893925457, 53.0521818181815, 51.210494623656, 50.1113479853478, 50.7279582806573
6/14/2017, 52.88, 53.34, 52.61, 53.32, 16032, 1.19384217681766, 0.834554180010583, 0.714160600073306, 0.620178596503368, 0, 0.608382567922298, 0.241908606316377, 0.366473961605921, 53.440727272727, 51.550559139785, 50.2075042735041, 50.8083558453655
6/15/2017, 52.93, 53.19, 52.93, 53.04, 8527, 1.17690199141256, 0.725727118986663, 0.709035055851809, 0.580053002745288, 0, 0.659505354819302, 0.325427956016962, 0.33407739880234, 53.6881818181816, 51.8587741935484, 50.2895506715506, 50.8766559877955
6/16/2017, 53.05, 53.05, 52.82, 52.89, 6232, 1.14297102558699, 0.793773642859267, 0.848845273227209, 0.436020281086799, 0, 0.680077277831828, 0.396357820379935, 0.283719457451892, 53.6905454545452, 52.1325161290323, 50.3662344322343, 50.9377856071963
6/19/2017, 53.12, 53.69, 53.1, 53.51, 27018, 1.14799384537714, 1.10653893670854, 0.883924711268022, 0.384569955338833, 0, 0.737903402382017, 0.464666936780352, 0.273236465601665, 53.8341818181815, 52.4653333333333, 50.4547228327227, 51.0182272325374
6/20/2017, 53.4, 53.4, 53.08, 53.14, 14864, 1.13864684103923, 0.751290364116644, 0.781274312890405, 0.263452094572619, 0, 0.745283945520974, 0.520790338528476, 0.224493606992498, 53.6603636363634, 52.719376344086, 50.5436923076921, 51.0838258728088
6/21/2017, 52.93, 53.06, 52.59, 52.65, 35229, 1.14401345633776, 0.58995492569399, 0.717649712762948, 0.20446371314486, 0, 0.703484838914513, 0.557329238605683, 0.146155600308829, 53.2730909090907, 52.9041935483871, 50.6101025641024, 51.1311209229453
6/22/2017, 52.51, 52.57, 52.36, 52.4, 60455, 1.11966971473996, 1.72448647332687, 0.712114666831788, 0.212811790489602, 0, 0.642776309933211, 0.574418652871189, 0.0683576570620221, 52.863818181818, 53.0481075268817, 50.6810109890108, 51.1687605042016
6/23/2017, 52.28, 52.33, 52.05, 52.14, 13722, 1.10255386267271, 1.4460281403018, 0.784779786785427, 0.156656100064605, 0, 0.567146820732098, 0.572964286443371, -0.0058174657112724, 52.5052727272726, 53.1289247311828, 50.7482393162391, 51.1967713498621
6/26/2017, 52.35, 52.59, 52.03, 52.52, 13352, 1.0931607098204, 1.44573443359144, 1.0423138396191, 0.191418865917769, 0, 0.531743126107493, 0.564720054376195, -0.0329769282687024, 52.3587272727272, 53.2294623655914, 50.8441953601952, 51.2364029264326
