Date,KXI_Open,KXI_High,KXI_Low,KXI_Close,KXI_Volume,KXI_ATRPercentOfClose20,KXI_SQN25,KXI_SQN50,KXI_SQN100,KXI_SQN200,KXI_MACD,KXI_MACD_Avg,KXI_MACD_Diff,KXI_LinReg10,KXI_LinReg30,KXI_LinReg90,KXI_LinReg270
3/30/2017, 99.82, 99.88, 99.5, 99.57, 5733, 0.496535757323624, 0.796727554479439, 2.51817912947327, 0, 0, 0.799407489793296, 0.878413526819392, -0.0790060370260958, 99.7619999999998, 99.948989247312, 100.523135906928, 100.523135906928
3/31/2017, 99.32, 99.61, 99.19, 99.37, 7608, 0.493791507385304, 0.625745220981131, 2.47336048786437, 0, 0, 0.734284036673827, 0.849587628790279, -0.115303592116452, 99.6452727272725, 99.8904946236561, 100.58490015361, 100.58490015361
4/3/2017, 99.47, 99.47, 99.01, 99.4, 12344, 0.492099184954061, 0.932873702535089, 2.28915211794159, 0, 0, 0.677286641361732, 0.81512743130457, -0.137840789942838, 99.5619999999997, 99.8794623655916, 100.644092261905, 100.644092261905
4/4/2017, 99.18, 99.54, 99.02, 99.54, 4668, 0.492956861916939, 0.965457207719312, 2.25898539744215, 0, 0, 0.63608028729827, 0.77931800250331, -0.14323771520504, 99.5372727272724, 99.8984516129034, 100.707620192308, 100.707620192308
4/5/2017, 99.32, 99.7, 99.14, 99.28, 7266, 0.497738514639922, 0.545321459319903, 1.97184782485779, 0, 0, 0.575806587820637, 0.738615719566775, -0.162809131746139, 99.4181818181815, 99.898989247312, 100.751146853147, 100.751146853147
4/6/2017, 99.23, 99.43, 99.11, 99.13, 15604, 0.489707512829405, 0.724083791236547, 1.79009655627178, 0, 0, 0.510055893496911, 0.692903754352802, -0.182847860855891, 99.2421818181815, 99.8959569892475, 100.782541836273, 100.782541836273
4/7/2017, 99.32, 99.61, 99.32, 99.4, 6148, 0.48810332454165, 0.945153342418967, 2.21591625777171, 0, 0, 0.474267675511101, 0.649176538584462, -0.174908863073362, 99.2005454545452, 99.9252043010755, 100.827142230027, 100.827142230027
4/10/2017, 99.52, 99.73, 99.41, 99.6, 11142, 0.47933330257498, 1.2032751894189, 2.41116278029126, 0, 0, 0.456778129505011, 0.610696856768572, -0.153918727263561, 99.2803636363633, 99.9490322580647, 100.880076726343, 100.880076726343
4/11/2017, 99.65, 100.11, 99.65, 100.11, 14597, 0.478518800216209, 1.59711858590213, 2.71947044680138, 0, 0, 0.478553805659729, 0.584268246546803, -0.105714440887074, 99.5592727272724, 100.03376344086, 100.958409937888, 100.958409937888
4/12/2017, 99.91, 100.47, 99.91, 100.47, 18857, 0.480832997264481, 2.09660720033045, 2.70585188048664, 0, 0, 0.518878864690805, 0.571190370175604, -0.0523115054847987, 99.9609090909087, 100.174322580645, 101.05215694165, 101.05215694165
4/13/2017, 100.23, 100.29, 99.94, 99.94, 20833, 0.485729704556777, 1.47224717572516, 2.50464617146922, 0, 0, 0.502280220174526, 0.557408340175388, -0.0551281200008619, 100.079454545454, 100.210322580645, 101.111267605634, 101.111267605634
4/17/2017, 100.36, 100.8, 100.29, 100.75, 7149, 0.500413253992398, 1.54453471841521, 2.52628740433331, 0, 0, 0.548166977659776, 0.555560067672266, -0.00739309001249033, 100.417636363636, 100.334150537635, 101.210791476408, 101.210791476408
4/18/2017, 100.78, 100.99, 100.64, 100.99, 9237, 0.491591282035324, 1.50520572723454, 2.42417628122928, 0, 0, 0.597016522952657, 0.563851358728344, 0.033165164224313, 100.769454545454, 100.461268817204, 101.317686042207, 101.317686042207
4/19/2017, 100.71, 100.71, 100.07, 100.17, 11816, 0.516756647640112, 1.02611386864399, 2.28635311881069, 0, 0, 0.563072246211163, 0.563695536224908, -0.000623290013744615, 100.779272727272, 100.456666666667, 101.375362162162, 101.375362162162
4/20/2017, 100.36, 100.4, 100.16, 100.3, 24994, 0.502246637332049, 0.649041686325673, 2.15513645496651, 0, 0, 0.540431320032354, 0.559042692986397, -0.0186113729540431, 100.747636363636, 100.434064516129, 101.436396491228, 101.436396491228
4/21/2017, 100.2, 100.2, 99.96, 100.12, 4205, 0.494971742291094, 0.438987911805141, 1.83166716844075, 0, 0, 0.502174966814977, 0.547669147752113, -0.0454941809371366, 100.568181818181, 100.381419354839, 101.484603554341, 101.484603554341
4/24/2017, 101.27, 101.57, 101.18, 101.52, 10752, 0.535153095904995, 0.91929342578537, 2.09387864336907, 0, 0, 0.578160160541387, 0.553767350309968, 0.0243928102314188, 100.872363636363, 100.526731182796, 101.601228771229, 101.601228771229
4/25/2017, 101.49, 101.83, 101.49, 101.67, 19924, 0.524366137321347, 0.965525636482619, 2.19510988746357, 0, 0, 0.643069811916277, 0.57162784263123, 0.0714419692850472, 101.152727272727, 100.690516129032, 101.719506653684, 101.719506653684
4/26/2017, 101.52, 101.69, 101.03, 101.03, 18353, 0.533967038725015, 0.639983795276332, 1.87099698446523, 0, 0, 0.635542389923216, 0.584410752089627, 0.0511316378335893, 101.20109090909, 100.737569892473, 101.800094936709, 101.800094936709
4/27/2017, 101.02, 101.11, 100.85, 100.99, 9750, 0.520342166811257, 0.644932708774437, 1.98436795168219, 0, 0, 0.619211305570545, 0.591370862785811, 0.0278404427847341, 101.257454545454, 100.826666666667, 101.874527777778, 101.874527777778
4/28/2017, 100.79, 101.01, 100.69, 101, 5902, 0.510117699554014, 0.701482067936032, 1.8151816156985, 0, 0, 0.600157478165244, 0.593128185861697, 0.00702929230354632, 101.182909090909, 100.916, 101.945570611262, 101.945570611262
5/1/2017, 101.27, 101.27, 100.83, 100.83, 154980, 0.507247776179784, 0.571720001768223, 1.63017378912065, 0, 0, 0.564828610788837, 0.587468270847125, -0.0226396600582885, 101.153818181818, 100.985634408602, 102.004789891273, 102.004789891273
5/2/2017, 100.93, 100.99, 100.75, 100.85, 18149, 0.493688682286537, 0.486491677975928, 1.35968547726495, 0, 0, 0.532307947051876, 0.576436206088076, -0.0441282590361992, 101.175272727272, 101.053268817204, 102.061815834768, 102.061815834768
5/3/2017, 100.75, 100.86, 100.57, 100.67, 12764, 0.484246333844913, 0.376309797897568, 1.1479999392949, 0, 0, 0.48640363276165, 0.558429691422791, -0.0720260586611402, 100.978181818181, 101.089053763441, 102.107414565826, 102.107414565826
5/4/2017, 100.97, 101.86, 100.97, 101.59, 25158, 0.514436701513526, 0.710113078203572, 1.28371713500919, 0, 0, 0.518285966206506, 0.550400946379534, -0.0321149801730281, 101.097636363636, 101.231591397849, 102.193050615595, 102.193050615595
5/5/2017, 101.89, 102.2, 101.77, 102.08, 22496, 0.516247485123639, 1.06359958426633, 1.32134562829733, 0, 0, 0.576446928692278, 0.555610142842082, 0.0208367858501951, 101.28, 101.416064516129, 102.297008821171, 102.297008821171
5/8/2017, 102.14, 102.22, 102.01, 102.12, 18981, 0.500525030526342, 1.17437095726433, 1.32081564188449, 0, 0, 0.618636321765834, 0.568215378626833, 0.0504209431390011, 101.649272727272, 101.596172043011, 102.39801985371, 102.39801985371
5/9/2017, 102.3, 102.3, 101.9, 102.06, 35920, 0.495374635621032, 1.13426568535072, 1.45135714896161, 0, 0, 0.639854378199345, 0.582543178541335, 0.05731119965801, 101.995090909091, 101.766344086022, 102.491764555669, 102.491764555669
5/10/2017, 102.03, 102.2, 102, 102.15, 6646, 0.479980798295726, 1.11198585271965, 1.45007096497146, 0, 0, 0.656365910981179, 0.597307725029304, 0.0590581859518753, 102.222727272727, 101.93735483871, 102.585235955056, 102.585235955056
5/11/2017, 101.93, 102.23, 101.91, 102.16, 16083, 0.4715988314273, 1.24152746867345, 1.33443167925461, 0, 0, 0.662620064460043, 0.610370192915452, 0.052249871544591, 102.384727272727, 102.098860215054, 102.674952380953, 102.674952380953
5/12/2017, 102.39, 102.5, 102.21, 102.39, 13212, 0.463615683051883, 1.41171928727955, 1.57178672871832, 0, 0, 0.678316394798628, 0.623959433292087, 0.0543569615065409, 102.564363636363, 102.25176344086, 102.757970695971, 102.770611562351
5/15/2017, 102.61, 102.8, 102.61, 102.71, 9010, 0.459021802144857, 1.4273612868288, 1.70185935001468, 0, 0, 0.708411053670176, 0.640849757367705, 0.0675612963024708, 102.744727272727, 102.413741935484, 102.856305250305, 102.875778401122
5/16/2017, 103.19, 103.52, 103.19, 103.44, 83048, 0.4721463924341, 1.6004244886994, 1.97818024035052, 0, 0, 0.782150047900942, 0.669109815474352, 0.113040232426589, 103.078727272727, 102.648795698925, 102.990825396826, 103.007353008465
5/17/2017, 103.18, 103.52, 103.18, 103.24, 32323, 0.465874483646979, 1.30783568975142, 1.94797481526845, 0, 0, 0.815054957364922, 0.698298843852466, 0.116756113512455, 103.166363636363, 102.841741935484, 103.105399267399, 103.125137737962
5/18/2017, 102.76, 103.09, 102.68, 102.87, 20716, 0.471391441694647, 0.992084023138617, 1.91913925436648, 0, 0, 0.802031111989223, 0.719045297479817, 0.0829858145094052, 103.17, 102.946537634409, 103.190402930403, 103.222730263158
5/19/2017, 103.18, 103.8, 103.18, 103.68, 10888, 0.489172798290624, 1.53495213817698, 2.08267313951027, 0, 0, 0.847302673452845, 0.744696772674423, 0.102605900778422, 103.481636363636, 103.120946236559, 103.292385836386, 103.349471649485
5/22/2017, 103.88, 104.51, 103.88, 104.33, 22586, 0.501596510499696, 1.4860380602293, 2.09963659897054, 0, 0, 0.924967826469043, 0.780750983433347, 0.144216843035696, 103.938545454545, 103.36647311828, 103.421846153846, 103.497529981065
5/23/2017, 104.44, 104.69, 104.17, 104.22, 32729, 0.501966856106425, 1.33553395305582, 1.95281312145926, 0, 0, 0.966500720410849, 0.817900930828847, 0.148599789582002, 104.224909090909, 103.579569892473, 103.538669108669, 103.635386518244
5/24/2017, 104.24, 104.55, 104.1, 104.54, 7874, 0.496931666885795, 1.96883313337715, 2.1510039492371, 0, 0, 1.01355354933496, 0.85703145453007, 0.156522094804888, 104.521999999999, 103.837462365591, 103.662871794872, 103.78061010101
5/25/2017, 104.7, 105.22, 104.69, 105.01, 13921, 0.502350010793533, 2.09970860655819, 2.04553728167227, 0, 0, 1.07636071103519, 0.900897305831094, 0.175463405204098, 104.85309090909, 104.150408602151, 103.813064713065, 103.938782178218
5/26/2017, 104.95, 105.34, 104.95, 105.34, 15323, 0.494248964322741, 2.35500476474172, 2.09929964757011, 3.42087292249669, 0, 1.13962716865178, 0.948643278395232, 0.190983890256552, 105.188727272727, 104.440602150538, 103.968808302808, 104.103867210251
5/30/2017, 104.95, 105.29, 104.95, 105.25, 9427, 0.488465335930353, 2.00259729921437, 1.99854471845691, 3.29417888227516, 0, 1.16902821472004, 0.992720265660195, 0.176307949059849, 105.396363636363, 104.738537634409, 104.109494505495, 104.25932990672
5/31/2017, 105.57, 105.87, 105.39, 105.54, 13572, 0.492139736368544, 2.06799624564125, 2.07669199585738, 3.23718997640929, 0, 1.20187486660006, 1.03455118584817, 0.167323680751896, 105.711636363636, 105.06023655914, 104.266837606838, 104.420126960418
6/1/2017, 105.72, 106.27, 105.6, 106.19, 61123, 0.499043284560875, 2.96512232697822, 2.2727257062961, 3.42173366951381, 0, 1.26576469509183, 1.0807938876969, 0.184970807394931, 106.096909090909, 105.380387096774, 104.448564102564, 104.599675824176
6/2/2017, 106.44, 106.69, 106.24, 106.69, 6999, 0.495301678396695, 3.2646396187465, 2.44516618108732, 3.61933855252828, 0, 1.34128219952164, 1.13289155006185, 0.208390649459794, 106.42, 105.733806451613, 104.65335042735, 104.791545372866
6/5/2017, 106.69, 106.87, 106.39, 106.82, 89601, 0.492431653854486, 3.35166751824513, 2.53705373821259, 3.84110457316666, 0, 1.3955334386103, 1.18541992777154, 0.210113510838761, 106.741636363636, 106.050494623656, 104.861438339438, 104.981447716452
6/6/2017, 106.69, 106.83, 106.61, 106.78, 15089, 0.478286868341444, 3.48361917296969, 2.47979143975365, 3.73832387400898, 0, 1.418943572499, 1.23212465671703, 0.186818915781971, 107.008181818181, 106.412215053763, 105.045743589744, 105.163193146418
6/7/2017, 106.67, 106.67, 106.3, 106.59, 9825, 0.477698641630776, 3.29181701876421, 2.32883290075379, 3.66999850100503, 0, 1.40595785320951, 1.26689129601553, 0.139066557193986, 107.053454545454, 106.725892473118, 105.207528693529, 105.33163438668
6/8/2017, 105.95, 105.95, 105.03, 105.27, 8457, 0.533599347400525, 2.05715576846579, 1.69024182983703, 3.13761893391745, 0, 1.27446239959858, 1.26840551673214, 0.0060568828664378, 106.577454545454, 106.797677419355, 105.296932844933, 105.446408673895
6/9/2017, 105.06, 105.11, 104.57, 104.73, 22233, 0.542952383613201, 1.42538065834396, 1.48077420937118, 2.83917020015029, 0, 1.11383818495071, 1.23749205037585, -0.123653865425144, 105.969090909091, 106.770924731183, 105.36262026862, 105.537665847666
6/12/2017, 104.69, 104.98, 104.53, 104.67, 8982, 0.537596569972486, 1.18876125221664, 1.58566513573161, 2.82676415239138, 0, 0.970513365098952, 1.18409631332047, -0.21358294822152, 105.421272727272, 106.713096774194, 105.413802197802, 105.623415379666
6/13/2017, 104.79, 105.13, 104.61, 104.9, 25108, 0.534382472164624, 1.27236255560659, 1.72464078805727, 2.90918288560691, 0, 0.865509436552998, 1.12037893796698, -0.25486950141398, 104.971454545454, 106.649440860215, 105.481067155067, 105.714097661189
6/14/2017, 105.48, 105.74, 105.42, 105.52, 7375, 0.544483370579658, 1.54571779423124, 1.88109261658162, 2.90409056687872, 0, 0.822836735423792, 1.06087049745834, -0.238033762034549, 104.812909090909, 106.63952688172, 105.580422466422, 105.823143921751
6/15/2017, 104.62, 105.32, 104.62, 105.26, 17724, 0.561288153148273, 1.37184561871535, 1.74914628414313, 2.78040381840904, 0, 0.759285909918873, 1.00055357995045, -0.241267670031574, 104.695636363636, 106.554494623656, 105.647809523809, 105.919363844394
6/16/2017, 105.07, 105.07, 104.36, 104.82, 7004, 0.578392782392367, 1.14636259267588, 1.68909790756144, 2.55146985743543, 0, 0.665742831133898, 0.933591430187137, -0.26784859905324, 104.577090909091, 106.44535483871, 105.69957020757, 105.997074962519
6/19/2017, 105.08, 105.24, 104.94, 105.24, 6070, 0.567234652963222, 1.21532933296557, 1.85806494733327, 2.56823268321981, 0, 0.618371554807965, 0.870547455111303, -0.252175900303338, 104.731636363636, 106.401333333333, 105.779333333333, 106.086264367816
6/20/2017, 104.19, 104.19, 103.77, 103.87, 12521, 0.61674194795376, 0.436175440860372, 1.26195017838889, 2.31130429123042, 0, 0.464922588400952, 0.789422481769233, -0.32449989336828, 104.491090909091, 106.16576344086, 105.793992673993, 106.126078516587
6/21/2017, 103.64, 103.64, 103.41, 103.48, 4654, 0.6103395518676, 0.0279104364992117, 1.09035804569418, 2.27179392810981, 0, 0.308289664994874, 0.693195918414361, -0.384906253419487, 104.236545454545, 105.865419354839, 105.783225885226, 106.15118501638
6/22/2017, 103.2, 103.24, 102.75, 102.75, 10704, 0.619465109351789, -0.16384244837279, 0.737422929928516, 2.13937989194724, 0, 0.123824671842016, 0.579321669099892, -0.455496997257876, 103.635454545454, 105.469290322581, 105.73682051282, 106.150852941177
6/23/2017, 102.68, 103.13, 102.68, 102.91, 18392, 0.609440656754459, 0.0279539443828797, 0.683291017074434, 2.08769339576874, 0, -0.00934675780015937, 0.461587983719882, -0.470934741520041, 103.119090909091, 105.090258064516, 105.685614163614, 106.155330578513
6/26/2017, 103.86, 104.07, 103.71, 103.72, 14294, 0.630366959962122, 0.0278400445590959, 1.04060945381219, 2.2869361726579, 0, -0.0489614476018545, 0.359478097455534, -0.408439545057389, 102.969818181818, 104.824494623656, 105.676126984127, 106.18566996342
6/27/2017, 103.53, 103.7, 103.23, 103.23, 19836, 0.625424566820766, -0.390548593230625, 0.694634099450176, 2.03002373330272, 0, -0.118528951604873, 0.263876687643453, -0.382405639248326, 102.749090909091, 104.509311827957, 105.647106227106, 106.198828468613
6/28/2017, 103.64, 103.85, 103.59, 103.76, 22466, 0.620995076438534, -0.151653342493253, 0.765940463918477, 2.0140336959304, 0, -0.129403446745641, 0.185220660765634, -0.314624107511275, 102.926545454545, 104.306688172043, 105.657301587302, 106.22820220299
6/29/2017, 103.24, 103.24, 102.01, 102.31, 24375, 0.683830775825424, -0.708933959818508, 0.575220587127885, 1.76147885684654, 0, -0.252118182861693, 0.0977528920401687, -0.349871074901862, 102.647090909091, 103.904688172043, 105.608026862027, 106.210108387097
6/30/2017, 102.43, 102.54, 102.17, 102.24, 7367, 0.668178700518038, -0.898013008751706, 0.523003217114574, 1.63531327268322, 0, -0.350973110783244, 0.00800769147548622, -0.35898080225873, 102.416363636363, 103.475139784946, 105.561174603175, 106.189878095238
7/3/2017, 102.06, 102.4, 101.88, 101.99, 147130, 0.661818421648358, -1.09979011908873, 0.505320129840112, 1.42292915886469, 0, -0.44436687925986, -0.082467222671583, -0.361899656588277, 102.324, 103.071935483871, 105.50810989011, 106.161946006749
7/5/2017, 101.81, 101.81, 101.36, 101.56, 33978, 0.662405649692007, -1.2100140019636, 0.0289385724393099, 1.30469717035351, 0, -0.546776619470776, -0.175329102031422, -0.371447517439355, 101.986363636363, 102.668408602151, 105.434515262515, 106.120985482284
7/6/2017, 101.15, 101.26, 100.98, 101.01, 20318, 0.661421858168342, -1.49408998563695, -0.162176565316042, 1.2021568699654, 0, -0.664655742206151, -0.273194430066367, -0.391461312139783, 101.506727272727, 102.205634408602, 105.326378510378, 106.06375
7/7/2017, 101.18, 101.24, 100.98, 101.2, 3763, 0.64001690512752, -1.69219098391985, 0.0650467180267742, 1.22206253032302, 0, -0.734280060677378, -0.36541155618857, -0.368868504488808, 101.081454545454, 101.809010752688, 105.2264004884, 106.013489564699
7/10/2017, 101.15, 101.21, 100.9, 100.91, 14849, 0.625123627578631, -2.01920458512925, -0.00425749592964392, 1.2284049522797, 0, -0.803595067335166, -0.453048258417889, -0.350546808917277, 100.672545454545, 101.42847311828, 105.119081807082, 105.955371697005
7/11/2017, 100.59, 100.9, 100.37, 100.76, 28473, 0.621547876101743, -2.13453072623758, -0.0485751669756192, 1.08129906597194, 0, -0.860709729903689, -0.534580552715049, -0.32612917718864, 100.482909090909, 101.07735483871, 104.995225885226, 105.893896599584
7/12/2017, 101.46, 101.8, 101.27, 101.65, 14091, 0.636456525294747, -1.66784694738546, 0.238617042624841, 1.17983351939793, 0, -0.824651876019715, -0.592594817375982, -0.232057058643732, 100.664181818181, 100.862709677419, 104.907242979243, 105.860344041923
7/13/2017, 102.04, 102.04, 101.78, 101.93, 16488, 0.622103556425002, -1.49426500457444, 0.307361088359403, 1.0473079026041, 0, -0.764667496184472, -0.62700935313768, -0.137658143046792, 101.134363636363, 100.726150537635, 104.825557997558, 105.835643586579
7/14/2017, 102.11, 102.68, 102.11, 102.6, 18916, 0.62368874006901, -0.883197654508848, 0.527294705868011, 1.09697136148801, 0, -0.655509734248767, -0.632709429359898, -0.0228003048888693, 101.645818181818, 100.741225806452, 104.76757020757, 105.831018242123
7/17/2017, 102.68, 102.78, 102.48, 102.66, 42891, 0.606769350229168, -0.690114798725173, 0.306945273016818, 1.02373402382892, 0, -0.557730750005703, -0.617713693489059, 0.0599829434833556, 102.148181818181, 100.820408602151, 104.702258852259, 105.827934640523
7/18/2017, 102.58, 102.79, 102.53, 102.73, 21199, 0.588692635255525, -0.645010143375706, 0.194397815491572, 0.962928814404586, 0, -0.469183332151388, -0.588007621221525, 0.118824289070136, 102.601818181818, 100.943139784946, 104.639804639805, 105.826636968656
7/19/2017, 102.93, 103.21, 102.88, 103.2, 4486, 0.579966809096997, -0.554564693111498, 0.308336174832972, 1.04988182513836, 0, -0.35696887848033, -0.541799872673286, 0.184830994192955, 103.091454545454, 101.149225806452, 104.606202686203, 105.838622659473
7/20/2017, 103.24, 103.69, 103.23, 103.47, 7688, 0.573209103738954, -0.683006341308555, 0.395961018216245, 1.19269577688394, 0, -0.243445088527452, -0.482128915844119, 0.238683827316667, 103.474909090908, 101.4, 104.587650793651, 105.857731206339
7/21/2017, 103.18, 103.48, 103.15, 103.48, 9510, 0.560441135153421, -0.592879476493641, 0.37439339183668, 1.17473307810976, 0, -0.150929924450097, -0.415889117565315, 0.264959193115218, 103.765636363636, 101.584172043011, 104.560813186813, 105.876335046249
7/24/2017, 103.13, 103.13, 102.8, 102.8, 4607, 0.569014846618602, -0.668626566871352, 0.187548308675001, 0.946156314173599, 0, -0.130971548897179, -0.358905603831687, 0.227934054934508, 103.63909090909, 101.657612903226, 104.52201953602, 105.874948328268
7/25/2017, 103.19, 103.21, 103.01, 103.07, 8133, 0.559037449507836, -0.722152729901571, 0.197575121583924, 1.08770017293121, 0, -0.0923036301717133, -0.305585209099693, 0.213281578927979, 103.472727272726, 101.77376344086, 104.495782661783, 105.880872040755
7/26/2017, 103.26, 103.55, 103.07, 103.33, 4968, 0.552975809781613, -0.191217474035805, 0.181487487763779, 1.15273736148866, 0, -0.0402156182908442, -0.252511290937923, 0.212295672647079, 103.448181818181, 101.948559139785, 104.482244200244, 105.893600906136
7/27/2017, 103.87, 104, 103.52, 103.83, 12785, 0.555061551608373, 0.144105015065637, 0.121245981976053, 1.28672698766538, 0, 0.040938415157612, -0.193821349718816, 0.234759764876428, 103.560727272726, 102.238258064516, 104.488947496948, 105.919568764569
7/28/2017, 103.89, 103.92, 102.25, 103.3, 85746, 0.610846455550072, 0.22404769022241, 0.0342390456847408, 1.19473248727462, 0, 0.0617748981710093, -0.142702100140851, 0.20447699831186, 103.520545454545, 102.454279569893, 104.468984126984, 105.930052681993
7/31/2017, 103.02, 103.13, 102.78, 102.95, 3516, 0.607531975866016, 0.0280166556841292, 0.0395658552330036, 1.18476833400692, 0, 0.0494755626610299, -0.104266567580475, 0.153742130241505, 103.333272727272, 102.609204301076, 104.429929181929, 105.930445914029
8/1/2017, 103.27, 103.32, 103.06, 103.06, 3597, 0.594490064716048, -0.251555311115331, -0.148473976898722, 1.17273593355265, 0, 0.0480504358351368, -0.0738031668973525, 0.121853602732489, 103.182181818181, 102.818150537635, 104.390776556777, 105.933533687448
8/2/2017, 103.11, 103.17, 102.92, 103.07, 49939, 0.576838447328555, -0.0533381868116491, -0.325082608624008, 1.06223527575386, 0, 0.0471840209620211, -0.0496057293254778, 0.0967897502874989, 103.110545454545, 102.951096774194, 104.351882783883, 105.936543482258
8/3/2017, 103.27, 103.79, 103.27, 103.42, 16135, 0.580951477739765, -0.128198509350016, -0.198547809394279, 1.06708434368811, 0, 0.0738877241701346, -0.0249070386263553, 0.0987947627964899, 103.220909090908, 103.107612903226, 104.330405372405, 105.948576999819
8/4/2017, 103.53, 103.78, 103.18, 103.42, 13735, 0.580911832686658, 0.586126969143314, -0.285967150210315, 1.11952134103875, 0, 0.0939674036161335, -0.00113215017785753, 0.0950995537939911, 103.335999999999, 103.215849462366, 104.307609279609, 105.96006442953
8/7/2017, 103.12, 103.75, 103.12, 103.75, 10024, 0.58047235324946, 0.786812801594885, -0.324140210291072, 0.994063825652174, 0, 0.134953278924357, 0.0260849356425853, 0.108868343281771, 103.432363636363, 103.372301075269, 104.297963369963, 105.979736865342
8/8/2017, 103.53, 103.67, 103.16, 103.2, 8933, 0.582972929429747, 0.61406442541526, -0.560383925748604, 0.83745679749753, 0, 0.121652146713714, 0.0451983778568111, 0.0764537688569031, 103.340909090908, 103.507548387097, 104.253692307692, 105.984273265946
8/9/2017, 103.12, 103.33, 103.01, 103.12, 7092, 0.569769840974519, 0.812989157767649, -0.558167530673105, 0.781016543875959, 0, 0.10346291610179, 0.056851285505807, 0.0466116305959834, 103.266727272726, 103.603333333334, 104.198820512821, 105.986367389061
8/10/2017, 102.82, 102.97, 102.63, 102.68, 8978, 0.567461362497349, 0.889200608038628, -0.754814833550431, 0.673233641953262, 0, 0.0529333147266158, 0.0560676913499687, -0.00313437662335295, 103.151999999999, 103.679333333334, 104.122634920635, 105.976772769714
8/11/2017, 102.66, 102.83, 102.47, 102.49, 12792, 0.557650366534944, 0.684842721643724, -0.99780720648678, 0.636644188698275, 0, -0.00241532811406842, 0.0443710874571613, -0.0467864155712297, 102.928363636363, 103.641526881721, 104.038852258852, 105.962261416003
8/14/2017, 103.04, 103.35, 103.04, 103.24, 5757, 0.567569805916874, 1.17742159766399, -0.910153938653389, 0.79773686088882, 0, 0.0140769355078021, 0.0383122570672895, -0.0242353215594874, 102.937999999999, 103.693053763441, 103.979914529915, 105.96700248139
8/15/2017, 103.18, 103.61, 103, 103.57, 10488, 0.56692199888689, 1.41962985709628, -0.850509849528751, 0.889105935014062, 0, 0.0531625900775339, 0.0412823236693383, 0.0118802664081955, 103.067818181817, 103.763333333334, 103.929167277167, 105.97978115303
8/16/2017, 103.51, 103.95, 103.51, 103.82, 7977, 0.558469522765165, 1.18763750547308, -0.769420975294601, 0.916468683406314, 0, 0.103122432374875, 0.0536503454104456, 0.0494720869644289, 103.258181818181, 103.82647311828, 103.892095238095, 105.99835201161
8/17/2017, 103.62, 103.88, 102.95, 102.95, 8982, 0.580197091411417, 0.509139319018291, -0.932997483961397, 0.679869001634623, 0, 0.0716878651448809, 0.0572578493573326, 0.0144300157875483, 103.17709090909, 103.727978494624, 103.8182002442, 105.99446620492
8/18/2017, 102.87, 102.99, 102.7, 102.7, 4683, 0.566647770523516, 0.0605630834209848, -0.696799679439003, 0.61489585731169, 0, 0.0262996672849596, 0.051066212942858, -0.0247665456578985, 103.035272727272, 103.597913978495, 103.742256410256, 105.98420754717
8/21/2017, 102.9, 103.27, 102.86, 103.21, 9154, 0.563268963580339, 0.281149811764085, -0.404014435677688, 0.70353890438084, 0, 0.0311231627817818, 0.0470776029106428, -0.015954440128861, 103.174909090908, 103.503548387097, 103.694708180708, 105.986579192547
8/22/2017, 103.48, 103.49, 103.21, 103.22, 8923, 0.548616937071986, 0.251520025801639, -0.384698242200539, 0.781600402077916, 0, 0.035345295575226, 0.0447311414435595, -0.00938584586833342, 103.237454545453, 103.385612903226, 103.633811965812, 105.988925695882
8/23/2017, 103.09, 103.22, 103, 103.2, 2012, 0.531946010003313, 0.00959867877291539, -0.454797765869558, 0.820774194248808, 0, 0.0366549973868899, 0.0431159126322256, -0.00646091524533562, 103.275999999999, 103.308602150538, 103.587638583639, 105.990515791866
8/24/2017, 103.27, 103.27, 102.26, 102.26, 5960, 0.559377927055787, -0.551021513108249, -0.876483512832543, 0.610499778484989, 0, -0.0377223587137792, 0.0269482583630246, -0.0646706170768038, 102.897454545453, 103.120989247312, 103.503914529915, 105.969001945234
8/25/2017, 102.5, 102.8, 102.35, 102.59, 31167, 0.556018008379847, -0.395778094290912, -0.711212435493467, 0.647070922831604, 0, -0.069240545303046, 0.00771049762981049, -0.0769510429328565, 102.617818181817, 103.017784946237, 103.415462759463, 105.955709534368
8/28/2017, 102.64, 102.64, 102.16, 102.33, 21307, 0.553012734346761, -0.214196718194544, -0.667056363200668, 0.648735103296267, 0, -0.113885955932204, -0.0166087930825925, -0.0972771628496118, 102.392909090908, 102.885655913979, 103.316761904762, 105.936244614823
8/29/2017, 102.13, 102.67, 102.13, 102.44, 15058, 0.551154856017365, -0.292433434468828, -0.756055425376545, 0.702515472339368, 0, -0.138791779576906, -0.0410453903814551, -0.0977463891954505, 102.321636363635, 102.774279569893, 103.217382173382, 105.919611139168
8/30/2017, 102.41, 102.65, 102.37, 102.56, 24191, 0.53663502611055, -0.361643684399867, -0.373957907039443, 0.671182789598137, 0, -0.147150566995663, -0.0622664257042966, -0.0848841412913661, 102.403454545453, 102.711333333334, 103.152659340659, 105.905973053892
8/31/2017, 102.71, 102.88, 102.49, 102.75, 21446, 0.527838675075456, -0.524580242159531, -0.202350528518335, 0.667959260838436, 0, -0.136865849822385, -0.0771863105279143, -0.0596795392944708, 102.445636363635, 102.694623655914, 103.098813186813, 105.896904761905
