Date,IJJ_Open,IJJ_High,IJJ_Low,IJJ_Close,IJJ_Volume,IJJ_ATRPercentOfClose20,IJJ_SQN25,IJJ_SQN50,IJJ_SQN100,IJJ_SQN200,IJJ_MACD,IJJ_MACD_Avg,IJJ_MACD_Diff,IJJ_LinReg10,IJJ_LinReg30,IJJ_LinReg90,IJJ_LinReg270
3/17/2017, 149.99, 150.17, 149.4, 149.84, 151438, 0.981493825636025, 0.205365035207022, 0.166795354565974, 0, 0, -0.0248117632821163, 0.0896318656564644, -0.114443628938581, 149.158363636364, 149.541655913979, 150.447046444122, 150.447046444122
3/20/2017, 149.76, 149.79, 148.71, 148.96, 106124, 0.975857163611955, -0.141972284465978, 0.207738414035746, 0, 0, -0.0450535654162252, 0.0626947794419265, -0.107748344858152, 149.469272727273, 149.396817204301, 150.404968553459, 150.404968553459
3/21/2017, 149.65, 149.65, 145.93, 145.99, 232882, 1.07333035781256, -0.699441159383772, -0.142429229232732, 0, 0, -0.29732217318039, -0.0093086110825369, -0.288013562097853, 148.609090909091, 148.81247311828, 150.15094949495, 150.15094949495
3/22/2017, 145.76, 146.12, 145.09, 145.99, 130867, 1.05494022871568, -0.791743278114184, 0.0367393801034017, 0, 0, -0.491580231420926, -0.105762935150215, -0.385817296270711, 147.713090909091, 148.203225806452, 149.912207792208, 149.912207792208
3/23/2017, 145.9, 147.47, 145.78, 146.41, 191996, 1.05703290615868, -0.757002426998328, -0.0310472045582685, 0, 0, -0.604670388373791, -0.20554442579493, -0.399125962578861, 146.949090909091, 147.656688172043, 149.716823308271, 149.716823308271
3/24/2017, 146.44, 146.81, 145.22, 145.75, 300932, 1.06327395129439, -0.82306403820944, -0.205483601300969, 0, 0, -0.73903252970868, -0.31224204657768, -0.426790483131, 146.156, 147.12711827957, 149.487676950998, 149.487676950998
3/27/2017, 144.26, 145.7, 143.79, 145.42, 1046149, 1.07979349113671, -0.859906319789679, -0.131729019854923, 0, 0, -0.862204776854725, -0.422234592633089, -0.439970184221636, 145.399272727273, 146.637741935484, 149.249567504384, 149.249567504384
3/28/2017, 145.21, 147.07, 145.01, 146.86, 310110, 1.08588036910694, -0.839071863017278, -0.0211865172963215, 0, 0, -0.834009759355382, -0.504589625977548, -0.329420133377835, 145.179454545455, 146.387935483871, 149.120220338983, 149.120220338983
3/29/2017, 146.81, 147.53, 146.29, 147.46, 266449, 1.0694342293279, -0.654046083748951, 0.193554357958565, 0, 0, -0.75455201334475, -0.554582103450988, -0.199969909893762, 145.629818181818, 146.270602150538, 149.037065573771, 149.037065573771
3/30/2017, 147.46, 148.53, 147.35, 148.39, 229774, 1.04935529943971, -0.365270403072782, 0.233276931665295, 0, 0, -0.609511876004859, -0.565568057961762, -0.0439438180430969, 146.518727272727, 146.308430107527, 149.01790586991, 149.01790586991
3/31/2017, 148.42, 149.1, 148.18, 148.45, 248512, 1.02747148022678, -0.343756806634082, 0.399880467666118, 0, 0, -0.48414411169577, -0.549283268708564, 0.0651391570127942, 147.529272727273, 146.352580645161, 149.003410138249, 149.003410138249
4/3/2017, 148.54, 148.84, 146.57, 147.3, 2555689, 1.0607721261214, -0.694441195600686, 0.166392636237797, 0, 0, -0.472142084254784, -0.533855031817808, 0.0617129475630236, 148.042363636364, 146.257397849462, 148.918234126984, 148.918234126984
4/4/2017, 147.07, 147.58, 146.96, 147.33, 444893, 1.02856952059185, -0.434023352036891, 0.247937023214506, 0, 0, -0.454965087436278, -0.518077042941502, 0.0631119555052237, 148.062363636364, 146.279913978495, 148.8393125, 148.8393125
4/5/2017, 148.05, 148.74, 145.96, 146.07, 397622, 1.08072971928088, -1.24770906688215, -0.24658512182639, 0, 0, -0.536835359587769, -0.521828706270756, -0.0150066533170138, 147.574, 146.141225806452, 148.688657342658, 148.688657342658
4/6/2017, 146.29, 147.66, 145.84, 147.45, 186278, 1.07880013964456, -0.627350484169199, -0.210528980114024, 0, 0, -0.484775483243936, -0.514418061665392, 0.0296425784214553, 147.642, 146.160731182796, 148.627507914971, 148.627507914971
4/7/2017, 147.1, 147.75, 146.7, 147.11, 190582, 1.06291636571994, -0.698886955912678, -0.200566999418135, 0, 0, -0.465585831028733, -0.50465161553806, 0.0390657845093272, 147.403818181818, 146.15359139785, 148.549561018437, 148.549561018437
4/10/2017, 147.36, 148.46, 147.06, 147.67, 197634, 1.05334424888608, -0.379332104889975, -0.00704719201738795, 0, 0, -0.400573017116216, -0.483835895853691, 0.0832628787374756, 147.218909090909, 146.305075268817, 148.507710997443, 148.507710997443
4/11/2017, 147.32, 148.52, 146.78, 148.52, 422534, 1.05352799603661, -0.0332093782011887, 0.305888701926832, 0, 0, -0.277265849325858, -0.442521886548124, 0.165256037222267, 147.492909090909, 146.479956989247, 148.516107660456, 148.516107660456
4/12/2017, 148.25, 148.55, 146.56, 146.65, 182665, 1.08146252351033, -0.204779016495346, -0.0477616203670054, 0, 0, -0.326671733828277, -0.419351856004155, 0.0926801221758777, 147.150363636364, 146.607655913979, 148.419436619718, 148.419436619718
4/13/2017, 146.41, 146.7, 144.84, 144.84, 270904, 1.1044370002703, -0.418775964843661, -0.235168816396676, 0, 0, -0.506044757483153, -0.436690436299955, -0.0693543211831982, 146.412727272727, 146.419333333333, 148.227558685446, 148.227558685446
4/17/2017, 145.16, 146.51, 144.67, 146.51, 129992, 1.10004997858981, -0.24183697994428, -0.0340135191548561, 0, 0, -0.507592912683037, -0.450870931576571, -0.0567219811064662, 146.457636363636, 146.483419354839, 148.135703957382, 148.135703957382
4/18/2017, 145.91, 146.58, 145.46, 146.37, 103694, 1.08430625295506, -0.288455134542302, -0.311338211595058, 0, 0, -0.514189411341846, -0.463534627529626, -0.0506547838122197, 146.33, 146.482344086022, 148.040662717512, 148.040662717512
4/19/2017, 146.81, 147.51, 146.28, 146.49, 113911, 1.07122951008793, -0.174058612141586, -0.175337971442395, 0, 0, -0.503925250332742, -0.471612752090249, -0.0323124982424925, 146.300545454546, 146.456043010753, 147.956410810811, 147.956410810811
4/20/2017, 146.9, 148.01, 146.63, 147.81, 165926, 1.05999722878115, -0.322028085041265, 0.0727938058856537, 0, 0, -0.384841645549727, -0.454258530782145, 0.0694168852324177, 146.520909090909, 146.549333333333, 147.945059649123, 147.945059649123
4/21/2017, 147.69, 147.94, 147.2, 147.53, 108076, 1.0339882116643, -0.366787733857803, 0.0365442205963192, 0, 0, -0.309493047551086, -0.425305434135933, 0.115812386584847, 146.825636363637, 146.569290322581, 147.919798359535, 147.919798359535
4/24/2017, 149.34, 149.64, 148.87, 149.34, 254887, 1.0410276337451, -0.064276327691036, 0.0873247985555181, 0, 0, -0.102544795015945, -0.360753306311936, 0.258208511295991, 147.683272727273, 146.867892473118, 147.987912087912, 147.987912087912
4/25/2017, 150.2, 150.97, 150.04, 150.51, 290870, 1.0354376020352, 0.279024434853652, 0.116872106179953, 0, 0, 0.154096084263927, -0.257783428196763, 0.41187951246069, 148.935454545455, 147.315161290323, 148.111898734177, 148.111898734177
4/26/2017, 150.33, 151.59, 150.23, 150.63, 133539, 1.02802581031801, 0.934009556905346, 0.07792181082961, 0, 0, 0.36298456706993, -0.133629829143425, 0.496614396213354, 150.244181818182, 147.725827956989, 148.236446202532, 148.236446202532
4/27/2017, 150.6, 150.74, 149.64, 150.11, 69841, 1.01664746797543, 0.825763960980085, -0.0524540927597706, 0, 0, 0.481025577051042, -0.0106987479045312, 0.491724324955574, 150.884181818182, 148.191698924731, 148.330101851852, 148.330101851852
4/28/2017, 150.13, 150.13, 148.23, 148.23, 155015, 1.04215411082037, 0.353510323443249, -0.310540257072377, 0, 0, 0.418054566898917, 0.0750519150561584, 0.343002651842758, 150.324, 148.414516129032, 148.328611863896, 148.328611863896
5/1/2017, 148.63, 149.17, 147.7, 148.48, 170986, 1.03788105236098, 0.526420879658488, -0.246607884930095, 0, 0, 0.383897170718171, 0.136820966188561, 0.24707620452961, 149.999272727273, 148.68847311828, 148.339138995004, 148.339138995004
5/2/2017, 148.55, 148.96, 147.78, 148.1, 441927, 1.02835482594078, 0.517979514026009, -0.27876755578928, 0, 0, 0.322447391138212, 0.173946251178491, 0.148501139959721, 149.407818181819, 148.864322580645, 148.331222030981, 148.331222030981
5/3/2017, 147.58, 148.09, 147.02, 147.53, 262722, 1.01731432410858, 0.145717050405851, -0.526155729501224, 0, 0, 0.22515827732326, 0.184188656407445, 0.0409696209158149, 148.549090909091, 148.775397849463, 148.296946778712, 148.296946778712
5/4/2017, 147.6, 147.71, 146.2, 147.08, 130305, 1.02073812295316, -0.0549233356456987, -0.525387889810623, 0, 0, 0.110471270461716, 0.169445179218299, -0.0589739087565834, 147.742181818182, 148.619440860215, 148.243239398085, 148.243239398085
5/5/2017, 147.51, 148.46, 147.14, 148.46, 165382, 1.00716458957129, 0.031131540962075, -0.251692819872111, 0, 0, 0.12944331613474, 0.161444806601587, -0.0320014904668474, 147.395818181819, 148.659548387097, 148.254755412991, 148.254755412991
5/8/2017, 148.18, 148.46, 147.44, 148.03, 364864, 0.99403818293161, -0.0599309019438557, -0.296062509949271, 0, 0, 0.108530322674739, 0.150861909816218, -0.042331587141479, 147.212181818182, 148.587870967742, 148.246371473354, 148.246371473354
5/9/2017, 148.15, 148.41, 147.24, 147.58, 208298, 0.986855255511572, 0.0711733385253014, -0.473309663516896, 0, 0, 0.0550112500473858, 0.131691777862451, -0.0766805278150654, 147.178545454546, 148.422387096774, 148.218197139939, 148.218197139939
5/10/2017, 147.45, 148.59, 147.37, 148.41, 174280, 0.973371697850401, 0.220982683521185, -0.170374646096764, 0, 0, 0.0786642700681455, 0.12108627630359, -0.0424220062354446, 147.615454545455, 148.444279569893, 148.227790262172, 148.227790262172
5/11/2017, 147.85, 147.99, 146.35, 147.39, 84025, 1.00098506678933, 0.270491905103462, -0.674079983332711, 0, 0, 0.0149318581748048, 0.099855392677833, -0.0849235345030282, 147.717090909092, 148.366752688172, 148.192422466423, 148.192422466423
5/12/2017, 147.17, 147.17, 146.36, 146.62, 213716, 0.991054627911438, -0.144959439110041, -0.546239336527667, 0, 0, -0.0965956082165462, 0.0605651924989572, -0.157160800715503, 147.325090909092, 148.253978494624, 148.084344322344, 148.125097945533
5/15/2017, 147.11, 148.23, 147.04, 147.46, 331579, 0.990729744114717, 0.0851635807403406, -0.430789971602434, 0, 0, -0.115865325666022, 0.0252790888659614, -0.141144414531983, 147.361090909092, 148.263204301075, 148.067216117216, 148.096234221599
5/16/2017, 147.73, 147.75, 146.46, 147.33, 1039144, 0.985803011360879, -0.0484053054395382, -0.300949511371772, 0, 0, -0.140012650440752, -0.00777925899538134, -0.132233391445371, 147.331818181819, 148.185655913979, 148.019372405373, 148.062944406314
5/17/2017, 145.46, 146.06, 144.13, 144.23, 414906, 1.06757567621583, -0.712108615128217, -0.558861778806291, 0, 0, -0.404629356170943, -0.0871492784304937, -0.31748007774045, 146.159636363637, 147.716580645161, 147.829782661783, 147.901052631579
5/18/2017, 143.84, 144.74, 143.23, 144.24, 168697, 1.06646989594827, -0.413643302290383, -0.441032370769768, 0, 0, -0.606541255461849, -0.191027673836765, -0.415513581625084, 145.08090909091, 147.184774193549, 147.611560439561, 147.745480263158
5/19/2017, 144.65, 146.41, 144.52, 145.77, 61582, 1.07694475476435, 0.188087322401909, -0.163591926333689, 0, 0, -0.635770905841241, -0.27997632023766, -0.355794585603581, 144.961636363637, 146.950903225807, 147.48232967033, 147.658301116839
5/22/2017, 146.19, 146.64, 145.98, 146.47, 84731, 1.04790690965317, 0.0107585850397055, -0.170373958694031, 0, 0, -0.59558592074427, -0.343098240338982, -0.252487680405288, 145.14490909091, 146.794021505376, 147.3995995116, 147.602688828109
5/23/2017, 146.86, 147.29, 146.09, 146.93, 151753, 1.03323064591339, 0.122914283501404, -0.128019810031799, 0, 0, -0.520619497426196, -0.378602491756425, -0.142017005669771, 145.482181818183, 146.736967741936, 147.317531135531, 147.567569573284
5/24/2017, 146.98, 147.42, 146.39, 146.96, 63674, 1.01641228813181, 0.106068914887262, -0.0553258824614787, 0, 0, -0.453558972063888, -0.393593787817918, -0.0599651842459706, 146.031272727273, 146.745161290323, 147.250102564103, 147.534913131313
5/25/2017, 147.42, 147.95, 146.69, 147, 174311, 1.0081860705487, -0.137583245030773, -0.328839243096847, 0, 0, -0.392659028010058, -0.393406835856346, 0.000747807846287418, 146.469272727273, 146.643827956989, 147.161064713065, 147.505005940594
5/26/2017, 146.81, 146.92, 146.16, 146.45, 93688, 0.990052473554974, -0.18908406712006, -0.396534152954061, 0.0480806192604001, 0, -0.384345293745525, -0.391594527434182, 0.00724923368865638, 146.584545454546, 146.349784946237, 147.060932844933, 147.454705882353
5/30/2017, 146.3, 146.51, 145.56, 146.02, 234025, 0.975849373472946, -0.66044630179409, -0.472233505015645, -0.223525473304031, 0, -0.407753675233494, -0.394826356994044, -0.0129273182394494, 146.728545454546, 146.102129032258, 146.915802197803, 147.389541214544
5/31/2017, 146.4, 146.4, 144.43, 145.97, 195097, 0.994854074390584, -0.940879290333492, -0.36753479758874, -0.119929211279659, 0, -0.425435413718532, -0.400948168338942, -0.02448724537959, 146.907818181819, 145.841956989247, 146.782170940171, 147.324701269604
6/1/2017, 146.56, 148.65, 146.09, 148.65, 87886, 1.01821666180191, -0.336212968381372, 0.380022678171889, 0.15846787587283, 0, -0.220651187019143, -0.364888772074982, 0.144237585055839, 147.467090909092, 145.932408602151, 146.75275946276, 147.363675824176
6/2/2017, 148.73, 149.37, 148.28, 148.57, 159248, 1.00450973573407, -0.258884714540854, 0.369407798514191, 0.28299773830924, 0, -0.0640749275023325, -0.304726003160452, 0.24065107565812, 147.759636363637, 146.086774193548, 146.772083028083, 147.398413297395
6/5/2017, 148.34, 148.68, 147.78, 147.79, 141569, 0.989769340727456, -0.0661959185449849, 0.208920978388218, 0.123711423307168, 0, -0.00289324352186782, -0.244359451232735, 0.241466207710868, 147.852545454546, 146.118602150538, 146.782285714286, 147.403043554929
6/6/2017, 147.09, 147.76, 146.54, 147.2, 129698, 0.986508901649492, -0.225551280167938, 0.219190419049333, 0.00604283569424963, 0, -0.00199143136032376, -0.195885847258253, 0.193894415897929, 147.771454545455, 146.194559139785, 146.758412698413, 147.385820353063
6/7/2017, 147.39, 147.75, 146.78, 146.98, 64157, 0.971583921667335, -0.195905920167934, 0.234385533775194, 0.0700866056796045, 0, -0.018812046545861, -0.160471087115775, 0.141659040569914, 147.666545454546, 146.334408602151, 146.706317460318, 147.361158681618
6/8/2017, 146.99, 148.95, 146.79, 148.34, 82563, 0.98734821738123, 0.168253876505383, 0.222195471794243, 0.138970247241307, 0, 0.0767138195799077, -0.113034105776638, 0.189747925356546, 148.034727272728, 146.67759139785, 146.68212942613, 147.386553794829
6/9/2017, 148.56, 150.22, 148.43, 149.76, 121951, 0.991854118843583, 0.501048242546527, 0.325348026399203, 0.366149449291784, 0, 0.263958144099206, -0.0376356558014693, 0.301593799900675, 148.826181818183, 147.181053763441, 146.73507936508, 147.462132678133
6/12/2017, 149.84, 150.65, 149.7, 150.08, 146177, 0.971902113513555, 0.316112998399908, 0.246182019368131, 0.33888147429289, 0, 0.433178533462211, 0.0565271820512668, 0.376651351410944, 149.467636363637, 147.602043010753, 146.792141636142, 147.546771235521
6/13/2017, 150.57, 151.26, 150.29, 151.04, 68342, 0.956501031093144, 0.566759600063981, 0.360316544610087, 0.537620253723632, 0, 0.63740329967581, 0.172702405576176, 0.464700894099635, 150.156727272728, 148.149569892473, 146.892126984127, 147.662658027813
6/14/2017, 151.14, 151.14, 149.52, 150.24, 60003, 0.96742824780014, 0.501168248469239, 0.410289907940734, 0.405860454925879, 0, 0.726326939305551, 0.283427312322051, 0.4428996269835, 150.285636363637, 148.553741935484, 146.997953601954, 147.747074988356
6/15/2017, 149.06, 149.89, 148.79, 149.4, 53540, 0.972751666345505, 0.197459992243579, 0.295573610500126, 0.384121114072442, 0, 0.720710680447894, 0.370883985947219, 0.349826694500675, 150.427454545456, 148.799526881721, 147.045235653236, 147.799859649123
6/16/2017, 149.15, 149.4, 148.42, 149.4, 42841, 0.956911941127293, 0.389898157512874, 0.46788780733763, 0.159646481935383, 0, 0.708097250511571, 0.43832663886009, 0.269770611651481, 150.512363636365, 149.003247311828, 147.07884004884, 147.851071964018
6/19/2017, 149.78, 150.27, 149.61, 150.06, 66198, 0.9340564561122, 0.659983394903599, 0.373936517395702, 0.114318203937807, 0, 0.742795021923143, 0.4992203154727, 0.243574706450443, 150.624000000001, 149.367741935484, 147.139865689866, 147.923236074271
6/20/2017, 149.58, 149.79, 148.32, 148.32, 77943, 0.95642048418276, 0.172763741105752, 0.184490301504915, -0.00852497011976749, 0, 0.622711566226513, 0.523918565623463, 0.0987930006030504, 149.892727272728, 149.47247311828, 147.154253968254, 147.934542952339
6/21/2017, 148.6, 148.77, 147.13, 147.3, 81438, 0.970559890721573, 0.0139427698698011, -0.0222658765921663, -0.0208921273610623, 0, 0.440165137219481, 0.507167879942667, -0.0670027427231861, 148.704000000001, 149.415913978495, 147.145118437119, 147.911385842472
6/22/2017, 147.33, 147.92, 146.91, 147.52, 112845, 0.954889495038796, 0.723913577875895, -0.1048962778264, 0.136419432091491, 0, 0.309678161362456, 0.467669936226625, -0.157991774864169, 147.845818181819, 149.44440860215, 147.15697924298, 147.896214285714
6/23/2017, 147.62, 148.49, 147.34, 148.05, 46158, 0.942735787860298, 0.832056496337415, 0.214330997694145, 0.116205574794399, 0, 0.246194882142703, 0.42337492540984, -0.177180043267137, 147.499454545456, 149.477892473118, 147.205540903541, 147.898938016529
6/26/2017, 148.59, 149.35, 148.28, 148.98, 68877, 0.933638285159626, 0.719851008202368, 0.600588586704757, 0.237308833997394, 0, 0.26783966472388, 0.392267873272648, -0.124428208548768, 147.631636363638, 149.573784946237, 147.302058608059, 147.931959084135
6/27/2017, 148.36, 148.86, 147.47, 147.53, 57813, 0.946849861973341, 0.239108198456486, 0.166826348116046, 0.0868380557074636, 0, 0.166076008173832, 0.347029500252885, -0.180953492079053, 147.51490909091, 149.52647311828, 147.33065934066, 147.917089164334
6/28/2017, 148.15, 149.75, 148.15, 149.21, 79582, 0.96377134327512, 0.469594088109826, 0.409874435772723, 0.0593380373892413, 0, 0.218471137564251, 0.321317827715158, -0.102846690150907, 148.010000000001, 149.683204301075, 147.432358974359, 147.956619459743
6/29/2017, 149.55, 149.8, 147.33, 148.47, 103001, 1.0033279856104, 0.313807093597854, 0.292507422512785, 0.0781703401911988, 0, 0.198000414009016, 0.29665434497393, -0.0986539309649137, 148.137636363638, 149.527247311828, 147.533611721612, 147.971467096774
6/30/2017, 148.87, 149.27, 148.33, 148.55, 71784, 0.984287450167605, 0.321545151588696, 0.125743253422004, 0.139281125100651, 0, 0.186087449240546, 0.274540965827253, -0.0884535165867071, 148.343636363638, 149.354752688172, 147.630488400489, 147.988438095238
7/3/2017, 148.94, 150.38, 148.93, 149.79, 66687, 0.988417822860524, 0.661458956330758, 0.328786867759147, 0.253628020536486, 0, 0.273550654060216, 0.274342903473845, -0.000792249413629542, 149.156363636365, 149.413784946237, 147.766402930403, 148.043847019123
7/5/2017, 149.67, 149.67, 148.35, 148.87, 107814, 0.993164172781379, 0.562073305683561, -0.0398603668286597, 0.0369906787347511, 0, 0.265568257220281, 0.272587974223133, -0.00701971700285187, 149.318000000001, 149.376817204301, 147.861235653236, 148.069109251969
7/6/2017, 148.26, 148.53, 146.84, 146.96, 63689, 1.0248348726311, 0.197081912633017, -0.453105710243973, -0.225019785869176, 0, 0.103923151351694, 0.238855009648845, -0.134931858297151, 148.58581818182, 149.112688172043, 147.895445665446, 148.034694767442
7/7/2017, 147.21, 148.4, 146.9, 148.4, 90574, 1.01468494769388, -0.0312308474173438, -0.267358851861912, -0.128946875781511, 0, 0.090965610840982, 0.209277129887272, -0.11831151904629, 148.413636363638, 149.033075268817, 147.959355311356, 148.04534287418
7/10/2017, 148.11, 148.72, 147.79, 148.03, 84114, 0.99777264018026, -0.0874374026186676, -0.248778498222106, -0.210058697469717, 0, 0.05026137698394, 0.177473979306606, -0.127212602322666, 148.171636363638, 148.899892473118, 148.068471306472, 148.044454492073
7/11/2017, 147.98, 148.3, 147.13, 148.05, 100351, 0.987269636809117, 0.068360422970576, 5.89255943115071E-05, -0.229947640795948, 0, 0.0193932578425802, 0.145857835013801, -0.126464577171221, 148.123636363638, 148.725935483871, 148.140097680098, 148.04419500347
7/12/2017, 148.94, 150.02, 148.88, 149.02, 58121, 0.997899652684943, 0.372155150030032, 0.0978711754776109, -0.115986291197996, 0, 0.0723667456054216, 0.131159617132125, -0.0587928715267033, 148.171454545456, 148.636064516129, 148.256813186814, 148.073006379585
7/13/2017, 149.08, 149.49, 148.57, 149.44, 79214, 0.97612189461292, 0.496554745430036, 0.205995150779637, -0.0669312892054567, 0, 0.146549771680526, 0.134237648041805, 0.0123121236387209, 148.619090909093, 148.576795698925, 148.36810989011, 148.113557400965
7/14/2017, 149.37, 150.42, 149.29, 149.88, 165245, 0.962290319818569, 0.32404651310988, 0.34325543849048, -0.153189982206526, 0, 0.23810000838688, 0.15501012011082, 0.0830898882760598, 149.058181818183, 148.729634408602, 148.478170940172, 148.166046434494
7/17/2017, 149.75, 150.5, 149.58, 150.2, 52054, 0.942853991196316, 0.106840649652284, 0.448517711835847, -0.0818877827415264, 0, 0.332641076935914, 0.190536311475839, 0.142104765460075, 149.546909090911, 148.909806451613, 148.580525030526, 148.226561002179
7/18/2017, 149.98, 149.99, 149.17, 149.7, 64328, 0.933105116925867, -0.0618068892357164, 0.194730861463748, -0.0571341520586904, 0, 0.363034893298419, 0.225036027840355, 0.137998865458064, 150.020909090911, 148.964021505376, 148.646627594628, 148.270982181193
7/19/2017, 149.96, 151.38, 149.93, 151.3, 60225, 0.932594475899618, 0.0680147281009878, 0.463489302996104, 0.0943264248762486, 0, 0.510345890239961, 0.282098000320276, 0.228247889919685, 150.868545454547, 149.16959139785, 148.797777777778, 148.360479212948
7/20/2017, 151.51, 151.69, 151.02, 151.34, 134268, 0.907866175455475, 0.236791649770105, 0.531128878336645, 0.0108497700764571, 0, 0.623135464593162, 0.350305493174853, 0.272829971418308, 151.215454545456, 149.33911827957, 148.95116971917, 148.448863517881
7/21/2017, 151.22, 151.27, 150.41, 150.96, 51220, 0.895446764995761, 0.333933205365798, 0.368824256568694, 0.125828268906047, 0, 0.674088715558241, 0.415062137651531, 0.25902657790671, 151.480181818184, 149.522967741936, 149.0733992674, 148.524210688592
7/24/2017, 151.04, 151.04, 150.48, 150.87, 70819, 0.869740912451594, 0.315583805668957, 0.500923239783264, -0.134489683563113, 0, 0.69914794391488, 0.471879298904201, 0.22726864501068, 151.500181818184, 149.773161290323, 149.23612942613, 148.595130699088
7/25/2017, 151.81, 152.93, 151.67, 152.69, 90139, 0.883862210285503, 0.521365240048138, 0.837306721079582, 0.210920272268846, 0, 0.855998929733715, 0.548703225070104, 0.307295704663612, 151.998000000002, 150.268451612903, 149.476905982907, 148.715373089601
7/26/2017, 152.72, 152.72, 150.9, 150.92, 78128, 0.909813641956459, 0.521476963917614, 0.478795857784632, 0.0432030592630816, 0, 0.827936323982271, 0.604549844852537, 0.223386479129734, 151.825272727275, 150.586322580645, 149.641448107449, 148.783319215995
7/27/2017, 151.17, 151.17, 149.96, 150.6, 72907, 0.906332145430712, 0.673935846092398, 0.454172409730598, 0.118920075365548, 0, 0.770987714644434, 0.637837418810917, 0.133150295833517, 151.522363636366, 150.811032258065, 149.771655677656, 148.840734265734
7/28/2017, 150.27, 150.51, 149.47, 149.91, 107579, 0.902667867699099, 0.487810665359011, 0.85037850742757, 0.142087273796152, 0, 0.662540938500626, 0.642778122748859, 0.0197628157517676, 151.00581818182, 150.889870967742, 149.804500610501, 148.877771072797
7/31/2017, 150.25, 150.35, 149.33, 149.92, 74137, 0.89149541785241, 0.386007518097495, 0.850321535892398, 0.232952396063341, 0, 0.570822912308188, 0.628387080660725, -0.0575641683525367, 150.555090909093, 150.966688172043, 149.834910866912, 148.914167217761
8/1/2017, 150.51, 150.56, 149.55, 150.13, 92990, 0.879373498915683, 0.246121254654859, 0.668382468988953, 0.307730792773955, 0, 0.509211092216589, 0.604551882971897, -0.0953407907553088, 150.092181818184, 151.110795698925, 149.880954822956, 148.955364830864
8/2/2017, 149.99, 150.22, 148.84, 149.31, 65516, 0.886205386260806, 0.385409161307832, 0.441792368105729, 0.15720710441527, 0, 0.389723642375941, 0.561586234852706, -0.171862592476765, 149.642545454548, 151.034408602151, 149.873763125764, 148.973473984188
8/3/2017, 149.24, 149.27, 148.33, 148.63, 114170, 0.878714659970873, -0.110741181330288, 0.27294091633828, 0.0801655223423332, 0, 0.237421809681706, 0.496753349818506, -0.2593315401368, 149.074545454547, 150.79735483871, 149.826905982907, 148.972935788137
8/4/2017, 149.01, 149.36, 148.69, 149.18, 49129, 0.856168332993011, 0.170855270931839, 0.347949686895265, 0.184869534345719, 0, 0.15926599421266, 0.429255878697337, -0.269989884484677, 148.768363636366, 150.636172043011, 149.833738705739, 148.986998657718
8/7/2017, 149.3, 149.52, 148.8, 149.06, 53845, 0.838166056085486, 0.127015146950525, 0.32452818310543, -0.0289670489129174, 0, 0.086645158797154, 0.3607337347173, -0.274088575920146, 148.49981818182, 150.484387096774, 149.84695970696, 148.997539072848
8/8/2017, 148.95, 150.05, 148.47, 148.69, 83085, 0.851369834582672, -0.234015521710032, 0.352519680526384, -0.06182575813429, 0, -0.000754585859425561, 0.288436070601955, -0.289190656461381, 148.566181818184, 150.341139784946, 149.863501831503, 148.998103868944
8/9/2017, 148.09, 148.14, 146.94, 147.39, 60577, 0.875301388621294, -0.315255935627874, 0.222788801698439, -0.200703850800051, 0, -0.172925273714469, 0.19616380173867, -0.369089075453139, 148.047636363638, 149.938150537634, 149.824332112333, 148.964752321981
8/10/2017, 146.7, 146.81, 145.05, 145.05, 140771, 0.925612809965169, -0.397966661281271, -0.10308622212316, -0.336467542578301, 0, -0.492512846549999, 0.0584284720809364, -0.550941318630936, 146.849272727275, 149.351161290323, 149.658097680098, 148.871549953315
8/11/2017, 144.81, 145.34, 144.38, 145.14, 73323, 0.911858420705357, -0.728971637753814, -0.498327508335218, -0.0507016866384193, 0, -0.730109801374994, -0.0992791826102496, -0.630830618764744, 145.846727272729, 148.753096774194, 149.498112332113, 148.782739840804
8/14/2017, 146.02, 147.11, 146.02, 146.72, 78107, 0.92407152823144, -0.262408435286097, -0.241908198853156, 0.106539658932563, 0, -0.781901036051295, -0.235803553298459, -0.546097482752836, 145.652181818184, 148.382322580645, 149.380796092797, 148.736280397022
8/15/2017, 147.03, 147.03, 145.88, 145.97, 82425, 0.921770130102151, -0.422331157047474, -0.239051391736149, -0.0083779696875658, 0, -0.873396720928127, -0.363322186824392, -0.510074534103735, 145.415090909093, 148.010860215054, 149.260886446887, 148.671789155643
8/16/2017, 146.29, 146.84, 146.02, 146.19, 132644, 0.904119615544569, -0.592289230066832, -0.122796584290435, 0.0781443673382724, 0, -0.917578277786845, -0.474173405016883, -0.443404872769962, 145.316909090911, 147.630623655914, 149.144122100123, 148.614259453358
8/17/2017, 145.78, 146.17, 143.58, 143.65, 107268, 0.964946636036459, -1.1031754310721, -0.432771544308488, -0.135169026801516, 0, -1.14435780777262, -0.608210285568031, -0.536147522204591, 144.375454545456, 146.818064516129, 148.929448107449, 148.494282302365
8/18/2017, 143.14, 144.1, 142.74, 143.41, 127460, 0.965649920182034, -1.24479999388169, -0.663723822999007, -0.299693905669985, 0, -1.32813826223131, -0.752195880900686, -0.57594238133062, 143.732727272729, 146.09240860215, 148.726117216118, 148.370933176101
