Date,IXC_Open,IXC_High,IXC_Low,IXC_Close,IXC_Volume,IXC_ATRPercentOfClose20,IXC_SQN25,IXC_SQN50,IXC_SQN100,IXC_SQN200,IXC_MACD,IXC_MACD_Avg,IXC_MACD_Diff,IXC_LinReg10,IXC_LinReg30,IXC_LinReg90,IXC_LinReg270
6/22/2017, 30.58, 30.78, 30.5, 30.63, 95334, 1.3953728191425, -1.16618230247021, -1.30387965109007, -1.0277398547922, 0, -0.405130256310986, -0.260401623224585, -0.144728633086401, 30.801272727272, 31.3164086021504, 31.9493601953602, 31.7381806722689
6/23/2017, 30.62, 30.82, 30.55, 30.76, 681606, 1.36388998627497, -1.00945639273827, -1.19917709160888, -0.99668549651601, 0, -0.439463905143217, -0.296214079608312, -0.143249825534906, 30.5625454545448, 31.1648387096773, 31.8919926739927, 31.6826790633609
6/26/2017, 30.91, 30.93, 30.67, 30.76, 336122, 1.33795816576486, -1.30441909480902, -0.979444899083164, -0.943538471875838, 0, -0.461355351890482, -0.329242334064746, -0.132113017825736, 30.4338181818175, 31.0272258064515, 31.8348498168498, 31.6288646524861
6/27/2017, 30.91, 31.07, 30.82, 30.85, 189935, 1.31759525186323, -1.25165353178989, -1.00887984948704, -0.96073035999487, 0, -0.466069672254971, -0.356607801702791, -0.10946187055218, 30.4669090909084, 30.9330537634407, 31.777347985348, 31.5795921631348
6/28/2017, 30.93, 31.23, 30.91, 31.11, 173355, 1.30232796026942, -1.06678707269467, -0.745039681384565, -0.955346742389225, 0, -0.443711152059002, -0.374028471774033, -0.0696826802849691, 30.5676363636357, 30.8857849462364, 31.7275213675214, 31.5401599790192
6/29/2017, 31.15, 31.3, 30.94, 30.98, 81506, 1.30050521955399, -1.10854842643563, -0.587910908302829, -0.893873866258396, 0, -0.431507625956076, -0.385524302610442, -0.0459833233456344, 30.6134545454538, 30.8135268817203, 31.6799413919414, 31.4977858064516
6/30/2017, 31.1, 31.14, 30.89, 31.04, 269223, 1.27336240710997, -0.810742967830215, -0.624112330011544, -0.726454514591822, 0, -0.412242668172233, -0.3908679757228, -0.021374692449433, 30.813272727272, 30.7511612903224, 31.6269914529915, 31.4585828571429
7/3/2017, 31.11, 31.58, 31.04, 31.5, 60148, 1.27774319558282, -0.488801141120189, -0.34922424239526, -0.56944500625982, 0, -0.355755961439339, -0.383845572866108, 0.0280896114267688, 31.2156363636357, 30.7874838709676, 31.599115995116, 31.4349881264842
7/5/2017, 31.3, 31.33, 30.87, 30.97, 456575, 1.33634049492463, -0.630103622687735, -0.724865859486419, -0.836511940666501, 0, -0.349724997914258, -0.377021457875738, 0.0272964599614799, 31.2445454545448, 30.7674838709676, 31.5408131868132, 31.3956385334646
7/6/2017, 30.99, 31.1, 30.67, 30.71, 173181, 1.35028140252117, -0.669956191823622, -0.958059152351838, -1.01680567085161, 0, -0.36175515472037, -0.373968197244664, 0.0122130425242941, 31.1036363636357, 30.7269032258063, 31.4770989010989, 31.3494222383721
7/7/2017, 30.65, 30.67, 30.34, 30.62, 243678, 1.34695574062227, -0.83979073430554, -0.935882359677339, -1.09041495346627, 0, -0.374237412563101, -0.374022040308352, -0.000215372254749158, 30.9359999999993, 30.6861935483869, 31.4086300366301, 31.3017877161598
7/10/2017, 30.54, 30.75, 30.54, 30.7, 91899, 1.31047542472186, -0.633620255341221, -0.757727704976431, -1.07772063053909, 0, -0.373370379105832, -0.373891708067848, 0.00052132896201551, 30.8225454545448, 30.6357849462364, 31.3568156288156, 31.2579553728714
7/11/2017, 30.7, 30.92, 30.53, 30.88, 203678, 1.3008424793398, -0.555684974237954, -0.684415216618007, -0.981099128882039, 0, -0.354077171934406, -0.36992880084116, 0.0158516289067532, 30.7745454545448, 30.6164301075267, 31.3096752136752, 31.2208154059681
7/12/2017, 31.14, 31.33, 31.01, 31.09, 81538, 1.29982357587367, -0.592563552128586, -0.55433084096248, -0.814390780939857, 0, -0.318174207091442, -0.359577882091216, 0.0414036749997744, 30.8105454545448, 30.6171182795697, 31.2742124542125, 31.1910412394623
7/13/2017, 31.12, 31.17, 30.97, 31.16, 376326, 1.26415080953841, -0.299630448901102, -0.496146385098427, -0.709488820577966, 0, -0.280835141108021, -0.343829333894577, 0.0629941927865561, 30.9096363636357, 30.6211182795697, 31.2443980463981, 31.1642228706094
7/14/2017, 31.28, 31.49, 31.26, 31.45, 128256, 1.2423336172959, -0.0769561088755385, -0.374609553449438, -0.698775510680054, 0, -0.225246583530037, -0.320112783821669, 0.0948662002916321, 31.0801818181811, 30.6813333333331, 31.2249377289378, 31.1467562189055
7/17/2017, 31.4, 31.52, 31.33, 31.36, 297564, 1.2138974059553, -0.455059315539706, -0.237181174278772, -0.591928442400942, 0, -0.186306869376001, -0.293351600932535, 0.107044731556535, 31.2059999999993, 30.7143655913976, 31.1850989010989, 31.127197167756
7/18/2017, 31.5, 31.52, 31.2, 31.3, 86874, 1.20653135840959, -0.585904987189449, -0.561547209339897, -0.662221297200848, 0, -0.158461715900604, -0.266373623926149, 0.107911908025545, 31.3856363636357, 30.7466021505374, 31.1467838827839, 31.1064866895663
7/19/2017, 31.32, 31.72, 31.32, 31.71, 93042, 1.19760990041972, -0.457884197841686, -0.419537807711086, -0.392956038823872, 0, -0.102133328238679, -0.233525564788655, 0.131392236549976, 31.6118181818175, 30.8537204301073, 31.1309133089133, 31.0982354807998
7/20/2017, 31.86, 31.96, 31.64, 31.69, 124115, 1.18893655554414, -0.153596062167048, -0.349864161097528, -0.466146386997374, 0, -0.0584329296062442, -0.198507037752173, 0.140074108145929, 31.7387272727266, 30.9289892473116, 31.1153968253968, 31.0897111875717
7/21/2017, 31.6, 31.69, 31.35, 31.4, 129399, 1.19406144818261, -0.155193216798249, -0.648121516633592, -0.524000346143461, 0, -0.0466627263517019, -0.168138175472079, 0.121475449120377, 31.6939999999993, 30.9611182795697, 31.0773504273504, 31.0732353545735
7/24/2017, 31.43, 31.43, 31.28, 31.33, 109090, 1.16083156716525, -0.503328229285392, -0.645201671842455, -0.724464736031381, 0, -0.0424933337579532, -0.143009207129254, 0.100515873371301, 31.5985454545448, 31.0225806451611, 31.0538070818071, 31.0552796352584
7/25/2017, 31.66, 31.82, 31.65, 31.65, 205493, 1.16904930013659, -0.237790475021768, -0.493907308909672, -0.532571795595991, 0, -0.0132153955861263, -0.117050444820628, 0.103835049234502, 31.6152727272721, 31.1408602150535, 31.0448669108669, 31.0468374787734
7/26/2017, 31.83, 31.99, 31.68, 31.79, 198927, 1.15918181289263, 0.713193925792368, -0.556673101896888, -0.493590012523922, 0, 0.021041853928395, -0.0894319850708235, 0.110473838999219, 31.680363636363, 31.2960860215051, 31.0424053724054, 31.0425923372402
7/27/2017, 31.85, 31.99, 31.72, 31.99, 90016, 1.13653861645089, 1.31089500847538, -0.458457615291513, -0.437159372892839, 0, 0.0635962020787666, -0.0588263476409055, 0.122422549719672, 31.790363636363, 31.4430537634406, 31.0475873015873, 31.0440734265735
7/28/2017, 31.9, 32.19, 31.88, 32.02, 197142, 1.12710733364306, 1.28133194775022, -0.307682403893423, -0.369196534601122, 0, 0.0986049226857162, -0.0273400935755812, 0.125945016261297, 31.9234545454539, 31.5744946236557, 31.0507692307693, 31.046429118774
7/31/2017, 32.1, 32.29, 32, 32.14, 319843, 1.11186925893243, 1.26832939146247, -0.19066901951173, -0.0699389738972317, 0, 0.134482354241747, 0.00502439598788451, 0.129457958253863, 32.0489090909084, 31.7504301075267, 31.0606202686203, 31.0520888049126
8/1/2017, 32.28, 32.45, 32.16, 32.26, 168930, 1.10039380294432, 1.37460221897706, -0.344101432528832, -0.0799192971425675, 0, 0.170631540170355, 0.0381458248243786, 0.132485715345976, 32.1612727272721, 31.9357849462363, 31.0735262515263, 31.0609505171932
8/2/2017, 32.17, 32.39, 32.05, 32.28, 92051, 1.09739060962933, 1.30866920798884, -0.339350957360099, -0.128226122398189, 0, 0.198604474556923, 0.0702375547708875, 0.128366919786036, 32.3101818181812, 32.048516129032, 31.0851623931624, 31.0702224673654
8/3/2017, 32.28, 32.28, 31.91, 31.99, 130366, 1.10980245185661, 0.793426960950946, -0.460419763843274, -0.234962928770726, 0, 0.195123389252302, 0.0952147216671704, 0.0999086675851317, 32.3238181818175, 32.0893333333331, 31.0841050061051, 31.0715971340468
8/4/2017, 32.02, 32.13, 31.94, 32.1, 128647, 1.08029443654668, 1.01504539123761, -0.38226972465481, -0.0331402561679253, 0, 0.198947343623303, 0.115961246058397, 0.0829860975649058, 32.3010909090902, 32.1389462365589, 31.0962661782662, 31.0759409395973
8/7/2017, 32.02, 32.05, 31.91, 31.96, 47034, 1.06049996378257, 0.827988166674472, -0.215392703734132, -0.361870578537773, 0, 0.18850802190687, 0.130470601228091, 0.0580374206787783, 32.1778181818175, 32.1699784946234, 31.1104566544567, 31.0765642384106
8/8/2017, 31.96, 32.1, 31.83, 31.88, 92075, 1.05234943225741, 0.375449284941911, -0.229885643689518, -0.380507887761343, 0, 0.171799060198474, 0.138736293022168, 0.0330627671763059, 32.0565454545448, 32.1831182795696, 31.1232063492064, 31.0751498780063
8/9/2017, 31.89, 31.98, 31.78, 31.9, 60527, 1.03045313182909, 1.05716670788628, -0.1045724390449, -0.362464793227611, 0, 0.158345610880517, 0.142658156593838, 0.0156874542866789, 31.9576363636357, 32.1975698924729, 31.1356483516484, 31.0743627450981
8/10/2017, 31.92, 31.93, 31.46, 31.5, 134221, 1.06596451301843, 0.861295008679948, -0.202745601558289, -0.473086092945097, 0, 0.114091818840748, 0.13694488904322, -0.0228530702024715, 31.7545454545448, 32.171827956989, 31.1293357753358, 31.0633104150751
8/11/2017, 31.41, 31.5, 31.31, 31.31, 63371, 1.04915324343905, 0.744191157350472, -0.39247417410978, -0.479468660117523, 0, 0.0629631576262177, 0.122148542759819, -0.0591853851336017, 31.5185454545448, 32.1107956989245, 31.1218901098901, 31.0476916631755
8/14/2017, 31.42, 31.51, 31.22, 31.23, 59145, 1.04567847100457, 0.572775312537494, -0.288805987911805, -0.523310845700004, 0, 0.0158057944794905, 0.100879993103754, -0.0850741986242631, 31.3176363636357, 32.0414838709675, 31.1093455433456, 31.0304491315137
8/15/2017, 31.17, 31.17, 30.94, 31.09, 566658, 1.04450664898679, 0.236460958074137, -0.380061314188554, -0.532666108146976, 0, -0.0324890717406454, 0.0742061801348738, -0.106695251875519, 31.1419999999993, 31.9838494623653, 31.0979242979243, 31.0101053405194
8/16/2017, 31.21, 31.24, 30.9, 30.96, 168779, 1.05135743317665, -0.123619879390011, -0.581252558872978, -0.541932098664605, 0, -0.0803270544288921, 0.0432995332221206, -0.123626587651013, 30.989272727272, 31.8770322580642, 31.0830231990232, 30.9870007256309
8/17/2017, 30.87, 30.92, 30.58, 30.59, 191547, 1.072982177986, -0.556778819398005, -0.536811280534044, -0.671297798701376, 0, -0.146407216883457, 0.00535818320100513, -0.151765400084462, 30.7227272727266, 31.7059999999997, 31.0575946275947, 30.9551946501075
8/18/2017, 30.59, 30.91, 30.55, 30.79, 104058, 1.07117241258078, -0.65817522336577, -0.385233467781885, -0.72747887589711, 0, -0.180556549668278, -0.0318247633728515, -0.148731786295427, 30.6236363636357, 31.5551182795696, 31.0440610500611, 30.9291367924528
8/21/2017, 30.76, 30.76, 30.58, 30.64, 29877, 1.0568645122126, -0.717712670247423, -0.755110402740577, -0.909924649681262, 0, -0.217219912395208, -0.0689037931773229, -0.148316119217885, 30.5161818181811, 31.3894408602148, 31.023894993895, 30.899998447205
8/22/2017, 30.77, 30.91, 30.77, 30.88, 35674, 1.03993562893408, -0.395865007187515, -0.705706123080464, -0.832241685766774, 0, -0.224324029490148, -0.099987840439888, -0.12433618905026, 30.5476363636357, 31.2666021505374, 31.0032918192919, 30.8774649183345
8/23/2017, 30.81, 31.12, 30.81, 31.05, 41582, 1.03244932722738, -0.677265900421346, -0.72793446983513, -0.731863645130569, 0, -0.213772280439294, -0.122744728439769, -0.0910275519995245, 30.6963636363629, 31.1793333333331, 30.9952503052503, 30.8596417480875
8/24/2017, 31.02, 31.14, 30.95, 31.03, 384876, 1.01207457395713, -0.677709291045423, -0.4727426989444, -0.704707399542855, 0, -0.204664530836034, -0.139128688919022, -0.0655358419170119, 30.8045454545447, 31.094451612903, 30.980568986569, 30.8417798892713
8/25/2017, 31.15, 31.3, 31.15, 31.2, 42562, 0.999501292576768, -0.20004613922105, -0.233731250267123, -0.737719973558359, 0, -0.1816352166929, -0.147629994473798, -0.0340052222191024, 30.9590909090902, 31.0513118279567, 30.9628815628816, 30.8284722838137
8/28/2017, 31.23, 31.28, 31, 31.06, 122732, 0.998880177462183, -0.273860170483289, -0.572035951269382, -0.741001970421041, 0, -0.172690480920441, -0.152642091763126, -0.0200483891573143, 31.055272727272, 30.9860215053761, 30.9430134310135, 30.8121482292807
8/29/2017, 30.91, 31.09, 30.88, 31.08, 51849, 0.98210931133773, -0.634941902054068, -0.513295081680395, -0.828360842884931, 0, -0.162119072769137, -0.154537487964328, -0.00758158480480864, 31.1396363636357, 30.921204301075, 30.9226080586081, 30.796709472621
8/30/2017, 30.98, 31.1, 30.91, 31, 58266, 0.96605675892122, -0.899278780591191, 0.0441404799307982, -0.865277152219684, 0, -0.158370886066329, -0.155304167584729, -0.0030667184816007, 31.1709090909084, 30.8749892473116, 30.9069768009768, 30.7797583404619
8/31/2017, 31.1, 31.28, 31.05, 31.2, 198934, 0.956742677891985, -0.892072475848403, 0.46858840424343, -0.848154956323551, 0, -0.137675060175905, -0.151778346102964, 0.014103285927059, 31.1950909090902, 30.8573978494621, 30.9071037851038, 30.7679423781347
9/1/2017, 31.28, 31.53, 31.16, 31.42, 65662, 0.961421163994858, -0.645763211557908, 0.574155204121215, -0.776828925251848, 0, -0.102341577667161, -0.141890992415803, 0.0395494147486422, 31.3019999999993, 30.8515483870965, 30.9147960927961, 30.7615948485903
9/5/2017, 31.57, 31.72, 31.4, 31.61, 116737, 0.958477074472715, -0.556831513656484, 0.61079334766386, -0.670411250339597, 0, -0.0583356688336174, -0.125179927699366, 0.0668442588657488, 31.4101818181811, 30.8650107526879, 30.9242490842491, 30.7598720330238
9/6/2017, 31.71, 32.14, 31.7, 32.07, 173759, 0.980124331396271, -0.165752377387169, 0.885930771820433, -0.300021645506397, 0, 0.0135018457092819, -0.0974435730176366, 0.110945418726919, 31.6723636363629, 30.9563655913976, 30.9550989010989, 30.768913368693
9/7/2017, 32.18, 32.26, 32.1, 32.26, 75593, 0.955082391273542, -0.00227676801457226, 0.943602883791373, -0.287212793454809, 0, 0.084787626667854, -0.0609973330805385, 0.145784959748392, 31.969272727272, 31.0784516129029, 30.9930061050061, 30.782214007259
9/8/2017, 32.21, 32.21, 31.89, 31.97, 67708, 0.973425400230223, -0.00244541140729304, 0.581129230217217, -0.2764582838866, 0, 0.11653816586141, -0.0254902332921487, 0.142028399153559, 32.0959999999992, 31.1740430107524, 31.0170207570208, 30.788660554116
9/11/2017, 32.05, 32.25, 32, 32.24, 71536, 0.960433918830404, 0.145395184854611, 0.832481838850956, 0.00971367672199039, 0, 0.161624335704094, 0.0119326805070997, 0.149691655196994, 32.2987272727265, 31.3060215053761, 31.05378998779, 30.8011914614122
9/12/2017, 32.22, 32.41, 32.22, 32.34, 83406, 0.93896629764804, 0.368012436065317, 0.855389569950678, -0.00477138572302856, 0, 0.20308359315116, 0.0501628630359117, 0.152920730115248, 32.451272727272, 31.457268817204, 31.085706959707, 30.8157980519481
9/13/2017, 32.38, 32.62, 32.38, 32.59, 130243, 0.928133217632424, 0.660672904689217, 0.734668717008687, 0.125952725484697, 0, 0.253194594362952, 0.0907692093013198, 0.162425385061632, 32.6243636363629, 31.6469462365588, 31.1420586080586, 30.8358070107858
9/14/2017, 32.65, 32.92, 32.65, 32.81, 313549, 0.926103885538209, 0.828063268018271, 1.31021870486242, 0.0857690389980942, 0, 0.307119799365211, 0.134039327314098, 0.173080472051113, 32.7750909090902, 31.8637419354836, 31.2109157509158, 30.8604088110201
9/15/2017, 32.85, 32.85, 32.67, 32.81, 44246, 0.907229352645023, 1.29730565082704, 1.53276252253008, -0.00814670573733931, 0, 0.345868950869939, 0.176405252025266, 0.169463698844672, 32.8670909090902, 32.0577849462362, 31.275706959707, 30.8845847718285
9/18/2017, 32.82, 32.96, 32.8, 32.94, 230382, 0.882753045150852, 1.65929608404879, 1.695568750524, 0.0928347273287903, 0, 0.382656816568854, 0.217655564933984, 0.16500125163487, 32.960181818181, 32.2703655913975, 31.3539829059829, 30.9112253258845
9/19/2017, 33, 33.13, 32.96, 33.07, 130477, 0.864045692225752, 1.88887656320766, 1.72396371611025, 0.264377624030298, 0, 0.417488827397705, 0.257622217426728, 0.159866609970977, 33.053272727272, 32.4846881720427, 31.4361343101343, 30.9402682627379
9/20/2017, 33.19, 33.41, 33.19, 33.33, 184001, 0.865445289223232, 2.31916606267439, 1.75989176354818, 0.345812480748878, 0, 0.460761897677891, 0.298250153476961, 0.16251174420093, 33.2485454545447, 32.7195053763438, 31.5296898656899, 30.9745024588671
9/21/2017, 33.35, 33.42, 33.25, 33.39, 145817, 0.8461523484672, 2.58761708094421, 1.65822478915862, 0.392951616469703, 0, 0.494200777268603, 0.337440278235289, 0.156760499033314, 33.4338181818174, 32.9539139784943, 31.6317240537241, 31.0094397405873
9/22/2017, 33.35, 33.62, 33.35, 33.54, 283986, 0.840500166057061, 3.68292584562819, 1.70575460493636, 0.468005841799033, 0, 0.526733223930627, 0.375298867374357, 0.15143435655627, 33.5512727272719, 33.1710752688169, 31.7398876678877, 31.0470129484438
9/25/2017, 33.6, 33.95, 33.6, 33.89, 168981, 0.850718701418594, 3.73116123513157, 1.72307073220167, 0.57697124980211, 0, 0.574139178165197, 0.415066929532525, 0.159072248632672, 33.7579999999992, 33.4068172043008, 31.855916971917, 31.0914694477085
9/26/2017, 33.83, 33.89, 33.73, 33.84, 294624, 0.833017551758935, 4.00996408877615, 1.75928103264551, 0.72163582331742, 0, 0.60074909469467, 0.452203362564954, 0.148545732129716, 33.8774545454538, 33.6142365591395, 31.9658363858364, 31.1340627724498
9/27/2017, 33.81, 33.9, 33.68, 33.87, 939167, 0.823142847769301, 3.75226866131358, 1.82870277458175, 0.513682767621742, 0, 0.617144338759708, 0.485191557803905, 0.131952780955803, 33.9754545454538, 33.7992903225803, 32.0861880341881, 31.1765430395032
9/28/2017, 33.97, 34.11, 33.89, 33.97, 556669, 0.815009003274917, 3.65776215709321, 1.65497585638823, 0.501205306921422, 0, 0.630933839508558, 0.514340014144835, 0.116593825363722, 34.082181818181, 33.9704301075265, 32.2105616605617, 31.2203970872681
9/29/2017, 33.91, 33.99, 33.82, 33.99, 263940, 0.798810328013725, 3.73545591713001, 1.68554988575702, 0.577494451230129, 0, 0.636142891781773, 0.538700589672223, 0.0974423021095503, 34.1325454545447, 34.100021505376, 32.3347277167278, 31.2639023978385
10/2/2017, 33.74, 33.94, 33.58, 33.93, 158233, 0.820630265155532, 3.3730962585041, 1.91719480063519, 0.423111089333913, 0, 0.628188241662137, 0.556598120070206, 0.0715901215919313, 34.1238181818174, 34.213397849462, 32.4542710622711, 31.3053862433862
10/3/2017, 33.9, 34.07, 33.86, 33.99, 329364, 0.809114023297759, 3.81342321827016, 2.02388489736553, 0.475447070466327, 0, 0.619583450352877, 0.56919518612674, 0.0503882642261371, 34.1078181818174, 34.3041290322578, 32.5639926739927, 31.3474014880132
10/4/2017, 33.93, 33.97, 33.74, 33.85, 1046168, 0.80876503306636, 3.46233245362031, 1.69455723503134, 0.419876108271357, 0, 0.594612933511115, 0.574278735603615, 0.0203341979075, 34.0452727272719, 34.3714838709674, 32.6653846153846, 31.3857787958115
10/5/2017, 33.87, 33.99, 33.87, 33.95, 445701, 0.786682225355861, 3.80183218236889, 1.66152306654232, 0.352413227949008, 0, 0.576250130475422, 0.574673014577977, 0.00157711589744569, 34.0009090909083, 34.4436989247308, 32.7645592185593, 31.4255629317789
10/6/2017, 33.73, 33.73, 33.56, 33.67, 92355, 0.811478125134835, 2.8919924838747, 1.27400045478198, 0.252055454638299, 0, 0.532960183590191, 0.56633044838042, -0.0333702647902285, 33.8592727272719, 34.4603440860212, 32.8459829059829, 31.4589055071844
10/9/2017, 33.71, 33.8, 33.69, 33.72, 152929, 0.789037516299685, 2.71034114004577, 1.28732589266581, 0.393129710609913, 0, 0.496958542200446, 0.552456067144425, -0.0554975249439792, 33.7978181818174, 34.4776344086018, 32.9330354090354, 31.4927057890563
10/10/2017, 33.97, 34.08, 33.83, 33.86, 43034, 0.799646420470884, 2.65491304777978, 1.29631115393141, 0.498511507032755, 0, 0.474256873964038, 0.536816228508347, -0.0625593545443098, 33.7839999999992, 34.4870967741932, 33.0182124542125, 31.5287844060701
10/11/2017, 33.91, 34, 33.81, 33.98, 153906, 0.784938976082605, 2.51290933179815, 1.29205041063528, 0.375642554004074, 0, 0.460638679488625, 0.521580718704403, -0.0609420392157781, 33.8165454545447, 34.4950537634405, 33.1083101343102, 31.5666834144825
10/12/2017, 33.79, 33.9, 33.71, 33.82, 344329, 0.789137051653535, 1.99493686099177, 1.15054133066257, 0.311610465011974, 0, 0.431956177498044, 0.503655810463131, -0.071699632965087, 33.8078181818174, 34.4586666666663, 33.196148962149, 31.6007183510229
10/13/2017, 34.01, 34.16, 33.87, 33.87, 282749, 0.798765406925787, 2.74932679352725, 1.44747685442698, 0.337894504073504, 0, 0.408550158246186, 0.484634680019742, -0.0760845217735563, 33.8285454545446, 34.4237634408599, 33.2741196581197, 31.6351860311659
10/16/2017, 34, 34.13, 33.93, 33.95, 153751, 0.795330636699487, 2.57641998000391, 1.42225636985215, 0.390635767521469, 0, 0.391938033097347, 0.466095350635263, -0.0741573175379164, 33.8714545454537, 34.3964516129029, 33.3518046398047, 31.6706743718593
10/17/2017, 33.96, 34, 33.79, 33.92, 210058, 0.787187540098768, 2.35825374420486, 1.52185621123642, 0.595075184156417, 0, 0.372063142646283, 0.447288909037467, -0.0752257663911841, 33.9149090909083, 34.3616774193545, 33.4387081807082, 31.704976119403
10/18/2017, 33.92, 34.02, 33.74, 33.75, 152796, 0.793076482730155, 1.71560519706213, 1.44722369577511, 0.549063367863933, -0.224889299419548, 0.338690357903758, 0.425569198810725, -0.0868788409069674, 33.8754545454537, 34.3210967741932, 33.5204688644689, 31.7353514605192
10/19/2017, 33.61, 33.82, 33.6, 33.71, 78633, 0.786947930214642, 1.36906596734067, 1.39961609606001, 0.63645417490388, -0.234021482346259, 0.305492986861559, 0.401553956420892, -0.0960609695593332, 33.8476363636356, 34.277268817204, 33.6043443223444, 31.7644417890065
10/20/2017, 33.75, 33.78, 33.62, 33.72, 145022, 0.771103617768648, 1.38493896265945, 1.831880505025, 0.71922514501614, -0.24102683909383, 0.276799969812984, 0.37660315909931, -0.0998031892863263, 33.7803636363629, 34.206021505376, 33.6749328449329, 31.7932526803825
10/23/2017, 33.72, 33.86, 33.54, 33.57, 88820, 0.783483267548432, 0.939266586528889, 1.88809269568347, 0.576734743297883, -0.250959664227563, 0.239199458224356, 0.34912241892432, -0.109922960699964, 33.6685454545447, 34.1224516129029, 33.7312527472528, 31.8186752749881
10/24/2017, 33.67, 33.79, 33.6, 33.64, 68564, 0.775459471671249, 0.856828129131627, 2.02391045498331, 0.73531236436603, -0.155935490377058, 0.212598493780568, 0.321817633895569, -0.109219140115001, 33.6170909090901, 34.0458494623653, 33.799706959707, 31.8450442813166
10/25/2017, 33.66, 33.71, 33.32, 33.44, 86009, 0.799405914942278, 0.176200333984026, 1.97050482629054, 0.634521721104991, -0.142818917296564, 0.173380091509443, 0.292130125418344, -0.118750033908901, 33.5325454545447, 33.9521505376341, 33.8563418803419, 31.8671338117349
10/26/2017, 33.47, 33.53, 33.37, 33.47, 82649, 0.782656919805388, 0.13099593168881, 2.1311294770809, 0.534832495187526, -0.216818320530153, 0.143070743957885, 0.262318249126252, -0.119247505168367, 33.4558181818174, 33.8714408602148, 33.8886251526252, 31.8894481605351
10/27/2017, 33.38, 33.73, 33.2, 33.68, 141007, 0.817569796632778, 0.216068082901998, 2.80240601698015, 0.832862145921321, -0.16614056092019, 0.134445805061844, 0.236743760313371, -0.102297955251527, 33.4807272727265, 33.8131182795696, 33.9193675213676, 31.9154186602871
10/30/2017, 33.76, 33.99, 33.76, 33.95, 82283, 0.816169755907581, 0.102137873038062, 2.8266151538918, 0.979089488058177, -0.115361761210963, 0.147694689914672, 0.218933946233631, -0.0712392563189586, 33.625272727272, 33.7921075268814, 33.9609670329671, 31.9461066302119
10/31/2017, 33.99, 34.22, 33.93, 34.09, 211250, 0.814711500510685, 0.388475178710465, 3.14226267673126, 0.821848123427752, -0.109284346739836, 0.167559831153618, 0.208659123217628, -0.0410992920640108, 33.8121818181811, 33.7910107526879, 34.0091428571429, 31.9789523809524
11/1/2017, 34.32, 34.52, 34.26, 34.39, 200015, 0.829742346606246, 0.731312555772062, 3.1545174109992, 0.870359200919365, -0.0198247240719643, 0.205145798435936, 0.20795645826129, -0.00281065982535406, 34.0594545454538, 33.8387311827954, 34.0679926739928, 32.0169212197085
11/2/2017, 34.42, 34.46, 34.26, 34.43, 82106, 0.816383890060975, 0.650545570456535, 3.04169316293663, 0.796363079841535, 0.0344620554376098, 0.235446532934212, 0.213454473195874, 0.0219920597383375, 34.2776363636357, 33.8886881720427, 34.1279316239317, 32.055033218177
11/3/2017, 34.42, 34.55, 34.33, 34.47, 125989, 0.80657651488423, 0.677527045246998, 3.10332833739851, 1.09114400896889, 0.0107879884345776, 0.259694156453556, 0.222702409847411, 0.0369917466061449, 34.4723636363629, 33.9470107526879, 34.1927741147742, 32.0932846298978
11/6/2017, 34.61, 35.17, 34.58, 35.16, 131833, 0.85075534256702, 1.27706435589895, 3.14173635831298, 1.46387907157028, 0.177734258841465, 0.330774839764103, 0.244316895830749, 0.0864579439333543, 34.8345454545448, 34.1102150537631, 34.2824273504274, 32.1437365790046
11/7/2017, 35.23, 35.27, 34.99, 35.11, 291296, 0.849243234190362, 1.15840584157522, 3.25864626403678, 1.26256296035399, 0.109787078637174, 0.378706715978765, 0.271194859860352, 0.107511856118413, 35.1067272727266, 34.2555483870965, 34.3681660561661, 32.1924625322998
11/8/2017, 35.08, 35.13, 34.87, 35.02, 104863, 0.845976112358723, 1.22442925575592, 3.15014470091325, 1.26605656373266, 0.0652027584781894, 0.404764947018982, 0.297908877292078, 0.106856069726904, 35.2276363636357, 34.383268817204, 34.4572112332113, 32.2387617340843
11/9/2017, 34.88, 35.13, 34.81, 35.07, 170888, 0.848154527575202, 1.17200891599131, 3.28232830275029, 2.04587437965889, 0.0919606669496757, 0.424556838038882, 0.323238469441439, 0.101318368597443, 35.2856363636357, 34.516580645161, 34.5340854700855, 32.2852462689722
11/10/2017, 35.02, 35.02, 34.72, 34.91, 59028, 0.859568614092215, 1.35377646705045, 2.95895975759953, 2.23083548432677, 0.121145281625338, 0.422461518034083, 0.343083079159968, 0.0793784388741154, 35.2430909090903, 34.6238279569889, 34.5951843711844, 32.3280847052909
11/13/2017, 34.72, 34.84, 34.62, 34.71, 510033, 0.863070103775894, 1.05141159877015, 2.59175372512108, 2.08938502823874, 0.199995853316255, 0.400051093323384, 0.354476681992651, 0.0455744113307328, 35.118363636363, 34.6957634408599, 34.642463980464, 32.3666251556663
11/14/2017, 34.56, 34.56, 34.14, 34.15, 113319, 0.916817134317956, 0.279048418134134, 1.84203028807453, 1.68901529811115, 0.0878694123906529, 0.333261716774281, 0.350233688948977, -0.0169719721746961, 34.7867272727266, 34.6956129032255, 34.6640463980464, 32.3944533113945
