Date,SMH_Open,SMH_High,SMH_Low,SMH_Close,SMH_Volume,SMH_ATRPercentOfClose20,SMH_SQN25,SMH_SQN50,SMH_SQN100,SMH_SQN200,SMH_MACD,SMH_MACD_Avg,SMH_MACD_Diff,SMH_LinReg10,SMH_LinReg30,SMH_LinReg90,SMH_LinReg270
3/6/2017, 76.52, 76.99, 76.22, 76.9, 2562462, 1.14560305938293, 0.390909870453456, 0, 0, 0, 0.65217614412397, 0.772376772047814, -0.120200627923843, 76.6596363636359, 77.4113548387097, 77.8356342494714, 77.8356342494714
3/7/2017, 76.72, 77.42, 76.62, 77.09, 1532941, 1.13752797383863, 0.59222275182139, 0, 0, 0, 0.632559116796415, 0.744413240997534, -0.111854124201119, 76.8661818181813, 77.3572688172043, 77.893606060606, 77.893606060606
3/8/2017, 77.08, 77.69, 76.99, 77.17, 1500499, 1.12488570594867, 1.09881689999912, 0, 0, 0, 0.616362766419599, 0.718803146081947, -0.102440379662348, 77.0721818181813, 77.3830537634409, 77.9526956521739, 77.9526956521739
3/9/2017, 76.93, 77.33, 76.7, 77.2, 1069073, 1.10902925429606, 0.834283855114492, 0, 0, 0, 0.59904240340164, 0.694850997545886, -0.0958085941442456, 77.133454545454, 77.4570752688172, 78.0086123959296, 78.0086123959296
3/10/2017, 77.68, 78.13, 77.53, 77.93, 1791100, 1.10337746067077, 1.06153437782304, 0, 0, 0, 0.636879242593821, 0.683256646555473, -0.0463774039616516, 77.4372727272721, 77.5738924731183, 78.1193882978723, 78.1193882978723
3/13/2017, 78.18, 78.31, 77.81, 78.31, 2734076, 1.07504654877499, 1.07485226848102, 0, 0, 0, 0.689578997031063, 0.684521116650591, 0.00505788038047239, 77.8809090909086, 77.7833118279571, 78.2517517006803, 78.2517517006803
3/14/2017, 78.05, 78.08, 77.52, 78.03, 1269899, 1.0755805520036, 0.994884679884886, 0, 0, 0, 0.700673345982963, 0.687751562517065, 0.012921783465898, 78.0198181818176, 77.9173333333334, 78.3515102040816, 78.3515102040816
3/15/2017, 78.06, 78.8, 77.83, 78.74, 2406914, 1.07418304482092, 1.11512987047857, 0, 0, 0, 0.758018794922691, 0.701805008998191, 0.0562137859245005, 78.4925454545449, 78.0550537634409, 78.4984, 78.4984
3/16/2017, 78.86, 79.06, 78.61, 78.8, 1604174, 1.04825018149415, 1.10639783673971, 1.5963060637823, 0, 0, 0.799095499420503, 0.721263107082653, 0.0778323923378497, 78.7703636363631, 78.223311827957, 78.6388536953243, 78.6388536953243
3/17/2017, 79.07, 79.22, 78.8, 79.01, 2049543, 1.01976975808951, 1.50983982135321, 1.58752072886983, 0, 0, 0.838923737993781, 0.744795233264879, 0.0941285047289024, 79.0547272727267, 78.4003225806452, 78.7846226415094, 78.7846226415094
3/20/2017, 79.34, 79.83, 79.02, 79.5, 1135204, 1.0143824925449, 1.65506788963449, 1.79997492494342, 0, 0, 0.89965613302418, 0.775767413216739, 0.123888719807441, 79.3976363636358, 78.6374408602151, 78.9558071278826, 78.9558071278826
3/21/2017, 79.78, 79.98, 77.8, 77.99, 5382500, 1.12208280227534, 0.601200466702094, 1.31622575257594, 0, 0, 0.816530161802717, 0.783919962933935, 0.0326101988687825, 79.1150909090903, 78.651870967742, 79.0062222222222, 79.0062222222222
3/22/2017, 78.06, 78.82, 77.86, 78.75, 3312888, 1.11664350300928, 1.07743218451936, 1.2930126935212, 0, 0, 0.802724569970479, 0.787680884341244, 0.0150436856292355, 79.0619999999994, 78.7681290322581, 79.1062012987013, 79.1062012987013
3/23/2017, 78.61, 78.89, 78.32, 78.51, 1330277, 1.10035526772235, 0.7318618090325, 1.18055489838089, 0, 0, 0.763615065600831, 0.782867720593161, -0.0192526549923301, 78.8458181818176, 78.8404946236559, 79.1823120300752, 79.1823120300752
3/24/2017, 79.72, 79.99, 78.88, 79.13, 1624163, 1.13066406502512, 0.833640098874372, 1.23356245413166, 0, 0, 0.773730239492409, 0.781040224373011, -0.00730998488060219, 78.9183636363631, 78.9308172043011, 79.2951966122202, 79.2951966122202
3/27/2017, 78.79, 79.53, 78.33, 79.49, 1247930, 1.14474745366921, 0.856736963050288, 1.63926773337985, 0, 0, 0.801555743373356, 0.78514332817308, 0.0164124152002764, 79.1258181818176, 79.047182795699, 79.4245938047926, 79.4245938047926
3/28/2017, 79.41, 79.91, 79.15, 79.64, 2331915, 1.13317649846255, 0.667027091666804, 1.45893493644007, 0, 0, 0.826187625406888, 0.793352187619842, 0.0328354377870466, 79.2647272727267, 79.2218064516129, 79.5553898305085, 79.5553898305085
3/29/2017, 79.5, 79.53, 79.15, 79.32, 1179056, 1.11174820374029, 0.677843969183724, 1.6254532215021, 0, 0, 0.810543799360133, 0.7967905099679, 0.013753289392233, 79.3472727272721, 79.2951397849462, 79.6569180327869, 79.6569180327869
3/30/2017, 79.31, 79.9, 79.3, 79.72, 588072, 1.08849315284302, 1.19950446690613, 1.46054717114636, 0, 0, 0.820959106025953, 0.80162422917951, 0.0193348768464423, 79.548363636363, 79.4481290322581, 79.7773664727658, 79.7773664727658
3/31/2017, 79.63, 80.05, 79.45, 79.71, 865657, 1.07183465609602, 1.15151858753306, 1.61729283382846, 0, 0, 0.818965866450455, 0.805092556633699, 0.0138733098167555, 79.7378181818175, 79.5985376344087, 79.8895698924732, 79.8895698924732
4/3/2017, 79.8, 79.95, 78.94, 79.52, 1260512, 1.08418188399827, 0.935998904182697, 1.40978900020938, 0, 0, 0.792914572008684, 0.802656959708696, -0.00974238770001268, 79.9214545454538, 79.7247956989248, 79.9829464285715, 79.9829464285715
4/4/2017, 79.1, 79.57, 78.99, 79.24, 1487700, 1.0702099475614, 1.15069075390364, 1.52855003468083, 0, 0, 0.741131767850504, 0.790351921337058, -0.0492201534865536, 79.705272727272, 79.8485161290324, 80.0533028846154, 80.0533028846154
4/5/2017, 79.35, 79.93, 78.69, 78.77, 1445710, 1.10147599888952, 0.624956463624511, 1.10749733207386, 0, 0, 0.654622371226822, 0.763206011315011, -0.108583640088189, 79.4105454545447, 79.8807741935485, 80.0907832167832, 80.0907832167832
4/6/2017, 78.62, 79.01, 78.18, 78.81, 1010129, 1.09852938980968, 0.969902355216675, 0.897564320464095, 0, 0, 0.582575153117375, 0.727079839675484, -0.144504686558109, 79.0805454545448, 79.8524516129034, 80.1278154681139, 80.1278154681139
4/7/2017, 78.74, 79.31, 78.67, 79.12, 861581, 1.07995887449894, 0.982457646752911, 1.14731469422801, 0, 0, 0.544218214107232, 0.690507514561833, -0.146289300454601, 78.965272727272, 79.8566666666668, 80.1802063213345, 80.1802063213345
4/10/2017, 79.08, 79.09, 78.25, 78.42, 1961279, 1.09058950322415, 0.639148882306462, 0.711789274585953, 0, 0, 0.452124108454171, 0.642830833340301, -0.19070672488613, 78.6807272727266, 79.7813118279571, 80.1888491048593, 80.1888491048593
4/11/2017, 78.16, 78.16, 76.81, 77.83, 6764926, 1.14734456380183, 0.311248215405456, 0.649309830063385, 0, 0, 0.327752668316251, 0.579815200335491, -0.25206253201924, 78.2807272727265, 79.5752473118281, 80.1627991718426, 80.1627991718426
4/12/2017, 77.85, 77.89, 76.57, 76.82, 7894115, 1.19022306730879, -0.112607804090292, 0.672088213256958, 0, 0, 0.14600578309917, 0.493053316888227, -0.347047533789057, 77.5665454545447, 79.2910752688173, 80.0807726358148, 80.0807726358148
4/13/2017, 76.43, 77.4, 76.25, 76.25, 2710157, 1.21457428497218, -0.329489728295018, 0.311494692738432, 0, 0, -0.0435224692287335, 0.385738159664835, -0.429260628893568, 76.8718181818174, 78.8922150537635, 79.9705516431924, 79.9705516431924
4/17/2017, 76.61, 77.12, 76.59, 77.08, 2189251, 1.19785579615558, -0.285986803879508, 0.503279532366805, 0, 0, -0.125306456445983, 0.283529236442671, -0.408835692888655, 76.6510909090901, 78.6189247311829, 79.9100761035008, 79.9100761035008
4/18/2017, 76.77, 77.42, 76.63, 77.39, 2125676, 1.18444487051671, -0.310677791333982, 0.496226347006312, 0, 0, -0.163224891371797, 0.194178410879778, -0.357403302251575, 76.6429090909083, 78.3856129032259, 79.8684413180303, 79.8684413180303
4/19/2017, 78.04, 78.41, 77.62, 77.81, 3590650, 1.18469321556129, -0.0597200873893505, 0.627627359417068, 0, 0, -0.157568680657008, 0.123828992572421, -0.281397673229428, 76.8399999999992, 78.2150967741937, 79.8503675675675, 79.8503675675675
4/20/2017, 78.32, 79.01, 77.98, 78.93, 2255623, 1.18550525969445, 0.0825683617687958, 0.804442535011572, 0, 0, -0.0619967927105876, 0.0866638355158189, -0.148660628226406, 77.4079999999992, 78.1873763440861, 79.8910771929824, 79.8910771929824
4/21/2017, 78.61, 78.78, 78.08, 78.61, 2723997, 1.18487894212312, -0.0442084007888994, 0.701761487800623, 0, 0, -0.0119390822943188, 0.0669432519537913, -0.0788823342481102, 77.8647272727265, 78.1096989247313, 79.9128434723171, 79.9128434723171
4/24/2017, 79.81, 80, 79.48, 79.75, 2186893, 1.19669174869321, 0.249688169263692, 1.13279131301415, 0, 0, 0.118356150451135, 0.07722583165326, 0.0411303187978746, 78.788181818181, 78.2162365591399, 79.9911488511488, 79.9911488511488
4/25/2017, 80.13, 80.6, 79.85, 80.55, 2010854, 1.17832847436834, 0.337957162636033, 1.28613484176936, 0, 0, 0.282908185787861, 0.11836230248018, 0.16454588330768, 79.8136363636356, 78.437870967742, 80.1056832197338, 80.1056832197338
4/26/2017, 80.49, 80.54, 79.75, 79.94, 1996493, 1.17799150212473, 0.681327143676922, 0.907102496423319, 0, 0, 0.359945727025604, 0.166678987389265, 0.193266739636339, 80.394181818181, 78.548989247312, 80.1843607594937, 80.1843607594937
4/27/2017, 80.37, 81.08, 80.37, 81.01, 2521904, 1.17467236940944, 0.758434765012975, 1.2930033211716, 0, 0, 0.5015569547529, 0.233654580861992, 0.267902373890908, 81.0272727272719, 78.8308817204302, 80.311611111111, 80.311611111111
4/28/2017, 80.53, 80.67, 79.48, 79.7, 4391671, 1.23026597507611, 0.38139457455545, 0.766478907446097, 0, 0, 0.50228874907198, 0.287381414503989, 0.21490733456799, 80.8652727272719, 78.9359139784947, 80.3693947606142, 80.3693947606142
5/1/2017, 79.94, 80.53, 79.57, 80.53, 2299323, 1.21631178818934, 0.436391045720489, 0.874909909184599, 0, 0, 0.563348830101759, 0.342574897623543, 0.220773932478216, 80.9678181818174, 79.1544516129034, 80.4639700264472, 80.4639700264472
5/2/2017, 80.41, 80.41, 79.66, 80.1, 3248670, 1.21600635315534, 0.2012671392169, 0.71054558765795, 0, 0, 0.570466000935895, 0.388153118286014, 0.182312882649881, 80.7956363636355, 79.3412903225808, 80.533734939759, 80.533734939759
5/3/2017, 79.94, 80.6, 79.88, 80.56, 2662384, 1.19329696429191, 0.289970185211672, 0.649449329003323, 0, 0, 0.60623625157875, 0.431769744944561, 0.174466506634189, 80.7185454545446, 79.4819569892475, 80.6216330532212, 80.6216330532212
5/4/2017, 80.57, 80.7, 80.17, 80.48, 952947, 1.16768642235572, 0.362536153908905, 0.712742937621034, 0, 0, 0.620970935112865, 0.469609982978222, 0.151360952134643, 80.6878181818173, 79.6465591397851, 80.7017510259917, 80.7017510259917
5/5/2017, 80.56, 80.8, 80.11, 80.8, 1029456, 1.14760684539144, 0.338249564573875, 1.00692828494454, 0, 0, 0.650965676512939, 0.505881121685165, 0.145084554827774, 80.6190909090901, 79.8246021505378, 80.7927746591819, 80.7927746591819
5/8/2017, 80.9, 80.93, 80.5, 80.6, 927494, 1.11960671776982, 0.282231042827446, 0.932881439525796, 0, 0, 0.651093001809159, 0.534923497709964, 0.116169504099195, 80.5898181818173, 80.0038279569895, 80.8706478578891, 80.8706478578891
5/9/2017, 80.73, 81.57, 80.73, 81.41, 1630290, 1.11261867558819, 0.562524671762476, 1.0176472887876, 0, 0, 0.708388279442289, 0.569616454056429, 0.13877182538586, 80.9539999999991, 80.3003440860217, 80.9811695607762, 80.9811695607762
5/10/2017, 82.23, 82.67, 81.92, 82.44, 1665179, 1.12020101965858, 0.909625302647032, 1.41144075329594, 0, 0, 0.827370183235274, 0.621167199892198, 0.206202983343076, 81.5050909090901, 80.7251612903228, 81.1324344569288, 81.1324344569288
5/11/2017, 82.29, 82.9, 81.77, 82.62, 1694056, 1.13025784867611, 1.10798857699751, 1.26130857910861, 0, 0, 0.925519877851016, 0.682037735483962, 0.243482142367054, 82.1959999999991, 81.1334193548389, 81.2852747252746, 81.2852747252746
5/12/2017, 82.69, 82.91, 82.37, 82.85, 973792, 1.10335314767338, 1.16021343675976, 1.50197748480727, 0, 0, 1.01021813001034, 0.747673814389238, 0.262544315621106, 82.6165454545445, 81.57623655914, 81.4144346764346, 81.4417701863353
5/15/2017, 82.95, 83.77, 82.85, 83.77, 1770814, 1.09158610326492, 1.2978799445845, 1.62015045373422, 0, 0, 1.13845501554816, 0.825830054621023, 0.312624960927138, 83.3490909090899, 82.114924731183, 81.580796092796, 81.631255259467
5/16/2017, 83.92, 84.77, 83.63, 84.77, 1820828, 1.09201438571402, 1.78379406257981, 1.80353658241841, 0, 0, 1.30572374335645, 0.921808792368109, 0.383914950988344, 84.1643636363627, 82.7416344086023, 81.7729059829058, 81.8555342026995
5/17/2017, 83.58, 83.97, 81.53, 81.58, 6319682, 1.27655744671646, 0.829018973552966, 0.87353280625615, 0, 0, 1.16742176379479, 0.970931386653446, 0.196490377141346, 83.7149090909081, 82.9110537634411, 81.8241269841268, 81.9374714445688
5/18/2017, 81.87, 83.15, 81.44, 82.79, 3304910, 1.29827852008663, 1.31770768417572, 1.05699316361673, 0, 0, 1.14228577680151, 1.00520226468306, 0.137083512118455, 83.6118181818172, 83.1875698924733, 81.9396214896213, 82.0660855263157
5/19/2017, 83.67, 83.97, 83.53, 83.75, 3090238, 1.28967468351133, 1.65724490431056, 1.20727879424476, 0, 0, 1.18615603454978, 1.0413930186564, 0.144763015893378, 83.7783636363627, 83.5626236559141, 82.0959609279608, 82.2289604810996
5/22/2017, 84.06, 84.58, 83.96, 84.55, 2146071, 1.26268175052478, 1.6383670029993, 1.2084752642502, 0, 0, 1.2708275352409, 1.0872799219733, 0.183547613267595, 84.0203636363626, 84.0279784946238, 82.2863199023198, 82.4180265095728
5/23/2017, 84.74, 84.74, 83.74, 84.37, 2520057, 1.26136962079562, 1.52393355272959, 1.10735782408904, 0, 0, 1.30832426615, 1.13148879080864, 0.176835475341354, 84.1467272727263, 84.3887956989249, 82.4335018315017, 82.5926963512676
5/24/2017, 84.91, 84.97, 84.42, 84.74, 999012, 1.22847140855794, 1.50659149030165, 1.22425221659926, 0, 0, 1.35230803804572, 1.17565264025606, 0.176655397789663, 84.4454545454535, 84.7188387096776, 82.6116752136751, 82.7754989898989
5/25/2017, 85.22, 85.49, 84.67, 85.32, 3468176, 1.20716870374051, 1.39927283801816, 1.19530076306519, 0, 0, 1.41762514664725, 1.2240471415343, 0.193578005112957, 84.8550909090899, 85.0105591397851, 82.7876434676433, 82.9743425742573
5/26/2017, 85.19, 85.5, 84.66, 85.48, 794294, 1.19379798915516, 1.51574546867801, 1.21148232252309, 1.96018566321443, 0, 1.46540777992028, 1.27231926921149, 0.19308851070879, 85.2187272727262, 85.2297419354841, 82.9895482295481, 83.1721258008153
5/30/2017, 85.61, 86.18, 85.44, 86.09, 1747198, 1.16905052279398, 1.41004472018873, 1.27231384146472, 2.00000685211585, 0, 1.53480548086161, 1.32481651154152, 0.20998896932009, 85.8336363636353, 85.5221075268819, 83.1969914529913, 83.386278317152
5/31/2017, 86.55, 86.58, 85.51, 85.99, 1733271, 1.17410607665969, 1.21494116607967, 1.16771811024637, 2.05714598591751, 0, 1.56370903025027, 1.37259501528327, 0.191114014966999, 86.4874545454535, 85.7643225806453, 83.4060805860804, 83.5889115011202
6/1/2017, 86.22, 86.22, 85.62, 86.15, 2625427, 1.14815220493754, 1.41136849163186, 1.53958952616464, 2.02224612598165, 0, 1.58129774808751, 1.41433556184411, 0.166962186243393, 86.4919999999989, 85.9993548387098, 83.5987667887666, 83.790368131868
6/2/2017, 86.61, 86.91, 85.99, 86.82, 1299929, 1.13531037586501, 1.32732308517666, 1.51443697519499, 1.98809104217228, 0, 1.630504888865, 1.45756942724829, 0.172935461616712, 86.7207272727262, 86.3402580645162, 83.8429719169717, 84.0098454627133
6/5/2017, 86.89, 87.46, 86.83, 87.05, 2193271, 1.11245565182045, 1.80324631464778, 1.60559392122478, 1.97532832396756, 0, 1.66882381809106, 1.49982030541685, 0.16900351267421, 87.0010909090898, 86.6381075268818, 84.108686202686, 84.2302098395344
6/6/2017, 86.95, 87.79, 86.63, 87.25, 1748440, 1.12088597440025, 1.65597603282189, 1.52643850125397, 1.9546116759492, 0, 1.69578225189392, 1.53901269471226, 0.156769557181657, 87.3305454545443, 86.9828817204302, 84.3617704517703, 84.4503115264796
6/7/2017, 87.69, 88.17, 87.42, 87.9, 2652901, 1.1092996155074, 1.94120977072358, 1.5665328576365, 2.26266335930292, 0, 1.74943022992301, 1.58109620175441, 0.168334028168598, 87.7012727272716, 87.4150752688174, 84.6555457875456, 84.6865919130138
6/8/2017, 88.3, 89.14, 87.84, 89.06, 3294662, 1.11309302035645, 2.05888165024619, 1.71480277513324, 2.24988544966136, 0, 1.86406120724011, 1.63768920285155, 0.226372004388562, 88.3541818181807, 87.906365591398, 84.9831990231989, 84.9568440366971
6/9/2017, 89.57, 89.72, 84.09, 85.69, 8926230, 1.42753484856224, 1.01129600381336, 1.03891182087439, 1.80435121854746, 0, 1.66379703041176, 1.64291076836359, 0.0208862620481656, 87.7232727272716, 87.9825591397851, 85.1302686202685, 85.0971842751842
6/12/2017, 84.65, 85.47, 83.13, 85.17, 8339280, 1.51472570288404, 0.847700227683151, 0.891887116514758, 1.57497633733958, 0, 1.44645276616833, 1.60361916792454, -0.157166401756206, 86.9245454545443, 87.8752473118281, 85.2632551892551, 85.2141425353924
