Date,EFG_Open,EFG_High,EFG_Low,EFG_Close,EFG_Volume,EFG_ATRPercentOfClose20,EFG_SQN25,EFG_SQN50,EFG_SQN100,EFG_SQN200,EFG_MACD,EFG_MACD_Avg,EFG_MACD_Diff,EFG_LinReg10,EFG_LinReg30,EFG_LinReg90,EFG_LinReg270
2/23/2017, 67.7, 67.73, 67.53, 67.59, 695715, 0.536572930385987, 2.09659732710393, 0, 0, 0, 0.573095836014687, 0.528351365980899, 0.044744470033788, 67.5730909090909, 67.3724086021505, 67.4192192192192, 67.4192192192192
2/24/2017, 67.11, 67.32, 67.01, 67.3, 474844, 0.555031443485132, 1.84800334641733, 0, 0, 0, 0.554173852606951, 0.533515863306109, 0.0206579893008414, 67.5616363636364, 67.4427096774193, 67.479160739687, 67.479160739687
2/27/2017, 67.17, 67.38, 67.06, 67.37, 477196, 0.550481450782572, 1.67691161590985, 0, 0, 0, 0.538617610876031, 0.534536212820094, 0.00408139805593721, 67.5647272727273, 67.5079139784946, 67.5398785425101, 67.5398785425101
2/28/2017, 67.29, 67.44, 67.15, 67.2, 130257, 0.545857716849118, 1.37347747240869, 0, 0, 0, 0.506730326205073, 0.52897503549709, -0.0222447092920168, 67.5092727272728, 67.5563225806451, 67.5776025641025, 67.5776025641025
3/1/2017, 67.54, 67.93, 67.42, 67.77, 155343, 0.568061924799288, 1.56550188701209, 0, 0, 0, 0.521442791762524, 0.527468586750177, -0.00602579498765232, 67.5874545454546, 67.6539999999999, 67.6661463414634, 67.6661463414634
3/2/2017, 67.51, 67.55, 67.34, 67.4, 162185, 0.574520457143402, 0.832459378026808, 0, 0, 0, 0.497511614729049, 0.521477192345951, -0.023965577616902, 67.5123636363637, 67.6787741935483, 67.7116724738676, 67.7116724738676
3/3/2017, 67.39, 67.7, 67.28, 67.66, 92793, 0.574734627119303, 1.25776980322893, 0, 0, 0, 0.493833209762897, 0.51594839582934, -0.0221151860664432, 67.553090909091, 67.7166021505375, 67.7765669988926, 67.7765669988926
3/6/2017, 67.44, 67.44, 67.25, 67.38, 104403, 0.578691267844278, 0.960167866146736, 0, 0, 0, 0.462987357327719, 0.505356188129016, -0.0423688308012968, 67.4901818181819, 67.7227096774193, 67.8103488372093, 67.8103488372093
3/7/2017, 67.17, 67.29, 67.02, 67.14, 244880, 0.578531527345548, 1.09137393568613, 0, 0, 0, 0.414398870578481, 0.487164724618909, -0.0727658540404285, 67.3667272727274, 67.6959139784945, 67.8196363636364, 67.8196363636364
3/8/2017, 67.03, 67.09, 66.84, 66.84, 242354, 0.574513411260937, 0.659260015525507, 0, 0, 0, 0.347676849671473, 0.459267149629422, -0.111590299957949, 67.1792727272728, 67.6337849462364, 67.8016714975845, 67.8016714975845
3/9/2017, 67.02, 67.12, 66.9, 67.1, 141624, 0.564537296397124, 0.67843877268267, 0, 0, 0, 0.312180373466035, 0.429849794396745, -0.11766942093071, 67.1327272727274, 67.6378709677418, 67.806216466235, 67.806216466235
3/10/2017, 67.57, 67.73, 67.44, 67.66, 216100, 0.578427874059041, 1.02397407934439, 0, 0, 0, 0.325484497539065, 0.408976735025209, -0.0834922374861433, 67.2483636363637, 67.6924301075267, 67.8559308510639, 67.8559308510639
3/13/2017, 67.87, 68, 67.85, 67.96, 206837, 0.572095474704135, 1.04481350488271, 0, 0, 0, 0.356130355459101, 0.398407459111987, -0.0422771036528865, 67.4620000000001, 67.7779784946235, 67.9256972789116, 67.9256972789116
3/14/2017, 67.6, 67.78, 67.58, 67.67, 132576, 0.573897266703832, 1.23759138927265, 0, 0, 0, 0.352948274280109, 0.389315622145612, -0.0363673478655023, 67.5092727272728, 67.7913118279568, 67.9670040816327, 67.9670040816327
3/15/2017, 67.79, 68.66, 67.76, 68.64, 197114, 0.609613150290732, 1.59897028080635, 0, 0, 0, 0.423811905558324, 0.396214878828154, 0.0275970267301699, 67.9800000000001, 67.9291827956987, 68.0801882352941, 68.0801882352941
3/16/2017, 69, 69.02, 68.83, 68.98, 79947, 0.603822184751494, 1.61790761218891, 2.42716375708502, 0, 0, 0.501624586410969, 0.417296820344717, 0.084327766066252, 68.4467272727274, 68.1086881720428, 68.2110708898944, 68.2110708898944
3/17/2017, 69.1, 69.3, 69, 69.12, 87921, 0.595617355164209, 1.58486446349044, 2.25111221393568, 0, 0, 0.568040509171183, 0.44744555811001, 0.120594951061173, 68.9276363636365, 68.2897419354837, 68.3431930333817, 68.3431930333817
3/20/2017, 69.25, 69.36, 69, 69.08, 136814, 0.592220874486141, 1.46615485668993, 1.97941216213332, 0, 0, 0.610411496984213, 0.480038745884851, 0.130372751099362, 69.2590909090911, 68.4647311827955, 68.4632285115305, 68.4632285115305
3/21/2017, 69.51, 69.54, 68.75, 68.8, 271641, 0.622312312631214, 1.15936013188715, 1.9628432355095, 0, 0, 0.6143157011456, 0.506894136937001, 0.107421564208599, 69.3530909090911, 68.5564731182793, 68.5548552188553, 68.5548552188553
3/22/2017, 68.7, 68.97, 68.57, 68.93, 151501, 0.619096659706603, 1.41383292419534, 1.98432332071068, 0, 0, 0.620744172199153, 0.529664143989431, 0.0910800282097217, 69.3414545454547, 68.6510967741933, 68.6493571428572, 68.6493571428572
3/23/2017, 68.87, 69.25, 68.87, 69.11, 124534, 0.614102389175189, 1.41625081624682, 2.04402182818817, 0, 0, 0.63306569029298, 0.550344453250141, 0.0827212370428393, 69.3300000000001, 68.769827956989, 68.7499812030076, 68.7499812030076
3/24/2017, 69.29, 69.52, 69.28, 69.42, 248213, 0.610322461972089, 1.42653739864189, 2.04473768594728, 0, 0, 0.660234222243503, 0.572322407048813, 0.0879118151946893, 69.4280000000002, 68.923204301075, 68.8651361161525, 68.8651361161525
3/27/2017, 69.38, 69.68, 69.29, 69.6, 85091, 0.606324081100536, 1.46491453895074, 2.14257320363026, 0, 0, 0.68835504673757, 0.595528934986565, 0.0928261117510052, 69.552181818182, 69.0906236559137, 68.9849736995909, 68.9849736995909
3/28/2017, 69.67, 69.91, 69.64, 69.83, 350288, 0.596307435806494, 1.50623815513156, 2.11963628475317, 0, 0, 0.72089010813049, 0.62060116961535, 0.10028893851514, 69.6083636363638, 69.2801720430105, 69.1124406779661, 69.1124406779661
3/29/2017, 69.55, 69.86, 69.55, 69.83, 187866, 0.588688827584836, 1.42315644625293, 2.23702031311952, 0, 0, 0.738165268958227, 0.644113989483925, 0.0940512794743015, 69.7407272727274, 69.4349462365588, 69.2320109289618, 69.2320109289618
3/30/2017, 69.73, 69.82, 69.53, 69.53, 114187, 0.583240813875114, 1.16844371496022, 2.15308204120641, 0, 0, 0.719356175373576, 0.659162426661856, 0.0601937487117209, 69.7725454545456, 69.5426666666664, 69.3250502379694, 69.3250502379694
3/31/2017, 69.34, 69.62, 69.24, 69.49, 83799, 0.581739776936248, 1.35108187846945, 2.18455871335962, 0, 0, 0.693231031677655, 0.665976147665015, 0.0272548840126396, 69.7885454545456, 69.6466881720427, 69.4098156682028, 69.4098156682028
4/3/2017, 69.49, 69.58, 69.12, 69.56, 315753, 0.585161619383767, 1.34969117152739, 2.07667367402093, 0, 0, 0.670446591099051, 0.666870236351823, 0.00357635474722817, 69.8005454545456, 69.7516989247309, 69.4937053571429, 69.4937053571429
4/4/2017, 69.38, 69.63, 69.32, 69.63, 198447, 0.577605200805947, 1.51717218373412, 2.03447957758026, 0, 0, 0.650539162257132, 0.663604021532884, -0.0130648592757521, 69.7545454545456, 69.8606236559137, 69.5767788461539, 69.5767788461539
4/5/2017, 69.6, 69.76, 69.3, 69.36, 125663, 0.584021303712691, 1.0192918186154, 1.78278272760432, 0, 0, 0.605990160603127, 0.652081249346933, -0.0460910887438056, 69.5960000000001, 69.9295053763437, 69.6386433566434, 69.6386433566434
4/6/2017, 69.41, 69.44, 69.18, 69.3, 168397, 0.574059621128955, 1.26574676465229, 1.50291498693279, 0, 0, 0.559394901066767, 0.6335439796909, -0.0741490786241328, 69.4292727272728, 69.9835698924728, 69.6931614654003, 69.6931614654003
4/7/2017, 69.25, 69.44, 69.18, 69.26, 251256, 0.564441454765012, 1.07158257878284, 1.6261635006568, 0, 0, 0.513322889736941, 0.609499761700108, -0.0961768719631675, 69.3003636363637, 70.0021935483867, 69.7419885864794, 69.7419885864794
4/10/2017, 69.21, 69.34, 69.1, 69.24, 317807, 0.553705291726943, 1.27940336408411, 1.5934992831212, 0, 0, 0.46978130946728, 0.581556071253542, -0.111774761786263, 69.2092727272728, 70.0103010752684, 69.7866496163683, 69.7866496163683
4/11/2017, 69.47, 69.59, 69.12, 69.59, 181928, 0.557143651088013, 1.69738022573101, 1.99242175749997, 0, 0, 0.458234130515649, 0.556891683105964, -0.0986575525903148, 69.3047272727273, 70.0394193548383, 69.8484057971015, 69.8484057971015
4/12/2017, 69.58, 69.73, 69.4, 69.69, 140963, 0.552203262236391, 2.05962210235642, 1.93989342727006, 0, 0, 0.451942362043397, 0.53590181889345, -0.0839594568500536, 69.4478181818183, 70.1038064516125, 69.9121971830986, 69.9121971830986
4/13/2017, 69.52, 69.57, 69.3, 69.38, 85177, 0.555043140357328, 1.59438799553291, 1.63250461184518, 0, 0, 0.417133228772613, 0.512148100869283, -0.0950148720966699, 69.4314545454546, 70.0918064516125, 69.9552816901409, 69.9552816901409
4/17/2017, 69.73, 69.87, 69.66, 69.79, 70989, 0.559298587535347, 1.5284995931461, 1.80332836087145, 0, 0, 0.417814013488979, 0.493281283393222, -0.0754672699042434, 69.5569090909092, 70.1363870967737, 70.0181126331812, 70.0181126331812
4/18/2017, 69.37, 69.53, 69.17, 69.51, 110882, 0.578071874591962, 1.09591683091942, 1.51394842655196, 0, 0, 0.3912497962327, 0.472874985961118, -0.0816251897284181, 69.5832727272729, 70.113032258064, 70.0624546464273, 70.0624546464273
4/19/2017, 69.57, 69.59, 69.11, 69.24, 103418, 0.585971796688951, 1.119306016423, 1.66334051543952, 0, 0, 0.344440226630383, 0.447188034094971, -0.102747807464588, 69.533090909091, 70.0256774193544, 70.089945945946, 70.089945945946
4/20/2017, 69.71, 69.86, 69.64, 69.69, 115243, 0.597561383880124, 0.92084526497706, 1.82618003817783, 0, 0, 0.339738253561563, 0.425698077988289, -0.0859598244267258, 69.6056363636365, 69.9618709677414, 70.1392280701755, 70.1392280701755
4/21/2017, 69.57, 69.65, 69.46, 69.59, 120769, 0.585024431678051, 0.553482712295151, 1.63057615711273, 0, 0, 0.324205502541133, 0.405399562898858, -0.0811940603577249, 69.6136363636365, 69.8843225806446, 70.1806527682844, 70.1806527682844
4/24/2017, 70.98, 71.21, 70.9, 71.15, 133185, 0.65743159087072, 1.08689925142274, 1.85992840153855, 0, 0, 0.432785763108697, 0.410876802940826, 0.0219089601678712, 70.1367272727274, 70.0259784946231, 70.2992507492508, 70.2992507492508
4/25/2017, 71.4, 71.64, 71.34, 71.57, 122623, 0.655127075673175, 1.31136749532779, 1.95090230585787, 0, 0, 0.546428009842742, 0.437987044321209, 0.108440965521533, 70.6978181818183, 70.2184086021499, 70.4332878935411, 70.4332878935411
4/26/2017, 71.41, 71.6, 71.33, 71.41, 128755, 0.642670110147495, 1.39370569684426, 1.81041749188979, 0, 0, 0.61647332554783, 0.473684300566533, 0.142789024981296, 71.1465454545455, 70.347913978494, 70.5530759493671, 70.5530759493671
4/27/2017, 71.62, 71.71, 71.44, 71.7, 78436, 0.628987711818005, 1.46791900381514, 2.03504142441142, 0, 0, 0.687460700239313, 0.516439580501089, 0.171021119738224, 71.6161818181819, 70.5547526881714, 70.6814814814815, 70.6814814814815
4/28/2017, 71.64, 71.66, 71.5, 71.57, 68162, 0.612596031723955, 1.29612435902724, 1.90714326191917, 0, 0, 0.724872908898007, 0.558126246180473, 0.166746662717534, 71.8692727272728, 70.7480215053757, 70.7976663655526, 70.7976663655526
5/1/2017, 71.82, 71.86, 71.68, 71.76, 323884, 0.600631592683379, 1.23571043897928, 1.86922643844347, 0, 0, 0.761080503614664, 0.598717097667311, 0.162363405947353, 72.1505454545456, 70.9580215053756, 70.9176138701147, 70.9176138701147
5/2/2017, 71.97, 72.27, 71.94, 72.25, 389377, 0.60202431745898, 1.36619994792053, 1.99078169514773, 0, 0, 0.81986331424892, 0.642946340983633, 0.176916973265287, 72.4376363636365, 71.2104946236552, 71.0553184165233, 71.0553184165233
5/3/2017, 72.13, 72.19, 71.94, 72.11, 166026, 0.594528416164065, 1.17081218785065, 1.8690463683146, 0, 0, 0.845406960025059, 0.683438464791918, 0.161968495233141, 72.4729090909092, 71.4060860215046, 71.1803669467788, 71.1803669467788
5/4/2017, 72.32, 72.82, 72.24, 72.82, 156082, 0.608045480432727, 1.46262037201887, 2.03269638098295, 0, 0, 0.912423697199813, 0.729235511273497, 0.183188185926316, 72.6869090909092, 71.6790752688164, 71.3327168262655, 71.3327168262655
5/5/2017, 72.83, 73.44, 72.8, 73.44, 190334, 0.616339573677228, 1.90018142994137, 2.19518838340615, 0, 0, 1.0039903864712, 0.784186486313038, 0.219803900158163, 72.9243636363638, 72.0176344086013, 71.5068404170009, 71.5068404170009
5/8/2017, 73.05, 73.05, 72.84, 73.01, 131269, 0.630061352914845, 1.66390951930281, 2.13880026516539, 0, 0, 1.02998718990068, 0.833346627030567, 0.196640562870114, 73.1152727272729, 72.294365591397, 71.6541666666667, 71.6541666666667
5/9/2017, 73.02, 73.08, 72.83, 72.98, 216277, 0.615932315805661, 1.61238823818312, 2.09835480245717, 0, 0, 1.03622414768843, 0.873922131162139, 0.16230201652629, 73.2783636363638, 72.5561290322571, 71.7939147088867, 71.7939147088867
5/10/2017, 73.04, 73.11, 72.94, 73.1, 89316, 0.595803055911386, 1.63432451435647, 2.21973296478283, 0, 0, 1.03887448045445, 0.906912601020602, 0.131961879433851, 73.3740000000001, 72.8266451612894, 71.9330861423222, 71.9330861423222
5/11/2017, 72.82, 72.96, 72.66, 72.96, 125676, 0.597252511208418, 1.71799162003109, 1.97183964607361, 0, 0, 1.01794383540842, 0.929118847898165, 0.0888249875102519, 73.3870909090911, 73.0583010752679, 72.0603394383395, 72.0603394383395
5/12/2017, 73.1, 73.45, 73.09, 73.45, 118951, 0.596960735968386, 1.96067884097278, 2.31333840984272, 0, 0, 1.02903300142184, 0.949101678602899, 0.0799313228189376, 73.4747272727274, 73.31193548387, 72.1920317460319, 72.2034925943623
5/15/2017, 73.55, 73.71, 73.52, 73.7, 158868, 0.582828056364098, 2.10320567792152, 2.30264566191412, 0, 0, 1.04593724258424, 0.968468791399168, 0.0774684511850762, 73.5841818181819, 73.5693333333324, 72.3429084249085, 72.3515077138851
5/16/2017, 74.22, 74.27, 74.09, 74.2, 228553, 0.588365314910138, 2.32952422715853, 2.60454642592232, 0, 0, 1.08714783332306, 0.992204599783946, 0.0949432335391119, 73.8585454545455, 73.8676774193538, 72.5239975579977, 72.5147288949898
5/17/2017, 74.02, 74.09, 73.55, 73.58, 158344, 0.6078264616474, 1.77396747545143, 2.41174394234462, 0, 0, 1.05758749463327, 1.00528117875381, 0.0523063158794568, 73.7843636363637, 74.0620860215044, 72.6660293040294, 72.6455251959688
5/18/2017, 73.49, 73.79, 73.43, 73.73, 113559, 0.600673775879763, 1.79348273699343, 2.61812139133139, 0, 0, 1.03434121794317, 1.01109318659168, 0.0232480313514836, 73.8238181818182, 74.2320430107517, 72.8100512820514, 72.7773223684212
5/19/2017, 74.18, 74.52, 74.18, 74.52, 127141, 0.617596532754081, 2.25259124178119, 2.73097795200929, 0, 0, 1.06736090181337, 1.02234672963602, 0.0450141721773532, 74.2105454545455, 74.4700430107517, 72.9833211233213, 72.9363251718214
5/22/2017, 74.67, 74.79, 74.58, 74.74, 195800, 0.603052300505652, 2.17026825564935, 2.62579569619771, 0, 0, 1.09861722505285, 1.03760082871939, 0.0610163963334627, 74.5283636363637, 74.6996129032248, 73.1657142857144, 73.098138018094
5/23/2017, 74.86, 74.92, 74.53, 74.66, 263499, 0.599631964811182, 2.29867313338866, 2.47923850560333, 0, 0, 1.10420417659316, 1.05092149829414, 0.0532826782990172, 74.7181818181818, 74.8823440860205, 73.3372796092798, 73.2505689548548
5/24/2017, 74.53, 74.81, 74.42, 74.78, 123176, 0.594812735599929, 2.5329981901245, 2.66823125301811, 0, 0, 1.10557054402111, 1.06185130743953, 0.0437192365815724, 74.8818181818182, 75.0686666666656, 73.5132478632481, 73.401993939394
5/25/2017, 74.82, 74.95, 74.71, 74.84, 125347, 0.580653280996187, 2.35644471558114, 2.44566187480329, 0, 0, 1.09882829007981, 1.06924670396759, 0.0295815861122199, 74.9465454545454, 75.2357849462354, 73.6808840048842, 73.550089108911
5/26/2017, 74.59, 74.76, 74.52, 74.76, 102969, 0.573612720335298, 2.37230855012361, 2.2795213696136, 3.31976013765135, 0, 1.07464187129297, 1.07032573743266, 0.00431613386030372, 74.9790909090909, 75.3388602150526, 73.8345518925521, 73.6895340710543
5/30/2017, 74.55, 74.82, 74.55, 74.76, 89672, 0.562989869230251, 2.15580116379147, 2.2204282288041, 3.15253265498632, 0, 1.04344576687259, 1.06494974332065, -0.0215039764480565, 74.9901818181818, 75.4345591397838, 73.9792454212456, 73.8237940224635
5/31/2017, 75.26, 75.31, 74.95, 75.02, 148099, 0.569643648260075, 2.07691274724361, 2.33554907936044, 3.05725018564671, 0, 1.02785399541079, 1.05753059373868, -0.0296765983278853, 75.1332727272727, 75.5125161290311, 74.1349304029305, 73.9630414488425
6/1/2017, 75.37, 75.59, 75.26, 75.59, 114764, 0.574784140334004, 2.48048141661513, 2.66285758438739, 3.2917468365964, 0, 1.04939486967393, 1.05590344892573, -0.00650857925179782, 75.3045454545455, 75.6092473118267, 74.3118534798536, 74.1188131868133
6/2/2017, 76.18, 76.51, 76.07, 76.45, 187489, 0.600072420005952, 2.61415453628349, 2.83255718753645, 3.43454045248308, 0, 1.12291669572426, 1.06930609828544, 0.0536105974388215, 75.6932727272727, 75.8041290322568, 74.5232722832724, 74.3012973944296
6/5/2017, 76.17, 76.2, 76.02, 76.15, 162947, 0.600548387182958, 2.48256031329621, 2.6215122750441, 3.31414115958885, 0, 1.14379087059875, 1.0842030527481, 0.0595878178506513, 75.988, 75.9106666666654, 74.7271013431015, 74.4662087815201
6/6/2017, 75.79, 75.89, 75.68, 75.84, 83402, 0.60383928929039, 2.14608465073614, 2.36804534714649, 3.1205298448497, 0, 1.1223812825876, 1.091838698716, 0.0305425838715987, 76.1307272727273, 76.0395483870955, 74.9048962148964, 74.613904465213
6/7/2017, 75.85, 75.93, 75.52, 75.76, 121437, 0.601312211124525, 1.86019294228628, 2.26555235268976, 3.10280032480631, 0, 1.08643495257786, 1.09075794948837, -0.00432299691050986, 76.1698181818182, 76.156021505375, 75.0729841269843, 74.7534913353722
6/8/2017, 75.38, 75.43, 75.23, 75.43, 96797, 0.608877667493761, 1.73458491378553, 2.03925847737212, 2.91006422176018, 0, 1.01956606208502, 1.0765195720077, -0.0569535099226812, 76.0589090909091, 76.1929247311815, 75.2116361416363, 74.8762485404504
6/9/2017, 75.12, 75.36, 74.84, 75.12, 148955, 0.620091325027977, 1.23529695164972, 1.9125768949905, 2.87775545786312, 0, 0.93082757452413, 1.04738117251099, -0.116553597986856, 75.8174545454545, 76.183892473117, 75.3341489621491, 74.9835724815726
6/12/2017, 74.75, 74.78, 74.48, 74.7, 88308, 0.635236911904908, 0.688398088958744, 1.86864759961278, 2.79302197798996, 0, 0.817191123306642, 1.00134316267012, -0.184152039363475, 75.3996363636363, 76.0908387096761, 75.4367545787547, 75.0721702059203
6/13/2017, 75.11, 75.37, 75.08, 75.34, 92558, 0.642813743739471, 1.2505875669228, 2.07356404169176, 2.96953959467045, 0, 0.769901127357812, 0.955054755607657, -0.185153628249844, 75.2061818181818, 76.0714623655901, 75.5615970695972, 75.1801406447536
6/14/2017, 75.81, 75.83, 75.17, 75.38, 178951, 0.654127196612698, 1.28999554504609, 2.06092346165731, 2.89246755145296, 0, 0.727267641900966, 0.909497332866318, -0.182229690965353, 75.046909090909, 76.0667311827943, 75.6873284493286, 75.2857615277132
6/15/2017, 74.37, 74.74, 74.29, 74.72, 555095, 0.699848804558777, 0.820068252618169, 1.7544963694386, 2.61417603474904, 0, 0.632927815495734, 0.854183429392201, -0.221255613896468, 74.7539999999999, 75.9487311827943, 75.7672893772895, 75.3648832951946
6/16/2017, 75.02, 75.41, 75.02, 75.4, 451442, 0.704616280408491, 1.18228551683297, 2.05639977387176, 2.70680440674902, 0, 0.606047007736692, 0.8045561450611, -0.198509137324408, 74.9154545454545, 75.9475053763427, 75.8719706959708, 75.4645382308846
6/19/2017, 75.64, 75.78, 75.58, 75.73, 93579, 0.691557693987326, 1.11332849866995, 2.18400235872545, 2.63980318638698, 0, 0.604404813535311, 0.764525878755942, -0.160121065220631, 75.1881818181818, 76.0128387096761, 75.9907301587303, 75.5720247568525
6/20/2017, 74.68, 74.79, 74.17, 74.24, 146502, 0.775230077550878, 0.229325195172286, 1.5276074955985, 2.15199910792041, 0, 0.477369991143505, 0.707094701233454, -0.22972471008995, 74.9070909090908, 75.8456774193535, 76.0417606837608, 75.6256135013764
6/21/2017, 74.25, 74.34, 74.13, 74.28, 114070, 0.750207685911529, 0.048832414838818, 1.54630357944579, 2.15075760638635, 0, 0.375592053473085, 0.640794171681381, -0.265202118208296, 74.7110909090908, 75.6736559139771, 76.0920610500612, 75.6785500640935
6/22/2017, 74.27, 74.41, 74.23, 74.23, 98147, 0.725301839741788, 0.285402206182142, 1.42535923092227, 2.25398873445447, 0, 0.287582648705964, 0.570151867086297, -0.282569218380333, 74.5125454545453, 75.494903225805, 76.1384371184373, 75.7278739495799
6/23/2017, 74.35, 74.6, 74.26, 74.52, 91193, 0.711180861323554, 0.341008289357186, 1.47669133553357, 2.26856394576494, 0, 0.238486019344762, 0.50381869753799, -0.265332678193228, 74.4176363636362, 75.3363225806438, 76.1868009768012, 75.7849146005511
6/26/2017, 75.01, 75.05, 74.57, 74.65, 155954, 0.709944245097651, 0.0715554073900437, 1.62411647341133, 2.23822706754084, 0, 0.207672580166104, 0.444589474063613, -0.236916893897509, 74.3163636363635, 75.216838709676, 76.2388815628818, 75.8441661021543
6/27/2017, 74.59, 74.7, 74.44, 74.55, 147440, 0.692789684798293, -0.0663409291766143, 1.47012445690093, 2.20566470145046, 0, 0.173187149696588, 0.390309009190208, -0.21712185949362, 74.3112727272726, 75.093591397848, 76.2870989010991, 75.8981007596962
6/28/2017, 74.58, 74.97, 74.51, 74.86, 132979, 0.686148777072229, 0.101136692328133, 1.65804496243014, 2.2095181077412, 0, 0.168924352038744, 0.346032077759915, -0.177107725721172, 74.4643636363635, 75.0375268817189, 76.3458754578757, 75.9600852347235
6/29/2017, 74.38, 74.38, 73.61, 73.85, 489969, 0.74538717100942, -0.351051103650853, 1.38262542373589, 2.03972055579601, 0, 0.0830896888932671, 0.293443599986586, -0.210353911093319, 74.164909090909, 74.807720430106, 76.3582539682542, 75.9877625806453
6/30/2017, 74.08, 74.17, 73.65, 73.96, 150474, 0.74221877298666, -0.330517161858769, 1.28490863018886, 2.05019685600903, 0, 0.0236683466694103, 0.239488549323151, -0.21582020265374, 74.086909090909, 74.6001290322565, 76.3735970695974, 76.0177714285716
7/3/2017, 73.78, 73.89, 73.64, 73.7, 203392, 0.729304958311922, -0.400912239464369, 1.23657506553508, 1.90423671492962, 0, -0.0438973014737201, 0.182811379163776, -0.226708680637496, 74.0636363636362, 74.4107311827941, 76.374412698413, 76.0384251968505
7/5/2017, 73.42, 73.71, 73.27, 73.7, 128584, 0.722690456664983, -0.400912239464369, 0.855919339117619, 1.85332047181435, 0, -0.0963330964408584, 0.126982484042849, -0.223315580483708, 73.8530909090908, 74.2412903225791, 76.364307692308, 76.0581483759844
7/6/2017, 73.15, 73.32, 72.99, 73.18, 154066, 0.739944962057923, -0.702854570268392, 0.544210801178838, 1.67098508971966, 0, -0.177798940401544, 0.0660261991539707, -0.243825139555515, 73.5003636363635, 74.0072473118264, 76.3283394383398, 76.0609156976745
7/7/2017, 73, 73.32, 72.88, 73.23, 113803, 0.73251008749459, -0.932415525583366, 0.614057535841211, 1.63837796086794, 0, -0.235610653585553, 0.00569882860606592, -0.241309482191619, 73.214909090909, 73.797096774192, 76.2865225885229, 76.064787119857
7/10/2017, 73.29, 73.52, 73.27, 73.45, 149165, 0.713541565988664, -1.26785632292436, 0.590218118136784, 1.76071654651123, 0, -0.260669851623319, -0.0475749074398112, -0.213094944183508, 73.1179999999999, 73.6288602150522, 76.2625714285718, 76.0748995889608
7/11/2017, 73.24, 73.62, 73.2, 73.54, 94443, 0.705590788968915, -1.10187243380485, 0.66281716081932, 1.7376718910729, 0, -0.270153042660056, -0.09209053448386, -0.178062508176196, 73.1365454545454, 73.4756774193533, 76.2301709401712, 76.0871200555171
7/12/2017, 74.15, 74.38, 74.03, 74.31, 335473, 0.719885470188875, -0.598412218986026, 0.826363534175752, 1.82706057588323, 0, -0.213079724610083, -0.116288372509105, -0.0967913521009781, 73.4616363636363, 73.4280645161275, 76.2327081807085, 76.121754385965
7/13/2017, 74.44, 74.59, 74.23, 74.5, 220559, 0.706308118459712, -0.487017875395494, 0.734692985247088, 1.8427459231455, 0, -0.150779207908698, -0.123186539589023, -0.0275926683196749, 73.9274545454544, 73.4247956989232, 76.232456654457, 76.1608057457077
7/14/2017, 74.84, 75.19, 74.77, 75.1, 109228, 0.711570666897285, -0.111392517735557, 0.955045139483541, 1.93146873498964, 0, -0.0523867323402811, -0.109026578139275, 0.0566398457989938, 74.4181818181817, 73.5390107526866, 76.2478827838831, 76.2162321724711
7/17/2017, 74.99, 75.16, 74.9, 74.98, 119393, 0.694411966254824, -0.0379796893851452, 0.706967264198248, 1.86768021711535, 0, 0.0157257397699055, -0.0840761145574388, 0.0998018543273444, 74.8212727272726, 73.6984946236543, 76.2455653235657, 76.2663965141614
7/18/2017, 74.98, 75.12, 74.93, 75.07, 247623, 0.67155533193416, 0.164541270491351, 0.545043401733452, 1.8705447641178, 0, 0.0760904886907525, -0.0520427939078005, 0.128133282598553, 75.147818181818, 73.8588817204285, 76.2469963369967, 76.3175815800774
7/19/2017, 75.29, 75.51, 75.19, 75.44, 115326, 0.664010814287945, 0.0569861875929292, 0.80753182269124, 2.03684935062916, 0, 0.152033349085258, -0.0112275653091889, 0.163260914394447, 75.5274545454544, 74.0525161290307, 76.2712063492067, 76.3778419549351
7/20/2017, 75.75, 75.88, 75.56, 75.75, 196334, 0.657271644071134, 0.165145345971076, 0.913408376762541, 2.08803333574043, 0, 0.23452951208283, 0.0379238501692149, 0.196605661913615, 75.8152727272726, 74.2827311827941, 76.3099340659344, 76.4451652590972
7/21/2017, 75.44, 75.55, 75.22, 75.55, 138638, 0.661137136816268, 0.363256039584646, 0.808385458214837, 2.085697815357, 0, 0.280536141074279, 0.0864463083502277, 0.194089832724051, 75.9038181818181, 74.4656344086005, 76.3277680097684, 76.504806783145
7/24/2017, 75.21, 75.31, 75, 75.29, 81720, 0.666774673291879, -0.0319698786657811, 0.769709786212475, 1.88605226146124, 0, 0.292643486967037, 0.12768574407359, 0.164957742893448, 75.8199999999999, 74.59410752688, 76.3500195360199, 76.5553161094226
7/25/2017, 75.54, 75.54, 75.2, 75.27, 82832, 0.656189609333577, -0.184836620830094, 0.60991862911087, 1.99048225544763, 0, 0.297198889168286, 0.161588373092529, 0.135610516075757, 75.6469090909089, 74.6909462365575, 76.3740805860809, 76.6037199081012
7/26/2017, 75.43, 75.87, 75.28, 75.75, 120888, 0.659033957753286, 0.859654357254165, 0.676411046474186, 2.02881398414776, 0, 0.335671652839707, 0.196405029041965, 0.139266623797743, 75.6992727272726, 74.8876774193532, 76.4176263736267, 76.6640224564169
